,1,2,3,4,5,6,7,8
2039,2020-10-15 23,10,53,64,28,23,0.7,27.1
2040,2020-10-16 0,11,47,70,27,26,0.7,26.6
2041,2020-10-16 1,9,42,52,15,26,0.6,26.1
2042,2020-10-16 2,8,47,48,16,23,0.6,25.9
2043,2020-10-16 3,8,39,43,16,26,0.5,25.8
2044,2020-10-16 4,8,51,40,19,17,0.5,25.7
2045,2020-10-16 5,6,56,40,17,13,0.5,25.6
2046,2020-10-16 6,9,41,40,17,20,0.5,25.4
2047,2020-10-16 7,6,43,40,15,23,0.7,25.4
2048,2020-10-16 8,6,38,54,26,32,0.7,25.7
2049,2020-10-16 9,6,33,58,29,41,0.7,26.0
2050,2020-10-16 10,7,32,64,28,48,0.7,26.6
2051,2020-10-16 11,7,33,62,31,63,0.7,27.4
2052,2020-10-16 12,6,25,66,30,92,0.7,28.2
2053,2020-10-16 13,5,22,66,25,103,0.7,28.8
2054,2020-10-16 14,5,22,45,24,123,0.7,29.6
2055,2020-10-16 15,4,23,51,28,118,0.6,30.0
2056,2020-10-16 16,5,26,48,25,105,0.7,29.8
2057,2020-10-16 17,5,31,61,31,81,0.8,29.2
2058,2020-10-16 18,5,30,66,26,71,0.8,28.2
2059,2020-10-16 19,5,29,69,29,59,0.8,27.4
2060,2020-10-16 20,6,37,72,31,39,0.9,26.5
2061,2020-10-16 21,6,32,69,28,40,0.8,25.9
2062,2020-10-16 22,5,28,58,27,43,0.8,25.5
2063,2020-10-16 23,5,24,47,19,48,0.7,24.9
2064,2020-10-17 0,5,23,43,24,46,0.7,24.5
2065,2020-10-17 1,5,24,36,15,43,0.7,24.0
2066,2020-10-17 2,5,24,26,13,43,0.7,23.8
2067,2020-10-17 3,5,23,25,11,44,0.7,23.5
2068,2020-10-17 4,5,24,21,11,41,0.7,23.0
2069,2020-10-17 5,5,29,21,10,33,0.7,22.7
2070,2020-10-17 6,5,32,18,9,29,0.7,22.5
2071,2020-10-17 7,5,29,21,8,34,0.7,22.7
2072,2020-10-17 8,6,25,24,6,42,0.7,23.1
2073,2020-10-17 9,6,28,27,7,43,0.7,23.6
2074,2020-10-17 10,5,23,34,8,56,0.7,24.3
2075,2020-10-17 11,5,24,33,8,67,0.7,25.0
2076,2020-10-17 12,5,22,40,9,82,0.7,25.4
2077,2020-10-17 13,4,22,34,10,90,0.7,25.7
2078,2020-10-17 14,4,22,34,15,93,0.7,26.1
2079,2020-10-17 15,5,24,38,12,91,0.7,26.1
2080,2020-10-17 16,5,26,42,17,77,0.7,25.9
2081,2020-10-17 17,5,29,41,16,62,0.7,25.0
2082,2020-10-17 18,5,35,54,15,45,0.7,24.5
2083,2020-10-17 19,5,30,56,13,42,0.7,24.0
2084,2020-10-17 20,5,30,48,18,38,0.7,23.7
2085,2020-10-17 21,5,32,41,14,33,0.7,23.3
2086,2020-10-17 22,4,32,38,15,32,0.7,23.0
2087,2020-10-17 23,4,32,27,13,31,0.6,22.8
2088,2020-10-18 0,4,30,33,13,31,0.7,22.3
2089,2020-10-18 1,4,26,23,11,31,0.6,22.2
2090,2020-10-18 2,4,27,24,10,30,0.6,22.0
2091,2020-10-18 3,4,23,27,12,29,0.6,21.7
2092,2020-10-18 4,5,27,20,10,24,0.6,21.4
2093,2020-10-18 5,4,27,16,11,24,0.6,21.2
2094,2020-10-18 6,8,25,19,12,23,0.6,21.2
2095,2020-10-18 7,5,25,24,10,25,0.6,21.3
2096,2020-10-18 8,4,19,28,12,36,0.7,21.9
2097,2020-10-18 9,4,18,23,8,46,0.7,22.9
2098,2020-10-18 10,4,18,32,10,60,0.7,23.8
2099,2020-10-18 11,4,20,36,11,76,0.7,24.8
2100,2020-10-18 12,4,18,42,17,105,0.7,25.8
2101,2020-10-18 13,4,16,36,16,131,0.7,26.5
2102,2020-10-18 14,4,16,39,11,140,0.7,27.0
2103,2020-10-18 15,4,18,43,17,120,0.6,27.1
2104,2020-10-18 16,4,21,37,13,99,0.7,26.6
2105,2020-10-18 17,4,24,40,14,74,0.7,25.8
2106,2020-10-18 18,4,23,47,17,61,0.7,24.8
2107,2020-10-18 19,4,21,48,18,50,0.7,24.3
2108,2020-10-18 20,4,20,40,19,44,0.7,24.0
2109,2020-10-18 21,5,24,35,12,36,0.6,23.6
2110,2020-10-18 22,4,25,29,13,35,0.6,23.4
2111,2020-10-18 23,4,27,27,12,33,0.6,23.0
2112,2020-10-19 0,4,28,20,12,32,0.6,22.7
2113,2020-10-19 1,4,23,22,9,39,0.6,22.2
2114,2020-10-19 2,4,24,17,11,38,0.6,21.8
2115,2020-10-19 3,4,25,23,9,37,0.6,21.5
2116,2020-10-19 4,4,22,15,12,40,0.6,21.3
2117,2020-10-19 5,4,25,18,9,36,0.6,21.0
2118,2020-10-19 6,4,25,17,6,34,0.6,21.0
2119,2020-10-19 7,4,27,18,8,32,0.7,21.0
2120,2020-10-19 8,4,25,25,6,35,0.7,21.3
2121,2020-10-19 9,4,25,23,8,41,0.7,21.9
2122,2020-10-19 10,4,22,27,10,52,0.7,22.6
2123,2020-10-19 11,4,21,27,11,73,0.6,24.0
2124,2020-10-19 12,4,21,33,12,87,0.6,24.8
2125,2020-10-19 13,4,22,35,15,97,0.7,25.0
2126,2020-10-19 14,4,21,33,14,123,0.6,25.7
2127,2020-10-19 15,4,24,40,15,111,0.6,26.1
2128,2020-10-19 16,5,31,44,18,92,0.7,25.9
2129,2020-10-19 17,5,28,44,19,79,0.7,25.4
2130,2020-10-19 18,4,24,44,16,64,0.7,24.4
2131,2020-10-19 19,4,24,46,19,50,0.7,23.6
2132,2020-10-19 20,4,30,41,17,39,0.7,23.2
2133,2020-10-19 21,4,32,35,12,34,0.6,22.9
2134,2020-10-19 22,4,34,32,13,32,0.6,22.5
2135,2020-10-19 23,4,30,27,8,35,0.6,22.3
2136,2020-10-20 0,4,29,24,6,36,0.6,21.8
2137,2020-10-20 1,4,28,22,9,37,0.5,21.6
2138,2020-10-20 2,4,33,24,8,33,0.6,21.1
2139,2020-10-20 3,5,29,26,9,32,0.6,20.8
2140,2020-10-20 4,6,26,22,17,36,0.5,20.6
2141,2020-10-20 5,4,32,26,12,29,0.5,20.4
2142,2020-10-20 6,8,30,22,17,27,0.6,20.4
2143,2020-10-20 7,5,31,29,18,30,0.7,20.5
2144,2020-10-20 8,5,28,33,19,38,0.7,21.3
2145,2020-10-20 9,6,27,40,19,47,0.7,22.3
2146,2020-10-20 10,6,26,48,18,63,0.7,23.3
2147,2020-10-20 11,6,26,56,21,87,0.7,24.2
2148,2020-10-20 12,5,23,58,20,108,0.7,25.1
2149,2020-10-20 13,6,22,52,17,133,0.7,26.0
2150,2020-10-20 14,6,22,53,21,141,0.7,26.6
2151,2020-10-20 15,6,22,54,27,131,0.7,26.6
2152,2020-10-20 16,6,25,56,26,104,0.7,26.1
2153,2020-10-20 17,6,30,58,22,84,0.7,25.6
2154,2020-10-20 18,6,34,51,25,66,0.8,24.9
2155,2020-10-20 19,5,24,56,24,63,0.7,24.3
2156,2020-10-20 20,5,28,45,22,51,0.7,24.0
2157,2020-10-20 21,6,30,39,17,43,0.7,23.6
2158,2020-10-20 22,6,22,44,19,49,0.6,23.1
2159,2020-10-20 23,5,21,36,16,49,0.6,22.7
2160,2020-10-21 0,6,32,34,16,34,0.6,22.4
2161,2020-10-21 1,6,34,32,17,28,0.6,21.9
2162,2020-10-21 2,7,35,36,16,23,0.7,21.5
2163,2020-10-21 3,8,32,36,19,22,0.7,21.0
2164,2020-10-21 4,8,34,32,17,16,0.7,20.5
2165,2020-10-21 5,8,36,32,18,13,0.7,20.2
2166,2020-10-21 6,8,38,26,15,13,0.8,20.0
2167,2020-10-21 7,8,32,25,16,20,0.8,20.1
2168,2020-10-21 8,9,27,29,18,30,0.9,20.9
2169,2020-10-21 9,7,25,44,17,44,0.8,22.4
2170,2020-10-21 10,7,23,55,16,63,0.7,23.6
2171,2020-10-21 11,6,23,65,14,81,0.7,24.8
2172,2020-10-21 12,5,19,53,24,103,0.7,25.5
2173,2020-10-21 13,5,18,49,20,110,0.7,26.0
2174,2020-10-21 14,5,22,48,16,101,0.7,25.8
2175,2020-10-21 15,4,18,60,19,100,0.7,25.3
2176,2020-10-21 16,5,24,63,22,86,0.7,25.0
2177,2020-10-21 17,4,27,65,26,71,0.6,24.3
2178,2020-10-21 18,5,26,68,29,67,0.7,23.5
2179,2020-10-21 19,4,24,62,26,65,0.7,23.2
2180,2020-10-21 20,4,27,46,26,60,0.6,23.0
2181,2020-10-21 21,5,26,49,29,59,0.6,22.9
2182,2020-10-21 22,5,28,289,23,52,0.6,22.8
2183,2020-10-21 23,5,27,45,21,50,0.6,22.5
2184,2020-10-22 0,5,25,40,14,50,0.7,22.2
2185,2020-10-22 1,6,24,38,15,48,0.6,21.9
2186,2020-10-22 2,6,27,40,19,46,0.6,21.8
2187,2020-10-22 3,6,26,34,17,41,0.6,21.7
2188,2020-10-22 4,8,30,35,16,42,0.6,21.6
2189,2020-10-22 5,6,28,33,19,43,0.5,21.4
2190,2020-10-22 6,9,28,28,17,40,0.6,21.4
2191,2020-10-22 7,7,31,33,16,41,0.7,21.5
2192,2020-10-22 8,7,29,42,13,45,0.7,21.7
2193,2020-10-22 9,6,21,43,17,64,0.6,22.9
2194,2020-10-22 10,6,23,58,18,76,0.6,23.9
2195,2020-10-22 11,6,21,61,12,90,0.6,24.7
2196,2020-10-22 12,6,17,66,12,106,0.5,25.4
2197,2020-10-22 13,6,17,64,12,105,0.5,26.0
2198,2020-10-22 14,6,22,50,11,92,0.5,26.1
2199,2020-10-22 15,6,22,58,8,91,0.5,25.8
2200,2020-10-22 16,7,29,53,9,83,0.5,25.9
2201,2020-10-22 17,8,45,57,17,72,0.6,25.7
2202,2020-10-22 18,8,39,71,18,72,0.7,25.5
2203,2020-10-22 19,7,39,60,19,67,0.6,25.2
2204,2020-10-22 20,6,31,59,21,81,0.5,25.1
2205,2020-10-22 21,6,40,51,16,74,0.5,24.5
2206,2020-10-22 22,6,36,54,18,81,0.5,24.0
2207,2020-10-22 23,7,29,52,17,91,0.5,23.5
2208,2020-10-23 0,8,24,63,19,98,0.5,23.0
2209,2020-10-23 1,9,23,60,23,102,0.5,22.5
2210,2020-10-23 2,8,24,66,23,102,0.5,22.2
2211,2020-10-23 3,9,25,70,24,102,0.5,22.0
2212,2020-10-23 4,9,25,64,25,101,0.5,21.7
2213,2020-10-23 5,9,28,66,26,99,0.5,21.5
2214,2020-10-23 6,8,31,66,19,92,0.5,21.2
2215,2020-10-23 7,8,30,64,27,91,0.6,21.1
2216,2020-10-23 8,9,37,69,23,83,0.6,21.3
2217,2020-10-23 9,8,29,75,22,94,0.6,22.5
2218,2020-10-23 10,7,24,74,21,107,0.5,23.9
2219,2020-10-23 11,6,23,81,21,116,0.5,24.5
2220,2020-10-23 12,6,22,72,19,124,0.5,25.5
2221,2020-10-23 13,6,24,74,22,129,0.5,25.9
2222,2020-10-23 14,7,31,70,23,123,0.5,26.1
2223,2020-10-23 15,7,43,80,23,112,0.6,26.4
2224,2020-10-23 16,11,48,83,27,95,0.6,26.2
2225,2020-10-23 17,20,54,96,28,81,0.6,26.1
2226,2020-10-23 18,9,83,104,29,53,0.8,25.7
2227,2020-10-23 19,9,71,109,33,51,0.7,25.6
2228,2020-10-23 20,9,61,105,37,61,0.6,25.2
2229,2020-10-23 21,8,39,97,33,85,0.5,24.8
2230,2020-10-23 22,8,35,88,24,89,0.5,24.3
2231,2020-10-23 23,9,37,91,27,84,0.5,23.9
2232,2020-10-24 0,10,32,93,27,87,0.5,23.5
2233,2020-10-24 1,9,32,93,21,82,0.5,23.2
2234,2020-10-24 2,9,33,83,26,83,0.5,22.8
2235,2020-10-24 3,8,29,82,24,81,0.5,22.5
2236,2020-10-24 4,9,26,78,26,90,0.4,22.2
2237,2020-10-24 5,8,33,71,20,83,0.4,22.0
2238,2020-10-24 6,11,32,71,18,79,0.4,21.8
2239,2020-10-24 7,9,39,67,22,76,0.5,21.8
2240,2020-10-24 8,9,41,73,22,75,0.6,22.1
2241,2020-10-24 9,9,42,79,22,74,0.5,22.5
2242,2020-10-24 10,9,36,84,24,85,0.5,23.1
2243,2020-10-24 11,9,33,79,23,99,0.6,24.2
2244,2020-10-24 12,8,29,79,19,114,0.6,24.6
2245,2020-10-24 13,7,25,75,28,122,0.5,25.1
2246,2020-10-24 14,7,30,72,20,123,0.5,25.3
2247,2020-10-24 15,7,36,65,24,119,0.5,25.4
2248,2020-10-24 16,8,46,77,25,104,0.6,25.2
2249,2020-10-24 17,9,60,78,27,80,0.6,25.1
2250,2020-10-24 18,9,76,85,29,52,0.7,24.8
2251,2020-10-24 19,8,62,99,31,55,0.7,24.6
2252,2020-10-24 20,8,49,80,32,62,0.6,24.4
2253,2020-10-24 21,10,54,76,31,50,0.6,24.4
2254,2020-10-24 22,10,69,84,33,33,0.6,24.3
2255,2020-10-24 23,11,83,80,30,19,0.6,24.1
2256,2020-10-25 0,12,78,83,27,25,0.6,24.1
2257,2020-10-25 1,14,88,84,25,15,0.6,23.9
2258,2020-10-25 2,15,88,88,32,16,0.6,23.9
2259,2020-10-25 3,13,89,87,28,13,0.6,23.7
2260,2020-10-25 4,12,67,85,27,33,0.6,23.7
2261,2020-10-25 5,12,66,73,28,34,0.5,23.6
2262,2020-10-25 6,10,73,68,17,28,0.6,23.6
2263,2020-10-25 7,10,67,71,21,36,0.6,23.8
2264,2020-10-25 8,11,54,78,27,53,0.6,24.3
2265,2020-10-25 9,13,48,77,25,65,0.6,24.8
2266,2020-10-25 10,14,42,75,26,79,0.6,25.5
2267,2020-10-25 11,15,42,83,26,90,0.6,26.0
2268,2020-10-25 12,16,37,87,28,111,0.7,26.6
2269,2020-10-25 13,15,33,91,28,140,0.7,27.3
2270,2020-10-25 14,14,28,95,27,171,0.6,27.8
2271,2020-10-25 15,13,28,91,35,186,0.6,28.3
2272,2020-10-25 16,14,35,90,33,177,0.7,28.5
2273,2020-10-25 17,11,42,97,35,148,0.7,27.9
2274,2020-10-25 18,13,60,102,32,91,0.8,27.2
2275,2020-10-25 19,14,57,98,35,76,0.8,26.9
2276,2020-10-25 20,13,70,95,36,53,0.8,26.7
2277,2020-10-25 21,11,90,103,38,29,0.8,26.6
2278,2020-10-25 22,10,86,104,44,27,0.8,26.3
2279,2020-10-25 23,10,107,104,43,7,0.9,25.6
2280,2020-10-26 0,8,96,124,45,17,0.9,24.6
2281,2020-10-26 1,6,50,105,40,48,0.7,24.1
2282,2020-10-26 2,7,46,88,36,48,0.7,23.9
2283,2020-10-26 3,5,34,83,38,53,0.6,23.6
2284,2020-10-26 4,7,48,76,31,37,0.6,23.4
2285,2020-10-26 5,5,56,74,29,26,0.6,23.1
2286,2020-10-26 6,9,52,75,26,22,0.6,23.0
2287,2020-10-26 7,6,59,84,36,25,0.8,23.5
2288,2020-10-26 8,7,64,92,39,31,0.9,24.7
2289,2020-10-26 9,10,82,109,37,44,0.9,25.5
2290,2020-10-26 10,14,64,134,46,100,0.9,27.0
2291,2020-10-26 11,12,45,124,46,149,0.7,28.3
2292,2020-10-26 12,11,38,118,45,177,0.7,29.1
2293,2020-10-26 13,10,26,94,39,207,0.6,29.8
2294,2020-10-26 14,9,26,86,35,216,0.6,30.4
2295,2020-10-26 15,9,28,80,31,222,0.6,30.9
2296,2020-10-26 16,8,38,81,33,225,0.7,31.0
2297,2020-10-26 17,8,47,88,36,203,0.7,30.6
2298,2020-10-26 18,9,84,95,39,122,1.0,30.0
2299,2020-10-26 19,8,98,124,52,71,1.2,29.2
2300,2020-10-26 20,10,141,124,57,22,1.3,28.7
2301,2020-10-26 21,10,153,200,75,4,1.5,28.0
2302,2020-10-26 22,11,150,202,72,4,1.5,27.3
2303,2020-10-26 23,11,147,186,74,5,1.2,26.4
2304,2020-10-27 0,10,142,132,52,3,1.1,25.3
2305,2020-10-27 1,8,112,140,59,5,1.0,24.6
2306,2020-10-27 2,7,84,122,46,17,0.8,24.0
2307,2020-10-27 3,7,86,103,43,7,0.8,23.8
2308,2020-10-27 4,8,79,101,40,5,0.8,23.8
2309,2020-10-27 5,8,73,86,41,6,0.8,23.6
2310,2020-10-27 6,8,74,88,36,4,0.9,23.5
2311,2020-10-27 7,8,76,90,40,11,1.0,24.2
2312,2020-10-27 8,8,78,102,38,33,1.0,25.2
2313,2020-10-27 9,15,73,114,44,76,0.9,26.4
2314,2020-10-27 10,15,46,117,41,126,0.7,27.7
2315,2020-10-27 11,12,34,94,37,158,0.6,28.7
2316,2020-10-27 12,10,24,85,36,180,0.6,29.3
2317,2020-10-27 13,10,25,74,33,195,0.6,29.9
2318,2020-10-27 14,9,25,90,38,199,0.6,30.6
2319,2020-10-27 15,192,26,74,31,191,0.6,30.9
2320,2020-10-27 16,9,26,76,31,158,0.5,30.9
2321,2020-10-27 17,12,54,78,31,124,0.7,30.3
2322,2020-10-27 18,8,66,84,31,88,1.0,29.6
2323,2020-10-27 19,8,76,98,41,63,0.9,29.0
2324,2020-10-27 20,10,112,91,41,26,1.0,28.7
2325,2020-10-27 21,10,121,146,54,21,1.0,27.7
2326,2020-10-27 22,9,64,128,43,72,0.8,26.4
2327,2020-10-27 23,8,62,95,30,48,0.7,25.9
2328,2020-10-28 0,7,75,89,32,20,0.7,25.4
2329,2020-10-28 1,6,51,76,27,35,0.6,25.1
2330,2020-10-28 2,7,58,69,25,25,0.6,24.8
2331,2020-10-28 3,7,69,78,27,7,0.7,24.4
2332,2020-10-28 4,9,77,79,31,4,0.6,24.4
2333,2020-10-28 5,8,85,94,35,3,0.7,24.3
2334,2020-10-28 6,16,76,112,35,7,0.7,24.3
2335,2020-10-28 7,11,71,106,45,30,0.9,24.6
2336,2020-10-28 8,12,46,91,42,65,0.8,25.3
2337,2020-10-28 9,11,43,77,37,76,0.8,25.9
2338,2020-10-28 10,11,35,91,36,99,0.8,27.0
2339,2020-10-28 11,11,37,100,38,110,0.8,27.2
2340,2020-10-28 12,9,40,100,37,109,0.8,26.6
2341,2020-10-28 13,8,36,81,35,109,0.7,26.5
2342,2020-10-28 14,7,43,64,31,104,0.8,26.7
2343,2020-10-28 15,7,62,70,35,102,0.9,27.0
2344,2020-10-28 16,8,85,95,40,77,1.0,27.0
2345,2020-10-28 17,9,108,115,52,42,1.1,26.6
2346,2020-10-28 18,13,109,138,64,29,1.2,26.3
2347,2020-10-28 19,10,85,126,60,29,1.0,25.6
2348,2020-10-28 20,9,94,103,54,11,0.9,23.7
2349,2020-10-28 21,8,67,89,59,31,0.8,23.7
2350,2020-10-28 22,6,57,77,47,28,0.8,23.7
2351,2020-10-28 23,5,77,63,43,8,0.9,23.3
2352,2020-10-29 0,5,73,66,42,10,0.9,22.9
2353,2020-10-29 1,5,60,66,40,24,0.9,22.5
2354,2020-10-29 2,5,63,62,49,18,1.0,22.5
2355,2020-10-29 3,6,74,69,52,4,1.0,22.6
2356,2020-10-29 4,6,75,80,64,5,1.0,23.0
2357,2020-10-29 5,6,73,78,56,9,1.0,23.2
2358,2020-10-29 6,6,64,76,53,14,0.9,23.0
2359,2020-10-29 7,7,64,74,42,15,1.0,22.9
2360,2020-10-29 8,6,47,77,49,44,0.9,22.2
2361,2020-10-29 9,6,57,68,46,31,0.9,21.7
2362,2020-10-29 10,6,56,70,48,39,1.0,22.0
2363,2020-10-29 11,5,43,68,51,59,0.9,22.5
2364,2020-10-29 12,4,45,61,47,51,0.9,22.2
2365,2020-10-29 13,4,44,48,41,53,0.9,22.2
2366,2020-10-29 14,3,45,49,38,58,0.9,21.9
2367,2020-10-29 15,4,41,46,41,66,0.9,21.9
2368,2020-10-29 16,3,50,49,41,54,0.9,22.1
2369,2020-10-29 17,3,44,58,43,57,1.0,22.0
2370,2020-10-29 18,4,42,41,34,52,1.0,22.0
2371,2020-10-29 19,4,46,40,29,41,1.0,22.2
2372,2020-10-29 20,4,54,44,30,24,1.0,22.0
2373,2020-10-29 21,4,48,46,28,25,0.9,21.9
2374,2020-10-29 22,3,50,37,22,22,0.9,21.8
2375,2020-10-29 23,4,50,35,24,20,0.9,21.8
2376,2020-10-30 0,4,39,32,25,35,0.8,21.7
2377,2020-10-30 1,4,29,30,26,42,0.7,21.6
2378,2020-10-30 2,4,36,33,23,33,0.8,21.6
2379,2020-10-30 3,4,35,36,25,32,0.7,21.7
2380,2020-10-30 4,5,39,41,28,32,0.7,21.7
2381,2020-10-30 5,4,39,44,35,32,0.7,21.8
2382,2020-10-30 6,8,42,53,35,20,0.7,21.8
2383,2020-10-30 7,5,40,55,40,30,0.9,22.1
2384,2020-10-30 8,5,39,56,40,33,0.9,22.4
2385,2020-10-30 9,5,42,70,37,33,0.9,22.8
2386,2020-10-30 10,5,42,70,38,35,0.9,23.0
2387,2020-10-30 11,5,38,68,36,44,0.9,23.2
2388,2020-10-30 12,4,36,62,39,54,0.9,23.4
2389,2020-10-30 13,5,31,57,38,77,0.8,24.2
2390,2020-10-30 14,4,31,60,38,96,0.8,24.9
2391,2020-10-30 15,4,39,56,40,101,0.9,25.2
2392,2020-10-30 16,5,44,71,46,86,0.9,25.1
2393,2020-10-30 17,5,60,75,41,66,1.0,24.9
2394,2020-10-30 18,5,75,83,48,46,1.1,24.6
2395,2020-10-30 19,5,86,96,52,25,1.3,24.6
2396,2020-10-30 20,6,103,112,57,10,1.4,24.3
2397,2020-10-30 21,8,110,129,63,4,1.4,24.1
2398,2020-10-30 22,7,103,151,73,4,1.3,23.9
2399,2020-10-30 23,7,84,126,70,4,1.0,23.3
2400,2020-10-31 0,7,73,94,50,6,0.9,23.1
2401,2020-10-31 1,7,57,85,41,15,0.8,22.9
2402,2020-10-31 2,6,56,64,34,18,0.8,22.8
2403,2020-10-31 3,8,73,56,33,3,0.8,22.4
2404,2020-10-31 4,9,74,70,38,3,0.8,22.5
2405,2020-10-31 5,7,72,70,36,4,0.8,22.6
2406,2020-10-31 6,6,68,54,37,4,0.9,22.6
2407,2020-10-31 7,5,61,70,41,10,0.9,22.6
2408,2020-10-31 8,5,61,78,42,16,0.9,23.0
2409,2020-10-31 9,6,65,83,41,19,0.9,23.3
2410,2020-10-31 10,8,48,101,45,47,0.8,24.2
2411,2020-10-31 11,8,38,85,37,70,0.8,25.2
2412,2020-10-31 12,9,44,69,38,90,0.9,25.9
2413,2020-10-31 13,9,43,81,43,110,0.9,26.2
2414,2020-10-31 14,11,35,85,47,146,0.9,26.5
2415,2020-10-31 15,10,37,90,51,156,0.9,26.5
2416,2020-10-31 16,9,36,95,53,146,0.9,26.6
2417,2020-10-31 17,8,51,85,49,125,1.0,26.1
2418,2020-10-31 18,9,70,95,54,102,1.1,25.6
2419,2020-10-31 19,8,103,113,55,53,1.3,25.4
2420,2020-10-31 20,9,123,142,74,29,1.3,25.0
2421,2020-10-31 21,9,88,159,88,21,1.2,24.0
2422,2020-10-31 22,13,68,142,79,27,1.1,23.4
2423,2020-10-31 23,10,41,121,64,66,0.8,22.6
2424,2020-11-1 0,10,42,80,36,63,0.7,22.4
2425,2020-11-1 1,8,41,72,31,59,0.7,22.4
2426,2020-11-1 2,11,52,73,33,43,0.7,22.1
2427,2020-11-1 3,12,36,84,37,54,0.7,21.9
2428,2020-11-1 4,13,33,79,35,57,0.6,21.8
2429,2020-11-1 5,11,40,75,34,48,0.6,22.0
2430,2020-11-1 6,14,41,81,30,42,0.6,22.1
2431,2020-11-1 7,11,60,82,35,25,0.8,22.3
2432,2020-11-1 8,11,50,88,45,46,0.9,23.8
2433,2020-11-1 9,10,47,79,37,74,0.9,24.9
2434,2020-11-1 10,9,46,89,40,111,0.9,25.2
2435,2020-11-1 11,8,43,100,49,152,0.9,25.9
2436,2020-11-1 12,8,37,107,53,170,0.9,26.9
2437,2020-11-1 13,7,35,101,52,195,0.9,27.6
2438,2020-11-1 14,7,32,101,45,222,0.9,28.1
2439,2020-11-1 15,6,34,95,51,233,0.9,28.1
2440,2020-11-1 16,6,36,91,49,239,0.9,27.9
2441,2020-11-1 17,7,57,95,51,223,1.0,27.4
2442,2020-11-1 18,8,75,117,59,186,1.3,26.8
2443,2020-11-1 19,9,80,147,71,141,1.4,26.4
2444,2020-11-1 20,8,81,172,94,123,1.4,25.9
2445,2020-11-1 21,7,79,178,100,115,1.6,25.6
2446,2020-11-1 22,8,142,185,108,42,1.5,25.3
2447,2020-11-1 23,7,146,196,106,15,1.5,24.6
2448,2020-11-2 0,7,141,184,104,4,1.4,24.2
2449,2020-11-2 1,6,115,154,87,8,1.2,23.7
2450,2020-11-2 2,6,100,153,74,7,1.1,23.3
2451,2020-11-2 3,7,82,146,72,20,1.0,23.1
2452,2020-11-2 4,8,91,138,73,12,1.0,23.1
2453,2020-11-2 5,8,68,108,60,28,0.9,23.3
2454,2020-11-2 6,8,65,79,49,32,0.9,23.2
2455,2020-11-2 7,8,67,78,48,33,1.0,23.3
2456,2020-11-2 8,8,58,90,54,51,1.0,24.1
2457,2020-11-2 9,7,47,91,44,71,0.9,24.7
2458,2020-11-2 10,7,42,82,43,87,0.9,25.3
2459,2020-11-2 11,7,32,83,44,113,0.8,26.5
2460,2020-11-2 12,6,26,79,40,144,0.8,27.4
2461,2020-11-2 13,6,23,74,42,157,0.8,27.8
2462,2020-11-2 14,7,25,78,34,148,0.8,27.9
2463,2020-11-2 15,7,27,77,41,133,0.9,27.2
2464,2020-11-2 16,6,34,94,49,102,0.9,26.6
2465,2020-11-2 17,6,37,85,43,78,0.9,25.9
2466,2020-11-2 18,6,42,73,36,59,0.9,25.4
2467,2020-11-2 19,6,36,75,44,59,0.9,24.5
2468,2020-11-2 20,6,34,71,35,58,0.9,23.9
2469,2020-11-2 21,5,33,61,33,58,0.9,23.4
2470,2020-11-2 22,6,30,47,26,61,0.9,23.0
2471,2020-11-2 23,6,34,43,25,54,0.9,22.6
2472,2020-11-3 0,6,33,42,23,54,0.9,22.2
2473,2020-11-3 1,6,26,50,31,63,0.8,21.7
2474,2020-11-3 2,6,29,38,23,60,0.8,21.3
2475,2020-11-3 3,5,24,24,17,67,0.8,21.1
2476,2020-11-3 4,7,28,25,14,67,0.8,20.9
2477,2020-11-3 5,5,36,25,10,57,0.7,20.7
2478,2020-11-3 6,8,35,29,11,52,0.8,20.6
2479,2020-11-3 7,6,36,33,18,55,0.9,20.8
2480,2020-11-3 8,6,33,36,19,62,0.9,21.6
2481,2020-11-3 9,6,32,36,17,70,0.9,22.6
2482,2020-11-3 10,5,29,44,19,83,0.9,23.4
2483,2020-11-3 11,6,29,42,18,98,0.9,24.3
2484,2020-11-3 12,5,26,44,19,119,0.8,25.0
2485,2020-11-3 13,5,24,41,22,137,0.8,25.6
2486,2020-11-3 14,5,27,46,26,138,0.8,25.5
2487,2020-11-3 15,6,35,52,29,122,0.9,25.3
2488,2020-11-3 16,6,41,58,29,103,0.9,25.1
2489,2020-11-3 17,6,56,62,34,85,1.0,25.1
2490,2020-11-3 18,6,53,90,35,85,1.0,24.9
2491,2020-11-3 19,7,43,77,40,82,1.0,24.3
2492,2020-11-3 20,7,41,83,43,70,1.0,23.7
2493,2020-11-3 21,7,48,78,44,53,1.0,23.3
2494,2020-11-3 22,5,39,79,46,57,0.9,23.1
2495,2020-11-3 23,5,45,73,42,48,0.9,22.9
2496,2020-11-4 0,5,52,70,40,41,0.9,22.8
2497,2020-11-4 1,6,52,69,38,42,0.9,22.6
2498,2020-11-4 2,6,49,66,39,45,0.9,22.5
2499,2020-11-4 3,6,51,71,39,44,0.9,22.4
2500,2020-11-4 4,6,51,69,43,46,0.9,22.2
2501,2020-11-4 5,7,51,64,43,49,0.9,22.0
2502,2020-11-4 6,7,64,67,40,37,0.9,22.0
2503,2020-11-4 7,7,57,66,38,49,0.9,22.1
2504,2020-11-4 8,8,53,75,42,59,1.0,22.3
