,1,9,10,11,12
2034,2020-10-19 5,56,1014.4,2.7,5.8
2035,2020-10-19 6,56,1015.2,2.9,5.7
2036,2020-10-19 7,56,1016.1,3.0,8.1
2037,2020-10-19 8,56,1016.2,3.2,0.8
2038,2020-10-19 9,55,1016.4,3.0,4.3
2039,2020-10-19 10,53,1016.4,2.3,9.2
2040,2020-10-19 11,51,1015.6,3.1,11.8
2041,2020-10-19 12,50,1014.6,3.2,11.9
2042,2020-10-19 13,49,1014.0,3.3,5.0
2043,2020-10-19 14,49,1013.3,3.4,4.6
2044,2020-10-19 15,47,1013.0,3.3,12.0
2045,2020-10-19 16,48,1013.1,3.0,19.0
2046,2020-10-19 17,48,1013.6,3.1,12.0
2047,2020-10-19 18,49,1014.2,3.2,6.7
2048,2020-10-19 19,50,1014.9,2.9,4.5
2049,2020-10-19 20,52,1015.7,3.0,6.6
2050,2020-10-19 21,52,1016.2,3.2,12.1
2051,2020-10-19 22,53,1016.1,2.8,3.7
2052,2020-10-19 23,53,1015.8,2.9,3.5
2053,2020-10-20 0,54,1015.3,2.8,4.7
2054,2020-10-20 1,55,1014.8,3.1,7.6
2055,2020-10-20 2,56,1014.4,3.6,3.7
2056,2020-10-20 3,56,1014.0,3.4,8.0
2057,2020-10-20 4,57,1014.0,3.7,4.9
2058,2020-10-20 5,58,1014.1,3.3,6.8
2059,2020-10-20 6,58,1014.7,3.0,5.2
2060,2020-10-20 7,58,1015.2,2.4,351.5
2061,2020-10-20 8,56,1015.6,3.8,346.2
2062,2020-10-20 9,56,1015.7,5.1,347.0
2063,2020-10-20 10,56,1015.7,5.1,347.0
2064,2020-10-20 11,51,1015.2,3.7,344.5
2065,2020-10-20 12,47,1014.1,2.6,340.4
2066,2020-10-20 13,46,1013.3,2.9,333.8
2067,2020-10-20 14,45,1012.7,3.0,332.4
2068,2020-10-20 15,45,1012.4,3.2,339.4
2069,2020-10-20 16,46,1012.4,3.7,336.7
2070,2020-10-20 17,48,1012.6,3.0,345.5
2071,2020-10-20 18,48,1013.1,2.4,357.7
2072,2020-10-20 19,49,1013.6,2.8,354.7
2073,2020-10-20 20,50,1014.5,2.6,4.2
2074,2020-10-20 21,51,1015.0,2.1,356.0
2075,2020-10-20 22,52,1014.9,2.2,351.1
2076,2020-10-20 23,52,1014.9,2.2,357.2
2077,2020-10-21 0,52,1014.5,2.8,4.0
2078,2020-10-21 1,54,1014.1,1.7,5.2
2079,2020-10-21 2,54,1013.7,2.3,340.5
2080,2020-10-21 3,56,1013.3,3.1,344.3
2081,2020-10-21 4,58,1013.2,2.3,339.5
2082,2020-10-21 5,59,1013.0,2.4,332.1
2083,2020-10-21 6,58,1013.1,2.7,340.5
2084,2020-10-21 7,58,1013.4,2.4,311.7
2085,2020-10-21 8,55,1013.6,3.7,341.4
2086,2020-10-21 9,52,1013.7,4.6,339.6
2087,2020-10-21 10,49,1013.5,4.4,341.2
2088,2020-10-21 11,47,1012.6,3.8,342.3
2089,2020-10-21 12,45,1011.4,4.2,350.8
2090,2020-10-21 13,43,1010.4,3.9,346.2
2091,2020-10-21 14,43,1009.5,3.4,350.7
2092,2020-10-21 15,44,1009.2,4.2,342.8
2093,2020-10-21 16,45,1009.1,4.5,340.1
2094,2020-10-21 17,46,1009.1,3.7,350.3
2095,2020-10-21 18,47,1009.2,2.8,128.0
2096,2020-10-21 19,47,1009.2,2.8,128.0
2097,2020-10-21 20,47,1009.5,3.2,58.8
2098,2020-10-21 21,48,1009.8,4.6,341.9
2099,2020-10-21 22,48,1009.6,4.2,340.7
2100,2020-10-21 23,49,1009.6,4.4,340.2
2101,2020-10-22 0,50,1009.5,4.0,340.6
2102,2020-10-22 1,51,1009.2,3.0,339.8
2103,2020-10-22 2,51,1008.9,2.9,342.3
2104,2020-10-22 3,52,1008.5,2.5,345.2
2105,2020-10-22 4,52,1008.1,2.2,331.1
2106,2020-10-22 5,52,1008.2,2.6,345.3
2107,2020-10-22 6,52,1009.0,2.8,340.4
2108,2020-10-22 7,51,1009.9,2.8,341.9
2109,2020-10-22 8,51,1010.5,3.2,340.4
2110,2020-10-22 9,48,1010.8,4.1,339.3
2111,2020-10-22 10,46,1010.6,4.5,339.9
2112,2020-10-22 11,43,1009.9,4.6,345.1
2113,2020-10-22 12,42,1009.2,4.5,341.7
2114,2020-10-22 13,41,1008.2,4.5,346.2
2115,2020-10-22 14,40,1007.5,5.2,349.5
2116,2020-10-22 15,39,1007.5,4.1,3.1
2117,2020-10-22 16,40,1008.2,3.7,2.9
2118,2020-10-22 17,39,1008.6,3.7,12.5
2119,2020-10-22 18,39,1008.7,2.4,358.4
2120,2020-10-22 19,40,1008.6,3.7,340.0
2121,2020-10-22 20,36,1009.1,2.6,353.6
2122,2020-10-22 21,32,1009.6,3.4,6.7
2123,2020-10-22 22,32,1009.5,2.3,3.7
2124,2020-10-22 23,33,1009.6,2.4,1.2
2125,2020-10-23 0,36,1009.6,2.4,6.5
2126,2020-10-23 1,38,1009.5,1.8,351.1
2127,2020-10-23 2,39,1009.5,1.6,346.1
2128,2020-10-23 3,40,1009.6,2.1,344.4
2129,2020-10-23 4,40,1009.8,1.9,340.7
2130,2020-10-23 5,41,1009.9,2.1,349.3
2131,2020-10-23 6,42,1010.4,1.7,344.4
2132,2020-10-23 7,41,1010.7,2.3,9.0
2133,2020-10-23 8,40,1011.4,2.7,4.8
2134,2020-10-23 9,38,1012.0,3.1,0.5
2135,2020-10-23 10,34,1011.8,4.3,12.8
2136,2020-10-23 11,30,1010.9,4.7,4.9
2137,2020-10-23 12,30,1010.2,3.8,7.6
2138,2020-10-23 13,28,1009.6,3.7,10.2
2139,2020-10-23 14,28,1009.3,3.3,13.1
2140,2020-10-23 15,29,1009.1,3.1,18.5
2141,2020-10-23 16,30,1009.3,2.8,23.1
2142,2020-10-23 17,32,1009.9,2.1,34.8
2143,2020-10-23 18,33,1010.4,1.9,21.1
2144,2020-10-23 19,33,1011.0,2.3,5.9
2145,2020-10-23 20,30,1011.4,2.8,6.2
2146,2020-10-23 21,30,1011.3,1.6,8.1
2147,2020-10-23 22,30,1011.4,2.1,12.8
2148,2020-10-23 23,30,1011.8,2.4,5.8
2149,2020-10-24 0,30,1011.7,1.6,350.2
2150,2020-10-24 1,31,1011.7,1.8,4.3
2151,2020-10-24 2,31,1011.6,2.3,6.2
2152,2020-10-24 3,31,1011.5,2.4,3.2
2153,2020-10-24 4,31,1011.7,2.1,359.5
2154,2020-10-24 5,31,1012.2,2.6,7.1
2155,2020-10-24 6,31,1012.9,1.9,359.0
2156,2020-10-24 7,31,1013.4,2.0,354.4
2157,2020-10-24 8,31,1013.6,2.6,354.3
2158,2020-10-24 9,31,1014.4,2.7,3.3
2159,2020-10-24 10,30,1014.1,2.7,359.9
2160,2020-10-24 11,30,1013.4,3.1,9.2
2161,2020-10-24 12,30,1012.4,3.3,0.7
2162,2020-10-24 13,30,1011.4,3.1,349.7
2163,2020-10-24 14,30,1010.7,3.4,6.8
2164,2020-10-24 15,31,1010.6,2.6,9.8
2165,2020-10-24 16,30,1010.9,3.5,33.6
2166,2020-10-24 17,30,1011.0,4.2,36.0
2167,2020-10-24 18,31,1011.9,2.8,10.7
2168,2020-10-24 19,32,1012.5,2.2,5.8
2169,2020-10-24 20,32,1013.0,2.3,10.5
2170,2020-10-24 21,33,1013.4,2.3,25.7
2171,2020-10-24 22,34,1013.5,2.2,20.1
2172,2020-10-24 23,36,1013.6,2.8,15.7
2173,2020-10-25 0,37,1013.5,1.8,24.7
2174,2020-10-25 1,36,1013.1,1.7,9.4
2175,2020-10-25 2,37,1012.6,1.9,15.4
2176,2020-10-25 3,38,1012.3,2.2,7.6
2177,2020-10-25 4,38,1012.2,2.1,4.0
2178,2020-10-25 5,39,1012.6,1.7,3.0
2179,2020-10-25 6,40,1013.3,1.6,356.5
2180,2020-10-25 7,39,1014.0,1.8,21.1
2181,2020-10-25 8,38,1014.5,2.4,21.2
2182,2020-10-25 9,36,1015.0,2.9,31.9
2183,2020-10-25 10,36,1014.9,2.8,38.5
2184,2020-10-25 11,36,1014.3,2.9,36.4
2185,2020-10-25 12,34,1013.3,2.7,26.1
2186,2020-10-25 13,33,1012.2,2.7,22.9
2187,2020-10-25 14,34,1011.2,2.9,33.9
2188,2020-10-25 15,34,1010.5,2.9,30.2
2189,2020-10-25 16,35,1010.4,2.3,44.9
2190,2020-10-25 17,36,1010.8,2.0,39.4
2191,2020-10-25 18,37,1011.2,1.8,43.1
2192,2020-10-25 19,38,1011.8,1.8,11.2
2193,2020-10-25 20,38,1012.6,1.9,0.7
2194,2020-10-25 21,38,1013.0,1.6,15.5
2195,2020-10-25 22,43,1013.1,1.3,64.0
2196,2020-10-25 23,55,1013.1,1.0,118.3
2197,2020-10-26 0,60,1012.8,1.1,85.5
2198,2020-10-26 1,61,1012.3,1.0,83.2
2199,2020-10-26 2,63,1012.1,1.2,136.8
2200,2020-10-26 3,65,1011.9,0.9,98.4
2201,2020-10-26 4,67,1012.0,1.0,70.4
2202,2020-10-26 5,69,1012.3,0.8,122.1
2203,2020-10-26 6,69,1012.7,0.8,42.6
2204,2020-10-26 7,66,1013.2,1.9,29.1
2205,2020-10-26 8,61,1013.5,1.8,21.9
2206,2020-10-26 9,56,1013.5,2.2,18.0
2207,2020-10-26 10,50,1013.0,2.6,11.0
2208,2020-10-26 11,42,1012.1,3.2,8.2
2209,2020-10-26 12,38,1011.2,2.9,26.4
2210,2020-10-26 13,36,1010.1,2.1,28.3
2211,2020-10-26 14,34,1009.2,2.2,20.4
2212,2020-10-26 15,31,1008.6,1.9,15.0
2213,2020-10-26 16,30,1008.5,2.2,358.9
2214,2020-10-26 17,30,1008.8,1.6,9.0
2215,2020-10-26 18,32,1009.3,1.2,66.4
2216,2020-10-26 19,34,1010.0,0.8,54.5
2217,2020-10-26 20,36,1010.6,0.6,52.5
2218,2020-10-26 21,41,1011.1,0.8,93.0
2219,2020-10-26 22,50,1011.2,0.9,104.1
2220,2020-10-26 23,55,1011.1,1.2,139.1
2221,2020-10-27 0,60,1010.9,1.2,145.3
2222,2020-10-27 1,64,1010.1,0.4,109.9
2223,2020-10-27 2,66,1009.6,0.9,82.6
2224,2020-10-27 3,68,1009.5,1.2,72.4
2225,2020-10-27 4,70,1009.6,1.1,85.5
2226,2020-10-27 5,70,1010.0,0.9,79.4
2227,2020-10-27 6,71,1010.7,0.9,112.3
2228,2020-10-27 7,68,1011.6,1.1,55.2
2229,2020-10-27 8,61,1012.3,1.9,30.3
2230,2020-10-27 9,54,1012.6,2.5,9.7
2231,2020-10-27 10,47,1012.4,2.7,19.9
2232,2020-10-27 11,42,1011.4,2.7,16.3
2233,2020-10-27 12,39,1010.4,2.9,44.6
2234,2020-10-27 13,36,1009.6,2.9,44.5
2235,2020-10-27 14,35,1009.1,2.6,40.8
2236,2020-10-27 15,34,1008.8,2.1,44.6
2237,2020-10-27 16,34,1008.7,2.3,10.5
2238,2020-10-27 17,36,1009.0,1.6,40.0
2239,2020-10-27 18,38,1009.5,1.2,29.8
2240,2020-10-27 19,39,1010.3,1.4,7.9
2241,2020-10-27 20,42,1011.1,1.7,50.0
2242,2020-10-27 21,55,1011.8,1.3,92.5
2243,2020-10-27 22,61,1012.1,1.3,117.8
2244,2020-10-27 23,63,1012.0,1.4,82.1
2245,2020-10-28 0,63,1012.0,1.4,74.0
2246,2020-10-28 1,63,1011.8,1.3,85.7
2247,2020-10-28 2,64,1011.4,1.2,54.9
2248,2020-10-28 3,64,1011.3,1.8,28.7
2249,2020-10-28 4,65,1011.3,1.8,29.4
2250,2020-10-28 5,65,1011.6,2.1,12.7
2251,2020-10-28 6,64,1012.1,2.4,24.8
2252,2020-10-28 7,58,1013.1,2.8,37.8
2253,2020-10-28 8,54,1013.7,3.2,18.2
2254,2020-10-28 9,50,1014.4,3.8,23.9
2255,2020-10-28 10,49,1014.4,3.4,35.0
2256,2020-10-28 11,48,1013.9,3.2,16.3
2257,2020-10-28 12,49,1013.2,3.4,26.8
2258,2020-10-28 13,51,1012.4,1.8,358.2
2259,2020-10-28 14,51,1011.7,1.3,332.9
2260,2020-10-28 15,54,1011.5,1.0,302.8
2261,2020-10-28 16,63,1011.6,0.9,249.9
2262,2020-10-28 17,67,1012.1,0.8,222.3
2263,2020-10-28 18,73,1012.5,1.0,198.4
2264,2020-10-28 19,72,1013.6,1.2,140.4
2265,2020-10-28 20,74,1014.3,1.0,17.4
2266,2020-10-28 21,72,1014.7,1.7,358.0
2267,2020-10-28 22,73,1015.2,1.2,25.3
2268,2020-10-28 23,78,1015.4,1.2,338.3
2269,2020-10-29 0,80,1015.3,1.2,355.0
2270,2020-10-29 1,80,1014.8,1.5,335.5
2271,2020-10-29 2,80,1014.3,1.3,337.9
2272,2020-10-29 3,79,1014.1,0.9,348.0
2273,2020-10-29 4,77,1014.3,1.6,4.0
2274,2020-10-29 5,76,1014.7,1.6,6.1
2275,2020-10-29 6,78,1015.4,1.6,36.5
2276,2020-10-29 7,79,1016.1,2.1,27.9
2277,2020-10-29 8,77,1017.0,2.7,14.3
2278,2020-10-29 9,78,1017.7,2.5,7.3
2279,2020-10-29 10,75,1017.8,2.8,10.9
2280,2020-10-29 11,75,1017.4,2.1,5.5
2281,2020-10-29 12,76,1016.8,2.3,353.6
2282,2020-10-29 13,78,1015.9,2.2,343.6
2283,2020-10-29 14,78,1015.2,2.1,346.9
2284,2020-10-29 15,75,1015.1,2.3,5.3
2285,2020-10-29 16,74,1015.2,2.1,348.4
2286,2020-10-29 17,75,1015.5,2.5,342.3
2287,2020-10-29 18,76,1015.8,2.5,341.9
2288,2020-10-29 19,75,1016.4,2.8,338.1
2289,2020-10-29 20,74,1017.1,2.5,339.7
2290,2020-10-29 21,74,1017.5,1.7,336.5
2291,2020-10-29 22,74,1017.5,1.9,341.7
2292,2020-10-29 23,74,1017.6,1.6,342.8
2293,2020-10-30 0,74,1017.2,2.0,342.2
2294,2020-10-30 1,74,1016.8,1.4,340.9
2295,2020-10-30 2,73,1016.3,2.0,342.0
2296,2020-10-30 3,73,1016.0,2.2,341.2
2297,2020-10-30 4,72,1016.0,1.7,341.7
2298,2020-10-30 5,70,1016.3,1.6,339.7
2299,2020-10-30 6,69,1016.8,1.1,358.3
2300,2020-10-30 7,68,1017.4,1.5,10.1
2301,2020-10-30 8,66,1017.9,2.5,6.5
2302,2020-10-30 9,65,1018.5,2.1,8.2
2303,2020-10-30 10,64,1018.4,2.0,3.6
2304,2020-10-30 11,63,1017.8,2.2,9.5
2305,2020-10-30 12,61,1016.9,2.0,359.1
2306,2020-10-30 13,60,1015.9,2.2,349.4
2307,2020-10-30 14,58,1015.1,1.7,0.6
2308,2020-10-30 15,57,1014.6,1.7,358.3
2309,2020-10-30 16,57,1014.8,1.8,359.0
2310,2020-10-30 17,58,1015.2,1.5,352.4
2311,2020-10-30 18,60,1015.7,1.0,337.7
2312,2020-10-30 19,62,1016.2,0.8,317.3
2313,2020-10-30 20,63,1016.7,0.7,313.9
2314,2020-10-30 21,62,1016.9,1.0,342.2
2315,2020-10-30 22,64,1017.0,1.1,357.8
2316,2020-10-30 23,63,1016.8,1.7,5.6
2317,2020-10-31 0,60,1016.3,1.9,13.6
2318,2020-10-31 1,60,1015.7,1.9,37.4
2319,2020-10-31 2,61,1015.3,1.6,15.1
2320,2020-10-31 3,61,1015.1,1.3,21.1
2321,2020-10-31 4,61,1015.0,1.2,5.8
2322,2020-10-31 5,61,1015.4,0.8,347.0
2323,2020-10-31 6,61,1016.3,0.5,19.4
2324,2020-10-31 7,62,1017.1,0.5,307.2
2325,2020-10-31 8,60,1017.6,1.1,350.7
2326,2020-10-31 9,59,1018.2,2.0,338.0
2327,2020-10-31 10,57,1018.2,1.8,8.8
2328,2020-10-31 11,55,1017.3,1.9,30.6
2329,2020-10-31 12,53,1016.1,2.3,14.0
2330,2020-10-31 13,52,1015.1,2.1,41.8
2331,2020-10-31 14,55,1013.5,1.8,109.0
2332,2020-10-31 15,51,1012.9,1.4,41.8
2333,2020-10-31 16,52,1012.8,1.5,49.1
2334,2020-10-31 17,52,1013.2,1.1,61.1
2335,2020-10-31 18,59,1013.5,1.2,160.8
2336,2020-10-31 19,60,1014.1,0.9,199.5
2337,2020-10-31 20,67,1014.7,1.5,204.5
2338,2020-10-31 21,66,1015.1,1.4,200.0
2339,2020-10-31 22,65,1015.3,1.6,182.0
2340,2020-10-31 23,63,1015.3,1.6,171.2
2341,2020-11-1 0,63,1015.1,1.1,196.6
2342,2020-11-1 1,63,1014.8,1.0,204.2
2343,2020-11-1 2,64,1014.5,0.7,205.8
2344,2020-11-1 3,65,1014.2,0.4,2.1
2345,2020-11-1 4,68,1014.3,0.4,309.9
2346,2020-11-1 5,69,1014.7,0.3,322.2
2347,2020-11-1 6,68,1015.2,0.3,312.0
2348,2020-11-1 7,67,1015.7,0.4,331.1
2349,2020-11-1 8,61,1016.0,0.6,150.4
2350,2020-11-1 9,58,1016.2,0.8,152.5
2351,2020-11-1 10,56,1015.8,1.1,328.2
2352,2020-11-1 11,53,1014.9,1.6,353.3
2353,2020-11-1 12,49,1013.9,1.8,11.6
2354,2020-11-1 13,48,1012.8,1.2,342.6
2355,2020-11-1 14,45,1011.9,1.4,344.8
2356,2020-11-1 15,46,1011.3,1.8,7.0
2357,2020-11-1 16,46,1011.2,1.3,22.2
2358,2020-11-1 17,48,1011.4,1.3,73.7
2359,2020-11-1 18,50,1011.9,0.8,71.1
2360,2020-11-1 19,52,1012.5,0.6,320.3
2361,2020-11-1 20,56,1013.1,0.6,312.7
2362,2020-11-1 21,58,1013.2,0.8,13.2
2363,2020-11-1 22,63,1012.9,1.2,70.5
2364,2020-11-1 23,68,1013.1,1.1,139.5
2365,2020-11-2 0,68,1013.0,0.7,167.1
2366,2020-11-2 1,68,1012.9,0.5,221.5
2367,2020-11-2 2,69,1012.8,0.5,224.0
2368,2020-11-2 3,71,1012.6,0.5,326.8
2369,2020-11-2 4,73,1012.8,0.9,349.5
2370,2020-11-2 5,71,1013.0,1.7,11.4
2371,2020-11-2 6,61,1013.6,1.9,12.1
2372,2020-11-2 7,56,1014.3,2.6,7.5
2373,2020-11-2 8,54,1015.0,2.4,2.3
2374,2020-11-2 9,53,1015.4,2.6,7.5
2375,2020-11-2 10,49,1015.5,3.1,10.1
2376,2020-11-2 11,46,1015.1,3.7,5.6
2377,2020-11-2 12,44,1014.3,3.6,5.1
2378,2020-11-2 13,43,1013.8,3.3,15.0
2379,2020-11-2 14,43,1012.6,2.9,357.5
2380,2020-11-2 15,44,1012.1,2.9,344.5
2381,2020-11-2 16,46,1012.5,2.9,354.2
2382,2020-11-2 17,48,1013.0,2.8,357.8
2383,2020-11-2 18,48,1013.5,2.4,340.9
2384,2020-11-2 19,49,1014.3,3.6,340.2
2385,2020-11-2 20,51,1015.3,2.4,345.0
2386,2020-11-2 21,52,1015.6,2.6,340.8
2387,2020-11-2 22,52,1015.5,2.1,351.8
2388,2020-11-2 23,52,1015.5,2.0,351.3
2389,2020-11-3 0,54,1015.6,2.3,338.3
2390,2020-11-3 1,54,1015.4,2.3,355.9
2391,2020-11-3 2,54,1015.3,2.1,348.6
2392,2020-11-3 3,54,1015.3,1.8,355.3
2393,2020-11-3 4,53,1015.3,2.0,350.7
2394,2020-11-3 5,54,1015.9,1.9,4.2
2395,2020-11-3 6,54,1016.4,1.9,6.4
2396,2020-11-3 7,54,1016.9,2.2,3.6
2397,2020-11-3 8,52,1017.3,2.5,10.8
2398,2020-11-3 9,50,1017.6,2.6,1.7
2399,2020-11-3 10,48,1017.2,3.2,5.1
2400,2020-11-3 11,47,1016.2,3.2,14.5
2401,2020-11-3 12,46,1015.1,2.8,10.8
2402,2020-11-3 13,45,1014.2,2.6,3.0
2403,2020-11-3 14,45,1013.9,2.0,352.4
2404,2020-11-3 15,46,1013.9,1.8,9.5
2405,2020-11-3 16,47,1013.8,2.2,359.9
2406,2020-11-3 17,48,1014.1,2.2,8.2
2407,2020-11-3 18,48,1014.5,2.2,12.3
2408,2020-11-3 19,48,1015.2,2.9,8.0
2409,2020-11-3 20,48,1015.8,2.3,6.3
2410,2020-11-3 21,50,1016.2,2.1,2.1
2411,2020-11-3 22,51,1016.2,2.4,4.4
2412,2020-11-3 23,52,1016.2,1.7,8.5
2413,2020-11-4 0,52,1016.1,1.8,1.5
2414,2020-11-4 1,52,1015.9,1.5,0.3
2415,2020-11-4 2,50,1015.7,2.1,9.6
2416,2020-11-4 3,50,1015.5,2.2,4.9
2417,2020-11-4 4,51,1015.4,1.8,6.7
2418,2020-11-4 5,50,1015.4,2.2,13.2
2419,2020-11-4 6,50,1015.8,1.9,16.4
2420,2020-11-4 7,50,1016.4,2.1,4.2
2421,2020-11-4 8,50,1016.9,1.9,3.5
2422,2020-11-4 9,48,1017.1,2.1,9.8
2423,2020-11-4 10,46,1016.9,2.9,15.1
2424,2020-11-4 11,44,1016.4,2.9,17.1
2425,2020-11-4 12,42,1015.6,2.7,10.1
2426,2020-11-4 13,41,1015.1,2.2,11.6
2427,2020-11-4 14,42,1014.4,2.3,1.3
2428,2020-11-4 15,43,1014.1,2.3,347.1
2429,2020-11-4 16,43,1013.9,2.0,338.1
2430,2020-11-4 17,44,1014.1,1.5,356.6
2431,2020-11-4 18,46,1014.2,1.6,4.0
2432,2020-11-4 19,48,1014.8,1.9,10.6
2433,2020-11-4 20,49,1015.3,2.2,38.7
2434,2020-11-4 21,51,1015.5,2.3,43.5
2435,2020-11-4 22,50,1015.6,2.2,46.3
2436,2020-11-4 23,52,1015.6,1.7,62.9
2437,2020-11-5 0,53,1015.6,1.1,76.4
2438,2020-11-5 1,61,1015.6,0.6,125.4
2439,2020-11-5 2,63,1015.3,0.8,81.2
2440,2020-11-5 3,64,1014.9,1.0,44.7
2441,2020-11-5 4,64,1014.9,1.3,13.7
2442,2020-11-5 5,64,1015.0,1.5,26.8
2443,2020-11-5 6,64,1016.1,1.2,61.4
2444,2020-11-5 7,61,1016.8,1.5,56.9
2445,2020-11-5 8,59,1017.3,2.0,53.3
2446,2020-11-5 9,57,1017.5,2.3,34.4
2447,2020-11-5 10,55,1017.6,1.1,30.0
2448,2020-11-5 11,49,1016.9,3.0,16.6
2449,2020-11-5 12,46,1015.9,2.7,39.8
2450,2020-11-5 13,43,1014.7,2.9,30.2
2451,2020-11-5 14,40,1014.0,2.8,32.0
2452,2020-11-5 15,39,1013.6,2.5,36.8
2453,2020-11-5 16,40,1013.7,2.0,22.9
2454,2020-11-5 17,41,1014.2,1.5,32.1
2455,2020-11-5 18,42,1014.4,1.0,41.0
2456,2020-11-5 19,43,1014.7,0.7,52.0
2457,2020-11-5 20,44,1015.4,0.6,52.7
2458,2020-11-5 21,46,1015.7,0.7,86.1
2459,2020-11-5 22,49,1015.8,0.6,135.8
2460,2020-11-5 23,60,1016.0,1.1,207.1
2461,2020-11-6 0,62,1015.8,1.2,207.7
2462,2020-11-6 1,63,1015.4,0.9,190.9
2463,2020-11-6 2,65,1014.9,0.4,172.2
2464,2020-11-6 3,66,1014.8,0.5,144.6
2465,2020-11-6 4,65,1014.8,0.6,110.1
2466,2020-11-6 5,66,1015.1,0.5,5.1
2467,2020-11-6 6,70,1015.4,0.7,335.5
2468,2020-11-6 7,70,1016.0,1.2,307.4
2469,2020-11-6 8,65,1016.6,1.5,300.3
2470,2020-11-6 9,57,1017.1,1.5,296.3
2471,2020-11-6 10,50,1016.8,1.5,311.6
2472,2020-11-6 11,43,1016.0,2.2,344.6
2473,2020-11-6 12,39,1014.8,1.6,316.8
2474,2020-11-6 13,37,1013.5,1.8,342.3
2475,2020-11-6 14,36,1012.3,2.0,345.6
2476,2020-11-6 15,34,1011.6,2.1,329.3
2477,2020-11-6 16,35,1011.6,1.9,313.7
2478,2020-11-6 17,38,1011.9,1.8,338.6
2479,2020-11-6 18,42,1012.2,1.1,306.8
2480,2020-11-6 19,44,1012.8,1.2,305.8
2481,2020-11-6 20,46,1013.2,1.2,303.1
2482,2020-11-6 21,46,1013.5,1.0,315.5
2483,2020-11-6 22,46,1013.6,1.0,341.9
2484,2020-11-6 23,47,1013.8,0.5,301.1
2485,2020-11-7 0,48,1014.0,0.7,3.7
2486,2020-11-7 1,49,1013.9,0.8,323.3
2487,2020-11-7 2,51,1013.9,1.2,335.5
2488,2020-11-7 3,50,1013.9,1.6,340.0
2489,2020-11-7 4,49,1013.9,1.1,355.6
2490,2020-11-7 5,49,1014.1,1.9,338.4
2491,2020-11-7 6,49,1014.7,2.7,338.9
2492,2020-11-7 7,50,1015.4,3.1,340.6
2493,2020-11-7 8,48,1016.1,3.3,342.2
2494,2020-11-7 9,45,1016.5,3.4,339.9
2495,2020-11-7 10,42,1016.3,2.9,345.9
2496,2020-11-7 11,40,1015.6,3.0,358.0
2497,2020-11-7 12,39,1014.7,3.0,10.8
2498,2020-11-7 13,38,1013.6,2.7,342.4
2499,2020-11-7 14,37,1013.0,2.0,339.1
2500,2020-11-7 15,38,1012.7,2.4,350.0
2501,2020-11-7 16,38,1012.8,2.8,341.8
2502,2020-11-7 17,40,1013.4,2.0,352.4
2503,2020-11-7 18,42,1014.0,1.8,340.4
2504,2020-11-7 19,44,1014.8,1.2,344.8
2505,2020-11-7 20,44,1015.4,1.7,338.4
2506,2020-11-7 21,46,1015.2,1.6,344.9
2507,2020-11-7 22,46,1015.2,1.2,355.9
2508,2020-11-7 23,47,1015.2,1.4,347.4
2509,2020-11-8 0,47,1015.1,1.5,349.2
2510,2020-11-8 1,46,1014.9,1.8,348.8
2511,2020-11-8 2,46,1014.6,1.7,343.8
2512,2020-11-8 3,46,1014.6,2.1,340.7
2513,2020-11-8 4,45,1014.8,1.7,3.8
2514,2020-11-8 5,44,1015.3,2.3,5.8
2515,2020-11-8 6,43,1016.1,2.0,354.7
2516,2020-11-8 7,40,1017.0,1.8,347.2
2517,2020-11-8 8,38,1017.8,2.1,353.5
2518,2020-11-8 9,34,1018.4,3.1,5.9
2519,2020-11-8 10,33,1018.2,2.7,6.0
2520,2020-11-8 11,33,1017.4,3.5,9.7
2521,2020-11-8 12,32,1016.6,3.2,2.9
2522,2020-11-8 13,32,1015.8,3.1,8.2
2523,2020-11-8 14,32,1015.2,2.8,5.1
2524,2020-11-8 15,30,1014.8,3.1,345.1
2525,2020-11-8 16,31,1014.7,2.8,345.9
2526,2020-11-8 17,32,1014.8,2.3,340.8
2527,2020-11-8 18,33,1015.1,1.9,340.2
2528,2020-11-8 19,34,1015.6,2.1,337.7
2529,2020-11-8 20,34,1015.8,2.0,344.2
2530,2020-11-8 21,32,1016.1,2.0,4.2
2531,2020-11-8 22,31,1016.2,2.5,5.1
2532,2020-11-8 23,30,1016.5,2.7,6.5
2533,2020-11-9 0,28,1016.4,2.8,7.5
2534,2020-11-9 1,27,1016.3,2.8,7.3
2535,2020-11-9 2,27,1016.2,3.0,9.1
2536,2020-11-9 3,27,1016.0,3.2,6.3
2537,2020-11-9 4,26,1015.9,3.3,6.3
2538,2020-11-9 5,26,1016.4,2.6,5.8
2539,2020-11-9 6,26,1017.0,2.4,7.8
2540,2020-11-9 7,26,1017.7,2.5,6.7
2541,2020-11-9 8,26,1018.1,3.1,6.2
2542,2020-11-9 9,26,1018.5,3.1,12.6
2543,2020-11-9 10,26,1018.1,3.3,9.3
2544,2020-11-9 11,26,1017.3,3.3,29.0
2545,2020-11-9 12,26,1016.2,3.1,10.8
2546,2020-11-9 13,26,1014.9,2.9,9.1
2547,2020-11-9 14,27,1013.9,3.0,355.8
2548,2020-11-9 15,27,1013.7,2.8,356.8
2549,2020-11-9 16,27,1013.9,2.2,11.8
2550,2020-11-9 17,28,1014.5,1.7,14.7
2551,2020-11-9 18,29,1015.2,1.9,14.2
