,1,8,9,10,11
1489,2020-9-23 1,26.7,78.039,1.6,176.0
1490,2020-9-23 2,26.9,77.645,1.5,164.0
1491,2020-9-23 3,26.7,78.156,2.3,165.0
1492,2020-9-23 4,26.7,78.507,1.0,168.0
1493,2020-9-23 5,26.6,79.111,0.6,202.0
1494,2020-9-23 6,26.6,78.924,1.1,162.0
1495,2020-9-23 7,28.0,74.665,0.9,162.0
1496,2020-9-23 8,30.3,65.402,1.5,136.0
1497,2020-9-23 9,30.1,66.733,1.3,169.0
1498,2020-9-23 10,31.7,61.362,1.0,240.0
1499,2020-9-23 11,32.5,58.972,1.2,258.0
1500,2020-9-23 12,33.4,55.532,1.4,173.0
1501,2020-9-23 13,34.1,53.46,1.4,148.0
1502,2020-9-23 14,31.5,62.145,2.2,274.0
1503,2020-9-23 15,27.0,79.372,2.7,177.0
1504,2020-9-23 16,24.6,89.701,2.4,132.0
1505,2020-9-23 17,24.9,88.87,1.2,66.0
1506,2020-9-23 18,25.2,88.792,1.8,62.0
1507,2020-9-23 19,25.4,87.505,1.3,34.0
1508,2020-9-23 20,25.5,86.975,1.7,64.0
1509,2020-9-23 21,25.6,86.731,1.4,40.0
1510,2020-9-23 22,25.4,86.704,2.2,75.0
1511,2020-9-23 23,25.4,86.538,2.0,52.0
1512,2020-9-24 0,25.2,80.936,2.4,30.0
1513,2020-9-24 1,24.7,78.993,2.1,23.0
1514,2020-9-24 2,23.3,84.071,2.2,37.0
1515,2020-9-24 3,23.8,79.539,2.5,26.0
1516,2020-9-24 4,23.7,78.996,2.4,21.0
1517,2020-9-24 5,23.9,77.564,2.4,22.0
1518,2020-9-24 6,23.5,79.219,2.3,23.0
1519,2020-9-24 7,23.7,76.529,2.4,29.0
1520,2020-9-24 8,24.6,72.845,2.2,16.0
1521,2020-9-24 9,25.6,67.988,2.1,8.0
1522,2020-9-24 10,26.4,64.763,2.1,22.0
1523,2020-9-24 11,27.7,59.796,1.8,32.0
1524,2020-9-24 12,28.9,55.457,2.0,353.0
1525,2020-9-24 13,29.2,56.1,2.2,334.0
1526,2020-9-24 14,30.1,55.147,1.9,340.0
1527,2020-9-24 15,29.6,57.789,2.5,336.0
1528,2020-9-24 16,28.6,61.0,3.2,355.0
1529,2020-9-24 17,27.0,66.956,3.6,344.0
1530,2020-9-24 18,25.7,70.837,3.7,346.0
1531,2020-9-24 19,25.1,71.783,3.4,354.0
1532,2020-9-24 20,24.8,71.847,2.9,20.0
1533,2020-9-24 21,24.7,71.731,2.6,28.0
1534,2020-9-24 22,24.3,72.8,2.2,16.0
1535,2020-9-24 23,24.2,72.725,1.7,2.0
1536,2020-9-25 0,24.2,73.981,2.4,328.0
1537,2020-9-25 1,23.6,75.116,2.9,341.0
1538,2020-9-25 2,23.4,75.684,2.7,350.0
1539,2020-9-25 3,23.3,75.295,2.3,18.0
1540,2020-9-25 4,23.2,75.352,1.8,20.0
1541,2020-9-25 5,22.9,75.885,2.1,30.0
1542,2020-9-25 6,22.9,76.135,1.8,18.0
1543,2020-9-25 7,23.8,71.321,1.5,13.0
1544,2020-9-25 8,25.1,64.099,2.0,14.0
1545,2020-9-25 9,25.5,64.119,2.2,26.0
1546,2020-9-25 10,26.6,59.902,2.1,358.0
1547,2020-9-25 11,28.3,54.634,1.7,14.0
1548,2020-9-25 12,29.5,52.421,1.8,342.0
1549,2020-9-25 13,30.8,50.554,1.2,330.0
1550,2020-9-25 14,31.6,48.708,1.1,340.0
1551,2020-9-25 15,30.7,54.371,1.5,309.0
1552,2020-9-25 16,31.0,54.134,0.9,322.0
1553,2020-9-25 17,29.5,59.924,1.0,340.0
1554,2020-9-25 18,28.5,63.4,1.8,70.0
1555,2020-9-25 19,27.9,66.148,2.2,72.0
1556,2020-9-25 20,27.5,68.45,1.9,73.0
1557,2020-9-25 21,27.1,69.595,2.1,78.0
1558,2020-9-25 22,26.8,71.332,1.9,74.0
1559,2020-9-25 23,26.6,73.5,2.0,86.0
1560,2020-9-26 0,25.2,80.862,2.0,78.0
1561,2020-9-26 1,25.5,81.695,1.2,119.0
1562,2020-9-26 2,26.1,78.529,2.5,156.0
1563,2020-9-26 3,26.2,77.116,2.0,148.0
1564,2020-9-26 4,25.9,79.131,1.5,148.0
1565,2020-9-26 5,25.8,80.022,1.4,82.0
1566,2020-9-26 6,25.4,80.993,1.3,82.0
1567,2020-9-26 7,25.7,78.508,1.2,130.0
1568,2020-9-26 8,26.8,72.495,2.2,156.0
1569,2020-9-26 9,26.6,72.962,1.2,146.0
1570,2020-9-26 10,27.3,70.41,1.0,57.0
1571,2020-9-26 11,28.7,66.923,1.6,156.0
1572,2020-9-26 12,28.7,66.755,2.6,159.0
1573,2020-9-26 13,26.8,76.961,1.4,176.0
1574,2020-9-26 14,26.1,78.191,1.4,0.0
1575,2020-9-26 15,26.0,78.579,1.4,42.0
1576,2020-9-26 16,24.0,88.525,1.1,46.0
1577,2020-9-26 17,23.8,89.89,1.0,118.0
1578,2020-9-26 18,24.1,89.76,0.9,66.0
1579,2020-9-26 19,24.5,89.431,1.2,40.0
1580,2020-9-26 20,24.1,89.731,2.3,72.0
1581,2020-9-26 21,24.1,89.437,1.9,66.0
1582,2020-9-26 22,23.9,88.93,2.1,78.0
1583,2020-9-26 23,23.4,87.714,2.3,74.0
1584,2020-9-27 0,23.4,85.744,1.6,44.0
1585,2020-9-27 1,23.4,84.503,2.4,34.0
1586,2020-9-27 2,23.2,85.018,2.3,32.0
1587,2020-9-27 3,23.2,84.75,2.1,18.0
1588,2020-9-27 4,23.1,84.545,2.1,13.0
1589,2020-9-27 5,23.2,84.696,2.1,0.0
1590,2020-9-27 6,22.7,85.728,1.8,16.0
1591,2020-9-27 7,22.3,86.644,2.3,3.0
1592,2020-9-27 8,22.5,85.437,2.3,357.0
1593,2020-9-27 9,23.1,81.574,2.4,0.0
1594,2020-9-27 10,23.5,79.419,2.7,344.0
1595,2020-9-27 11,23.5,78.568,3.0,342.0
1596,2020-9-27 12,24.7,71.559,3.6,342.0
1597,2020-9-27 13,25.1,70.652,3.8,342.0
1598,2020-9-27 14,24.9,71.997,3.9,338.0
1599,2020-9-27 15,24.1,74.547,3.9,336.0
1600,2020-9-27 16,24.3,74.26,3.2,334.0
1601,2020-9-27 17,23.4,77.532,3.3,336.0
1602,2020-9-27 18,23.0,79.293,3.0,338.0
1603,2020-9-27 19,22.9,79.601,3.0,338.0
1604,2020-9-27 20,23.0,78.986,3.0,346.0
1605,2020-9-27 21,23.0,78.649,2.4,0.0
1606,2020-9-27 22,23.0,77.763,2.6,356.0
1607,2020-9-27 23,22.7,80.008,2.5,328.0
1608,2020-9-28 0,22.4,80.105,3.1,346.0
1609,2020-9-28 1,22.4,80.038,2.8,346.0
1610,2020-9-28 2,22.3,80.041,3.0,348.0
1611,2020-9-28 3,22.2,80.72,2.8,352.0
1612,2020-9-28 4,22.3,80.358,2.6,0.0
1613,2020-9-28 5,22.2,80.813,2.6,4.0
1614,2020-9-28 6,22.3,80.37,2.9,20.0
1615,2020-9-28 7,22.4,79.537,2.7,18.0
1616,2020-9-28 8,22.9,77.744,2.4,18.0
1617,2020-9-28 9,23.9,73.799,2.2,18.0
1618,2020-9-28 10,24.7,72.119,2.0,23.0
1619,2020-9-28 11,26.8,63.578,1.7,20.0
1620,2020-9-28 12,28.0,61.094,1.3,18.0
1621,2020-9-28 13,27.6,65.053,0.9,23.0
1622,2020-9-28 14,27.2,68.139,1.0,33.0
1623,2020-9-28 15,26.6,71.89,1.0,11.0
1624,2020-9-28 16,26.0,75.677,1.4,73.0
1625,2020-9-28 17,26.2,75.554,1.0,30.0
1626,2020-9-28 18,26.2,76.502,0.6,14.0
1627,2020-9-28 19,26.2,77.224,0.3,30.0
1628,2020-9-28 20,26.2,78.155,0.5,35.0
1629,2020-9-28 21,26.1,78.457,1.0,76.0
1630,2020-9-28 22,26.2,76.848,0.7,72.0
1631,2020-9-28 23,25.9,78.751,0.9,54.0
1632,2020-9-29 0,25.6,80.212,1.0,22.0
1633,2020-9-29 1,25.4,81.403,1.1,48.0
1634,2020-9-29 2,25.3,81.79,1.6,74.0
1635,2020-9-29 3,25.0,82.786,1.1,57.0
1636,2020-9-29 4,24.9,83.089,0.7,71.0
1637,2020-9-29 5,25.2,82.194,0.3,356.0
1638,2020-9-29 6,25.1,81.396,1.0,14.0
1639,2020-9-29 7,25.3,80.262,1.0,22.0
1640,2020-9-29 8,25.9,76.873,1.1,359.0
1641,2020-9-29 9,26.6,73.528,1.3,26.0
1642,2020-9-29 10,27.6,69.813,1.0,46.0
1643,2020-9-29 11,29.8,59.98,1.0,14.0
1644,2020-9-29 12,30.6,60.191,1.0,346.0
1645,2020-9-29 13,30.8,57.643,1.4,71.0
1646,2020-9-29 14,30.6,63.463,2.2,158.0
1647,2020-9-29 15,30.3,66.11,2.5,164.0
1648,2020-9-29 16,29.7,67.825,1.4,143.0
1649,2020-9-29 17,29.2,68.734,0.9,66.0
1650,2020-9-29 18,27.8,74.068,0.6,338.0
1651,2020-9-29 19,27.4,76.338,0.8,184.0
1652,2020-9-29 20,26.7,78.902,1.0,165.0
1653,2020-9-29 21,26.2,79.011,1.4,164.0
1654,2020-9-29 22,25.8,80.785,1.3,166.0
1655,2020-9-29 23,25.7,81.789,0.9,132.0
1656,2020-9-30 0,25.6,82.468,0.9,100.0
1657,2020-9-30 1,25.5,83.077,0.8,160.0
1658,2020-9-30 2,25.7,82.335,0.6,171.0
1659,2020-9-30 3,25.8,81.75,0.4,280.0
1660,2020-9-30 4,25.6,82.162,0.2,270.0
1661,2020-9-30 5,25.4,84.286,0.8,310.0
1662,2020-9-30 6,25.3,83.976,0.9,18.0
1663,2020-9-30 7,26.6,77.713,0.9,70.0
1664,2020-9-30 8,29.8,67.451,1.3,160.0
1665,2020-9-30 9,29.2,68.791,1.6,140.0
1666,2020-9-30 10,31.0,58.333,1.0,25.0
1667,2020-9-30 11,31.2,57.441,1.2,354.0
1668,2020-9-30 12,32.8,52.912,1.3,343.0
1669,2020-9-30 13,33.1,52.499,1.6,337.0
1670,2020-9-30 14,30.6,60.932,3.6,32.0
1671,2020-9-30 15,27.1,71.247,4.9,24.0
1672,2020-9-30 16,26.5,73.484,3.6,44.0
1673,2020-9-30 17,26.1,74.423,2.9,50.0
1674,2020-9-30 18,25.6,73.967,2.2,18.0
1675,2020-9-30 19,25.6,73.505,2.0,27.0
1676,2020-9-30 20,25.8,74.862,1.8,42.0
1677,2020-9-30 21,25.8,74.865,2.9,76.0
1678,2020-9-30 22,25.6,75.263,2.8,68.0
1679,2020-9-30 23,25.6,74.716,2.7,74.0
1680,2020-10-1 0,25.5,74.59,2.5,72.0
1681,2020-10-1 1,25.2,75.368,2.7,66.0
1682,2020-10-1 2,23.9,79.547,2.3,48.0
1683,2020-10-1 3,23.2,83.188,2.6,70.0
1684,2020-10-1 4,22.0,89.203,2.3,44.0
1685,2020-10-1 5,22.2,88.846,2.3,48.0
1686,2020-10-1 6,22.0,88.964,2.6,44.0
1687,2020-10-1 7,22.1,88.463,2.7,48.0
1688,2020-10-1 8,22.4,86.208,2.7,50.0
1689,2020-10-1 9,23.3,82.284,3.0,50.0
1690,2020-10-1 10,25.0,74.805,2.8,59.0
1691,2020-10-1 11,26.6,68.319,1.7,64.0
1692,2020-10-1 12,27.2,64.621,1.9,46.0
1693,2020-10-1 13,27.3,66.321,1.5,42.0
1694,2020-10-1 14,27.8,66.257,0.9,26.0
1695,2020-10-1 15,28.4,65.122,1.2,160.0
1696,2020-10-1 16,28.3,61.877,2.1,157.0
1697,2020-10-1 17,27.7,62.524,2.4,167.0
1698,2020-10-1 18,27.1,67.128,2.3,170.0
1699,2020-10-1 19,26.5,69.866,2.3,158.0
1700,2020-10-1 20,26.3,70.811,2.6,158.0
1701,2020-10-1 21,26.1,70.158,3.3,164.0
1702,2020-10-1 22,25.9,68.415,3.8,164.0
1703,2020-10-1 23,25.7,69.43,2.5,160.0
1704,2020-10-2 0,25.8,70.881,1.8,154.0
1705,2020-10-2 1,25.8,71.586,1.0,126.0
1706,2020-10-2 2,25.3,74.064,1.1,64.0
1707,2020-10-2 3,24.6,77.114,1.1,63.0
1708,2020-10-2 4,24.4,77.822,1.1,40.0
1709,2020-10-2 5,24.3,76.844,0.6,58.0
1710,2020-10-2 6,24.1,77.93,0.6,47.0
1711,2020-10-2 7,25.2,72.679,0.9,52.0
1712,2020-10-2 8,26.8,64.655,1.6,74.0
1713,2020-10-2 9,28.3,59.392,2.1,109.0
1714,2020-10-2 10,29.4,55.212,2.3,130.0
1715,2020-10-2 11,30.6,52.612,2.3,154.0
1716,2020-10-2 12,31.3,51.549,2.6,162.0
1717,2020-10-2 13,31.4,52.817,2.6,170.0
1718,2020-10-2 14,31.7,52.855,2.6,165.0
1719,2020-10-2 15,31.5,54.39,2.5,160.0
1720,2020-10-2 16,30.9,57.031,2.5,162.0
1721,2020-10-2 17,29.6,60.119,2.8,166.0
1722,2020-10-2 18,28.7,62.909,2.8,177.0
1723,2020-10-2 19,28.0,66.052,2.7,174.0
1724,2020-10-2 20,27.2,69.808,3.4,170.0
1725,2020-10-2 21,26.6,71.972,3.5,162.0
1726,2020-10-2 22,26.5,68.545,2.8,170.0
1727,2020-10-2 23,26.2,72.324,0.9,121.0
1728,2020-10-3 0,25.7,74.237,0.7,303.0
1729,2020-10-3 1,25.6,75.01,0.9,296.0
1730,2020-10-3 2,25.3,76.946,0.6,2.0
1731,2020-10-3 3,25.0,79.016,1.2,68.0
1732,2020-10-3 4,25.1,75.117,1.0,154.0
1733,2020-10-3 5,24.9,75.858,1.3,132.0
1734,2020-10-3 6,24.9,76.537,1.5,152.0
1735,2020-10-3 7,26.2,71.09,1.8,134.0
1736,2020-10-3 8,27.8,65.573,2.7,153.0
1737,2020-10-3 9,28.7,63.122,3.1,156.0
1738,2020-10-3 10,29.6,60.62,3.3,162.0
1739,2020-10-3 11,30.6,56.453,2.9,166.0
1740,2020-10-3 12,31.9,52.554,2.1,162.0
1741,2020-10-3 13,33.0,49.658,1.6,168.0
1742,2020-10-3 14,34.1,48.509,1.4,206.0
1743,2020-10-3 15,33.6,49.986,1.8,264.0
1744,2020-10-3 16,33.4,50.567,1.3,284.0
1745,2020-10-3 17,32.4,53.483,0.9,213.0
1746,2020-10-3 18,30.1,60.333,2.0,168.0
1747,2020-10-3 19,28.9,66.478,1.9,172.0
1748,2020-10-3 20,28.0,68.548,2.1,166.0
1749,2020-10-3 21,27.4,72.034,1.5,166.0
1750,2020-10-3 22,26.9,73.835,0.9,54.0
1751,2020-10-3 23,26.6,74.261,1.7,167.0
1752,2020-10-4 0,26.2,74.925,1.7,173.0
1753,2020-10-4 1,25.8,76.741,1.3,169.0
1754,2020-10-4 2,25.7,77.959,0.6,70.0
1755,2020-10-4 3,25.5,79.665,0.7,180.0
1756,2020-10-4 4,25.4,80.093,0.6,266.0
1757,2020-10-4 5,25.4,81.125,0.8,285.0
1758,2020-10-4 6,25.4,81.016,0.8,286.0
1759,2020-10-4 7,25.7,78.676,1.2,309.0
1760,2020-10-4 8,26.0,76.471,1.8,316.0
1761,2020-10-4 9,28.5,65.197,1.4,301.0
1762,2020-10-4 10,30.4,55.836,1.2,326.0
1763,2020-10-4 11,31.2,52.975,1.5,321.0
1764,2020-10-4 12,32.1,51.836,1.3,316.0
1765,2020-10-4 13,32.3,49.731,1.8,310.0
1766,2020-10-4 14,33.4,47.856,1.5,316.0
1767,2020-10-4 15,33.2,48.675,1.5,312.0
1768,2020-10-4 16,33.5,47.545,1.0,311.0
1769,2020-10-4 17,33.0,52.086,1.0,278.0
1770,2020-10-4 18,30.8,59.972,0.8,287.0
1771,2020-10-4 19,30.2,62.859,0.8,271.0
1772,2020-10-4 20,29.1,69.975,0.8,143.0
1773,2020-10-4 21,28.5,72.382,0.8,80.0
1774,2020-10-4 22,27.8,74.839,1.2,170.0
1775,2020-10-4 23,27.6,74.632,0.6,292.0
1776,2020-10-5 0,27.4,76.355,0.6,306.0
1777,2020-10-5 1,27.1,77.396,0.8,277.0
1778,2020-10-5 2,26.8,77.443,0.9,267.0
1779,2020-10-5 3,26.8,77.994,0.6,282.0
1780,2020-10-5 4,26.7,74.512,2.7,32.0
1781,2020-10-5 5,25.9,72.225,3.4,30.0
1782,2020-10-5 6,25.3,71.951,3.4,5.0
1783,2020-10-5 7,25.3,70.456,3.5,2.0
1784,2020-10-5 8,25.5,67.737,3.6,16.0
1785,2020-10-5 9,26.2,64.258,3.6,26.0
1786,2020-10-5 10,27.4,59.975,3.4,18.0
1787,2020-10-5 11,28.0,59.183,3.7,8.0
1788,2020-10-5 12,27.6,61.879,3.1,8.0
1789,2020-10-5 13,27.5,65.045,2.9,36.0
1790,2020-10-5 14,28.3,62.696,2.9,35.0
1791,2020-10-5 15,27.8,66.21,2.9,34.0
1792,2020-10-5 16,27.2,68.268,2.9,38.0
1793,2020-10-5 17,26.9,68.624,2.6,24.0
1794,2020-10-5 18,26.6,69.771,2.5,35.0
1795,2020-10-5 19,26.5,69.313,2.5,29.0
1796,2020-10-5 20,26.0,70.413,2.6,31.0
1797,2020-10-5 21,25.5,70.177,2.8,24.0
1798,2020-10-5 22,25.2,70.473,2.6,33.0
1799,2020-10-5 23,25.0,70.782,3.4,52.0
1800,2020-10-6 0,24.2,73.305,2.7,52.0
1801,2020-10-6 1,23.1,76.712,2.2,18.0
1802,2020-10-6 2,23.5,74.194,2.1,17.0
1803,2020-10-6 3,23.7,71.043,2.6,22.0
1804,2020-10-6 4,23.4,70.01,3.2,18.0
1805,2020-10-6 5,23.1,70.085,2.9,20.0
1806,2020-10-6 6,22.9,68.987,3.4,18.0
1807,2020-10-6 7,22.9,67.302,3.7,32.0
1808,2020-10-6 8,23.1,66.563,3.4,35.0
1809,2020-10-6 9,23.4,64.89,3.1,26.0
1810,2020-10-6 10,24.0,63.21,2.9,23.0
1811,2020-10-6 11,25.2,57.676,3.9,357.0
1812,2020-10-6 12,25.7,56.433,3.8,18.0
1813,2020-10-6 13,25.6,57.363,3.9,24.0
1814,2020-10-6 14,25.2,59.961,3.2,14.0
1815,2020-10-6 15,25.1,61.256,3.3,31.0
1816,2020-10-6 16,24.8,61.757,3.4,9.0
1817,2020-10-6 17,24.6,62.621,3.2,24.0
1818,2020-10-6 18,24.6,64.06,2.7,41.0
1819,2020-10-6 19,24.2,65.88,2.9,1.0
1820,2020-10-6 20,24.2,66.278,2.5,28.0
1821,2020-10-6 21,23.9,65.756,3.2,35.0
1822,2020-10-6 22,23.5,65.733,3.3,26.0
1823,2020-10-6 23,23.0,67.064,3.0,32.0
1824,2020-10-7 0,22.3,67.483,3.1,20.0
1825,2020-10-7 1,21.8,66.518,4.3,24.0
1826,2020-10-7 2,21.3,66.919,4.0,34.0
1827,2020-10-7 3,21.2,66.023,4.2,36.0
1828,2020-10-7 4,20.8,66.167,4.2,34.0
1829,2020-10-7 5,20.7,66.333,4.1,14.0
1830,2020-10-7 6,20.6,67.347,3.4,20.0
1831,2020-10-7 7,20.6,67.822,4.0,34.0
1832,2020-10-7 8,20.9,66.898,3.7,34.0
1833,2020-10-7 9,21.5,65.169,3.6,25.0
1834,2020-10-7 10,22.3,63.109,3.3,14.0
1835,2020-10-7 11,23.1,60.436,3.6,13.0
1836,2020-10-7 12,23.9,57.588,3.9,8.0
1837,2020-10-7 13,24.2,58.415,3.8,2.0
1838,2020-10-7 14,24.2,59.21,3.7,17.0
1839,2020-10-7 15,23.1,63.056,3.8,32.0
1840,2020-10-7 16,23.5,63.144,4.1,46.0
1841,2020-10-7 17,23.4,63.439,3.7,44.0
1842,2020-10-7 18,23.1,63.977,3.9,28.0
1843,2020-10-7 19,22.8,64.037,3.9,33.0
1844,2020-10-7 20,22.6,64.319,3.8,32.0
1845,2020-10-7 21,22.2,65.081,3.6,30.0
1846,2020-10-7 22,22.2,65.22,3.9,42.0
1847,2020-10-7 23,22.0,64.953,4.0,51.0
1848,2020-10-8 0,21.9,64.599,4.0,37.0
1849,2020-10-8 1,21.5,64.744,3.8,26.0
1850,2020-10-8 2,21.3,64.599,3.6,18.0
1851,2020-10-8 3,20.8,64.905,4.1,14.0
1852,2020-10-8 4,20.6,65.542,4.3,28.0
1853,2020-10-8 5,20.3,66.105,3.9,16.0
1854,2020-10-8 6,20.3,66.444,3.7,19.0
1855,2020-10-8 7,20.4,66.358,3.7,22.0
1856,2020-10-8 8,20.7,64.979,4.2,32.0
1857,2020-10-8 9,21.1,63.787,4.0,34.0
1858,2020-10-8 10,21.8,61.99,4.1,34.0
1859,2020-10-8 11,22.3,60.829,4.0,32.0
1860,2020-10-8 12,22.8,59.502,3.7,22.0
1861,2020-10-8 13,23.1,58.369,3.7,13.0
1862,2020-10-8 14,23.6,57.613,3.4,8.0
1863,2020-10-8 15,23.8,57.983,3.4,23.0
1864,2020-10-8 16,23.4,60.025,3.5,22.0
1865,2020-10-8 17,23.1,61.669,3.3,32.0
1866,2020-10-8 18,23.0,61.693,3.9,42.0
1867,2020-10-8 19,22.9,61.799,3.8,52.0
1868,2020-10-8 20,22.6,63.021,3.1,26.0
1869,2020-10-8 21,22.3,64.309,2.9,30.0
1870,2020-10-8 22,22.2,64.035,3.3,37.0
1871,2020-10-8 23,22.1,62.939,4.4,46.0
1872,2020-10-9 0,21.8,62.569,3.7,40.0
1873,2020-10-9 1,21.4,62.166,3.8,18.0
1874,2020-10-9 2,21.2,62.675,3.9,23.0
1875,2020-10-9 3,20.8,63.038,3.8,15.0
1876,2020-10-9 4,20.7,63.731,3.8,26.0
1877,2020-10-9 5,20.6,63.971,3.1,20.0
1878,2020-10-9 6,20.6,64.093,3.3,20.0
1879,2020-10-9 7,20.6,63.985,3.2,18.0
1880,2020-10-9 8,20.8,63.623,3.6,10.0
1881,2020-10-9 9,21.1,62.741,3.9,24.0
1882,2020-10-9 10,22.1,59.526,3.5,13.0
1883,2020-10-9 11,23.1,56.552,3.8,12.0
1884,2020-10-9 12,24.0,53.941,4.0,0.0
1885,2020-10-9 13,24.5,52.637,4.2,2.0
1886,2020-10-9 14,24.8,52.93,4.0,359.0
1887,2020-10-9 15,24.6,54.869,3.8,14.0
1888,2020-10-9 16,24.0,57.959,3.3,358.0
1889,2020-10-9 17,23.8,59.439,3.3,349.0
1890,2020-10-9 18,23.2,61.392,3.2,21.0
1891,2020-10-9 19,22.8,61.869,3.4,20.0
1892,2020-10-9 20,22.5,63.236,3.1,29.0
1893,2020-10-9 21,22.2,64.275,3.0,22.0
1894,2020-10-9 22,21.9,64.255,3.3,28.0
1895,2020-10-9 23,21.5,62.387,3.3,21.0
1896,2020-10-10 0,21.2,62.499,2.9,10.0
1897,2020-10-10 1,20.9,63.168,2.9,12.0
1898,2020-10-10 2,21.1,62.343,3.0,16.0
1899,2020-10-10 3,20.9,62.494,3.0,14.0
1900,2020-10-10 4,20.8,62.916,2.7,17.0
1901,2020-10-10 5,20.7,62.875,2.9,9.0
1902,2020-10-10 6,20.7,62.804,3.1,15.0
1903,2020-10-10 7,20.8,63.271,2.5,16.0
1904,2020-10-10 8,21.1,61.946,2.8,14.0
1905,2020-10-10 9,21.8,59.862,2.9,7.0
1906,2020-10-10 10,23.2,54.887,3.3,358.0
1907,2020-10-10 11,24.9,49.727,2.8,16.0
1908,2020-10-10 12,26.4,46.396,2.4,28.0
1909,2020-10-10 13,27.2,45.916,2.6,0.0
1910,2020-10-10 14,27.8,45.705,2.5,18.0
1911,2020-10-10 15,27.9,46.068,2.4,358.0
1912,2020-10-10 16,27.8,47.428,2.2,2.0
1913,2020-10-10 17,27.1,50.832,1.6,347.0
1914,2020-10-10 18,26.2,54.219,1.5,60.0
1915,2020-10-10 19,25.4,58.062,1.3,48.0
1916,2020-10-10 20,24.6,60.044,2.1,353.0
1917,2020-10-10 21,24.3,61.665,1.8,28.0
1918,2020-10-10 22,24.0,62.244,1.7,50.0
1919,2020-10-10 23,23.6,63.097,1.2,34.0
1920,2020-10-11 0,23.4,63.837,1.3,36.0
1921,2020-10-11 1,23.1,65.161,1.7,56.0
1922,2020-10-11 2,22.7,67.508,1.6,53.0
1923,2020-10-11 3,22.2,69.358,1.2,358.0
1924,2020-10-11 4,21.7,72.402,1.4,356.0
1925,2020-10-11 5,21.7,70.225,1.6,31.0
1926,2020-10-11 6,21.5,69.95,1.5,20.0
1927,2020-10-11 7,22.6,63.779,1.6,20.0
1928,2020-10-11 8,24.1,56.456,2.4,18.0
1929,2020-10-11 9,25.2,52.569,2.6,36.0
1930,2020-10-11 10,26.2,50.143,3.0,36.0
1931,2020-10-11 11,27.3,48.301,2.7,37.0
1932,2020-10-11 12,28.1,47.231,2.7,9.0
1933,2020-10-11 13,29.1,45.435,2.0,21.0
1934,2020-10-11 14,29.5,44.883,2.2,8.0
1935,2020-10-11 15,30.0,44.465,1.7,10.0
1936,2020-10-11 16,30.0,45.333,1.5,8.0
1937,2020-10-11 17,29.5,47.774,0.8,340.0
1938,2020-10-11 18,28.4,51.445,0.8,311.0
1939,2020-10-11 19,27.0,59.265,1.6,300.0
1940,2020-10-11 20,26.2,62.956,1.3,345.0
1941,2020-10-11 21,26.2,60.997,1.2,34.0
1942,2020-10-11 22,25.9,61.391,1.4,42.0
1943,2020-10-11 23,25.8,61.402,1.8,65.0
1944,2020-10-12 0,25.4,63.094,1.8,62.0
1945,2020-10-12 1,25.0,64.222,1.9,60.0
1946,2020-10-12 2,24.6,64.943,2.0,20.0
1947,2020-10-12 3,24.5,64.745,1.8,21.0
1948,2020-10-12 4,24.2,64.445,2.5,26.0
1949,2020-10-12 5,24.0,64.377,2.6,32.0
1950,2020-10-12 6,23.9,63.527,2.6,16.0
1951,2020-10-12 7,24.3,60.21,2.5,22.0
1952,2020-10-12 8,25.3,54.462,3.2,20.0
1953,2020-10-12 9,26.4,50.86,3.4,26.0
1954,2020-10-12 10,27.3,48.629,3.9,49.0
1955,2020-10-12 11,28.2,47.158,3.7,64.0
1956,2020-10-12 12,29.0,46.415,3.7,58.0
1957,2020-10-12 13,29.6,46.173,3.9,69.0
1958,2020-10-12 14,30.2,45.896,3.6,67.0
1959,2020-10-12 15,30.5,46.072,2.7,60.0
1960,2020-10-12 16,30.1,47.698,2.4,30.0
1961,2020-10-12 17,29.2,51.501,2.4,44.0
1962,2020-10-12 18,28.2,55.596,2.2,32.0
1963,2020-10-12 19,27.7,56.928,2.0,28.0
1964,2020-10-12 20,27.5,53.641,2.5,26.0
1965,2020-10-12 21,26.9,54.273,2.5,24.0
1966,2020-10-12 22,26.4,56.265,2.4,24.0
1967,2020-10-12 23,25.8,58.575,2.2,23.0
1968,2020-10-13 0,25.6,58.594,2.6,20.0
1969,2020-10-13 1,25.4,58.433,3.1,34.0
1970,2020-10-13 2,25.2,59.343,2.3,26.0
1971,2020-10-13 3,25.2,58.83,3.0,45.0
1972,2020-10-13 4,25.0,59.362,3.9,50.0
1973,2020-10-13 5,24.5,62.245,4.1,58.0
1974,2020-10-13 6,23.9,64.497,3.9,41.0
1975,2020-10-13 7,24.3,63.782,3.8,44.0
1976,2020-10-13 8,24.6,63.155,4.1,50.0
1977,2020-10-13 9,24.8,63.043,4.6,44.0
1978,2020-10-13 10,25.1,63.709,3.8,50.0
1979,2020-10-13 11,25.6,63.461,4.3,72.0
1980,2020-10-13 12,25.7,63.688,3.8,74.0
1981,2020-10-13 13,24.8,68.26,3.7,78.0
1982,2020-10-13 14,24.5,71.059,3.9,81.0
1983,2020-10-13 15,24.6,70.658,4.4,82.0
1984,2020-10-13 16,23.5,76.043,4.5,80.0
1985,2020-10-13 17,22.4,83.638,4.3,82.0
1986,2020-10-13 18,22.2,85.781,4.3,84.0
1987,2020-10-13 19,21.7,86.77,4.3,82.0
