,1,9,10,11,12
2033,2020-10-15 17,48,1009.3,1.7,26.1
2034,2020-10-15 18,52,1009.9,1.6,30.4
2035,2020-10-15 19,54,1010.8,1.7,25.5
2036,2020-10-15 20,55,1011.8,1.5,40.9
2037,2020-10-15 21,55,1012.3,1.3,47.3
2038,2020-10-15 22,57,1012.6,1.1,44.7
2039,2020-10-15 23,56,1012.5,1.8,26.8
2040,2020-10-16 0,57,1012.2,1.9,31.3
2041,2020-10-16 1,58,1011.8,1.9,28.8
2042,2020-10-16 2,57,1011.5,1.6,26.8
2043,2020-10-16 3,57,1011.3,1.8,26.7
2044,2020-10-16 4,57,1011.3,1.7,20.2
2045,2020-10-16 5,57,1011.5,2.1,16.1
2046,2020-10-16 6,58,1012.2,2.2,13.9
2047,2020-10-16 7,59,1012.9,2.3,20.4
2048,2020-10-16 8,58,1013.5,2.7,21.5
2049,2020-10-16 9,57,1014.0,3.6,21.1
2050,2020-10-16 10,56,1014.1,3.0,28.0
2051,2020-10-16 11,54,1013.3,3.1,9.1
2052,2020-10-16 12,51,1012.3,2.9,17.3
2053,2020-10-16 13,49,1011.3,2.8,12.2
2054,2020-10-16 14,48,1010.3,2.7,6.3
2055,2020-10-16 15,47,1009.8,2.7,15.9
2056,2020-10-16 16,48,1009.7,3.4,357.2
2057,2020-10-16 17,49,1010.0,3.3,0.7
2058,2020-10-16 18,50,1010.5,3.8,0.8
2059,2020-10-16 19,52,1011.6,3.8,359.2
2060,2020-10-16 20,55,1012.6,4.0,357.5
2061,2020-10-16 21,55,1013.3,3.6,5.5
2062,2020-10-16 22,55,1013.6,4.1,8.8
2063,2020-10-16 23,55,1013.6,3.8,12.0
2064,2020-10-17 0,56,1013.7,3.4,6.2
2065,2020-10-17 1,56,1013.5,2.8,359.3
2066,2020-10-17 2,56,1013.2,3.2,358.9
2067,2020-10-17 3,56,1012.9,3.2,1.0
2068,2020-10-17 4,57,1012.8,3.0,6.6
2069,2020-10-17 5,58,1013.1,3.1,3.1
2070,2020-10-17 6,57,1013.8,2.6,359.9
2071,2020-10-17 7,56,1014.6,2.9,0.8
2072,2020-10-17 8,54,1015.4,3.5,358.0
2073,2020-10-17 9,53,1015.9,3.4,3.1
2074,2020-10-17 10,51,1015.5,3.8,10.1
2075,2020-10-17 11,50,1014.8,3.6,4.7
2076,2020-10-17 12,50,1013.8,3.1,13.9
2077,2020-10-17 13,50,1013.0,3.3,8.6
2078,2020-10-17 14,50,1012.2,3.2,9.3
2079,2020-10-17 15,50,1011.8,3.2,14.0
2080,2020-10-17 16,50,1012.0,3.6,1.7
2081,2020-10-17 17,51,1012.8,3.9,357.3
2082,2020-10-17 18,51,1013.4,3.7,353.6
2083,2020-10-17 19,52,1014.2,3.5,357.7
2084,2020-10-17 20,53,1014.9,3.2,4.8
2085,2020-10-17 21,54,1015.2,3.1,12.0
2086,2020-10-17 22,54,1015.2,2.9,0.9
2087,2020-10-17 23,55,1015.0,2.8,16.4
2088,2020-10-18 0,57,1014.8,2.9,12.6
2089,2020-10-18 1,56,1014.3,2.9,14.8
2090,2020-10-18 2,57,1014.1,3.0,22.1
2091,2020-10-18 3,58,1013.9,2.9,16.5
2092,2020-10-18 4,58,1014.1,2.4,9.2
2093,2020-10-18 5,58,1014.6,2.7,8.3
2094,2020-10-18 6,57,1015.1,2.8,358.2
2095,2020-10-18 7,57,1015.8,2.7,0.3
2096,2020-10-18 8,55,1016.4,3.1,16.0
2097,2020-10-18 9,53,1016.5,3.1,18.4
2098,2020-10-18 10,51,1016.3,3.2,25.4
2099,2020-10-18 11,49,1015.5,3.4,10.6
2100,2020-10-18 12,47,1014.3,2.7,19.1
2101,2020-10-18 13,45,1013.4,2.7,11.1
2102,2020-10-18 14,45,1012.8,3.1,2.2
2103,2020-10-18 15,45,1012.7,2.9,9.7
2104,2020-10-18 16,47,1012.9,3.3,9.8
2105,2020-10-18 17,49,1013.3,3.7,7.7
2106,2020-10-18 18,51,1013.8,3.5,7.1
2107,2020-10-18 19,51,1014.6,3.7,6.2
2108,2020-10-18 20,51,1015.0,3.7,1.5
2109,2020-10-18 21,52,1015.5,3.2,8.2
2110,2020-10-18 22,52,1015.5,2.7,5.7
2111,2020-10-18 23,52,1015.5,2.9,6.4
2112,2020-10-19 0,52,1015.1,2.8,7.6
2113,2020-10-19 1,53,1014.7,3.2,8.1
2114,2020-10-19 2,54,1014.5,3.2,12.9
2115,2020-10-19 3,55,1014.2,3.1,16.3
2116,2020-10-19 4,55,1014.3,3.0,7.6
2117,2020-10-19 5,55,1014.6,3.3,13.4
2118,2020-10-19 6,55,1015.3,2.9,4.1
2119,2020-10-19 7,55,1016.1,2.7,1.3
2120,2020-10-19 8,55,1016.4,2.7,9.9
2121,2020-10-19 9,54,1016.5,2.9,23.6
2122,2020-10-19 10,52,1016.5,2.8,28.5
2123,2020-10-19 11,50,1015.6,3.0,30.5
2124,2020-10-19 12,48,1014.6,2.6,21.6
2125,2020-10-19 13,48,1014.0,2.7,28.2
2126,2020-10-19 14,46,1013.3,2.3,13.8
2127,2020-10-19 15,45,1012.9,2.7,36.5
2128,2020-10-19 16,47,1013.0,3.0,24.9
2129,2020-10-19 17,47,1013.6,3.7,3.2
2130,2020-10-19 18,49,1014.3,3.9,6.7
2131,2020-10-19 19,50,1015.0,3.8,5.3
2132,2020-10-19 20,51,1015.8,3.1,7.1
2133,2020-10-19 21,51,1016.3,2.5,9.5
2134,2020-10-19 22,52,1016.3,2.5,18.6
2135,2020-10-19 23,53,1016.0,2.6,13.7
2136,2020-10-20 0,53,1015.4,3.0,17.2
2137,2020-10-20 1,54,1015.0,2.6,20.0
2138,2020-10-20 2,55,1014.6,2.7,14.4
2139,2020-10-20 3,56,1014.1,2.7,18.3
2140,2020-10-20 4,57,1014.1,3.2,18.6
2141,2020-10-20 5,58,1014.3,2.3,9.2
2142,2020-10-20 6,58,1014.8,2.7,15.0
2143,2020-10-20 7,58,1015.4,3.0,3.4
2144,2020-10-20 8,55,1015.7,3.2,352.9
2145,2020-10-20 9,53,1016.0,3.4,5.7
2146,2020-10-20 10,50,1016.0,3.3,355.6
2147,2020-10-20 11,48,1015.2,3.6,356.8
2148,2020-10-20 12,46,1014.2,3.2,351.3
2149,2020-10-20 13,45,1013.3,3.4,353.7
2150,2020-10-20 14,44,1012.7,3.0,352.5
2151,2020-10-20 15,44,1012.4,3.9,351.3
2152,2020-10-20 16,45,1012.4,4.3,353.3
2153,2020-10-20 17,46,1012.6,3.9,354.5
2154,2020-10-20 18,48,1013.1,3.3,11.7
2155,2020-10-20 19,49,1013.8,3.6,12.9
2156,2020-10-20 20,51,1014.6,3.2,5.7
2157,2020-10-20 21,51,1015.1,3.5,5.8
2158,2020-10-20 22,52,1015.0,3.8,1.1
2159,2020-10-20 23,52,1014.9,3.7,357.6
2160,2020-10-21 0,54,1014.6,3.3,359.8
2161,2020-10-21 1,55,1014.1,3.0,358.9
2162,2020-10-21 2,57,1013.8,2.6,349.5
2163,2020-10-21 3,58,1013.4,3.0,346.3
2164,2020-10-21 4,59,1013.3,2.6,346.0
2165,2020-10-21 5,60,1013.2,3.1,348.4
2166,2020-10-21 6,60,1013.3,2.8,345.7
2167,2020-10-21 7,59,1013.6,3.8,341.1
2168,2020-10-21 8,56,1013.7,4.0,342.0
2169,2020-10-21 9,51,1013.8,4.2,355.2
2170,2020-10-21 10,47,1013.6,4.6,354.1
2171,2020-10-21 11,45,1012.6,4.4,1.7
2172,2020-10-21 12,43,1011.4,4.5,354.3
2173,2020-10-21 13,42,1010.4,4.0,352.6
2174,2020-10-21 14,42,1009.7,4.3,350.0
2175,2020-10-21 15,43,1009.3,4.4,2.3
2176,2020-10-21 16,44,1009.4,4.8,349.3
2177,2020-10-21 17,45,1009.3,4.3,356.5
2178,2020-10-21 18,47,1009.7,4.1,356.7
2179,2020-10-21 19,47,1010.2,4.2,358.1
2180,2020-10-21 20,47,1010.2,4.0,358.3
2181,2020-10-21 21,48,1010.0,4.3,357.3
2182,2020-10-21 22,48,1009.9,3.8,356.7
2183,2020-10-21 23,49,1009.7,4.2,348.0
2184,2020-10-22 0,50,1009.7,3.9,351.7
2185,2020-10-22 1,51,1009.3,3.9,352.3
2186,2020-10-22 2,51,1009.0,3.3,352.0
2187,2020-10-22 3,51,1008.6,3.2,352.5
2188,2020-10-22 4,51,1008.3,3.6,349.0
2189,2020-10-22 5,51,1008.4,3.8,348.8
2190,2020-10-22 6,51,1009.1,3.7,359.0
2191,2020-10-22 7,51,1010.0,3.6,355.2
2192,2020-10-22 8,51,1010.7,3.8,1.1
2193,2020-10-22 9,46,1010.9,4.7,355.6
2194,2020-10-22 10,43,1010.7,4.7,2.7
2195,2020-10-22 11,41,1010.1,4.6,357.8
2196,2020-10-22 12,39,1009.3,5.1,0.1
2197,2020-10-22 13,38,1008.3,4.8,355.7
2198,2020-10-22 14,38,1007.7,4.3,357.1
2199,2020-10-22 15,39,1007.6,4.8,11.7
2200,2020-10-22 16,38,1008.2,4.1,15.1
2201,2020-10-22 17,41,1008.7,3.1,0.6
2202,2020-10-22 18,39,1008.8,3.0,0.5
2203,2020-10-22 19,37,1008.9,3.4,2.8
2204,2020-10-22 20,30,1009.4,3.7,4.4
2205,2020-10-22 21,30,1009.8,2.8,10.8
2206,2020-10-22 22,31,1009.7,3.1,3.4
2207,2020-10-22 23,33,1009.7,3.5,6.7
2208,2020-10-23 0,36,1009.8,3.8,5.3
2209,2020-10-23 1,36,1009.7,3.6,7.1
2210,2020-10-23 2,37,1009.6,3.2,3.0
2211,2020-10-23 3,38,1009.8,3.1,359.9
2212,2020-10-23 4,39,1009.9,3.3,7.2
2213,2020-10-23 5,39,1010.1,3.5,1.5
2214,2020-10-23 6,39,1010.6,3.2,2.4
2215,2020-10-23 7,39,1011.2,3.8,5.1
2216,2020-10-23 8,39,1011.8,3.2,14.5
2217,2020-10-23 9,36,1012.2,4.2,3.6
2218,2020-10-23 10,31,1011.9,4.4,11.6
2219,2020-10-23 11,29,1011.0,4.3,359.3
2220,2020-10-23 12,27,1010.3,4.1,16.8
2221,2020-10-23 13,27,1009.7,3.1,24.3
2222,2020-10-23 14,28,1009.2,3.0,20.2
2223,2020-10-23 15,28,1009.1,2.6,31.7
2224,2020-10-23 16,29,1009.3,2.5,31.4
2225,2020-10-23 17,29,1009.8,2.7,28.4
2226,2020-10-23 18,31,1010.5,2.0,28.7
2227,2020-10-23 19,29,1011.0,2.6,22.0
2228,2020-10-23 20,28,1011.4,2.6,15.0
2229,2020-10-23 21,27,1011.4,3.2,5.6
2230,2020-10-23 22,27,1011.5,3.0,6.0
2231,2020-10-23 23,28,1011.9,3.0,7.9
2232,2020-10-24 0,29,1011.8,3.2,9.7
2233,2020-10-24 1,30,1011.8,2.4,359.2
2234,2020-10-24 2,30,1011.7,2.5,12.0
2235,2020-10-24 3,30,1011.7,2.9,3.9
2236,2020-10-24 4,30,1011.9,3.5,358.6
2237,2020-10-24 5,29,1012.4,2.9,9.1
2238,2020-10-24 6,30,1013.1,2.9,1.1
2239,2020-10-24 7,30,1013.7,2.6,6.4
2240,2020-10-24 8,30,1014.3,2.8,14.1
2241,2020-10-24 9,29,1014.5,3.0,12.6
2242,2020-10-24 10,29,1014.3,3.5,17.3
2243,2020-10-24 11,28,1013.5,3.3,24.9
2244,2020-10-24 12,28,1012.5,3.5,14.7
2245,2020-10-24 13,28,1011.5,3.5,19.2
2246,2020-10-24 14,28,1010.7,3.4,25.2
2247,2020-10-24 15,29,1010.6,2.7,15.9
2248,2020-10-24 16,31,1011.1,2.4,20.0
2249,2020-10-24 17,32,1011.7,2.3,20.4
2250,2020-10-24 18,33,1012.1,2.5,23.7
2251,2020-10-24 19,34,1012.6,2.6,18.1
2252,2020-10-24 20,35,1013.1,2.1,22.7
2253,2020-10-24 21,35,1013.4,1.4,35.5
2254,2020-10-24 22,36,1013.6,1.6,22.0
2255,2020-10-24 23,36,1013.8,1.5,28.5
2256,2020-10-25 0,36,1013.5,1.5,22.1
2257,2020-10-25 1,37,1013.1,1.1,22.3
2258,2020-10-25 2,36,1012.7,1.7,17.9
2259,2020-10-25 3,38,1012.4,1.7,23.2
2260,2020-10-25 4,37,1012.3,1.8,19.0
2261,2020-10-25 5,37,1012.6,1.6,23.9
2262,2020-10-25 6,37,1013.3,1.7,19.5
2263,2020-10-25 7,37,1014.0,1.7,23.5
2264,2020-10-25 8,36,1014.5,2.0,32.9
2265,2020-10-25 9,35,1015.0,2.3,34.6
2266,2020-10-25 10,34,1014.9,2.1,43.0
2267,2020-10-25 11,33,1014.2,2.0,28.7
2268,2020-10-25 12,32,1013.2,1.5,42.4
2269,2020-10-25 13,31,1012.1,1.9,36.4
2270,2020-10-25 14,31,1011.1,1.7,51.4
2271,2020-10-25 15,32,1010.5,1.6,46.3
2272,2020-10-25 16,33,1010.3,1.7,36.7
2273,2020-10-25 17,35,1010.7,1.8,52.3
2274,2020-10-25 18,37,1011.2,1.5,22.3
2275,2020-10-25 19,38,1011.8,1.3,18.9
2276,2020-10-25 20,38,1012.5,1.4,14.2
2277,2020-10-25 21,40,1012.9,1.3,21.0
2278,2020-10-25 22,42,1013.0,0.8,43.4
2279,2020-10-25 23,46,1013.0,1.2,79.1
2280,2020-10-26 0,57,1012.8,0.7,107.3
2281,2020-10-26 1,61,1012.3,0.9,139.4
2282,2020-10-26 2,62,1012.1,0.9,141.6
2283,2020-10-26 3,65,1011.9,0.6,95.7
2284,2020-10-26 4,67,1012.0,0.9,78.7
2285,2020-10-26 5,69,1012.3,0.8,65.0
2286,2020-10-26 6,70,1012.8,0.8,25.0
2287,2020-10-26 7,67,1013.3,1.0,52.0
2288,2020-10-26 8,62,1013.5,1.0,77.2
2289,2020-10-26 9,56,1013.5,1.5,57.1
2290,2020-10-26 10,46,1013.0,2.0,55.2
2291,2020-10-26 11,39,1012.0,2.2,34.0
2292,2020-10-26 12,35,1011.1,2.3,20.2
2293,2020-10-26 13,32,1010.0,1.8,33.2
2294,2020-10-26 14,30,1009.0,2.1,34.1
2295,2020-10-26 15,30,1008.5,1.7,40.8
2296,2020-10-26 16,30,1008.3,1.8,32.6
2297,2020-10-26 17,31,1008.7,1.4,20.6
2298,2020-10-26 18,33,1009.2,0.8,34.7
2299,2020-10-26 19,36,1010.0,0.6,38.6
2300,2020-10-26 20,39,1010.5,0.6,32.5
2301,2020-10-26 21,41,1011.0,0.4,155.1
2302,2020-10-26 22,45,1011.1,0.8,115.9
2303,2020-10-26 23,51,1011.0,0.6,91.2
2304,2020-10-27 0,61,1010.8,0.6,88.8
2305,2020-10-27 1,67,1010.1,0.9,51.5
2306,2020-10-27 2,69,1009.6,0.9,83.5
2307,2020-10-27 3,70,1009.5,0.7,95.4
2308,2020-10-27 4,70,1009.6,0.7,128.0
2309,2020-10-27 5,71,1010.1,0.6,119.2
2310,2020-10-27 6,72,1010.7,0.6,45.5
2311,2020-10-27 7,69,1011.6,0.7,82.5
2312,2020-10-27 8,63,1012.3,1.2,49.1
2313,2020-10-27 9,51,1012.6,2.5,38.8
2314,2020-10-27 10,41,1012.3,2.8,34.9
2315,2020-10-27 11,37,1011.3,2.9,40.3
2316,2020-10-27 12,35,1010.3,2.7,52.5
2317,2020-10-27 13,35,1009.5,2.2,52.5
2318,2020-10-27 14,33,1008.9,2.2,23.3
2319,2020-10-27 15,32,1008.7,2.1,50.9
2320,2020-10-27 16,32,1008.6,2.2,29.5
2321,2020-10-27 17,34,1008.9,1.7,22.9
2322,2020-10-27 18,38,1009.5,1.1,42.4
2323,2020-10-27 19,40,1010.2,0.9,43.9
2324,2020-10-27 20,42,1011.0,1.0,25.7
2325,2020-10-27 21,47,1011.7,1.4,95.2
2326,2020-10-27 22,57,1012.0,0.9,126.8
2327,2020-10-27 23,60,1012.0,1.1,96.3
2328,2020-10-28 0,63,1012.0,1.0,85.6
2329,2020-10-28 1,64,1011.8,1.2,78.8
2330,2020-10-28 2,65,1011.4,1.1,77.4
2331,2020-10-28 3,68,1011.3,1.1,20.0
2332,2020-10-28 4,68,1011.3,1.2,33.0
2333,2020-10-28 5,68,1011.8,1.3,25.8
2334,2020-10-28 6,62,1012.1,2.5,19.1
2335,2020-10-28 7,56,1013.2,2.3,23.6
2336,2020-10-28 8,52,1013.8,3.4,21.8
2337,2020-10-28 9,49,1014.4,3.0,29.7
2338,2020-10-28 10,46,1014.5,3.0,37.6
2339,2020-10-28 11,46,1013.9,2.7,31.5
2340,2020-10-28 12,49,1013.2,2.2,28.7
2341,2020-10-28 13,50,1012.3,2.0,1.7
2342,2020-10-28 14,51,1011.7,1.6,340.1
2343,2020-10-28 15,50,1011.4,1.9,345.9
2344,2020-10-28 16,51,1011.6,1.3,349.9
2345,2020-10-28 17,54,1012.1,1.1,14.3
2346,2020-10-28 18,55,1012.4,1.8,18.5
2347,2020-10-28 19,60,1013.4,1.4,90.2
2348,2020-10-28 20,75,1014.5,1.4,94.3
2349,2020-10-28 21,73,1014.8,1.5,14.3
2350,2020-10-28 22,71,1015.1,1.4,21.3
2351,2020-10-28 23,76,1015.4,0.7,13.1
2352,2020-10-29 0,80,1015.3,1.1,10.4
2353,2020-10-29 1,79,1014.9,1.7,349.7
2354,2020-10-29 2,78,1014.4,1.7,344.0
2355,2020-10-29 3,78,1014.2,1.6,350.6
2356,2020-10-29 4,75,1014.3,1.5,4.1
2357,2020-10-29 5,73,1014.7,1.9,18.1
2358,2020-10-29 6,73,1015.4,1.6,21.1
2359,2020-10-29 7,74,1016.2,1.5,24.4
2360,2020-10-29 8,77,1017.1,1.9,43.7
2361,2020-10-29 9,81,1017.8,1.9,12.2
2362,2020-10-29 10,78,1017.9,2.4,19.1
2363,2020-10-29 11,74,1017.6,2.7,19.8
2364,2020-10-29 12,78,1016.9,2.2,16.7
2365,2020-10-29 13,78,1016.1,2.5,7.0
2366,2020-10-29 14,80,1015.3,3.1,358.8
2367,2020-10-29 15,79,1015.2,2.8,354.4
2368,2020-10-29 16,77,1015.3,2.6,358.8
2369,2020-10-29 17,76,1015.7,3.0,353.3
2370,2020-10-29 18,75,1015.9,3.2,358.4
2371,2020-10-29 19,74,1016.5,2.5,357.0
2372,2020-10-29 20,75,1017.2,2.4,348.7
2373,2020-10-29 21,75,1017.6,2.1,354.3
2374,2020-10-29 22,75,1017.6,2.1,358.2
2375,2020-10-29 23,75,1017.6,2.1,353.5
2376,2020-10-30 0,73,1017.3,2.5,1.1
2377,2020-10-30 1,72,1016.9,1.7,5.4
2378,2020-10-30 2,72,1016.4,2.1,352.7
2379,2020-10-30 3,71,1016.1,2.5,352.3
2380,2020-10-30 4,69,1016.0,2.3,358.0
2381,2020-10-30 5,68,1016.4,2.2,3.7
2382,2020-10-30 6,68,1016.9,2.1,355.6
2383,2020-10-30 7,67,1017.4,2.3,5.1
2384,2020-10-30 8,65,1017.9,2.4,16.0
2385,2020-10-30 9,64,1018.6,2.4,9.1
2386,2020-10-30 10,63,1018.5,2.4,9.8
2387,2020-10-30 11,62,1017.9,2.6,28.8
2388,2020-10-30 12,61,1016.9,2.3,360.0
2389,2020-10-30 13,58,1015.8,1.9,8.0
2390,2020-10-30 14,56,1015.0,1.6,26.8
2391,2020-10-30 15,55,1014.6,2.0,358.2
2392,2020-10-30 16,56,1014.8,2.1,0.8
2393,2020-10-30 17,58,1015.1,1.5,14.7
2394,2020-10-30 18,59,1015.6,0.7,4.9
2395,2020-10-30 19,60,1016.2,0.9,326.9
2396,2020-10-30 20,61,1016.7,0.7,322.5
2397,2020-10-30 21,62,1016.9,1.4,340.9
2398,2020-10-30 22,63,1017.0,1.5,12.1
2399,2020-10-30 23,64,1016.8,1.0,29.6
2400,2020-10-31 0,64,1016.3,1.3,32.2
2401,2020-10-31 1,62,1015.7,1.6,22.2
2402,2020-10-31 2,61,1015.3,1.1,42.6
2403,2020-10-31 3,63,1015.1,1.1,18.9
2404,2020-10-31 4,62,1015.0,1.2,15.6
2405,2020-10-31 5,61,1015.4,1.1,4.7
2406,2020-10-31 6,63,1016.3,1.2,347.9
2407,2020-10-31 7,63,1017.1,1.5,346.2
2408,2020-10-31 8,61,1017.7,1.7,346.7
2409,2020-10-31 9,60,1018.3,1.7,354.5
2410,2020-10-31 10,55,1018.1,2.2,35.9
2411,2020-10-31 11,52,1017.3,1.5,54.7
2412,2020-10-31 12,51,1016.1,1.6,48.5
2413,2020-10-31 13,50,1014.7,1.2,101.8
2414,2020-10-31 14,49,1013.4,1.0,52.4
2415,2020-10-31 15,50,1012.8,1.3,66.7
2416,2020-10-31 16,50,1012.7,0.9,82.7
2417,2020-10-31 17,52,1013.1,0.6,103.1
2418,2020-10-31 18,54,1013.4,0.5,134.4
2419,2020-10-31 19,56,1014.0,0.8,185.0
2420,2020-10-31 20,61,1014.5,1.2,176.9
2421,2020-10-31 21,69,1015.0,1.6,180.2
2422,2020-10-31 22,70,1015.1,2.3,168.5
2423,2020-10-31 23,66,1015.1,2.7,153.7
2424,2020-11-1 0,65,1015.1,1.7,179.9
2425,2020-11-1 1,65,1014.8,1.2,179.5
2426,2020-11-1 2,67,1014.4,0.9,166.0
2427,2020-11-1 3,66,1014.3,0.7,160.1
2428,2020-11-1 4,66,1014.3,0.5,159.4
2429,2020-11-1 5,65,1014.7,0.6,156.6
2430,2020-11-1 6,65,1015.1,0.8,162.2
2431,2020-11-1 7,65,1015.6,0.7,164.9
2432,2020-11-1 8,60,1015.9,0.5,162.1
2433,2020-11-1 9,56,1016.1,0.8,157.7
2434,2020-11-1 10,55,1015.7,1.3,353.5
2435,2020-11-1 11,53,1014.8,1.3,2.0
2436,2020-11-1 12,49,1013.7,1.0,40.8
2437,2020-11-1 13,46,1012.6,1.1,85.9
2438,2020-11-1 14,44,1011.7,1.0,67.6
2439,2020-11-1 15,45,1011.1,1.2,36.7
2440,2020-11-1 16,45,1011.0,1.3,63.3
2441,2020-11-1 17,48,1011.3,1.0,92.0
2442,2020-11-1 18,50,1011.8,0.5,133.7
2443,2020-11-1 19,53,1012.4,0.4,263.1
2444,2020-11-1 20,56,1013.1,0.6,285.6
2445,2020-11-1 21,57,1013.2,0.4,289.2
2446,2020-11-1 22,60,1012.9,0.8,18.7
2447,2020-11-1 23,64,1013.0,0.6,122.2
2448,2020-11-2 0,68,1012.9,0.5,25.8
2449,2020-11-2 1,71,1012.9,0.6,38.8
2450,2020-11-2 2,73,1012.8,0.5,18.9
2451,2020-11-2 3,72,1012.7,0.7,23.6
2452,2020-11-2 4,67,1012.8,1.2,14.3
2453,2020-11-2 5,59,1013.3,1.6,17.6
2454,2020-11-2 6,58,1013.7,1.8,21.9
2455,2020-11-2 7,57,1014.4,1.2,23.0
2456,2020-11-2 8,54,1015.0,2.4,22.9
2457,2020-11-2 9,51,1015.4,2.5,24.3
2458,2020-11-2 10,49,1015.5,2.9,27.2
2459,2020-11-2 11,45,1015.1,2.9,13.3
2460,2020-11-2 12,42,1014.2,2.9,14.8
2461,2020-11-2 13,41,1013.4,3.3,359.1
2462,2020-11-2 14,42,1012.6,3.7,355.2
2463,2020-11-2 15,45,1012.2,4.2,352.8
2464,2020-11-2 16,46,1012.5,3.8,18.4
2465,2020-11-2 17,47,1013.1,3.5,2.8
2466,2020-11-2 18,48,1013.6,3.4,353.4
2467,2020-11-2 19,49,1014.4,3.7,354.4
2468,2020-11-2 20,50,1015.4,3.5,2.7
2469,2020-11-2 21,51,1015.8,3.3,7.4
2470,2020-11-2 22,51,1015.6,3.4,1.3
2471,2020-11-2 23,52,1015.6,3.1,3.4
2472,2020-11-3 0,53,1015.7,3.4,9.7
2473,2020-11-3 1,52,1015.5,3.8,9.8
2474,2020-11-3 2,53,1015.4,3.0,2.2
2475,2020-11-3 3,52,1015.4,3.6,8.8
2476,2020-11-3 4,52,1015.5,3.7,4.7
2477,2020-11-3 5,53,1015.9,3.2,8.0
2478,2020-11-3 6,54,1016.5,2.8,5.2
2479,2020-11-3 7,54,1017.0,2.7,5.1
2480,2020-11-3 8,51,1017.4,3.0,10.8
2481,2020-11-3 9,48,1017.7,3.1,11.6
2482,2020-11-3 10,47,1017.3,3.1,22.9
2483,2020-11-3 11,45,1016.2,2.9,17.2
2484,2020-11-3 12,44,1015.0,2.6,12.8
2485,2020-11-3 13,44,1014.2,2.2,10.0
2486,2020-11-3 14,44,1013.9,2.5,4.8
2487,2020-11-3 15,45,1013.9,2.4,5.5
2488,2020-11-3 16,46,1013.9,2.6,4.6
2489,2020-11-3 17,46,1014.0,2.3,15.4
2490,2020-11-3 18,46,1014.6,2.7,9.2
2491,2020-11-3 19,47,1015.3,3.3,11.3
2492,2020-11-3 20,48,1015.9,2.8,11.6
2493,2020-11-3 21,49,1016.2,2.5,16.4
2494,2020-11-3 22,50,1016.3,2.7,20.6
2495,2020-11-3 23,50,1016.2,2.3,15.7
2496,2020-11-4 0,50,1016.2,2.0,17.5
2497,2020-11-4 1,50,1015.9,2.0,13.0
2498,2020-11-4 2,49,1015.8,1.7,10.7
2499,2020-11-4 3,49,1015.6,2.0,9.0
2500,2020-11-4 4,49,1015.4,1.9,15.0
2501,2020-11-4 5,49,1015.4,2.0,24.7
2502,2020-11-4 6,48,1015.9,2.1,16.5
2503,2020-11-4 7,48,1016.4,2.6,21.4
2504,2020-11-4 8,47,1017.0,2.5,19.6
2505,2020-11-4 9,45,1017.2,3.1,28.9
2506,2020-11-4 10,44,1017.0,3.1,23.0
2507,2020-11-4 11,43,1016.5,2.4,27.9
2508,2020-11-4 12,43,1015.7,2.1,29.4
2509,2020-11-4 13,43,1015.1,1.9,58.6
2510,2020-11-4 14,42,1014.6,1.7,30.6
2511,2020-11-4 15,42,1014.1,2.3,20.4
2512,2020-11-4 16,42,1014.0,2.1,16.9
2513,2020-11-4 17,44,1014.1,1.7,28.4
2514,2020-11-4 18,46,1014.3,1.4,32.8
2515,2020-11-4 19,49,1014.8,1.2,35.9
2516,2020-11-4 20,50,1015.3,1.0,47.4
2517,2020-11-4 21,52,1015.5,0.7,40.1
2518,2020-11-4 22,53,1015.6,0.8,33.8
2519,2020-11-4 23,54,1015.6,0.8,75.8
2520,2020-11-5 0,55,1015.6,1.4,88.9
2521,2020-11-5 1,56,1015.6,1.1,80.5
2522,2020-11-5 2,58,1015.4,0.6,55.7
2523,2020-11-5 3,61,1015.0,0.7,26.0
2524,2020-11-5 4,63,1014.9,0.6,29.2
2525,2020-11-5 5,65,1015.0,1.0,39.8
2526,2020-11-5 6,66,1016.1,0.9,82.1
2527,2020-11-5 7,63,1016.8,1.4,91.3
2528,2020-11-5 8,61,1017.3,1.7,62.0
2529,2020-11-5 9,56,1017.5,1.7,59.3
2530,2020-11-5 10,50,1017.4,2.0,40.3
2531,2020-11-5 11,47,1016.8,2.2,45.5
2532,2020-11-5 12,43,1015.8,2.0,41.9
2533,2020-11-5 13,41,1014.6,1.7,76.3
2534,2020-11-5 14,38,1013.8,1.6,53.8
2535,2020-11-5 15,38,1013.4,1.5,72.7
2536,2020-11-5 16,40,1013.6,1.4,95.6
2537,2020-11-5 17,41,1014.1,1.1,102.2
2538,2020-11-5 18,42,1014.3,0.7,100.4
2539,2020-11-5 19,43,1014.7,0.5,91.4
2540,2020-11-5 20,45,1015.3,0.5,45.4
2541,2020-11-5 21,48,1015.6,0.4,105.8
2542,2020-11-5 22,49,1015.7,0.5,91.5
2543,2020-11-5 23,55,1015.9,1.0,169.7
2544,2020-11-6 0,64,1015.8,1.1,169.7
2545,2020-11-6 1,65,1015.3,1.3,170.5
2546,2020-11-6 2,66,1014.9,0.9,170.2
2547,2020-11-6 3,67,1014.8,0.7,161.3
2548,2020-11-6 4,68,1014.8,0.7,162.5
2549,2020-11-6 5,68,1015.1,0.6,30.0
2550,2020-11-6 6,68,1015.4,0.9,353.5
