index,time,place,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
126,2021/7/15 6:00,A1,28.6313,302.224,0.0165811,63.488,3.37253,179.177,0,0.102963,303.873,100.813,7.37735,0.809157,416.316,0,0,7.92008,39.203,18.3391,11.3955,3.78321,0.20817
127,2021/7/15 7:00,A1,28.5732,302.096,0.0161799,62.1978,2.6129,178.648,0,0.155325,320.689,100.847,4.92245,0.761693,418.785,0,0,6.51326,27.455,15.2297,9.79354,13.9336,0.175244
128,2021/7/15 8:00,A1,28.3311,301.849,0.0159415,62.237,1.92752,186.393,0,0.183999,269.789,100.89,4.30817,0.654698,417.949,0.0354384,0.0425837,4.7228,18.6701,10.5525,7.31883,21.6366,0.147952
129,2021/7/15 9:00,A1,28.9522,304.652,0.0157301,59.1113,1.85608,185.16,0,0.337104,440.891,100.924,35.4261,12.1218,419.063,159.188,191.285,3.50351,14.0091,8.93277,6.4911,32.2312,0.130046
130,2021/7/15 10:00,A1,29.8085,308.705,0.0153559,54.74,1.97361,177.301,0,0.388628,682.886,100.945,97.597,24.6043,421.874,352.499,423.572,3.00285,15.2743,7.90485,6.05511,45.3064,0.143426
131,2021/7/15 11:00,A1,29.8085,308.705,0.0153559,54.74,1.97361,177.301,0,0.388628,682.886,100.945,97.597,24.6043,421.874,352.499,423.572,3.75564,23.4992,8.93861,7.25385,57.2492,0.194868
132,2021/7/15 12:00,A1,30.6032,312.516,0.0154937,52.6115,2.24611,182.523,0,0.335601,844.494,100.984,171.888,36.3634,425.047,534.995,642.865,3.81573,23.8648,10.0263,8.57482,76.6065,0.214139
133,2021/7/15 13:00,A1,31.4761,316.209,0.0157527,50.6852,1.88086,185.534,0,0.233433,1054.99,100.962,231.515,45.7169,430.217,683.831,821.71,4.10506,27.8948,11.9922,10.5229,96.6652,0.256943
134,2021/7/15 14:00,A1,32.5124,319.211,0.0158702,47.8929,1.99828,184.315,0,0.0387138,1264.92,100.901,286.805,53.7233,435.015,794.719,954.956,3.8411,32.178,14.292,12.5612,106.643,0.281945
135,2021/7/15 15:00,A1,33.6169,321.433,0.0156354,44.0713,2.24635,183.393,0,0.0235052,1476.02,100.82,326.633,59.4629,439.693,859.258,1032.51,2.30542,34.1884,10.5013,9.2751,109.043,0.263086
136,2021/7/15 16:00,A1,34.5942,322.626,0.0155759,41.3332,2.68416,181.853,0,0,1690.52,100.735,350.399,61.7383,444.623,867.671,1042.62,1.46568,26.9967,7.6815,6.73108,103.305,0.203869
137,2021/7/15 17:00,A1,35.4113,322.687,0.0151261,38.1672,3.354,175.374,0,0,1812.63,100.657,355.307,60.8098,447.82,819.215,984.391,1.79384,29.4689,7.03788,5.79277,75.8114,0.178837
138,2021/7/15 18:00,A1,35.4057,321.05,0.0163357,41.2127,4.22817,148.659,0,0,1800.39,100.61,340.141,54.1737,452.613,703.504,845.349,2.24298,28.9498,6.45555,4.63427,48.6045,0.154793
139,2021/7/15 19:00,A1,35.0315,318.703,0.0170689,44.0369,4.87205,153.533,0.034309,0,1580.89,100.581,300.311,45.309,452.611,560.111,673.044,2.28114,31.9318,5.88656,3.99443,17.5886,0.168794
140,2021/7/15 20:00,A1,34.5813,315.667,0.017561,46.5657,4.86476,165.046,0.700056,0.148286,1417.71,100.589,218.734,38.5544,456.388,353.872,425.223,2.56162,34.5725,4.92236,3.26565,3.18776,0.186865
141,2021/7/15 21:00,A1,34.0538,312.403,0.0181091,49.61,5.01207,172.85,0.0957424,0.0996059,1386.6,100.639,139.532,22.323,455.524,156.86,188.487,2.96597,35.3391,4.39707,2.89447,1.53367,0.171426
142,2021/7/15 22:00,A1,32.9178,309.082,0.017831,52.3731,5.47438,179.37,0.202322,0.0770563,971.701,100.681,82.0016,11.5087,452.235,22.0843,26.537,3.39626,36.774,3.72764,2.52275,0.607255,0.164485
143,2021/7/15 23:00,A1,31.8645,307.23,0.0166393,52.1565,5.34126,174.394,0,0.0980318,716.257,100.739,58.0055,5.98969,443.066,0,0,3.37044,34.1067,3.54614,2.39806,2.61561,0.171131
144,2021/7/13 0:00,A2,29.1325,303.277,0.0189378,70.2627,4.2089,183.998,0,0.0164768,528.139,100.77,20.7303,0.967536,425.35,0,0,1.47771,23.5214,7.91723,5.16948,1.54261,0.180037
145,2021/7/13 1:00,A2,28.8667,302.766,0.01897,71.5317,4.66201,183.989,0,0.0138351,468.493,100.744,16.7079,0.903184,420.299,0,0,1.17235,21.6525,6.57833,4.27367,3.62199,0.182214
146,2021/7/13 2:00,A2,28.6909,302.45,0.0188317,71.7837,4.36413,181.767,0,0.0207519,423.937,100.738,12.7429,0.864282,421.045,0,0,1.28946,23.0215,6.31674,4.09136,1.64553,0.203945
147,2021/7/13 3:00,A2,28.432,302.14,0.0192275,74.472,3.6332,181.754,0,0.0201279,327.575,100.728,10.0018,0.675221,420.953,0,0,1.52466,24.1215,6.46567,4.09854,0.680057,0.199742
148,2021/7/13 4:00,A2,28.2718,301.869,0.0194234,75.9952,3.20005,186.202,0,0.0224405,238.344,100.743,7.1392,0.549805,419.912,0,0,2.28753,25.1433,7.936,5.00775,0.147259,0.175823
149,2021/7/13 5:00,A2,28.1198,301.646,0.0192398,76.0208,2.62129,183.249,0,0.149155,158.765,100.781,5.02266,0.491933,420.618,0,0,4.08726,27.4617,12.906,8.01946,0.000056398,0.215656
150,2021/7/13 6:00,A2,27.834,301.349,0.0192809,77.5671,2.34184,184.39,0,0.316898,91.8507,100.802,4.37628,0.575244,420.238,1.71081,2.05575,7.18365,28.4118,16.8421,10.5944,1.1006,0.245185
151,2021/7/13 7:00,A2,28.3899,303.655,0.0193692,75.3,2.55892,194.843,0,0.0210884,460.532,100.834,33.67,8.93759,421.744,132.414,159.112,9.40292,23.1614,13.0244,8.00214,6.27198,0.195293
152,2021/7/13 8:00,A2,29.1696,307.812,0.019245,71.2986,2.05345,210.4,0,0.0321634,739.081,100.852,93.8602,21.0125,422.987,333.681,400.96,9.22186,18.0008,10.1797,6.41901,11.6342,0.170373
153,2021/7/13 9:00,A2,29.1696,307.812,0.019245,71.2986,2.05345,210.4,0,0.0321634,739.081,100.852,93.8602,21.0125,422.987,333.681,400.96,8.54776,16.6391,9.75862,6.61963,18.887,0.154904
154,2021/7/13 10:00,A2,30.3466,311.9,0.0180318,62.136,2.35802,194.334,0,0.052286,915.777,100.876,166.356,34.8362,425.674,523.092,628.561,6.9523,16.5031,9.47511,6.69348,35.3172,0.141916
155,2021/7/13 11:00,A2,31.5307,315.12,0.0162118,51.9291,3.18998,186.021,0,0.0748945,1010.69,100.853,242.83,48.3619,426.894,681.739,819.196,5.30257,13.2178,10.6748,7.79832,62.7694,0.133755
156,2021/7/13 12:00,A2,32.6569,318.401,0.0151862,45.3712,2.83378,186.38,0,0.0721266,1267.4,100.787,290.524,57.5388,430.667,798.254,959.203,3.17055,11.3172,11.2169,8.464,89.1781,0.141482
157,2021/7/13 13:00,A2,33.8269,320.756,0.013834,38.4586,2.86745,186.993,0,0.050587,1467.31,100.722,325.24,64.1644,432.303,864.042,1038.26,2.54342,9.92126,8.4788,6.56782,103.094,0.138725
158,2021/7/13 14:00,A2,34.756,321.966,0.0138905,36.4677,3.15707,187.872,0,0.0536124,1728.85,100.65,345.415,65.9064,436.462,868.344,1043.42,3.57795,9.63128,7.42596,5.98878,113.87,0.13636
159,2021/7/13 15:00,A2,35.5112,320.452,0.0135437,33.942,3.44927,195.355,0,0.0361811,1764.57,100.584,289.822,54.0778,446.949,648.784,779.597,4.27724,8.38373,9.69751,7.88504,115.448,0.125022
160,2021/7/13 16:00,A2,36.0787,321.504,0.0136549,33.0457,3.45887,196.577,0,0.0344432,1931.47,100.529,304.256,58.1164,444.773,712.052,855.621,4.51041,11.2108,7.98233,6.42125,100.518,0.123136
161,2021/7/13 17:00,A2,36.2353,319.531,0.0153165,36.7046,3.83641,210.141,0,0.0420943,2128.35,100.495,255.344,46.9145,453.428,538.615,647.214,5.25204,15.7771,7.0087,5.20251,67.4572,0.121552
162,2021/7/13 18:00,A2,35.8102,316.434,0.0165539,40.7029,5.41688,207.42,0,0.0088975,1824.38,100.495,217.779,36.8417,456.083,369.425,443.911,6.35386,22.7006,6.5196,4.70355,34.9565,0.127834
163,2021/7/13 19:00,A2,34.7953,312.2,0.0162801,42.5909,5.96361,200.59,0,0.0965466,1197.8,100.542,125.525,19.8808,455.636,122.866,147.639,5.04263,28.3175,6.02815,4.19937,9.33557,0.138632
164,2021/7/13 20:00,A2,33.1222,308.985,0.0175329,50.8048,6.48028,193.077,0,0,638.886,100.58,82.8209,8.37741,442.671,27.7319,33.3234,4.52305,28.2893,6.59414,4.52134,1.09055,0.148275
165,2021/7/13 21:00,A2,31.3816,306.688,0.0196425,63.3591,6.5051,190.374,0,0.0137885,480.772,100.645,65.5374,1.4893,439.835,0,0,6.43001,29.984,7.36456,5.01886,0.471773,0.145237
166,2021/7/13 22:00,A2,30.6122,305.506,0.0185196,62.6456,6.30198,191.514,0,0.0145403,462.997,100.668,51.2802,1.48974,433.457,0,0,8.17484,33.139,7.56749,5.21851,1.00415,0.141683
167,2021/7/13 23:00,A2,30.3293,304.838,0.0159687,54.9661,5.99165,188.626,0,0.0216704,393.844,100.667,37.9444,1.77258,426.968,0,0,10.6183,36.5496,7.32204,5.25592,0.802684,0.151056
168,2021/7/14 0:00,A2,29.9459,304.177,0.0144249,50.8337,4.82632,189.746,0,0.0220329,313.75,100.655,25.0986,1.70157,416.395,0,0,9.27171,38.0786,7.2025,5.13278,0.314334,0.159282
169,2021/7/14 1:00,A2,29.6357,303.637,0.0135941,48.8263,4.09122,191.414,0,0.0304505,251.321,100.643,17.1124,1.60728,410.88,0,0,6.54089,36.9392,7.08062,4.96074,0.144106,0.160956
170,2021/7/14 2:00,A2,29.2925,303.262,0.0138818,50.9297,3.60911,188.235,0,0.0382279,229.422,100.643,14.9021,1.50234,416.547,0,0,5.58047,35.4874,7.31735,5.06762,0.131429,0.162103
171,2021/7/14 3:00,A2,29.0284,302.974,0.0147837,55.1286,3.15945,189.181,0,0.0272932,239.657,100.636,13.0376,1.31066,420.269,0,0,5.14731,36.1944,8.18069,5.49093,0.00884002,0.179305
172,2021/7/14 4:00,A2,28.6062,302.471,0.0157064,60.1199,2.87849,185.634,0,0.0225919,186.416,100.632,10.821,1.04494,414.877,0,0,5.01874,38.1124,10.1821,6.3373,0.000118112,0.206201
173,2021/7/14 5:00,A2,28.3677,302.07,0.0155634,60.4786,2.76157,179.22,0,0.0177261,107.138,100.659,7.92016,0.965905,411.159,0,0,5.22641,40.6722,16.1456,8.97316,8.3338E-06,0.247717
174,2021/7/14 6:00,A2,28.0233,301.657,0.0150483,59.764,2.10003,173.735,0,0.031705,66.7414,100.695,5.64561,0.847415,408.939,0,0,6.49959,41.6072,21.8533,11.762,1.27309,0.275469
175,2021/7/14 7:00,A2,27.8361,301.334,0.0145899,58.649,1.98372,168.228,0,0.0299695,28.3593,100.738,4.06739,0.993938,405.202,1.14871,1.38032,7.48945,33.8935,12.4566,7.31617,9.1618,0.196006
176,2021/7/14 8:00,A2,28.6768,303.734,0.014222,54.2782,2.2316,172.013,0,0.0319005,190.619,100.771,27.5596,12.0164,405.659,139.601,167.749,10.0443,29.3049,8.33151,5.55728,16.049,0.194174
177,2021/7/14 9:00,A2,29.8611,308.003,0.0137285,48.7055,2.60956,189.778,0,0.0652213,544.275,100.798,92.1683,26.4562,406.518,349.691,420.198,8.23398,22.4837,7.83874,5.38334,28.4192,0.152668
178,2021/7/14 10:00,A2,29.8611,308.003,0.0137285,48.7055,2.60956,189.778,0,0.0652213,544.275,100.798,92.1683,26.4562,406.518,349.691,420.198,5.71089,15.6666,7.51912,5.37706,55.1329,0.128071
179,2021/7/14 11:00,A2,30.7526,311.778,0.0140161,47.0802,2.95234,187.85,0,0.044761,844.145,100.823,167.899,38.5545,413.08,527.553,633.922,3.28541,13.316,7.83511,6.0115,85.7813,0.13686
180,2021/7/14 12:00,A2,31.6863,315.186,0.0136091,43.1533,3.00599,187.807,0,0.0444037,982.174,100.798,234.079,49.2257,415.835,678.729,815.579,1.87341,10.6151,7.15681,5.71186,107.761,0.142417
181,2021/7/14 13:00,A2,33.0018,318.406,0.0128223,37.4991,3.02909,193.993,0,0.0444466,1243.85,100.759,287.56,58.7103,419.83,797.776,958.629,2.55849,11.1329,7.88265,6.49163,121.203,0.155503
182,2021/7/14 14:00,A2,34.11,320.696,0.012603,34.4232,3.24256,187.605,0,0.050881,1448.02,100.681,329.493,64.8196,424.004,868.874,1044.06,2.93055,11.7126,8.2801,6.93251,134.68,0.181437
183,2021/7/14 15:00,A2,35.2441,321.932,0.0120434,30.6852,3.78634,197.614,0,0.048397,1652.69,100.617,353.964,67.5544,428.628,874.289,1050.57,3.38772,11.3052,8.54946,7.09508,134.156,0.179127
184,2021/7/14 16:00,A2,35.919,322.014,0.0122561,29.9561,4.2737,189.158,0,0.0379339,1650.98,100.553,354.307,65.7923,433.077,826.457,993.093,2.84681,13.0768,8.05396,6.55871,111.538,0.169089
185,2021/7/14 17:00,A2,36.2306,320.815,0.0129901,31.1353,5.27263,197.973,0,0.0304101,1797.4,100.486,343.281,60.7053,439.803,723.014,868.792,3.15098,18.8104,6.73362,5.22906,72.5633,0.15686
186,2021/7/14 18:00,A2,36.0155,318.943,0.0137982,33.5058,5.38103,189.698,0,0.0170347,1777.52,100.488,291.836,50.8487,443.126,572.723,688.199,5.06265,26.1609,5.89374,4.30062,34.8707,0.142294
187,2021/7/14 19:00,A2,35.3638,315.934,0.0150723,38.0832,6.20484,190.869,0,0.0134955,1594.61,100.514,235.629,38.9601,444.568,391.825,470.828,6.6219,32.0825,5.59059,3.93274,13.65,0.136624
188,2021/7/14 20:00,A2,34.085,312.018,0.0158693,43.3609,6.77853,191.036,0,0.0357874,1043.02,100.572,156.264,23.9035,444.281,179.851,216.114,7.1369,34.2961,6.15895,4.35006,9.68491,0.140748
189,2021/7/14 21:00,A2,32.7156,308.502,0.0138903,41.2872,6.72071,193.579,0,0.0358176,504.32,100.639,82.7123,9.4226,432.819,26.7172,32.1041,6.03846,38.7959,6.42752,4.55748,7.16443,0.148282
190,2021/7/14 22:00,A2,31.742,306.667,0.012697,40.0854,6.30131,193.872,0,0.0190938,396.905,100.706,51.991,2.24825,419.674,0,0,5.98563,38.1335,6.72471,4.78015,7.79729,0.145462
191,2021/7/14 23:00,A2,30.7295,305.369,0.0132533,44.5421,5.87703,189.687,0,0.119471,316.117,100.739,41.0641,1.98742,415.672,0,0,7.93093,37.9131,7.65059,5.42931,5.88472,0.145945
192,2021/7/15 0:00,A2,30.1417,304.551,0.013662,47.6067,5.03575,188,0,0.01351,307.497,100.735,30.4959,1.72206,412.993,0,0,6.82371,40.4563,7.52854,5.28615,1.73392,0.156239
193,2021/7/15 1:00,A2,29.6512,303.992,0.0146401,52.5909,4.1601,190.599,0,0.030975,329.472,100.749,24.8066,1.43277,415.397,0,0,3.83768,38.8204,7.87673,5.60656,0.483792,0.182802
194,2021/7/15 2:00,A2,29.364,303.629,0.0151519,55.4076,3.671,190.92,0,0.225279,326.767,100.754,21.0296,1.2999,419.899,0,0,3.14527,34.3907,7.64315,5.49267,2.56178,0.183729
195,2021/7/15 3:00,A2,29.1318,303.339,0.0157745,58.5151,3.65361,185.021,0,0.368008,273.677,100.747,19.793,1.23542,426.082,0,0,1.92371,29.2639,7.04573,4.98008,7.97181,0.154436
196,2021/7/15 4:00,A2,28.8927,303.061,0.0173846,65.4493,3.81637,183.379,0,0.245592,312.292,100.746,19.6692,1.02897,430.262,0,0,1.82288,32.6146,7.69569,5.34879,6.75946,0.164665
197,2021/7/15 5:00,A2,28.7948,302.78,0.0174268,66.0196,3.70206,187.599,0,0.127919,304.267,100.764,15.546,0.956437,427.062,0,0,2.2194,39.1294,10.2157,6.47173,1.66062,0.191321
198,2021/7/15 6:00,A2,28.7888,302.533,0.0164109,62.2256,3.37672,188.094,0,0.110154,260.419,100.813,10.0574,0.990495,421.77,0,0,2.41535,35.8766,12.1924,7.54369,4.89325,0.199235
199,2021/7/15 7:00,A2,28.6975,302.321,0.0155022,59.1371,2.51538,187.561,0,0.202376,187.36,100.851,6.16429,0.940539,419.75,0,0,1.87469,20.9121,7.9634,5.42691,16.169,0.149884
200,2021/7/15 8:00,A2,28.5536,302.084,0.0151462,58.3174,2.43385,180.185,0,0.149948,91.34,100.884,4.67951,1.05274,419.422,0.576345,0.692551,2.01741,18.908,7.91927,5.55567,19.8533,0.161847
201,2021/7/15 9:00,A2,29.2174,304.602,0.0146908,54.3081,2.31969,180.725,0,0.148381,428.729,100.927,33.9768,13.1488,420.143,149.03,179.079,2.57694,20.6394,8.16148,5.95527,24.8683,0.18398
202,2021/7/15 10:00,A2,30.0507,308.714,0.0145613,51.1373,2.10215,180.357,0,0.268387,673.818,100.945,94.9569,25.6303,423.033,345.383,415.022,3.02029,25.8511,9.88727,7.44109,32.962,0.223277
203,2021/7/15 11:00,A2,30.0507,308.714,0.0145613,51.1373,2.10215,180.357,0,0.268387,673.818,100.945,94.9569,25.6303,423.033,345.383,415.022,3.65168,32.6748,12.0542,9.36373,49.9414,0.264258
204,2021/7/15 12:00,A2,30.9348,312.755,0.0150165,49.96,2.08313,185.745,0,0.3207,891.308,100.981,165.548,37.1849,427.767,527.723,634.126,4.43727,38.904,14.5139,11.8859,75.2864,0.309906
205,2021/7/15 13:00,A2,31.8387,316.557,0.0153925,48.435,1.78028,181.728,0,0.178693,1098.99,100.957,228.134,47.048,431.385,684.083,822.012,4.5985,49.0522,18.1084,15.392,93.8084,0.345958
206,2021/7/15 14:00,A2,32.8246,319.607,0.015417,45.6436,1.78038,178.38,0,0.0525249,1328.86,100.896,281.851,55.209,434.568,798.434,959.419,2.93276,38.3919,16.4492,14.0153,117.535,0.278328
207,2021/7/15 15:00,A2,33.7851,321.918,0.0154931,43.2206,1.70159,207.612,0,0.0143514,1571.38,100.81,316.103,60.1449,440.447,858.955,1032.14,1.43976,32.1753,11.0548,9.41834,114.33,0.240155
208,2021/7/15 16:00,A2,34.7683,322.618,0.0157823,41.4362,1.93404,209.336,0,0.34,1734.08,100.725,317.022,57.959,476.815,772.243,927.948,1.43319,33.7689,8.96592,7.29872,98.4749,0.221206
209,2021/7/15 17:00,A2,34.9141,315.305,0.016066,41.7792,3.10576,150.374,0.794774,0.283214,1596,100.657,156.322,30.2981,478.253,216.612,260.287,1.12493,35.7077,7.26282,5.65265,75.6761,0.194393
210,2021/7/15 18:00,A2,35.3746,320.343,0.0163976,41.4481,4.07196,151.29,0.0225124,0.0482391,1751.72,100.613,313.219,54.8579,454.62,689.879,828.976,1.38307,45.3749,7.61336,5.63888,38.5639,0.196103
211,2021/7/15 19:00,A2,35.3685,318.632,0.0166425,42.0636,4.24433,155.77,0.122568,0.163676,1618.42,100.57,266.729,44.9328,456.589,539.035,647.718,2.45939,48.4189,7.70087,5.3778,5.40846,0.193051
212,2021/7/15 20:00,A2,35.0972,315.903,0.0173286,44.5236,4.92137,158.127,0.114859,0.124889,1605.6,100.569,211.401,35.7214,458.246,360.379,433.041,3.28247,42.9214,9.12167,6.25596,0.00170639,0.23692
213,2021/7/15 21:00,A2,33.8232,311.739,0.0177856,49.4518,4.54656,169.532,5.17536,0.8319,1194.23,100.715,119.109,27.5367,457.035,121.444,145.93,3.58341,42.2079,9.41288,6.48051,0.000320001,0.264577
214,2021/7/15 22:00,A2,33.4157,309.201,0.01743,49.64,4.60751,174.202,4.06619,0.124876,1280.2,100.636,62.7857,15.497,453.217,20.4912,24.6228,3.79202,42.333,8.39628,6.01774,0.000382373,0.269634
215,2021/7/15 23:00,A2,32.4598,307.446,0.0165459,49.9956,5.00158,170.695,0,0.0197747,1018.61,100.715,45.244,11.5582,444.87,0,0,3.93788,40.2391,5.4864,4.03725,0.000129536,0.228998
216,2021/7/13 0:00,A3,29.1384,303.084,0.0191513,71.0063,3.91761,183.908,0,0.0201857,577.561,100.74,15.48,0.886327,425.186,0,0,2.61408,25.4219,9.06884,6.07086,0.0291858,0.320238
217,2021/7/13 1:00,A3,28.9272,302.747,0.019037,71.5109,3.33508,185.737,0,0.0150689,574.687,100.738,11.3554,0.78953,424.623,0,0,2.1416,25.0318,7.74407,5.10924,0.0592447,0.304972
218,2021/7/13 2:00,A3,28.6987,302.311,0.0191453,72.9381,3.38244,178.511,0,0.0273274,487.828,100.73,7.75943,0.662755,418.884,0,0,2.00942,24.6249,7.89346,5.08012,0.118707,0.310858
219,2021/7/13 3:00,A3,28.5188,302.055,0.0195458,75.287,3.02982,180.204,0,0.0236212,397.352,100.714,5.85101,0.539447,420.983,0,0,1.71073,24.6809,8.136,5.10491,0.0956579,0.270002
220,2021/7/13 4:00,A3,28.2253,301.689,0.0195866,76.8412,2.3258,194.298,0,0.0297674,313.095,100.725,3.69235,0.375669,418.916,0,0,1.63024,25.3572,8.14982,5.01102,0.0389186,0.226897
221,2021/7/13 5:00,A3,28.0827,301.49,0.0191556,75.849,1.90604,193.283,0,0.413878,121.436,100.762,3.01404,0.342422,419.789,0,0,2.60281,26.6803,10.652,6.51832,0.0105467,0.245463
222,2021/7/13 6:00,A3,27.7441,301.136,0.0189713,76.7417,1.77023,199.214,0,0.413894,69.3719,100.791,2.83706,0.405671,417.733,1.71562,2.06154,4.8637,26.4801,14.5687,9.18912,1.69059,0.286531
223,2021/7/13 7:00,A3,28.3251,303.782,0.0188912,73.7201,2.33623,196.155,0,0.0803271,405.774,100.811,35.2842,10.025,417.119,153.428,184.363,4.74476,22.05,13.3547,8.78424,7.69718,0.281803
224,2021/7/13 8:00,A3,29.2286,307.802,0.0190465,70.2973,2.52801,197.688,0,0.268448,745.409,100.84,100.737,22.4006,420.705,350.585,421.272,3.68966,18.1489,12.1043,7.9345,13.3953,0.264217
225,2021/7/13 9:00,A3,29.2286,307.802,0.0190465,70.2973,2.52801,197.688,0,0.268448,745.409,100.84,100.737,22.4006,420.705,350.585,421.272,3.6592,19.1359,13.2103,9.35105,18.5605,0.262388
226,2021/7/13 10:00,A3,30.1466,311.888,0.0186686,65.1198,2.34412,208.339,0,0.0624913,902.884,100.864,170.538,34.563,424.219,533.525,641.098,3.13022,20.1922,8.76516,6.0233,32.9302,0.233792
227,2021/7/13 11:00,A3,31.1371,315.345,0.0178508,58.5657,2.57668,228.722,0,0.0727189,1034.72,100.834,239.955,46.1113,428.731,685.308,823.484,2.87301,20.5699,9.72087,6.88501,53.3939,0.222604
228,2021/7/13 12:00,A3,32.2392,318.257,0.0170903,52.3724,2.61568,236.943,0,0.0983016,1225.34,100.77,290.272,54.913,434.958,789.454,948.629,2.51988,18.2304,11.4658,8.44982,74.9439,0.212457
229,2021/7/13 13:00,A3,33.5325,320.829,0.0159826,45.225,2.50137,235.548,0,0.108828,1491.29,100.7,321.83,61.8287,437.065,862.059,1035.87,2.23739,14.5877,9.24294,6.78801,93.1373,0.201088
230,2021/7/13 14:00,A3,34.8008,322.143,0.0146277,38.2886,2.68782,210.805,0,0.0797286,1810.85,100.625,331.042,64.3828,441.793,857.049,1029.85,1.76606,10.0428,9.27306,7.03303,108.126,0.177434
231,2021/7/13 15:00,A3,35.6178,322.397,0.0139842,34.8127,3.36585,213.696,0,0.0563349,1887.83,100.563,340.886,64.344,440.936,823.902,990.023,1.89856,12.4829,7.07063,5.3279,105.554,0.17603
232,2021/7/13 16:00,A3,36.067,321.302,0.0142506,34.5057,3.71387,236.922,0,0.0438726,2078.66,100.512,308.529,56.7637,449.228,686.452,824.859,1.68833,14.1209,7.48387,5.54853,87.9803,0.173393
233,2021/7/13 17:00,A3,36.0144,318.229,0.0149808,36.3792,4.5255,232.418,0,0.0609586,1889.69,100.486,243.497,42.8337,454.329,456.416,548.442,1.6389,16.8219,8.17342,5.97141,61.3998,0.175974
234,2021/7/13 18:00,A3,35.2871,314.871,0.0166142,42.1672,5.25163,203.999,0,0.0446125,1671.91,100.497,181.124,30.7291,458.542,283.212,340.315,1.73159,21.3895,7.18296,4.97707,31.9872,0.177025
235,2021/7/13 19:00,A3,34.4163,311.962,0.0164178,43.9466,5.96616,198.151,0,0.0676491,1128.26,100.532,130.134,21.8031,451.656,155.142,186.422,1.92557,27.2473,7.38813,4.96203,8.5533,0.18308
236,2021/7/13 20:00,A3,32.6197,308.469,0.0181717,54.2995,6.4159,193.07,0,0.0146779,731.54,100.585,81.9304,7.59228,440.811,26.7021,32.0859,2.11415,27.8511,8.20883,5.41557,1.87382,0.194277
237,2021/7/13 21:00,A3,31.078,306.357,0.0194581,63.9448,6.09325,190.748,0,0.0226113,513.888,100.644,61.4777,1.41727,437.146,0,0,2.31388,31.5527,8.25236,5.60476,2.09946,0.20471
238,2021/7/13 22:00,A3,30.4136,305.275,0.0175741,60.181,5.61295,193.354,0,0.0234598,480.283,100.671,45.8922,1.51952,429.842,0,0,2.60393,34.9915,7.61075,5.38679,2.47806,0.216184
239,2021/7/13 23:00,A3,30.1049,304.5,0.0150624,52.567,5.66027,195.175,0,0.032684,393.527,100.664,33.0749,1.7865,419.266,0,0,2.96027,37.6331,7.77483,5.66082,1.43295,0.228312
240,2021/7/14 0:00,A3,29.782,303.825,0.0137164,48.821,5.12613,196.153,0,0.0256927,256.767,100.64,21.5726,1.7668,408.787,0,0,2.86179,36.6861,7.56514,5.47912,0.867068,0.214506
241,2021/7/14 1:00,A3,29.3761,303.248,0.0138496,50.5447,3.93519,197.707,0,0.0250665,246.559,100.635,13.9481,1.44878,403.726,0,0,2.44661,34.1567,6.14052,4.37519,1.21489,0.185736
242,2021/7/14 2:00,A3,29.0228,302.857,0.0146439,54.6204,3.52329,196.102,0,0.0249022,217.845,100.626,12.078,1.27283,408.737,0,0,2.48146,33.6333,6.30332,4.31941,0.774557,0.188573
243,2021/7/14 3:00,A3,28.744,302.517,0.0155745,59.102,3.16438,194.617,0,0.0192071,213.004,100.623,10.0413,1.06732,411.036,0,0,2.58282,35.6571,6.49965,4.3566,0.221989,0.203348
244,2021/7/14 4:00,A3,28.5476,302.228,0.0157481,60.4881,3.19586,191.566,0,0.0273012,177.195,100.614,8.52092,1.0301,413.001,0,0,2.71377,37.8905,7.57572,4.93854,0.0219409,0.229641
245,2021/7/14 5:00,A3,28.4171,301.898,0.0150645,58.35,2.70618,191.334,0,0.0236374,162.337,100.642,4.47015,0.946022,407.994,0,0,2.93218,39.9541,9.30733,5.7517,0.0275106,0.257048
246,2021/7/14 6:00,A3,28.1514,301.619,0.0147947,58.2812,2.24944,199.124,0,0.0297472,122.944,100.679,3.71557,0.832464,407.154,0,0,3.40239,41.1026,13.1861,7.51819,1.47843,0.279281
247,2021/7/14 7:00,A3,27.9239,301.298,0.0146955,58.7398,1.91239,188.614,0,0.030104,249.975,100.719,2.61702,0.851565,406.354,1.02333,1.22967,3.74707,40.9292,14.0305,8.77062,5.81652,0.323879
248,2021/7/14 8:00,A3,28.3024,302.597,0.0142336,55.5909,1.9412,184.793,0,0.0391698,148.112,100.755,14.0251,8.0279,411.164,81.8529,98.3566,2.44075,29.4385,9.00409,6.07906,20.4694,0.242814
249,2021/7/14 9:00,A3,29.7454,306.029,0.01271,45.4059,2.42614,203.492,0,0.062662,459.99,100.778,51.3751,20.0363,412.156,235.737,283.268,2.08196,19.3285,8.9501,6.12793,39.2214,0.211107
250,2021/7/14 10:00,A3,29.7454,306.029,0.01271,45.4059,2.42614,203.492,0,0.062662,459.99,100.778,51.3751,20.0363,412.156,235.737,283.268,1.83508,16.5158,8.98965,6.40352,57.9626,0.196044
251,2021/7/14 11:00,A3,31.0145,310.84,0.012697,41.9612,2.74417,205.354,0,0.0642948,860.169,100.808,133.417,36.5236,412.73,481.069,578.066,1.9764,16.0686,9.35964,6.87025,76.3739,0.196611
