,1,2,3,4,5,6,7,8,9,10,11,12
13085,2020-10-28 20,6,115,110,76,4,1.3,23.9,74,1014.3,1.0,17.4
13086,2020-10-28 21,5,85,97,67,21,1.1,23.9,72,1014.7,1.7,358.0
13087,2020-10-28 22,4,72,77,56,20,1.0,23.8,73,1015.2,1.2,25.3
13088,2020-10-28 23,2,68,78,57,12,0.9,23.0,78,1015.4,1.2,338.3
13089,2020-10-29 0,2,49,58,45,25,0.8,22.5,80,1015.3,1.2,355.0
13090,2020-10-29 1,2,58,52,40,18,0.9,22.6,80,1014.8,1.5,335.5
13091,2020-10-29 2,2,51,51,45,27,0.9,22.5,80,1014.3,1.3,337.9
13092,2020-10-29 3,2,52,55,44,20,0.9,22.6,79,1014.1,0.9,348.0
13093,2020-10-29 4,2,64,60,54,10,0.9,22.8,77,1014.3,1.6,4.0
13094,2020-10-29 5,2,71,67,52,3,1.0,23.0,76,1014.7,1.6,6.1
13095,2020-10-29 6,2,69,73,55,2,1.0,23.1,78,1015.4,1.6,36.5
13096,2020-10-29 7,2,61,71,51,8,1.0,22.7,79,1016.1,2.1,27.9
13097,2020-10-29 8,3,46,67,48,32,0.9,22.6,77,1017.0,2.7,14.3
13098,2020-10-29 9,3,37,64,48,48,0.8,22.1,78,1017.7,2.5,7.3
13099,2020-10-29 10,3,28,68,51,52,0.9,22.5,75,1017.8,2.8,10.9
13100,2020-10-29 11,2,37,65,46,57,0.9,22.6,75,1017.4,2.1,5.5
13101,2020-10-29 12,2,31,59,48,65,0.9,22.4,76,1016.8,2.3,353.6
13102,2020-10-29 13,1,30,53,43,62,0.8,22.2,78,1015.9,2.2,343.6
13103,2020-10-29 14,1,32,42,35,55,0.8,22.3,78,1015.2,2.1,346.9
13104,2020-10-29 15,0,30,42,30,57,0.8,22.7,75,1015.1,2.3,5.3
13105,2020-10-29 16,1,36,42,29,54,0.9,22.8,74,1015.2,2.1,348.4
13106,2020-10-29 17,1,45,42,30,44,0.9,22.5,75,1015.5,2.5,342.3
13107,2020-10-29 18,1,51,49,34,33,1.0,22.3,76,1015.8,2.5,341.9
13108,2020-10-29 19,1,44,48,34,35,1.0,22.3,75,1016.4,2.8,338.1
13109,2020-10-29 20,1,43,47,29,32,0.9,22.4,74,1017.1,2.5,339.7
13110,2020-10-29 21,1,51,45,25,20,1.0,22.4,74,1017.5,1.7,336.5
13111,2020-10-29 22,1,54,48,29,15,0.9,22.2,74,1017.5,1.9,341.7
13112,2020-10-29 23,1,43,46,28,21,0.9,22.1,74,1017.6,1.6,342.8
13113,2020-10-30 0,1,42,32,19,22,0.8,21.9,74,1017.2,2.0,342.2
13114,2020-10-30 1,1,37,31,20,25,0.8,21.8,74,1016.8,1.4,340.9
13115,2020-10-30 2,2,34,37,24,27,0.8,21.7,73,1016.3,2.0,342.0
13116,2020-10-30 3,2,36,42,27,24,0.8,21.7,73,1016.0,2.2,341.2
13117,2020-10-30 4,1,33,38,24,26,0.8,21.7,72,1016.0,1.7,341.7
13118,2020-10-30 5,1,28,42,32,35,0.7,21.8,70,1016.3,1.6,339.7
13119,2020-10-30 6,1,34,44,28,27,0.8,21.9,69,1016.8,1.1,358.3
13120,2020-10-30 7,1,38,48,32,25,0.8,22.1,68,1017.4,1.5,10.1
13121,2020-10-30 8,2,33,52,33,29,0.8,22.3,66,1017.9,2.5,6.5
13122,2020-10-30 9,2,32,52,39,34,0.8,22.9,65,1018.5,2.1,8.2
13123,2020-10-30 10,2,30,58,30,40,0.8,23.2,64,1018.4,2.0,3.6
13124,2020-10-30 11,2,29,52,33,44,0.8,23.3,63,1017.8,2.2,9.5
13125,2020-10-30 12,2,26,53,28,55,0.8,23.8,61,1016.9,2.0,359.1
13126,2020-10-30 13,2,27,56,31,63,0.8,24.1,60,1015.9,2.2,349.4
13127,2020-10-30 14,2,28,59,37,76,0.8,24.6,58,1015.1,1.7,0.6
13128,2020-10-30 15,2,28,61,38,93,0.8,25.1,57,1014.6,1.7,358.3
13129,2020-10-30 16,2,35,60,38,85,0.8,25.3,57,1014.8,1.8,359.0
13130,2020-10-30 17,2,49,66,38,68,0.9,25.0,58,1015.2,1.5,352.4
13131,2020-10-30 18,2,63,77,40,48,1.1,24.6,60,1015.7,1.0,337.7
13132,2020-10-30 19,3,84,89,44,24,1.2,24.3,62,1016.2,0.8,317.3
13133,2020-10-30 20,4,99,105,51,6,1.3,24.2,63,1016.7,0.7,313.9
13134,2020-10-30 21,6,105,107,59,3,1.4,24.4,62,1016.9,1.0,342.2
13135,2020-10-30 22,5,97,124,63,3,1.3,24.1,64,1017.0,1.1,357.8
13136,2020-10-30 23,4,75,104,56,8,0.9,23.8,63,1016.8,1.7,5.6
13137,2020-10-31 0,4,59,76,45,16,0.9,23.5,60,1016.3,1.9,13.6
13138,2020-10-31 1,5,57,68,37,15,0.8,23.3,60,1015.7,1.9,37.4
13139,2020-10-31 2,4,58,64,37,13,0.8,23.1,61,1015.3,1.6,15.1
13140,2020-10-31 3,5,54,61,37,16,0.8,23.0,61,1015.1,1.3,21.1
13141,2020-10-31 4,5,60,59,35,9,0.8,23.0,61,1015.0,1.2,5.8
13142,2020-10-31 5,4,60,60,38,8,0.8,22.9,61,1015.4,0.8,347.0
13143,2020-10-31 6,4,66,58,35,5,0.8,22.8,61,1016.3,0.5,19.4
13144,2020-10-31 7,4,65,59,38,5,1.0,22.9,62,1017.1,0.5,307.2
13145,2020-10-31 8,4,62,70,41,13,1.0,23.5,60,1017.6,1.1,350.7
13146,2020-10-31 9,4,59,77,40,18,0.9,23.7,59,1018.2,2.0,338.0
13147,2020-10-31 10,4,49,75,41,32,0.9,24.1,57,1018.2,1.8,8.8
13148,2020-10-31 11,5,45,77,41,50,0.8,24.8,55,1017.3,1.9,30.6
13149,2020-10-31 12,6,40,79,38,96,0.8,25.4,53,1016.1,2.3,14.0
13150,2020-10-31 13,5,31,90,45,143,0.8,25.9,52,1015.1,2.1,41.8
13151,2020-10-31 14,4,39,90,48,123,0.8,26.0,55,1013.5,1.8,109.0
13152,2020-10-31 15,4,30,96,44,175,0.8,26.3,51,1012.9,1.4,41.8
13153,2020-10-31 16,5,30,96,52,173,0.8,26.3,52,1012.8,1.5,49.1
13154,2020-10-31 17,4,35,98,50,157,0.8,26.0,52,1013.2,1.1,61.1
13155,2020-10-31 18,4,66,93,52,110,1.1,25.2,59,1013.5,1.2,160.8
13156,2020-10-31 19,5,87,138,71,78,1.2,25.0,60,1014.1,0.9,199.5
13157,2020-10-31 20,8,58,147,77,49,1.1,24.0,67,1014.7,1.5,204.5
13158,2020-10-31 21,9,53,115,61,51,1.0,23.6,66,1015.1,1.4,200.0
13159,2020-10-31 22,5,48,95,53,51,0.9,23.1,65,1015.3,1.6,182.0
13160,2020-10-31 23,4,41,86,39,63,0.8,22.8,63,1015.3,1.6,171.2
13161,2020-11-1 0,5,41,80,32,61,0.8,22.6,63,1015.1,1.1,196.6
13162,2020-11-1 1,4,37,76,30,66,0.7,22.5,63,1014.8,1.0,204.2
13163,2020-11-1 2,5,36,73,31,59,0.7,22.2,64,1014.5,0.7,205.8
13164,2020-11-1 3,4,37,74,30,49,0.7,22.0,65,1014.2,0.4,2.1
13165,2020-11-1 4,4,69,70,33,18,0.7,21.7,68,1014.3,0.4,309.9
13166,2020-11-1 5,5,84,68,35,2,0.8,21.8,69,1014.7,0.3,322.2
13167,2020-11-1 6,5,79,77,39,4,0.8,21.9,68,1015.2,0.3,312.0
13168,2020-11-1 7,5,72,75,39,10,0.9,22.5,67,1015.7,0.4,331.1
13169,2020-11-1 8,6,64,82,39,29,0.9,23.8,61,1016.0,0.6,150.4
13170,2020-11-1 9,6,58,99,40,57,0.9,24.6,58,1016.2,0.8,152.5
13171,2020-11-1 10,5,50,107,42,90,0.9,25.3,56,1015.8,1.1,328.2
13172,2020-11-1 11,5,40,99,46,127,0.8,25.8,53,1014.9,1.6,353.3
13173,2020-11-1 12,4,33,97,45,158,0.8,26.4,49,1013.9,1.8,11.6
13174,2020-11-1 13,4,31,95,43,187,0.8,27.5,48,1012.8,1.2,342.6
13175,2020-11-1 14,4,31,95,48,218,0.8,28.1,45,1011.9,1.4,344.8
13176,2020-11-1 15,4,32,99,51,245,0.8,27.8,46,1011.3,1.8,7.0
13177,2020-11-1 16,4,39,111,56,255,0.9,27.8,46,1011.2,1.3,22.2
13178,2020-11-1 17,5,45,123,60,248,0.9,27.4,48,1011.4,1.3,73.7
13179,2020-11-1 18,6,42,141,64,229,1.0,26.9,50,1011.9,0.8,71.1
13180,2020-11-1 19,6,65,141,68,157,1.3,26.6,52,1012.5,0.6,320.3
13181,2020-11-1 20,5,117,146,78,81,1.4,26.0,56,1013.1,0.6,312.7
13182,2020-11-1 21,5,109,171,98,76,1.4,25.6,58,1013.2,0.8,13.2
13183,2020-11-1 22,7,119,192,104,37,1.5,25.0,63,1012.9,1.2,70.5
13184,2020-11-1 23,5,74,184,100,57,1.2,24.3,68,1013.1,1.1,139.5
13185,2020-11-2 0,4,51,157,84,64,1.1,23.9,68,1013.0,0.7,167.1
13186,2020-11-2 1,5,56,125,62,64,1.0,23.6,68,1012.9,0.5,221.5
13187,2020-11-2 2,5,44,118,62,73,1.0,23.4,69,1012.8,0.5,224.0
13188,2020-11-2 3,4,56,114,57,48,0.9,23.2,71,1012.6,0.5,326.8
13189,2020-11-2 4,5,90,108,60,10,1.1,23.1,73,1012.8,0.9,349.5
13190,2020-11-2 5,4,78,131,69,25,1.0,23.2,71,1013.0,1.7,11.4
13191,2020-11-2 6,4,49,118,61,48,0.8,23.4,61,1013.6,1.9,12.1
13192,2020-11-2 7,4,37,80,48,61,0.8,23.6,56,1014.3,2.6,7.5
13193,2020-11-2 8,4,35,72,42,65,0.8,24.0,54,1015.0,2.4,2.3
13194,2020-11-2 9,6,36,74,44,71,0.8,24.6,53,1015.4,2.6,7.5
13195,2020-11-2 10,5,33,76,41,87,0.8,25.7,49,1015.5,3.1,10.1
13196,2020-11-2 11,4,24,80,38,108,0.7,26.4,46,1015.1,3.7,5.6
13197,2020-11-2 12,3,19,72,38,119,0.7,27.0,44,1014.3,3.6,5.1
13198,2020-11-2 13,4,20,70,37,134,0.7,27.6,43,1013.8,3.3,15.0
13199,2020-11-2 14,3,18,64,31,156,0.7,27.8,43,1012.6,2.9,357.5
13200,2020-11-2 15,4,21,69,38,141,0.8,27.7,44,1012.1,2.9,344.5
13201,2020-11-2 16,3,22,82,42,116,0.8,26.8,46,1012.5,2.9,354.2
13202,2020-11-2 17,3,25,80,44,93,0.8,26.1,48,1013.0,2.8,357.8
13203,2020-11-2 18,3,33,72,41,66,0.8,25.7,48,1013.5,2.4,340.9
13204,2020-11-2 19,3,30,65,35,59,0.8,25.0,49,1014.3,3.6,340.2
13205,2020-11-2 20,3,29,64,38,57,0.9,24.3,51,1015.3,2.4,345.0
13206,2020-11-2 21,3,31,62,42,51,0.9,23.6,52,1015.6,2.6,340.8
13207,2020-11-2 22,3,33,56,31,51,0.8,23.2,52,1015.5,2.1,351.8
13208,2020-11-2 23,3,29,45,22,56,0.8,22.8,52,1015.5,2.0,351.3
13209,2020-11-3 0,4,34,36,19,47,0.8,22.4,54,1015.6,2.3,338.3
13210,2020-11-3 1,4,28,44,23,52,0.8,21.9,54,1015.4,2.3,355.9
13211,2020-11-3 2,3,26,34,15,56,0.8,21.6,54,1015.3,2.1,348.6
13212,2020-11-3 3,3,25,30,16,60,0.8,21.2,54,1015.3,1.8,355.3
13213,2020-11-3 4,3,24,27,17,61,0.8,21.0,53,1015.3,2.0,350.7
13214,2020-11-3 5,3,27,24,15,58,0.8,20.8,54,1015.9,1.9,4.2
13215,2020-11-3 6,3,30,30,15,52,0.8,20.6,54,1016.4,1.9,6.4
13216,2020-11-3 7,3,27,26,10,56,0.8,20.8,54,1016.9,2.2,3.6
13217,2020-11-3 8,3,22,32,11,63,0.8,21.6,52,1017.3,2.5,10.8
13218,2020-11-3 9,2,20,35,17,70,0.8,22.5,50,1017.6,2.6,1.7
13219,2020-11-3 10,2,21,32,14,77,0.8,23.1,48,1017.2,3.2,5.1
13220,2020-11-3 11,2,22,35,16,89,0.7,23.8,47,1016.2,3.2,14.5
13221,2020-11-3 12,2,23,40,15,101,0.7,24.5,46,1015.1,2.8,10.8
13222,2020-11-3 13,2,21,41,16,123,0.7,25.4,45,1014.2,2.6,3.0
13223,2020-11-3 14,2,23,47,26,128,0.7,25.6,45,1013.9,2.0,352.4
13224,2020-11-3 15,2,23,44,19,124,0.7,25.4,46,1013.9,1.8,9.5
13225,2020-11-3 16,2,29,45,26,108,0.8,25.3,47,1013.8,2.2,359.9
13226,2020-11-3 17,3,33,54,27,91,0.8,25.0,48,1014.1,2.2,8.2
13227,2020-11-3 18,3,36,58,28,84,0.9,24.8,48,1014.5,2.2,12.3
13228,2020-11-3 19,4,29,62,31,88,0.9,24.6,48,1015.2,2.9,8.0
13229,2020-11-3 20,4,31,69,37,77,0.9,24.1,48,1015.8,2.3,6.3
13230,2020-11-3 21,4,30,74,42,66,0.9,23.6,50,1016.2,2.1,2.1
13231,2020-11-3 22,3,36,72,40,52,0.9,23.3,51,1016.2,2.4,4.4
13232,2020-11-3 23,3,39,72,41,46,0.9,23.1,52,1016.2,1.7,8.5
13233,2020-11-4 0,3,41,71,41,42,0.9,22.9,52,1016.1,1.8,1.5
13234,2020-11-4 1,4,41,73,42,44,0.9,22.8,52,1015.9,1.5,0.3
13235,2020-11-4 2,4,33,74,38,54,0.9,22.6,50,1015.7,2.1,9.6
13236,2020-11-4 3,4,35,68,40,52,0.8,22.5,50,1015.5,2.2,4.9
13237,2020-11-4 4,4,39,68,39,45,0.8,22.3,51,1015.4,1.8,6.7
13238,2020-11-4 5,4,43,64,41,42,0.9,22.3,50,1015.4,2.2,13.2
13239,2020-11-4 6,5,48,72,39,39,0.9,22.2,50,1015.8,1.9,16.4
13240,2020-11-4 7,5,51,72,43,41,0.9,22.2,50,1016.4,2.1,4.2
13241,2020-11-4 8,5,50,84,44,46,0.9,22.3,50,1016.9,1.9,3.5
13242,2020-11-4 9,5,46,76,38,54,0.9,22.6,48,1017.1,2.1,9.8
13243,2020-11-4 10,6,38,84,42,71,0.9,23.0,46,1016.9,2.9,15.1
13244,2020-11-4 11,6,35,83,40,86,0.8,23.6,44,1016.4,2.9,17.1
13245,2020-11-4 12,6,31,93,38,101,0.8,24.2,42,1015.6,2.7,10.1
13246,2020-11-4 13,5,27,83,41,126,0.8,24.7,41,1015.1,2.2,11.6
13247,2020-11-4 14,6,28,79,38,147,0.8,25.0,42,1014.4,2.3,1.3
13248,2020-11-4 15,6,31,89,43,144,0.8,24.9,43,1014.1,2.3,347.1
13249,2020-11-4 16,6,38,87,45,132,0.8,24.6,43,1013.9,2.0,338.1
13250,2020-11-4 17,5,45,88,46,98,0.8,24.3,44,1014.1,1.5,356.6
13251,2020-11-4 18,5,57,93,49,80,0.9,23.9,46,1014.2,1.6,4.0
13252,2020-11-4 19,6,71,94,43,54,0.9,23.7,48,1014.8,1.9,10.6
13253,2020-11-4 20,7,77,109,47,39,1.0,23.4,49,1015.3,2.2,38.7
13254,2020-11-4 21,9,78,124,48,34,0.9,23.1,51,1015.5,2.3,43.5
13255,2020-11-4 22,20,63,120,50,42,0.9,22.9,50,1015.6,2.2,46.3
13256,2020-11-4 23,12,71,113,48,32,1.0,22.7,52,1015.6,1.7,62.9
13257,2020-11-5 0,8,66,119,51,35,0.9,22.4,53,1015.6,1.1,76.4
13258,2020-11-5 1,5,42,124,57,61,0.7,22.1,61,1015.6,0.6,125.4
13259,2020-11-5 2,4,25,81,32,75,0.6,21.8,63,1015.3,0.8,81.2
13260,2020-11-5 3,3,29,60,24,67,0.6,21.7,64,1014.9,1.0,44.7
13261,2020-11-5 4,3,56,73,30,35,0.7,21.6,64,1014.9,1.3,13.7
13262,2020-11-5 5,4,77,72,25,13,0.7,21.4,64,1015.0,1.5,26.8
13263,2020-11-5 6,4,75,100,41,15,0.7,21.3,64,1016.1,1.2,61.4
13264,2020-11-5 7,4,60,90,34,34,0.8,21.6,61,1016.8,1.5,56.9
13265,2020-11-5 8,8,43,96,31,54,0.8,22.3,59,1017.3,2.0,53.3
13266,2020-11-5 9,10,50,105,31,71,0.8,22.9,57,1017.5,2.3,34.4
13267,2020-11-5 10,8,43,105,31,86,0.7,23.0,55,1017.6,1.1,30.0
13268,2020-11-5 11,8,38,120,55,142,0.8,24.2,49,1016.9,3.0,16.6
13269,2020-11-5 12,8,31,121,51,184,0.8,24.8,46,1015.9,2.7,39.8
13270,2020-11-5 13,7,25,119,55,199,0.8,25.6,43,1014.7,2.9,30.2
13271,2020-11-5 14,8,23,103,54,201,0.8,26.0,40,1014.0,2.8,32.0
13272,2020-11-5 15,10,26,101,48,209,0.8,26.3,39,1013.6,2.5,36.8
13273,2020-11-5 16,8,30,103,54,219,0.8,26.2,40,1013.7,2.0,22.9
13274,2020-11-5 17,7,36,109,48,203,0.8,25.9,41,1014.2,1.5,32.1
13275,2020-11-5 18,7,35,112,54,180,0.9,25.6,42,1014.4,1.0,41.0
13276,2020-11-5 19,7,48,109,54,139,1.1,25.3,43,1014.7,0.7,52.0
13277,2020-11-5 20,7,64,113,58,102,1.2,25.0,44,1015.4,0.6,52.7
13278,2020-11-5 21,9,77,121,61,78,1.2,24.8,46,1015.7,0.7,86.1
13279,2020-11-5 22,10,128,127,59,26,1.4,24.2,49,1015.8,0.6,135.8
13280,2020-11-5 23,6,70,164,78,36,1.0,23.2,60,1016.0,1.1,207.1
13281,2020-11-6 0,5,57,104,42,37,0.8,22.7,62,1015.8,1.2,207.7
13282,2020-11-6 1,5,55,82,31,32,0.7,22.4,63,1015.4,0.9,190.9
13283,2020-11-6 2,5,53,74,27,28,0.8,22.1,65,1014.9,0.4,172.2
13284,2020-11-6 3,5,60,72,34,21,0.8,21.9,66,1014.8,0.5,144.6
13285,2020-11-6 4,5,48,64,28,34,0.7,22.0,65,1014.8,0.6,110.1
13286,2020-11-6 5,5,57,75,32,22,0.7,21.8,66,1015.1,0.5,5.1
13287,2020-11-6 6,5,74,71,32,3,0.9,21.4,70,1015.4,0.7,335.5
13288,2020-11-6 7,6,73,95,47,5,1.1,21.8,70,1016.0,1.2,307.4
13289,2020-11-6 8,9,67,112,48,25,0.9,22.9,65,1016.6,1.5,300.3
13290,2020-11-6 9,10,77,111,46,65,0.9,24.4,57,1017.1,1.5,296.3
13291,2020-11-6 10,10,98,144,62,92,1.1,25.9,50,1016.8,1.5,311.6
13292,2020-11-6 11,7,52,163,76,125,0.9,26.6,43,1016.0,2.2,344.6
13293,2020-11-6 12,6,35,106,45,161,0.8,28.0,39,1014.8,1.6,316.8
13294,2020-11-6 13,6,31,97,45,180,0.8,28.3,37,1013.5,1.8,342.3
13295,2020-11-6 14,6,31,87,43,208,0.8,28.9,36,1012.3,2.0,345.6
13296,2020-11-6 15,6,30,90,40,204,0.8,29.4,34,1011.6,2.1,329.3
13297,2020-11-6 16,7,33,84,41,190,0.8,29.4,35,1011.6,1.9,313.7
13298,2020-11-6 17,7,50,83,36,150,0.9,28.6,38,1011.9,1.8,338.6
13299,2020-11-6 18,8,85,93,39,96,1.1,27.6,42,1012.2,1.1,306.8
13300,2020-11-6 19,8,106,122,50,52,1.1,27.0,44,1012.8,1.2,305.8
13301,2020-11-6 20,9,124,117,52,16,1.2,26.6,46,1013.2,1.2,303.1
13302,2020-11-6 21,8,88,122,59,36,1.1,26.4,46,1013.5,1.0,315.5
13303,2020-11-6 22,7,82,104,50,35,1.0,26.3,46,1013.6,1.0,341.9
13304,2020-11-6 23,6,89,100,48,24,1.1,25.6,47,1013.8,0.5,301.1
13305,2020-11-7 0,7,82,98,47,25,1.1,25.3,48,1014.0,0.7,3.7
13306,2020-11-7 1,7,98,91,47,11,1.1,25.0,49,1013.9,0.8,323.3
13307,2020-11-7 2,8,108,99,49,4,1.1,24.6,51,1013.9,1.2,335.5
13308,2020-11-7 3,8,86,108,50,17,0.9,24.3,50,1013.9,1.6,340.0
13309,2020-11-7 4,6,51,90,40,46,0.8,23.9,49,1013.9,1.1,355.6
13310,2020-11-7 5,6,45,62,26,52,0.8,23.7,49,1014.1,1.9,338.4
13311,2020-11-7 6,7,45,58,25,56,0.8,23.5,49,1014.7,2.7,338.9
13312,2020-11-7 7,9,46,70,34,60,0.9,23.4,50,1015.4,3.1,340.6
13313,2020-11-7 8,10,34,85,35,76,0.9,23.9,48,1016.1,3.3,342.2
13314,2020-11-7 9,8,26,81,36,91,0.7,24.8,45,1016.5,3.4,339.9
13315,2020-11-7 10,7,29,90,37,106,0.8,25.9,42,1016.3,2.9,345.9
13316,2020-11-7 11,6,22,85,35,146,0.8,26.8,40,1015.6,3.0,358.0
13317,2020-11-7 12,4,22,70,32,172,0.8,27.5,39,1014.7,3.0,10.8
13318,2020-11-7 13,3,22,68,36,187,0.8,28.5,38,1013.6,2.7,342.4
13319,2020-11-7 14,2,22,68,37,196,0.8,29.3,37,1013.0,2.0,339.1
13320,2020-11-7 15,2,22,69,34,184,0.8,29.4,38,1012.7,2.4,350.0
13321,2020-11-7 16,2,20,71,30,168,0.8,29.1,38,1012.8,2.8,341.8
13322,2020-11-7 17,1,25,72,27,141,0.8,28.8,40,1013.4,2.0,352.4
13323,2020-11-7 18,3,50,72,35,113,1.0,28.1,42,1014.0,1.8,340.4
13324,2020-11-7 19,4,49,96,39,86,1.0,27.6,44,1014.8,1.2,344.8
13325,2020-11-7 20,4,55,98,40,65,1.1,27.1,44,1015.4,1.7,338.4
13326,2020-11-7 21,4,56,96,46,56,1.1,26.7,46,1015.2,1.6,344.9
13327,2020-11-7 22,3,41,97,44,69,1.1,26.3,46,1015.2,1.2,355.9
13328,2020-11-7 23,3,40,82,40,64,1.1,26.0,47,1015.2,1.4,347.4
13329,2020-11-8 0,3,38,86,39,63,1.0,25.5,47,1015.1,1.5,349.2
13330,2020-11-8 1,2,29,73,36,76,0.9,25.2,46,1014.9,1.8,348.8
13331,2020-11-8 2,3,25,68,34,83,0.9,24.7,46,1014.6,1.7,343.8
13332,2020-11-8 3,3,23,66,34,88,0.9,24.3,46,1014.6,2.1,340.7
13333,2020-11-8 4,3,20,68,37,102,0.9,23.8,45,1014.8,1.7,3.8
13334,2020-11-8 5,3,19,69,35,105,0.8,23.5,44,1015.3,2.3,5.8
13335,2020-11-8 6,3,20,65,35,105,0.8,23.3,43,1016.1,2.0,354.7
13336,2020-11-8 7,3,28,64,37,95,0.8,23.4,40,1017.0,1.8,347.2
13337,2020-11-8 8,3,27,70,31,94,0.8,23.9,38,1017.8,2.1,353.5
13338,2020-11-8 9,2,20,68,30,105,0.7,24.6,34,1018.4,3.1,5.9
13339,2020-11-8 10,2,19,67,23,114,0.7,25.4,33,1018.2,2.7,6.0
13340,2020-11-8 11,1,19,63,21,127,0.7,26.3,33,1017.4,3.5,9.7
13341,2020-11-8 12,4,15,69,27,147,0.7,27.2,32,1016.6,3.2,2.9
13342,2020-11-8 13,7,15,67,27,168,0.7,27.6,32,1015.8,3.1,8.2
13343,2020-11-8 14,7,15,63,22,173,0.7,28.0,32,1015.2,2.8,5.1
13344,2020-11-8 15,6,17,65,24,173,0.7,28.2,30,1014.8,3.1,345.1
13345,2020-11-8 16,7,19,71,27,160,0.7,28.2,31,1014.7,2.8,345.9
13346,2020-11-8 17,7,24,71,23,142,0.8,27.7,32,1014.8,2.3,340.8
13347,2020-11-8 18,9,38,72,27,116,0.9,27.0,33,1015.1,1.9,340.2
13348,2020-11-8 19,10,36,92,34,114,0.8,26.2,34,1015.6,2.1,337.7
13349,2020-11-8 20,10,43,97,32,93,0.9,25.8,34,1015.8,2.0,344.2
13350,2020-11-8 21,10,32,95,35,100,0.8,25.6,32,1016.1,2.0,4.2
13351,2020-11-8 22,8,26,80,32,105,0.7,25.2,31,1016.2,2.5,5.1
13352,2020-11-8 23,8,25,75,30,105,0.7,25.1,30,1016.5,2.7,6.5
13353,2020-11-9 0,8,24,74,25,102,0.6,24.9,28,1016.4,2.8,7.5
13354,2020-11-9 1,8,20,69,26,107,0.6,24.5,27,1016.3,2.8,7.3
13355,2020-11-9 2,8,18,66,20,107,0.6,24.0,27,1016.2,3.0,9.1
13356,2020-11-9 3,8,19,68,24,104,0.6,23.4,27,1016.0,3.2,6.3
13357,2020-11-9 4,8,18,65,20,105,0.6,22.9,26,1015.9,3.3,6.3
13358,2020-11-9 5,8,20,76,23,104,0.5,22.3,26,1016.4,2.6,5.8
13359,2020-11-9 6,8,25,73,20,98,0.5,21.8,26,1017.0,2.4,7.8
13360,2020-11-9 7,8,32,68,25,89,0.6,21.8,26,1017.7,2.5,6.7
13361,2020-11-9 8,8,28,70,22,94,0.6,22.3,26,1018.1,3.1,6.2
13362,2020-11-9 9,8,24,86,19,105,0.6,23.0,26,1018.5,3.1,12.6
13363,2020-11-9 10,8,25,81,26,112,0.6,23.7,26,1018.1,3.3,9.3
13364,2020-11-9 11,8,26,86,22,122,0.6,24.5,26,1017.3,3.3,29.0
13365,2020-11-9 12,8,26,90,22,136,0.6,25.2,26,1016.2,3.1,10.8
13366,2020-11-9 13,8,26,90,24,151,0.6,25.8,26,1014.9,2.9,9.1
13367,2020-11-9 14,8,24,91,31,164,0.6,26.3,27,1013.9,3.0,355.8
13368,2020-11-9 15,7,23,86,28,174,0.6,26.6,27,1013.7,2.8,356.8
13369,2020-11-9 16,7,25,82,27,168,0.7,26.6,27,1013.9,2.2,11.8
13370,2020-11-9 17,8,29,86,26,154,0.7,26.0,28,1014.5,1.7,14.7
13371,2020-11-9 18,8,34,82,28,129,0.8,25.5,29,1015.2,1.9,14.2
13372,2020-11-9 19,9,36,90,29,113,0.8,25.2,29,1015.8,2.2,7.3
13373,2020-11-9 20,10,47,88,33,90,0.9,25.0,30,1016.5,1.4,6.7
13374,2020-11-9 21,11,50,98,33,78,0.9,24.6,30,1016.8,2.3,7.7
13375,2020-11-9 22,10,44,110,37,79,0.8,24.3,31,1016.8,2.4,2.7
13376,2020-11-9 23,9,37,96,38,87,0.7,23.9,30,1016.8,2.2,4.5
13377,2020-11-10 0,8,34,87,35,91,0.7,23.4,30,1016.7,1.9,4.5
13378,2020-11-10 1,10,28,80,27,105,0.7,22.8,30,1016.6,1.6,3.8
13379,2020-11-10 2,10,25,84,23,111,0.7,22.4,30,1016.6,1.8,5.2
13380,2020-11-10 3,10,22,79,26,113,0.7,22.1,29,1016.7,2.4,1.5
13381,2020-11-10 4,10,24,78,28,109,0.7,21.8,30,1016.6,2.2,5.8
13382,2020-11-10 5,10,25,83,29,107,0.7,21.5,31,1016.9,2.3,9.1
13383,2020-11-10 6,10,28,80,28,102,0.7,21.4,31,1017.5,3.0,5.9
13384,2020-11-10 7,10,33,80,32,100,0.7,21.3,31,1018.2,2.9,7.0
13385,2020-11-10 8,10,34,82,28,100,0.8,21.5,32,1018.9,2.9,5.3
13386,2020-11-10 9,10,32,90,26,103,0.8,22.3,31,1019.2,3.2,10.7
13387,2020-11-10 10,10,32,94,27,106,0.7,22.3,32,1019.2,3.1,3.3
13388,2020-11-10 11,10,30,97,32,120,0.7,22.9,31,1018.6,3.0,7.1
13389,2020-11-10 12,9,30,96,31,134,0.7,23.7,31,1017.7,2.7,353.1
13390,2020-11-10 13,8,26,96,33,158,0.7,24.9,30,1016.7,2.9,1.6
13391,2020-11-10 14,8,24,95,30,174,0.7,25.5,29,1016.2,2.4,358.2
13392,2020-11-10 15,8,24,91,32,178,0.7,25.9,28,1016.0,2.3,8.4
13393,2020-11-10 16,9,28,95,33,167,0.7,26.0,28,1016.0,1.9,18.5
13394,2020-11-10 17,8,35,92,35,155,0.8,25.5,30,1016.2,1.8,6.4
