,1,2,3,4,5,6,7,8,9,10,11,12
12636,2020-9-23 12,9,16,51,15,149,0.6,33.4,55.532,1.4,173,0
12637,2020-9-23 13,23,20,45,13,175,0.8,34.1,53.46,1.4,148,0
12638,2020-9-23 14,12,20,51,21,169,0.6,31.5,62.145,2.2,274,0
12639,2020-9-23 15,8,19,51,18,108,0.5,27,79.372,2.7,177,0
12640,2020-9-23 16,7,19,23,13,90,0.5,24.6,89.701,2.4,132,0
12641,2020-9-23 17,7,28,19,12,73,0.6,24.9,88.87,1.2,66,0
12642,2020-9-23 18,8,62,16,11,39,0.7,25.2,88.792,1.8,62,0
12643,2020-9-23 19,9,58,33,16,44,0.7,25.4,87.505,1.3,34,0
12644,2020-9-23 20,8,62,37,21,39,0.8,25.5,86.975,1.7,64,0
12645,2020-9-23 21,8,63,42,24,33,0.8,25.6,86.731,1.4,40,0
12646,2020-9-23 22,8,52,43,23,38,0.8,25.4,86.704,2.2,75,0
12647,2020-9-23 23,8,50,34,19,30,0.7,25.4,86.538,2,52,0
12648,2020-9-24 0,9,38,35,14,19,0.8,25.2,80.936,2.4,30,0
12649,2020-9-24 1,10,27,30,9,22,0.8,24.7,78.993,2.1,23,0
12650,2020-9-24 2,9,24,29,7,20,0.8,23.3,84.071,2.2,37,0
12651,2020-9-24 3,9,20,25,7,24,0.8,23.8,79.539,2.5,26,0
12652,2020-9-24 4,9,24,21,5,20,0.8,23.7,78.996,2.4,21,0
12653,2020-9-24 5,9,22,17,2,22,0.7,23.9,77.564,2.4,22,0
12654,2020-9-24 6,9,25,20,3,19,0.8,23.5,79.219,2.3,23,0
12655,2020-9-24 7,9,27,23,2,19,0.8,23.7,76.529,2.4,29,0
12656,2020-9-24 8,10,28,26,2,21,0.8,24.6,72.845,2.2,16,0
12657,2020-9-24 9,9,31,37,8,25,0.8,25.6,67.988,2.1,8,0
12658,2020-9-24 10,9,30,43,6,39,0.8,26.4,64.763,2.1,22,0
12659,2020-9-24 11,10,30,39,8,67,0.8,27.7,59.796,1.8,32,0
12660,2020-9-24 12,7,31,36,10,94,0.8,28.9,55.457,2,353,0
12661,2020-9-24 13,8,31,38,12,141,0.8,29.2,56.1,2.2,334,0
12662,2020-9-24 14,8,25,49,17,202,0.8,30.1,55.147,1.9,340,0
12663,2020-9-24 15,9,25,55,21,221,0.8,29.6,57.789,2.5,336,0
12664,2020-9-24 16,9,26,67,26,187,0.8,28.6,61,3.2,355,0
12665,2020-9-24 17,10,32,59,24,122,0.8,27,66.956,3.6,344,0
12666,2020-9-24 18,11,41,60,17,61,0.9,25.7,70.837,3.7,346,0
12667,2020-9-24 19,12,42,55,17,40,0.9,25.1,71.783,3.4,354,0
12668,2020-9-24 20,12,40,51,18,32,0.9,24.8,71.847,2.9,20,0
12669,2020-9-24 21,10,38,44,14,29,0.8,24.7,71.731,2.6,28,0
12670,2020-9-24 22,10,40,38,12,23,0.9,24.3,72.8,2.2,16,0
12671,2020-9-24 23,10,42,42,14,18,0.9,24.2,72.725,1.7,2,0
12672,2020-9-25 0,12,49,35,13,12,0.9,24.2,73.981,2.4,328,0
12673,2020-9-25 1,13,52,36,14,7,0.9,23.6,75.116,2.9,341,0
12674,2020-9-25 2,13,51,41,10,8,0.9,23.4,75.684,2.7,350,0
12675,2020-9-25 3,14,48,37,14,9,0.9,23.3,75.295,2.3,18,0
12676,2020-9-25 4,13,46,38,15,9,0.9,23.2,75.352,1.8,20,0
12677,2020-9-25 5,12,42,40,13,11,0.9,22.9,75.885,2.1,30,0
12678,2020-9-25 6,11,44,35,10,10,0.9,22.9,76.135,1.8,18,0
12679,2020-9-25 7,11,36,34,9,19,0.8,23.8,71.321,1.5,13,0
12680,2020-9-25 8,10,32,37,10,27,0.8,25.1,64.099,2,14,0
12681,2020-9-25 9,9,33,34,10,29,0.8,25.5,64.119,2.2,26,0
12682,2020-9-25 10,10,38,38,15,41,0.8,26.6,59.902,2.1,358,0
12683,2020-9-25 11,9,41,49,17,66,0.8,28.3,54.634,1.7,14,0
12684,2020-9-25 12,9,30,58,17,107,0.8,29.5,52.421,1.8,342,0
12685,2020-9-25 13,8,20,45,16,150,0.7,30.8,50.554,1.2,330,0
12686,2020-9-25 14,8,20,41,15,197,0.7,31.6,48.708,1.1,340,0
12687,2020-9-25 15,11,25,43,22,253,0.8,30.7,54.371,1.5,309,0
12688,2020-9-25 16,9,30,64,28,248,0.8,31,54.134,0.9,322,0
12689,2020-9-25 17,9,35,70,33,228,0.8,29.5,59.924,1,340,0
12690,2020-9-25 18,8,37,72,34,158,0.8,28.5,63.4,1.8,70,0
12691,2020-9-25 19,9,49,63,26,99,0.8,27.9,66.148,2.2,72,0
12692,2020-9-25 20,10,60,78,31,58,0.9,27.5,68.45,1.9,73,0
12693,2020-9-25 21,11,53,74,32,47,0.9,27.1,69.595,2.1,78,0
12694,2020-9-25 22,12,51,69,28,39,0.9,26.8,71.332,1.9,74,0
12695,2020-9-25 23,11,59,74,28,33,0.9,26.6,73.5,2,86,0
12696,2020-9-26 0,8,27,63,30,69,0.8,25.2,80.862,2,78,0
12697,2020-9-26 1,9,51,38,22,33,0.8,25.5,81.695,1.2,119,0
12698,2020-9-26 2,10,41,36,25,41,0.8,26.1,78.529,2.5,156,0
12699,2020-9-26 3,10,39,33,18,45,0.7,26.2,77.116,2,148,0
12700,2020-9-26 4,9,54,37,17,27,0.9,25.9,79.131,1.5,148,0
12701,2020-9-26 5,8,51,42,18,27,0.8,25.8,80.022,1.4,82,0
12702,2020-9-26 6,8,53,44,23,18,0.9,25.4,80.993,1.3,82,0
12703,2020-9-26 7,10,65,49,21,9,1,25.7,78.508,1.2,130,0
12704,2020-9-26 8,11,50,53,20,37,0.9,26.8,72.495,2.2,156,0
12705,2020-9-26 9,12,64,57,22,38,1,26.6,72.962,1.2,146,0
12706,2020-9-26 10,11,49,62,27,65,0.9,27.3,70.41,1,57,0
12707,2020-9-26 11,12,52,71,30,91,0.8,28.7,66.923,1.6,156,0
12708,2020-9-26 12,19,39,69,26,124,0.8,28.7,66.755,2.6,159,0
12709,2020-9-26 13,15,35,67,27,120,0.8,26.8,76.961,1.4,176,0
12710,2020-9-26 14,10,32,48,30,119,0.8,26.1,78.191,1.4,0,0
12711,2020-9-26 15,13,46,49,33,120,0.8,26,78.579,1.4,42,0
12712,2020-9-26 16,9,33,62,43,116,0.7,24,88.525,1.1,46,0
12713,2020-9-26 17,8,48,30,31,103,1,23.8,89.89,1,118,0
12714,2020-9-26 18,7,41,33,34,99,1,24.1,89.76,0.9,66,0
12715,2020-9-26 19,7,43,47,36,75,0.9,24.5,89.431,1.2,40,0
12716,2020-9-26 20,7,43,54,39,81,0.9,24.1,89.731,2.3,72,0
12717,2020-9-26 21,7,39,49,42,61,0.9,24.1,89.437,1.9,66,0
12718,2020-9-26 22,7,40,43,39,44,0.8,23.9,88.93,2.1,78,0
12719,2020-9-26 23,8,43,46,36,35,0.8,23.4,87.714,2.3,74,0
12720,2020-9-27 0,8,48,50,26,30,0.8,23.4,85.744,1.6,44,0
12721,2020-9-27 1,9,67,50,28,15,0.8,23.4,84.503,2.4,34,0
12722,2020-9-27 2,10,70,47,27,14,0.8,23.2,85.018,2.3,32,0
12723,2020-9-27 3,8,65,46,25,13,0.8,23.2,84.75,2.1,18,0
12724,2020-9-27 4,7,51,40,21,20,0.7,23.1,84.545,2.1,13,0
12725,2020-9-27 5,6,44,37,26,16,0.7,23.2,84.696,2.1,0,0
12726,2020-9-27 6,6,41,38,20,11,0.7,22.7,85.728,1.8,16,0
12727,2020-9-27 7,6,36,27,9,15,0.8,22.3,86.644,2.3,3,0
12728,2020-9-27 8,7,39,19,8,12,0.8,22.5,85.437,2.3,357,0
12729,2020-9-27 9,8,37,25,11,19,0.8,23.1,81.574,2.4,0,0
12730,2020-9-27 10,7,40,26,12,19,0.8,23.5,79.419,2.7,344,0
12731,2020-9-27 11,7,43,32,9,21,0.9,23.5,78.568,3,342,0
12732,2020-9-27 12,8,43,45,6,45,0.8,24.7,71.559,3.6,342,0
12733,2020-9-27 13,10,44,48,15,62,0.8,25.1,70.652,3.8,342,0
12734,2020-9-27 14,11,44,55,22,59,0.8,24.9,71.997,3.9,338,0
12735,2020-9-27 15,9,44,61,21,54,0.8,24.1,74.547,3.9,336,0
12736,2020-9-27 16,10,49,54,18,44,0.8,24.3,74.26,3.2,334,0
12737,2020-9-27 17,10,56,57,18,25,0.8,23.4,77.532,3.3,336,0
12738,2020-9-27 18,11,63,53,17,11,0.9,23,79.293,3,338,0
12739,2020-9-27 19,11,64,58,18,6,0.9,22.9,79.601,3,338,0
12740,2020-9-27 20,10,59,60,16,5,0.9,23,78.986,3,346,0
12741,2020-9-27 21,10,55,49,18,6,0.9,23,78.649,2.4,0,0
12742,2020-9-27 22,8,50,44,13,8,0.8,23,77.763,2.6,356,0
12743,2020-9-27 23,12,53,41,14,7,0.8,22.7,80.008,2.5,328,0
12744,2020-9-28 0,14,51,44,13,12,0.8,22.4,80.105,3.1,346,0
12745,2020-9-28 1,11,49,40,12,4,0.8,22.4,80.038,2.8,346,0
12746,2020-9-28 2,11,47,37,12,5,0.8,22.3,80.041,3,348,0
12747,2020-9-28 3,10,45,33,13,5,0.8,22.2,80.72,2.8,352,0
12748,2020-9-28 4,9,42,37,10,6,0.7,22.3,80.358,2.6,0,0
12749,2020-9-28 5,9,39,35,7,7,0.7,22.2,80.813,2.6,4,0
12750,2020-9-28 6,8,37,31,8,7,0.7,22.3,80.37,2.9,20,0
12751,2020-9-28 7,7,35,32,6,10,0.7,22.4,79.537,2.7,18,0
12752,2020-9-28 8,8,33,29,5,13,0.7,22.9,77.744,2.4,18,0
12753,2020-9-28 9,9,35,36,10,17,0.8,23.9,73.799,2.2,18,0
12754,2020-9-28 10,9,38,41,15,21,0.8,24.7,72.119,2,23,0
12755,2020-9-28 11,9,43,45,13,43,0.8,26.8,63.578,1.7,20,0
12756,2020-9-28 12,8,42,56,18,72,0.8,28,61.094,1.3,18,0
12757,2020-9-28 13,9,40,47,18,91,0.8,27.6,65.053,0.9,23,0
12758,2020-9-28 14,10,31,55,26,109,0.7,27.2,68.139,1,33,0
12759,2020-9-28 15,10,56,58,30,105,0.8,26.6,71.89,1,11,0
12760,2020-9-28 16,8,50,75,36,145,0.9,26,75.677,1.4,73,0
12761,2020-9-28 17,8,50,81,54,146,0.9,26.2,75.554,1,30,0
12762,2020-9-28 18,7,69,80,50,118,0.9,26.2,76.502,0.6,14,0
12763,2020-9-28 19,7,67,90,54,95,1,26.2,77.224,0.3,30,0
12764,2020-9-28 20,7,58,104,60,80,1,26.2,78.155,0.5,35,0
12765,2020-9-28 21,8,58,96,57,72,1,26.1,78.457,1,76,0
12766,2020-9-28 22,8,49,111,62,64,0.9,26.2,76.848,0.7,72,0
12767,2020-9-28 23,8,50,79,50,50,1,25.9,78.751,0.9,54,0
12768,2020-9-29 0,9,80,87,55,15,1.1,25.6,80.212,1,22,0
12769,2020-9-29 1,11,93,99,53,5,1.1,25.4,81.403,1.1,48,0
12770,2020-9-29 2,12,85,101,50,4,1,25.3,81.79,1.6,74,0
12771,2020-9-29 3,12,79,98,46,4,1,25,82.786,1.1,57,0
12772,2020-9-29 4,12,73,93,41,4,1,24.9,83.089,0.7,71,0
12773,2020-9-29 5,11,66,93,41,4,1,25.2,82.194,0.3,356,0
12774,2020-9-29 6,13,62,81,37,5,1,25.1,81.396,1,14,0
12775,2020-9-29 7,15,55,81,33,8,1,25.3,80.262,1,22,0
12776,2020-9-29 8,15,53,75,34,14,1,25.9,76.873,1.1,359,0
12777,2020-9-29 9,15,54,80,34,30,0.9,26.6,73.528,1.3,26,0
12778,2020-9-29 10,13,47,80,36,60,0.9,27.6,69.813,1,46,0
12779,2020-9-29 11,12,42,64,32,99,0.9,29.8,59.98,1,14,0
12780,2020-9-29 12,11,35,67,27,151,0.8,30.6,60.191,1,346,0
12781,2020-9-29 13,12,31,73,36,199,0.8,30.8,57.643,1.4,71,0
12782,2020-9-29 14,12,39,71,37,192,0.8,30.6,63.463,2.2,158,0
12783,2020-9-29 15,17,34,71,33,139,0.7,30.3,66.11,2.5,164,0
12784,2020-9-29 16,8,38,47,25,120,0.7,29.7,67.825,1.4,143,0
12785,2020-9-29 17,8,45,46,23,106,0.8,29.2,68.734,0.9,66,0
12786,2020-9-29 18,8,45,47,21,89,0.9,27.8,74.068,0.6,338,0
12787,2020-9-29 19,12,64,52,26,54,1,27.4,76.338,0.8,184,0
12788,2020-9-29 20,15,48,67,31,34,0.9,26.7,78.902,1,165,0
12789,2020-9-29 21,15,46,40,17,26,0.8,26.2,79.011,1.4,164,0
12790,2020-9-29 22,11,36,36,11,36,0.7,25.8,80.785,1.3,166,0
12791,2020-9-29 23,12,51,23,7,21,0.7,25.7,81.789,0.9,132,0
12792,2020-9-30 0,10,35,40,12,38,0.7,25.6,82.468,0.9,100,0
12793,2020-9-30 1,10,30,31,9,40,0.7,25.5,83.077,0.8,160,0
12794,2020-9-30 2,10,28,30,15,40,0.7,25.7,82.335,0.6,171,0
12795,2020-9-30 3,10,25,24,9,38,0.7,25.8,81.75,0.4,280,0
12796,2020-9-30 4,10,28,29,12,33,0.6,25.6,82.162,0.2,270,0
12797,2020-9-30 5,10,42,26,12,18,0.7,25.4,84.286,0.8,310,0
12798,2020-9-30 6,10,46,32,12,13,0.7,25.3,83.976,0.9,18,0
12799,2020-9-30 7,12,43,38,18,21,0.7,26.6,77.713,0.9,70,0
12800,2020-9-30 8,21,33,34,13,44,0.7,29.8,67.451,1.3,160,0
12801,2020-9-30 9,45,36,36,14,52,0.6,29.2,68.791,1.6,140,0
12802,2020-9-30 10,45,39,38,15,60,0.7,31,58.333,1,25,0
12803,2020-9-30 11,34,34,44,16,105,0.7,31.2,57.441,1.2,354,0
12804,2020-9-30 12,25,22,50,21,168,0.7,32.8,52.912,1.3,343,0
12805,2020-9-30 13,13,16,54,25,196,0.6,33.1,52.499,1.6,337,0
12806,2020-9-30 14,10,26,46,21,133,0.7,30.6,60.932,3.6,32,0
12807,2020-9-30 15,8,29,50,18,71,0.8,27.1,71.247,4.9,24,0
12808,2020-9-30 16,8,36,26,9,56,0.8,26.5,73.484,3.6,44,0
12809,2020-9-30 17,8,39,29,8,53,0.8,26.1,74.423,2.9,50,0
12810,2020-9-30 18,8,42,26,11,41,0.8,25.6,73.967,2.2,18,0
12811,2020-9-30 19,7,38,33,7,30,0.8,25.6,73.505,2,27,0
12812,2020-9-30 20,7,42,28,2,22,0.9,25.8,74.862,1.8,42,0
12813,2020-9-30 21,8,35,27,6,24,0.8,25.8,74.865,2.9,76,0
12814,2020-9-30 22,8,32,39,4,24,0.8,25.6,75.263,2.8,68,0
12815,2020-9-30 23,10,28,25,4,34,0.7,25.6,74.716,2.7,74,0
12816,2020-10-1 0,10,25,24,7,28,0.8,25.5,74.59,2.5,72,0
12817,2020-10-1 1,11,44,20,6,10,0.8,25.2,75.368,2.7,66,0
12818,2020-10-1 2,9,40,29,3,11,0.8,23.9,79.547,2.3,48,0
12819,2020-10-1 3,9,30,30,2,19,0.8,23.2,83.188,2.6,70,0
12820,2020-10-1 4,7,27,22,4,18,0.7,22,89.203,2.3,44,0
12821,2020-10-1 5,7,28,21,9,15,0.7,22.2,88.846,2.3,48,0
12822,2020-10-1 6,8,23,14,8,18,0.7,22,88.964,2.6,44,0
12823,2020-10-1 7,8,24,12,13,17,0.8,22.1,88.463,2.7,48,0
12824,2020-10-1 8,9,23,17,10,22,0.8,22.4,86.208,2.7,50,0
12825,2020-10-1 9,9,19,15,15,31,0.8,23.3,82.284,3,50,0
12826,2020-10-1 10,11,17,20,4,45,0.8,25,74.805,2.8,59,0
12827,2020-10-1 11,10,16,25,7,68,0.7,26.6,68.319,1.7,64,0
12828,2020-10-1 12,10,14,19,8,93,0.7,27.2,64.621,1.9,46,0
12829,2020-10-1 13,10,14,29,12,115,0.7,27.3,66.321,1.5,42,0
12830,2020-10-1 14,10,14,36,14,126,0.7,27.8,66.257,0.9,26,0
12831,2020-10-1 15,11,18,37,17,142,0.7,28.4,65.122,1.2,160,0
12832,2020-10-1 16,11,16,33,13,163,0.6,28.3,61.877,2.1,157,0
12833,2020-10-1 17,10,19,31,9,159,0.7,27.7,62.524,2.4,167,0
12834,2020-10-1 18,12,21,32,12,140,0.8,27.1,67.128,2.3,170,0
12835,2020-10-1 19,12,20,40,24,127,0.7,26.5,69.866,2.3,158,0
12836,2020-10-1 20,15,21,46,18,110,0.7,26.3,70.811,2.6,158,0
12837,2020-10-1 21,7,18,44,16,112,0.6,26.1,70.158,3.3,164,0
12838,2020-10-1 22,8,18,39,16,116,0.6,25.9,68.415,3.8,164,0
12839,2020-10-1 23,9,16,42,16,116,0.6,25.7,69.43,2.5,160,0
12840,2020-10-2 0,8,15,40,13,116,0.6,25.8,70.881,1.8,154,0
12841,2020-10-2 1,8,24,42,18,101,0.6,25.8,71.586,1,126,0
12842,2020-10-2 2,7,14,41,20,108,0.6,25.3,74.064,1.1,64,0
12843,2020-10-2 3,8,16,41,15,89,0.6,24.6,77.114,1.1,63,0
12844,2020-10-2 4,8,14,47,20,87,0.6,24.4,77.822,1.1,40,0
12845,2020-10-2 5,8,14,43,24,87,0.6,24.3,76.844,0.6,58,0
12846,2020-10-2 6,8,19,38,14,75,0.6,24.1,77.93,0.6,47,0
12847,2020-10-2 7,9,25,41,18,66,0.7,25.2,72.679,0.9,52,0
12848,2020-10-2 8,11,22,58,21,85,0.7,26.8,64.655,1.6,74,0
12849,2020-10-2 9,10,22,54,22,112,0.7,28.3,59.392,2.1,109,0
12850,2020-10-2 10,10,17,46,19,135,0.6,29.4,55.212,2.3,130,0
12851,2020-10-2 11,9,17,43,16,150,0.6,30.6,52.612,2.3,154,0
12852,2020-10-2 12,9,13,45,17,162,0.6,31.3,51.549,2.6,162,0
12853,2020-10-2 13,13,12,47,17,162,0.6,31.4,52.817,2.6,170,0
12854,2020-10-2 14,24,14,41,16,157,0.6,31.7,52.855,2.6,165,0
12855,2020-10-2 15,22,15,44,16,157,0.6,31.5,54.39,2.5,160,0
12856,2020-10-2 16,25,17,39,14,153,0.6,30.9,57.031,2.5,162,0
12857,2020-10-2 17,12,18,39,19,150,0.7,29.6,60.119,2.8,166,0
12858,2020-10-2 18,22,24,39,16,139,0.7,28.7,62.909,2.8,177,0
12859,2020-10-2 19,8,17,46,21,129,0.7,28,66.052,2.7,174,0
12860,2020-10-2 20,8,16,52,19,123,0.7,27.2,69.808,3.4,170,0
12861,2020-10-2 21,7,14,49,17,118,0.7,26.6,71.972,3.5,162,0
12862,2020-10-2 22,12,20,42,19,97,0.7,26.5,68.545,2.8,170,0
12863,2020-10-2 23,14,23,37,19,85,0.7,26.2,72.324,0.9,121,0
12864,2020-10-3 0,8,16,42,17,88,0.7,25.7,74.237,0.7,303,0
12865,2020-10-3 1,9,23,46,23,73,0.7,25.6,75.01,0.9,296,0
12866,2020-10-3 2,8,17,48,21,73,0.7,25.3,76.946,0.6,2,0
12867,2020-10-3 3,9,17,45,19,65,0.7,25,79.016,1.2,68,0
12868,2020-10-3 4,9,26,49,25,62,0.7,25.1,75.117,1,154,0
12869,2020-10-3 5,9,31,50,19,54,0.7,24.9,75.858,1.3,132,0
12870,2020-10-3 6,9,39,52,17,47,0.8,24.9,76.537,1.5,152,0
12871,2020-10-3 7,11,35,49,20,55,0.7,26.2,71.09,1.8,134,0
12872,2020-10-3 8,10,24,52,21,79,0.7,27.8,65.573,2.7,153,0
12873,2020-10-3 9,9,23,48,17,90,0.7,28.7,63.122,3.1,156,0
12874,2020-10-3 10,9,17,46,13,110,0.6,29.6,60.62,3.3,162,0
12875,2020-10-3 11,9,13,45,8,128,0.6,30.6,56.453,2.9,166,0
12876,2020-10-3 12,9,11,31,11,139,0.6,31.9,52.554,2.1,162,0
12877,2020-10-3 13,18,12,35,12,136,0.6,33,49.658,1.6,168,0
12878,2020-10-3 14,17,12,33,13,145,0.6,34.1,48.509,1.4,206,0
12879,2020-10-3 15,11,11,35,15,159,0.6,33.6,49.986,1.8,264,0
12880,2020-10-3 16,10,14,32,12,167,0.6,33.4,50.567,1.3,284,0
12881,2020-10-3 17,10,16,33,15,173,0.7,32.4,53.483,0.9,213,0
12882,2020-10-3 18,10,25,49,15,139,0.8,30.1,60.333,2,168,0
12883,2020-10-3 19,10,22,53,20,110,0.7,28.9,66.478,1.9,172,0
12884,2020-10-3 20,12,17,49,18,106,0.7,28,68.548,2.1,166,0
12885,2020-10-3 21,9,24,39,15,87,0.7,27.4,72.034,1.5,166,0
12886,2020-10-3 22,8,20,52,19,80,0.7,26.9,73.835,0.9,54,0
12887,2020-10-3 23,8,18,49,19,87,0.7,26.6,74.261,1.7,167,0
12888,2020-10-4 0,9,18,41,18,86,0.7,26.2,74.925,1.7,173,0
12889,2020-10-4 1,13,20,37,21,76,0.7,25.8,76.741,1.3,169,0
12890,2020-10-4 2,11,22,38,23,67,0.7,25.7,77.959,0.6,70,0
12891,2020-10-4 3,9,24,39,16,63,0.6,25.5,79.665,0.7,180,0
12892,2020-10-4 4,9,20,34,14,61,0.6,25.4,80.093,0.6,266,0
12893,2020-10-4 5,9,22,46,19,54,0.6,25.4,81.125,0.8,285,0
12894,2020-10-4 6,9,27,45,19,48,0.7,25.4,81.016,0.8,286,0
12895,2020-10-4 7,9,30,43,15,47,0.7,25.7,78.676,1.2,309,0
12896,2020-10-4 8,10,27,57,20,57,0.7,26,76.471,1.8,316,0
12897,2020-10-4 9,24,25,60,22,78,0.7,28.5,65.197,1.4,301,0
12898,2020-10-4 10,22,20,58,28,115,0.7,30.4,55.836,1.2,326,0
12899,2020-10-4 11,14,17,57,26,167,0.7,31.2,52.975,1.5,321,0
12900,2020-10-4 12,13,16,60,26,192,0.7,32.1,51.836,1.3,316,0
12901,2020-10-4 13,11,14,65,32,195,0.6,32.3,49.731,1.8,310,0
12902,2020-10-4 14,9,12,53,24,184,0.6,33.4,47.856,1.5,316,0
12903,2020-10-4 15,8,12,47,23,191,0.6,33.2,48.675,1.5,312,0
12904,2020-10-4 16,8,11,51,20,173,0.6,33.5,47.545,1,311,0
12905,2020-10-4 17,9,27,44,25,170,0.7,33,52.086,1,278,0
12906,2020-10-4 18,9,33,49,21,154,0.8,30.8,59.972,0.8,287,0
12907,2020-10-4 19,9,36,67,36,140,0.8,30.2,62.859,0.8,271,0
12908,2020-10-4 20,8,40,74,39,96,1,29.1,69.975,0.8,143,0
12909,2020-10-4 21,8,25,76,35,103,0.9,28.5,72.382,0.8,80,0
12910,2020-10-4 22,9,32,62,29,80,0.9,27.8,74.839,1.2,170,0
12911,2020-10-4 23,15,29,69,29,88,0.9,27.6,74.632,0.6,292,0
12912,2020-10-5 0,11,37,61,23,63,0.9,27.4,76.355,0.6,306,0
12913,2020-10-5 1,9,34,62,27,56,0.8,27.1,77.396,0.8,277,0
12914,2020-10-5 2,12,26,64,27,62,0.8,26.8,77.443,0.9,267,0
12915,2020-10-5 3,12,29,63,32,49,0.8,26.8,77.994,0.6,282,0
12916,2020-10-5 4,12,24,68,37,40,0.8,26.7,74.512,2.7,32,0
12917,2020-10-5 5,11,18,49,21,41,0.8,25.9,72.225,3.4,30,0
12918,2020-10-5 6,11,18,38,10,38,0.8,25.3,71.951,3.4,5,0
12919,2020-10-5 7,11,22,39,16,32,0.9,25.3,70.456,3.5,2,0
12920,2020-10-5 8,11,20,39,15,37,0.9,25.5,67.737,3.6,16,0
12921,2020-10-5 9,10,21,42,15,43,0.9,26.2,64.258,3.6,26,0
12922,2020-10-5 10,10,24,41,13,55,0.9,27.4,59.975,3.4,18,0
12923,2020-10-5 11,9,26,46,17,70,0.9,28,59.183,3.7,8,0
12924,2020-10-5 12,9,25,51,15,100,1,27.6,61.879,3.1,8,0
12925,2020-10-5 13,8,22,54,17,109,0.9,27.5,65.045,2.9,36,0
12926,2020-10-5 14,9,19,50,17,106,0.9,28.3,62.696,2.9,35,0
12927,2020-10-5 15,8,20,48,15,94,0.9,27.8,66.21,2.9,34,0
12928,2020-10-5 16,8,23,49,20,87,0.9,27.2,68.268,2.9,38,0
12929,2020-10-5 17,9,26,44,20,76,1,26.9,68.624,2.6,24,0
12930,2020-10-5 18,8,27,47,22,64,1,26.6,69.771,2.5,35,0
12931,2020-10-5 19,9,29,43,18,57,1,26.5,69.313,2.5,29,0
12932,2020-10-5 20,9,29,49,13,46,1,26,70.413,2.6,31,0
12933,2020-10-5 21,9,32,42,15,37,1,25.5,70.177,2.8,24,0
12934,2020-10-5 22,9,30,48,15,32,1,25.2,70.473,2.6,33,0
12935,2020-10-5 23,9,24,39,12,35,0.9,25,70.782,3.4,52,0
12936,2020-10-6 0,8,28,31,10,28,0.9,24.2,73.305,2.7,52,0
12937,2020-10-6 1,8,26,33,13,28,0.9,23.1,76.712,2.2,18,0
12938,2020-10-6 2,8,23,21,11,31,0.9,23.5,74.194,2.1,17,0
12939,2020-10-6 3,8,24,16,9,32,0.8,23.7,71.043,2.6,22,0
12940,2020-10-6 4,8,20,19,9,39,0.8,23.4,70.01,3.2,18,0
12941,2020-10-6 5,8,26,19,5,34,0.8,23.1,70.085,2.9,20,0
12942,2020-10-6 6,9,21,24,12,42,0.8,22.9,68.987,3.4,18,0
12943,2020-10-6 7,9,25,28,9,40,0.8,22.9,67.302,3.7,32,0
12944,2020-10-6 8,9,24,27,7,44,0.8,23.1,66.563,3.4,35,0
12945,2020-10-6 9,9,24,31,11,46,0.9,23.4,64.89,3.1,26,0
12946,2020-10-6 10,8,27,32,11,52,0.9,24,63.21,2.9,23,0
12947,2020-10-6 11,8,25,36,16,73,0.9,25.2,57.676,3.9,357,0
12948,2020-10-6 12,9,25,39,13,96,0.9,25.7,56.433,3.8,18,0
12949,2020-10-6 13,10,22,46,18,129,0.9,25.6,57.363,3.9,24,0
12950,2020-10-6 14,11,20,44,22,120,0.9,25.2,59.961,3.2,14,0
12951,2020-10-6 15,10,20,40,21,118,0.9,25.1,61.256,3.3,31,0
12952,2020-10-6 16,10,24,47,18,95,0.9,24.8,61.757,3.4,9,0
12953,2020-10-6 17,10,25,40,8,82,0.9,24.6,62.621,3.2,24,0
12954,2020-10-6 18,9,28,40,12,80,0.9,24.6,64.06,2.7,41,0
12955,2020-10-6 19,11,43,40,17,62,1,24.2,65.88,2.9,1,0
12956,2020-10-6 20,11,40,62,32,56,1,24.2,66.278,2.5,28,0
12957,2020-10-6 21,10,29,61,20,62,1,23.9,65.756,3.2,35,0
12958,2020-10-6 22,10,28,50,19,57,0.9,23.5,65.733,3.3,26,0
12959,2020-10-6 23,11,31,39,15,45,0.9,23,67.064,3,32,0
12960,2020-10-7 0,10,26,36,11,44,0.8,22.3,67.483,3.1,20,0
12961,2020-10-7 1,9,21,31,12,49,0.8,21.8,66.518,4.3,24,0
12962,2020-10-7 2,9,22,29,9,50,0.8,21.3,66.919,4,34,0
12963,2020-10-7 3,9,19,20,7,54,0.7,21.2,66.023,4.2,36,0
12964,2020-10-7 4,9,17,17,6,56,0.7,20.8,66.167,4.2,34,0
12965,2020-10-7 5,10,22,14,6,49,0.7,20.7,66.333,4.1,14,0
12966,2020-10-7 6,11,30,23,6,38,0.8,20.6,67.347,3.4,20,0
12967,2020-10-7 7,12,28,26,11,38,0.8,20.6,67.822,4,34,0
12968,2020-10-7 8,13,30,27,11,37,0.8,20.9,66.898,3.7,34,0
12969,2020-10-7 9,12,31,31,15,37,0.8,21.5,65.169,3.6,25,0
12970,2020-10-7 10,13,35,41,12,37,0.9,22.3,63.109,3.3,14,0
12971,2020-10-7 11,13,37,48,13,46,0.9,23.1,60.436,3.6,13,0
12972,2020-10-7 12,11,34,52,14,72,0.8,23.9,57.588,3.9,8,0
