,1,2,3,4,5,6,7,8,9,10,11,12
12497,2020-9-17 20,8,32,31,14,3,0.5,29.5,69,1005.8,1.6,81.0
12498,2020-9-17 21,8,22,22,11,6,0.4,28.2,76,1006.5,1.5,60.9
12499,2020-9-17 22,8,30,14,6,3,0.6,28.3,77,1006.9,1.1,35.4
12500,2020-9-17 23,11,31,45,15,3,0.6,28.5,75,1006.8,1.3,37.3
12501,2020-9-18 0,13,29,48,17,3,0.6,28.6,75,1006.7,1.5,39.3
12502,2020-9-18 1,14,25,46,17,3,0.6,28.6,74,1006.5,1.3,37.8
12503,2020-9-18 2,12,25,39,14,3,0.5,28.5,73,1005.9,1.6,33.2
12504,2020-9-18 3,14,24,30,14,4,0.5,28.3,72,1005.6,1.6,49.2
12505,2020-9-18 4,11,24,29,13,3,0.4,26.8,80,1005.7,1.6,61.4
12506,2020-9-18 5,9,24,13,8,3,0.5,27.0,81,1006.1,1.1,38.2
12507,2020-9-18 6,13,21,26,13,3,0.4,27.1,79,1006.7,1.7,47.6
12508,2020-9-18 7,10,18,23,10,9,0.5,27.4,77,1007.4,1.9,44.8
12509,2020-9-18 8,10,17,13,8,15,0.5,28.3,72,1007.8,2.2,46.0
12510,2020-9-18 9,12,21,21,11,17,0.6,29.2,68,1007.8,2.7,46.3
12511,2020-9-18 10,11,29,27,14,20,0.6,29.5,68,1007.9,2.5,54.6
12512,2020-9-18 11,11,18,29,16,75,0.5,30.8,61,1007.6,2.8,69.2
12513,2020-9-18 12,9,16,31,11,104,0.5,31.3,59,1006.8,2.3,79.6
12514,2020-9-18 13,8,19,27,14,54,0.4,27.3,77,1006.4,2.5,115.6
12515,2020-9-18 14,8,34,16,11,17,0.5,26.3,82,1005.9,1.0,25.1
12516,2020-9-18 15,8,42,17,7,17,0.5,27.1,80,1005.9,1.0,15.7
12517,2020-9-18 16,8,38,17,13,11,0.5,27.5,77,1006.5,0.8,35.2
12518,2020-9-18 17,8,48,22,9,5,0.7,27.7,78,1006.8,1.3,60.2
12519,2020-9-18 18,8,43,35,15,5,0.8,27.2,80,1007.0,1.4,30.6
12520,2020-9-18 19,9,57,23,17,3,0.9,27.3,81,1007.5,1.7,16.9
12521,2020-9-18 20,8,53,40,26,3,0.9,27.2,81,1008.3,1.8,359.7
12522,2020-9-18 21,9,51,35,25,3,0.9,27.1,81,1009.0,1.4,10.0
12523,2020-9-18 22,8,44,41,23,2,0.8,26.9,84,1009.1,1.3,151.0
12524,2020-9-18 23,8,34,25,18,4,0.5,26.9,83,1009.1,2.0,81.4
12525,2020-9-19 0,8,33,19,6,4,0.5,26.8,82,1009.1,1.6,75.9
12526,2020-9-19 1,8,32,10,4,4,0.5,26.8,81,1008.4,1.6,61.4
12527,2020-9-19 2,7,29,13,5,5,0.5,26.8,80,1008.1,1.8,52.4
12528,2020-9-19 3,8,27,16,7,4,0.5,26.5,82,1008.0,1.8,50.2
12529,2020-9-19 4,8,25,19,12,5,0.5,26.4,82,1007.9,1.8,57.7
12530,2020-9-19 5,7,25,14,8,5,0.5,26.2,82,1008.4,1.6,36.3
12531,2020-9-19 6,8,23,14,9,6,0.5,26.3,81,1008.8,1.7,45.8
12532,2020-9-19 7,8,22,19,7,8,0.6,26.4,81,1009.4,1.6,57.3
12533,2020-9-19 8,8,24,18,11,8,0.6,26.0,83,1010.1,1.4,62.4
12534,2020-9-19 9,8,22,21,12,25,0.5,27.1,77,1010.5,2.3,73.0
12535,2020-9-19 10,8,24,15,14,38,0.5,28.3,73,1010.6,1.8,61.7
12536,2020-9-19 11,8,32,30,11,60,0.6,29.2,71,1009.9,2.2,67.0
12537,2020-9-19 12,7,20,34,21,66,0.5,31.0,62,1009.4,2.5,111.6
12538,2020-9-19 13,7,13,23,6,53,0.5,29.6,69,1009.1,3.3,169.5
12539,2020-9-19 14,8,17,27,18,28,0.5,26.8,79,1009.0,1.6,191.8
12540,2020-9-19 15,12,32,10,6,15,0.5,27.1,79,1008.4,1.5,158.5
12541,2020-9-19 16,9,35,17,10,10,0.6,27.3,77,1008.8,1.3,144.8
12542,2020-9-19 17,8,33,19,16,11,0.6,26.9,77,1009.0,1.5,133.1
12543,2020-9-19 18,7,39,10,6,5,0.7,27.0,78,1009.8,0.9,120.9
12544,2020-9-19 19,8,41,18,9,3,0.8,27.0,79,1009.9,0.8,149.2
12545,2020-9-19 20,8,39,30,21,3,0.8,27.0,79,1010.4,1.2,131.8
12546,2020-9-19 21,8,37,34,25,3,0.7,26.9,80,1011.1,1.5,83.6
12547,2020-9-19 22,8,36,30,12,3,0.5,26.8,81,1011.1,1.6,78.5
12548,2020-9-19 23,7,35,19,9,3,0.5,26.8,81,1010.7,1.0,62.6
12549,2020-9-20 0,8,37,17,6,3,0.6,26.7,81,1010.4,1.4,72.8
12550,2020-9-20 1,9,33,26,10,3,0.6,26.5,80,1009.6,0.7,31.5
12551,2020-9-20 2,10,33,33,19,3,0.6,26.3,81,1009.2,0.8,20.7
12552,2020-9-20 3,11,31,40,19,4,0.7,26.2,82,1009.0,1.2,27.2
12553,2020-9-20 4,12,30,44,18,3,0.6,26.2,82,1009.1,1.2,42.7
12554,2020-9-20 5,12,30,38,18,3,0.6,26.1,81,1009.5,1.2,34.7
12555,2020-9-20 6,15,26,40,23,3,0.6,26.1,81,1010.0,1.0,24.8
12556,2020-9-20 7,12,25,38,15,9,0.6,26.7,78,1010.5,1.6,56.4
12557,2020-9-20 8,14,25,31,14,21,0.6,28.1,71,1010.8,1.2,45.7
12558,2020-9-20 9,11,26,25,17,39,0.5,29.5,65,1011.1,1.4,83.1
12559,2020-9-20 10,9,23,27,14,73,0.5,30.3,61,1011.1,1.7,91.2
12560,2020-9-20 11,8,19,23,14,95,0.5,31.1,58,1010.4,1.2,92.9
12561,2020-9-20 12,8,19,28,16,128,0.5,31.4,57,1009.5,1.1,93.3
12562,2020-9-20 13,8,17,41,24,149,0.5,31.9,54,1008.5,1.2,92.0
12563,2020-9-20 14,7,19,37,16,123,0.5,30.6,63,1007.8,2.1,151.8
12564,2020-9-20 15,7,17,29,17,122,0.5,31.5,58,1007.1,2.1,153.8
12565,2020-9-20 16,7,14,26,16,106,0.4,31.2,57,1007.3,2.5,163.4
12566,2020-9-20 17,8,19,21,7,82,0.5,31.0,58,1007.1,2.5,165.7
12567,2020-9-20 18,8,25,22,7,68,0.6,30.4,63,1007.8,1.9,168.7
12568,2020-9-20 19,9,30,32,15,47,0.6,29.4,68,1008.6,1.2,191.8
12569,2020-9-20 20,13,30,31,17,22,0.6,29.5,65,1009.0,1.7,166.6
12570,2020-9-20 21,17,28,27,11,16,0.6,29.2,65,1009.6,2.0,165.3
12571,2020-9-20 22,9,27,23,8,15,0.6,28.9,67,1009.7,1.7,164.2
12572,2020-9-20 23,9,34,26,11,7,0.6,28.5,71,1009.5,1.0,165.0
12573,2020-9-21 0,9,27,26,11,19,0.5,28.4,71,1009.4,1.0,165.3
12574,2020-9-21 1,8,24,20,9,25,0.5,28.1,74,1008.7,0.9,162.6
12575,2020-9-21 2,7,27,24,11,22,0.5,28.0,75,1008.4,0.8,174.6
12576,2020-9-21 3,8,28,18,12,19,0.5,27.9,76,1008.3,0.8,171.0
12577,2020-9-21 4,8,32,30,16,12,0.5,27.8,77,1008.4,0.8,182.2
12578,2020-9-21 5,8,39,31,19,4,0.6,27.7,78,1008.5,0.4,134.9
12579,2020-9-21 6,8,43,29,15,4,0.7,27.5,79,1008.7,1.0,79.8
12580,2020-9-21 7,9,37,41,14,11,0.8,28.1,75,1009.1,1.2,75.4
12581,2020-9-21 8,10,33,45,19,23,0.7,29.2,69,1009.4,1.2,87.4
12582,2020-9-21 9,9,31,41,17,36,0.6,30.3,63,1009.7,1.2,108.7
12583,2020-9-21 10,8,30,35,14,52,0.5,31.2,58,1009.5,1.0,153.9
12584,2020-9-21 11,8,30,32,15,76,0.6,31.2,59,1009.0,0.7,182.1
12585,2020-9-21 12,8,24,41,19,96,0.5,31.2,59,1008.2,1.6,166.0
12586,2020-9-21 13,8,19,34,15,67,0.5,30.7,62,1007.5,2.9,169.4
12587,2020-9-21 14,11,13,26,10,106,0.4,32.0,53,1006.7,2.6,170.4
12588,2020-9-21 15,11,14,15,11,85,0.4,31.6,56,1006.2,3.4,168.2
12589,2020-9-21 16,8,20,16,9,68,0.5,31.3,59,1006.3,2.0,158.9
12590,2020-9-21 17,7,23,25,9,50,0.5,30.4,62,1006.4,2.0,150.5
12591,2020-9-21 18,7,28,24,7,37,0.6,29.9,64,1006.8,1.5,149.6
12592,2020-9-21 19,7,27,22,8,33,0.5,29.5,66,1007.5,1.5,157.2
12593,2020-9-21 20,7,32,22,13,32,0.5,29.0,69,1008.5,1.6,152.1
12594,2020-9-21 21,7,30,26,12,33,0.5,28.7,71,1008.9,1.7,144.8
12595,2020-9-21 22,7,27,22,9,34,0.5,28.5,71,1009.1,1.3,155.9
12596,2020-9-21 23,7,22,21,9,39,0.5,28.3,72,1009.2,1.4,161.3
12597,2020-9-22 0,8,15,18,12,45,0.5,28.0,72,1008.8,1.7,165.1
12598,2020-9-22 1,7,19,15,10,43,0.4,27.9,73,1008.5,1.6,158.3
12599,2020-9-22 2,7,25,16,7,39,0.5,27.9,71,1008.3,1.5,148.3
12600,2020-9-22 3,8,29,18,10,33,0.5,27.6,72,1008.0,1.1,146.3
12601,2020-9-22 4,8,24,21,10,49,0.4,27.6,72,1008.0,1.0,129.2
12602,2020-9-22 5,7,23,19,9,52,0.4,27.4,73,1008.3,1.3,164.2
12603,2020-9-22 6,9,23,20,16,46,0.5,27.3,75,1008.4,1.0,163.9
12604,2020-9-22 7,8,30,21,16,40,0.6,27.7,74,1008.7,1.4,172.1
12605,2020-9-22 8,8,30,26,17,48,0.7,28.8,70,1009.0,1.3,160.9
12606,2020-9-22 9,8,28,41,16,65,0.7,29.8,64,1009.1,1.4,127.9
12607,2020-9-22 10,8,27,38,17,73,0.6,30.2,63,1008.9,1.6,152.7
12608,2020-9-22 11,7,22,44,18,96,0.6,30.7,61,1008.6,1.6,139.0
12609,2020-9-22 12,8,17,43,22,109,0.5,31.0,58,1008.0,2.5,153.9
12610,2020-9-22 13,8,13,38,17,116,0.5,31.2,57,1007.3,2.7,164.6
12611,2020-9-22 14,7,11,28,18,126,0.5,32.0,54,1006.3,1.9,152.5
12612,2020-9-22 15,7,16,28,17,132,0.5,32.4,53,1005.8,2.3,164.5
12613,2020-9-22 16,8,20,37,17,109,0.5,31.4,58,1006.0,3.0,163.6
12614,2020-9-22 17,12,26,41,16,84,0.6,29.9,64,1006.2,2.4,160.4
12615,2020-9-22 18,9,34,32,21,66,0.7,29.8,65,1006.5,1.5,187.3
12616,2020-9-22 19,9,43,46,19,38,0.7,29.2,68,1007.0,0.9,197.4
12617,2020-9-22 20,9,42,47,25,45,0.7,29.1,68,1007.3,1.7,156.7
12618,2020-9-22 21,8,31,47,22,50,0.6,29.0,67,1007.9,1.9,164.6
12619,2020-9-22 22,8,29,51,27,48,0.6,28.7,68,1007.9,1.7,165.4
12620,2020-9-22 23,8,18,48,16,61,0.5,28.4,68,1008.0,1.6,155.4
12621,2020-9-23 0,7,19,34,12,57,0.5,28.1,71,1008.2,2.0,162.8
12622,2020-9-23 1,8,15,37,12,62,0.5,27.9,72,1008.0,2.1,169.0
12623,2020-9-23 2,7,12,30,10,65,0.5,28.0,72,1007.8,2.0,167.0
12624,2020-9-23 3,8,16,33,14,58,0.5,28.1,71,1007.7,1.4,167.4
12625,2020-9-23 4,8,16,33,17,55,0.5,28.1,71,1007.8,1.2,170.2
12626,2020-9-23 5,8,17,35,17,53,0.5,27.9,72,1008.1,1.5,164.5
12627,2020-9-23 6,7,17,33,13,51,0.5,27.8,73,1008.4,1.3,167.3
12628,2020-9-23 7,7,25,36,16,43,0.7,28.2,72,1008.6,1.2,172.4
12629,2020-9-23 8,8,25,39,16,49,0.6,28.9,68,1009.0,1.7,160.2
12630,2020-9-23 9,8,23,44,18,61,0.6,29.8,62,1009.3,1.3,167.2
12631,2020-9-23 10,8,27,43,20,72,0.6,30.5,60,1009.3,1.0,180.4
12632,2020-9-23 11,9,27,51,17,106,0.6,31.5,56,1008.6,1.3,159.5
12633,2020-9-23 12,5,25,57,21,132,0.6,32.4,53,1008.0,1.5,144.5
12634,2020-9-23 13,5,21,56,21,164,0.6,32.3,53,1007.2,1.5,96.9
12635,2020-9-23 14,4,20,53,22,182,0.6,32.5,53,1006.7,1.3,167.8
12636,2020-9-23 15,4,25,53,28,105,0.6,28.4,70,1007.0,2.3,163.8
12637,2020-9-23 16,3,30,31,15,85,0.6,26.3,80,1007.5,1.4,149.1
12638,2020-9-23 17,4,52,13,10,56,0.7,26.6,80,1007.5,1.3,39.3
12639,2020-9-23 18,4,66,27,17,43,0.8,26.7,78,1007.8,2.0,26.9
12640,2020-9-23 19,5,69,34,20,38,0.8,26.9,77,1008.6,1.4,25.5
12641,2020-9-23 20,5,61,28,18,34,0.9,26.9,78,1009.3,1.5,32.5
12642,2020-9-23 21,5,53,43,23,33,0.8,26.8,79,1009.7,1.4,27.1
12643,2020-9-23 22,4,58,34,20,22,0.8,26.8,79,1009.6,1.1,35.3
12644,2020-9-23 23,4,59,35,23,11,0.8,26.7,77,1009.4,2.0,359.1
12645,2020-9-24 0,5,45,28,22,4,0.8,26.3,72,1009.1,2.5,348.2
12646,2020-9-24 1,6,38,28,12,4,0.8,26.1,71,1009.2,2.1,343.0
12647,2020-9-24 2,5,36,29,12,6,0.8,25.2,74,1009.0,2.2,339.0
12648,2020-9-24 3,5,34,26,13,6,0.8,25.3,72,1008.7,2.1,351.5
12649,2020-9-24 4,6,37,22,12,4,0.7,25.1,72,1008.8,2.4,345.5
12650,2020-9-24 5,6,36,20,8,4,0.7,25.1,71,1009.4,2.0,344.4
12651,2020-9-24 6,8,33,21,6,5,0.7,24.9,70,1009.7,2.2,354.0
12652,2020-9-24 7,6,35,23,7,9,0.8,25.3,68,1010.0,1.8,7.9
12653,2020-9-24 8,5,27,26,6,19,0.8,25.8,67,1010.4,2.3,359.2
12654,2020-9-24 9,5,29,27,6,25,0.8,26.3,64,1011.1,2.2,352.3
12655,2020-9-24 10,4,27,34,12,36,0.8,27.1,61,1011.3,2.1,9.1
12656,2020-9-24 11,4,28,36,13,57,0.8,28.0,58,1011.0,1.9,28.2
12657,2020-9-24 12,4,28,29,11,91,0.8,29.1,54,1010.2,1.9,4.8
12658,2020-9-24 13,5,30,35,13,155,0.8,29.7,53,1009.4,1.9,333.0
12659,2020-9-24 14,4,28,56,26,200,0.8,30.0,52,1008.4,2.0,356.7
12660,2020-9-24 15,4,27,53,22,190,0.8,29.9,52,1007.7,2.6,340.4
12661,2020-9-24 16,5,32,52,26,144,0.8,29.8,53,1007.5,3.1,349.0
12662,2020-9-24 17,6,39,56,21,91,0.9,28.5,57,1007.7,3.3,342.9
12663,2020-9-24 18,7,47,55,20,44,0.9,27.4,60,1008.1,3.2,349.3
12664,2020-9-24 19,6,45,55,18,27,0.9,26.8,61,1008.5,2.7,342.0
12665,2020-9-24 20,5,49,44,20,15,0.9,26.4,62,1009.0,2.5,350.0
12666,2020-9-24 21,6,48,48,21,11,0.9,26.1,63,1009.5,2.4,354.9
12667,2020-9-24 22,6,51,41,19,6,0.9,25.8,64,1009.6,2.0,347.1
12668,2020-9-24 23,6,51,41,18,5,0.9,25.8,64,1009.5,1.4,336.1
12669,2020-9-25 0,6,52,43,15,4,0.9,25.6,64,1009.3,1.7,336.0
12670,2020-9-25 1,6,50,36,18,4,0.9,25.4,64,1008.9,2.0,338.5
12671,2020-9-25 2,7,50,37,16,3,0.9,25.2,65,1008.6,3.0,341.3
12672,2020-9-25 3,9,48,39,19,3,0.9,24.9,66,1008.2,2.1,350.9
12673,2020-9-25 4,8,47,38,18,3,0.9,24.6,67,1008.1,1.6,336.8
12674,2020-9-25 5,9,47,36,16,3,0.9,24.4,67,1008.1,1.7,341.0
12675,2020-9-25 6,8,46,40,18,5,0.9,24.5,67,1008.2,1.7,337.0
12676,2020-9-25 7,7,43,42,18,9,0.9,25.0,65,1008.7,1.5,352.4
12677,2020-9-25 8,7,39,43,15,15,0.9,25.6,63,1009.3,2.0,332.9
12678,2020-9-25 9,6,38,48,15,22,0.9,26.4,60,1009.7,1.8,350.0
12679,2020-9-25 10,5,35,52,13,41,0.8,27.5,55,1009.5,1.7,353.5
12680,2020-9-25 11,5,35,42,16,70,0.8,28.8,51,1008.7,1.4,347.1
12681,2020-9-25 12,4,29,46,23,115,0.8,29.9,49,1007.9,1.4,330.8
12682,2020-9-25 13,4,27,46,18,153,0.8,30.4,48,1006.6,1.4,8.2
12683,2020-9-25 14,4,26,49,25,186,0.8,30.7,48,1006.0,1.4,61.1
12684,2020-9-25 15,4,32,58,27,179,0.8,30.4,50,1005.7,1.2,46.5
12685,2020-9-25 16,5,39,60,22,201,0.8,30.5,50,1005.6,1.5,42.2
12686,2020-9-25 17,4,40,64,34,167,0.9,30.3,51,1005.9,1.2,43.4
12687,2020-9-25 18,4,53,68,32,101,0.9,29.8,55,1006.3,1.7,50.3
12688,2020-9-25 19,5,66,76,33,53,0.9,29.1,59,1007.0,1.1,47.4
12689,2020-9-25 20,5,66,74,33,31,1.0,28.7,61,1007.6,1.4,52.2
12690,2020-9-25 21,6,61,67,29,24,0.9,28.4,62,1008.0,1.3,46.4
12691,2020-9-25 22,8,53,67,27,28,0.9,28.3,63,1008.2,1.1,45.0
12692,2020-9-25 23,6,43,68,33,44,0.8,27.8,66,1008.1,1.7,86.4
12693,2020-9-26 0,3,24,60,32,67,0.7,25.8,79,1007.7,2.1,83.6
12694,2020-9-26 1,3,34,16,19,40,0.7,25.7,81,1007.0,1.8,82.5
12695,2020-9-26 2,3,52,25,18,17,0.7,25.9,80,1006.7,1.7,81.8
12696,2020-9-26 3,4,43,38,30,18,0.8,26.0,80,1006.2,1.3,80.2
12697,2020-9-26 4,5,46,39,28,12,0.7,26.1,79,1006.0,1.0,68.5
12698,2020-9-26 5,5,48,46,28,9,0.7,26.2,77,1006.2,1.3,85.1
12699,2020-9-26 6,6,46,50,28,8,0.7,26.2,75,1006.4,1.9,85.2
12700,2020-9-26 7,5,56,50,28,12,0.8,26.2,71,1007.0,1.8,89.7
12701,2020-9-26 8,6,45,58,28,36,0.8,26.8,68,1007.8,1.6,86.8
12702,2020-9-26 9,6,48,56,29,47,0.8,27.0,67,1008.2,1.1,93.4
12703,2020-9-26 10,6,39,60,29,84,0.8,28.1,64,1008.3,1.5,86.4
12704,2020-9-26 11,7,38,64,29,108,0.8,28.7,62,1008.0,1.4,90.7
12705,2020-9-26 12,6,36,65,32,126,0.7,28.9,62,1007.1,1.6,82.3
12706,2020-9-26 13,5,39,69,30,106,0.8,27.7,69,1006.5,1.1,97.2
12707,2020-9-26 14,4,47,58,30,97,0.8,26.3,78,1005.9,1.2,359.1
12708,2020-9-26 15,4,67,48,38,83,0.8,26.6,77,1005.6,1.4,13.2
12709,2020-9-26 16,4,49,56,38,93,0.8,26.0,81,1006.0,1.7,142.1
12710,2020-9-26 17,3,45,45,34,96,0.8,25.2,85,1006.2,1.2,68.2
12711,2020-9-26 18,3,44,31,22,102,0.9,25.3,85,1006.6,1.1,35.8
12712,2020-9-26 19,3,49,50,43,91,1.0,25.3,85,1007.2,1.4,33.0
12713,2020-9-26 20,3,39,63,52,64,0.9,25.2,84,1008.0,1.7,53.7
12714,2020-9-26 21,3,43,38,32,42,0.8,25.0,84,1008.8,1.5,45.6
12715,2020-9-26 22,3,44,54,29,37,0.7,24.5,81,1009.0,1.5,36.5
12716,2020-9-26 23,4,50,54,27,27,0.7,24.5,79,1008.7,1.2,36.8
12717,2020-9-27 0,6,66,39,27,12,0.7,24.7,78,1008.6,1.6,23.1
12718,2020-9-27 1,6,77,49,37,4,0.8,24.4,80,1008.1,2.1,15.7
12719,2020-9-27 2,6,60,42,28,14,0.7,24.5,79,1007.6,1.8,4.6
12720,2020-9-27 3,5,52,48,30,18,0.7,24.7,77,1007.2,1.8,2.8
12721,2020-9-27 4,5,57,42,26,4,0.7,24.6,78,1007.0,1.7,348.3
12722,2020-9-27 5,4,44,43,30,4,0.7,24.3,78,1007.4,2.0,348.6
12723,2020-9-27 6,4,41,26,18,4,0.7,24.1,79,1008.0,1.9,348.6
12724,2020-9-27 7,3,40,24,16,6,0.8,23.8,81,1009.1,1.4,340.2
12725,2020-9-27 8,3,40,25,18,8,0.8,23.6,81,1009.7,2.2,347.5
12726,2020-9-27 9,3,41,26,12,10,0.8,24.1,79,1010.3,1.9,339.6
12727,2020-9-27 10,4,43,31,11,13,0.9,24.5,76,1010.4,2.2,342.5
12728,2020-9-27 11,4,43,41,16,21,0.8,24.9,73,1010.1,1.9,340.2
12729,2020-9-27 12,4,42,43,16,41,0.8,25.7,68,1009.3,2.4,341.5
12730,2020-9-27 13,4,41,51,11,63,0.8,26.2,66,1008.3,2.6,344.7
12731,2020-9-27 14,4,37,50,16,78,0.7,26.3,65,1007.6,2.9,340.9
12732,2020-9-27 15,4,36,52,23,66,0.7,26.3,64,1007.4,2.4,345.7
12733,2020-9-27 16,4,38,50,19,54,0.7,26.0,65,1007.5,2.7,337.7
12734,2020-9-27 17,4,50,50,15,26,0.8,25.4,67,1007.7,2.5,340.8
12735,2020-9-27 18,4,52,46,16,16,0.8,24.9,68,1007.7,2.5,340.7
12736,2020-9-27 19,4,54,46,18,8,0.8,24.8,68,1008.5,2.3,341.3
12737,2020-9-27 20,4,52,53,16,5,0.8,24.7,68,1009.2,2.6,345.3
12738,2020-9-27 21,4,50,50,14,4,0.8,24.5,69,1009.7,2.1,347.4
12739,2020-9-27 22,4,51,47,17,3,0.8,24.6,69,1009.8,1.9,350.8
12740,2020-9-27 23,4,49,47,17,3,0.8,24.4,70,1009.7,1.6,321.3
12741,2020-9-28 0,5,48,46,16,3,0.7,24.2,70,1009.3,2.1,338.0
12742,2020-9-28 1,5,45,37,15,3,0.7,24.0,70,1008.8,2.4,342.7
12743,2020-9-28 2,4,43,39,15,3,0.6,23.9,71,1008.5,2.0,346.5
12744,2020-9-28 3,5,42,34,17,4,0.7,23.8,72,1008.2,2.2,346.8
12745,2020-9-28 4,7,42,33,15,3,0.6,23.8,72,1008.3,2.1,346.7
12746,2020-9-28 5,5,40,36,12,3,0.6,23.7,73,1008.6,2.3,347.6
12747,2020-9-28 6,6,36,30,17,3,0.6,23.8,73,1008.8,2.1,348.0
12748,2020-9-28 7,5,37,32,11,5,0.7,23.9,72,1009.5,2.2,353.4
12749,2020-9-28 8,4,34,37,14,9,0.7,24.4,70,1010.2,2.1,4.5
12750,2020-9-28 9,4,33,39,13,16,0.7,25.2,68,1010.5,2.0,24.6
12751,2020-9-28 10,5,37,47,19,22,0.7,26.1,66,1010.3,1.8,10.3
12752,2020-9-28 11,5,39,56,23,41,0.7,27.1,64,1009.5,1.6,38.5
12753,2020-9-28 12,5,41,57,25,61,0.7,28.2,61,1008.8,1.3,66.7
12754,2020-9-28 13,4,44,58,28,80,0.8,28.1,63,1008.1,0.8,124.6
12755,2020-9-28 14,4,46,59,30,99,0.8,27.3,69,1007.4,1.3,4.8
12756,2020-9-28 15,4,48,64,37,119,0.8,27.2,69,1006.9,0.9,309.7
12757,2020-9-28 16,4,50,68,39,138,0.8,27.4,69,1006.9,1.0,52.1
12758,2020-9-28 17,4,44,79,40,158,0.8,27.6,68,1007.1,0.9,26.3
12759,2020-9-28 18,4,55,77,49,129,1.0,27.5,68,1007.3,0.9,37.2
12760,2020-9-28 19,4,56,94,56,104,1.0,27.4,69,1008.1,0.6,63.8
12761,2020-9-28 20,4,76,101,58,59,1.0,27.4,71,1008.8,0.8,62.5
12762,2020-9-28 21,4,66,96,59,49,1.0,27.4,71,1009.2,0.8,80.0
12763,2020-9-28 22,4,66,90,49,35,0.9,27.3,71,1009.3,0.7,51.0
12764,2020-9-28 23,7,85,93,53,8,1.0,27.1,72,1008.5,1.3,17.9
12765,2020-9-29 0,8,85,122,56,3,1.0,26.9,73,1007.8,1.1,11.1
12766,2020-9-29 1,8,77,94,42,3,1.0,26.7,74,1007.4,1.3,23.8
12767,2020-9-29 2,9,72,92,47,3,1.0,26.6,75,1006.8,1.1,36.9
12768,2020-9-29 3,10,65,92,43,3,1.0,26.5,74,1006.4,0.9,29.8
12769,2020-9-29 4,12,60,94,46,3,0.9,26.3,75,1006.4,0.7,40.9
12770,2020-9-29 5,11,57,83,43,3,0.9,26.3,75,1006.5,1.1,20.0
12771,2020-9-29 6,12,53,86,46,3,0.9,26.3,74,1006.9,0.9,20.1
12772,2020-9-29 7,13,50,74,39,8,1.0,26.6,73,1007.3,1.0,44.1
12773,2020-9-29 8,14,47,74,39,20,0.9,27.3,69,1007.9,0.9,41.6
12774,2020-9-29 9,12,43,72,37,42,0.8,28.0,66,1008.1,1.5,51.5
12775,2020-9-29 10,9,34,71,35,78,0.8,28.7,63,1007.8,1.2,44.3
12776,2020-9-29 11,7,32,56,28,117,0.7,29.9,59,1007.4,1.0,95.0
12777,2020-9-29 12,6,31,51,32,142,0.7,30.0,59,1006.7,1.3,147.7
12778,2020-9-29 13,5,28,61,37,155,0.7,30.5,57,1005.7,1.4,166.7
12779,2020-9-29 14,5,25,54,31,197,0.7,31.0,56,1004.6,1.6,155.2
12780,2020-9-29 15,4,30,61,34,182,0.7,30.5,58,1003.9,1.7,91.0
12781,2020-9-29 16,4,33,67,37,147,0.7,30.2,60,1003.5,1.1,92.4
12782,2020-9-29 17,4,38,55,25,116,0.8,30.1,61,1003.5,1.1,141.6
12783,2020-9-29 18,4,47,53,26,78,0.8,29.5,64,1003.8,0.9,125.8
12784,2020-9-29 19,3,49,45,19,54,0.8,28.9,66,1004.4,1.2,150.5
12785,2020-9-29 20,4,52,51,17,40,0.8,28.7,66,1005.3,0.8,145.6
12786,2020-9-29 21,5,61,42,18,12,0.9,28.2,70,1006.2,1.4,172.2
12787,2020-9-29 22,16,55,51,23,11,0.9,27.5,72,1006.5,1.7,176.8
12788,2020-9-29 23,17,47,57,28,18,0.7,27.2,74,1006.3,1.7,165.9
12789,2020-9-30 0,20,39,48,29,28,0.7,27.1,75,1006.0,1.2,176.7
12790,2020-9-30 1,15,44,43,21,23,0.6,26.9,78,1005.4,0.9,168.4
12791,2020-9-30 2,9,33,52,27,29,0.6,26.7,78,1004.8,0.8,168.2
12792,2020-9-30 3,10,29,43,22,29,0.6,26.7,78,1004.3,0.6,174.5
12793,2020-9-30 4,11,37,38,26,20,0.6,26.8,78,1004.2,0.7,192.0
12794,2020-9-30 5,7,32,37,23,21,0.5,26.7,78,1004.5,0.6,294.3
12795,2020-9-30 6,10,32,36,21,20,0.6,26.8,77,1005.0,0.5,335.1
12796,2020-9-30 7,8,43,34,21,14,0.8,27.7,74,1005.5,0.7,72.3
12797,2020-9-30 8,8,33,45,23,40,0.8,28.8,68,1006.2,1.4,165.4
12798,2020-9-30 9,6,29,40,15,59,0.7,29.4,64,1006.6,1.2,102.5
12799,2020-9-30 10,5,29,39,19,77,0.7,30.5,59,1006.2,1.1,169.3
12800,2020-9-30 11,5,27,35,18,118,0.7,31.5,54,1005.9,1.1,207.0
12801,2020-9-30 12,5,21,38,23,179,0.7,32.6,50,1005.0,1.3,199.4
12802,2020-9-30 13,8,22,44,20,196,0.7,32.6,50,1004.0,2.2,318.9
12803,2020-9-30 14,5,30,51,34,75,0.7,29.2,64,1003.6,4.7,7.1
12804,2020-9-30 15,3,27,36,22,55,0.8,28.4,63,1003.2,4.3,358.7
12805,2020-9-30 16,3,38,26,13,41,0.8,27.9,65,1003.3,3.1,357.8
12806,2020-9-30 17,3,37,31,11,45,0.8,27.8,63,1003.8,2.6,1.6
