,1,2,3,4,5,6,7,8,9,10,11,12
12990,2020-10-10 7,11,18,31,27,72,0.5,21.0,76,1013.0,2.2,279.3
12991,2020-10-10 8,12,21,45,28,67,0.6,22.5,71,1013.6,2.5,276.1
12992,2020-10-10 9,11,20,52,25,72,0.5,24.6,65,1013.8,2.7,293.6
12993,2020-10-10 10,11,17,48,23,83,0.5,25.9,60,1013.7,3.7,287.7
12994,2020-10-10 11,11,16,50,21,96,0.5,26.8,59,1013.2,3.7,311.7
12995,2020-10-10 12,10,16,47,24,114,0.5,28.0,56,1012.5,3.2,314.9
12996,2020-10-10 13,10,13,50,23,125,0.5,30.0,51,1011.6,2.1,339.4
12997,2020-10-10 14,10,11,49,21,125,0.5,31.0,48,1010.4,1.8,334.7
12998,2020-10-10 15,10,14,47,21,136,0.5,31.4,47,1009.6,1.9,2.9
12999,2020-10-10 16,10,22,69,24,158,0.6,31.0,50,1009.2,1.9,175.5
13000,2020-10-10 17,9,23,70,25,150,0.6,29.2,56,1009.1,2.4,139.5
13001,2020-10-10 18,8,19,68,21,136,0.5,27.3,64,1009.4,1.6,131.8
13002,2020-10-10 19,10,20,55,19,136,0.5,25.8,71,1009.8,0.9,128.6
13003,2020-10-10 20,10,34,68,21,116,0.5,25.4,75,1010.3,1.1,135.9
13004,2020-10-10 21,9,24,68,18,124,0.5,25.1,76,1011.2,1.0,129.2
13005,2020-10-10 22,8,31,61,16,106,0.4,24.9,79,1011.5,1.1,139.0
13006,2020-10-10 23,8,67,66,22,45,0.6,24.3,81,1011.4,0.5,36.6
13007,2020-10-11 0,8,31,73,16,89,0.5,24.2,83,1011.0,0.8,136.1
13008,2020-10-11 1,9,18,34,14,104,0.5,24.5,81,1010.6,1.0,81.4
13009,2020-10-11 2,12,16,35,16,101,0.5,23.8,82,1010.2,0.5,21.6
13010,2020-10-11 3,11,20,35,16,96,0.6,23.5,81,1009.8,1.0,8.7
13011,2020-10-11 4,9,18,36,16,97,0.5,23.2,81,1009.7,0.6,40.8
13012,2020-10-11 5,8,33,35,16,57,0.5,22.6,84,1009.8,1.0,335.5
13013,2020-10-11 6,8,41,46,30,36,0.6,22.3,87,1010.2,1.7,296.8
13014,2020-10-11 7,10,28,56,29,56,0.6,22.4,86,1010.4,1.7,284.4
13015,2020-10-11 8,12,20,54,32,71,0.6,24.4,77,1010.7,2.3,280.8
13016,2020-10-11 9,13,19,60,28,78,0.6,26.0,69,1010.8,3.1,292.7
13017,2020-10-11 10,12,18,58,25,93,0.6,27.0,65,1010.6,3.7,290.7
13018,2020-10-11 11,10,18,55,26,111,0.6,28.5,60,1010.1,3.3,285.8
13019,2020-10-11 12,10,16,58,25,138,0.6,30.7,54,1009.3,1.9,192.9
13020,2020-10-11 13,10,20,55,26,171,0.6,32.0,50,1008.1,1.5,167.7
13021,2020-10-11 14,11,16,72,26,173,0.6,32.8,49,1006.8,1.7,157.6
13022,2020-10-11 15,11,19,73,27,175,0.6,32.1,52,1006.2,2.2,147.8
13023,2020-10-11 16,10,20,100,27,181,0.6,30.9,57,1006.4,1.8,120.3
13024,2020-10-11 17,9,15,76,23,174,0.5,29.2,61,1007.1,1.8,127.6
13025,2020-10-11 18,9,19,79,23,157,0.5,27.0,71,1007.7,2.0,135.3
13026,2020-10-11 19,9,20,67,22,134,0.5,26.2,76,1008.2,1.7,137.1
13027,2020-10-11 20,9,20,61,18,132,0.5,26.1,78,1008.7,1.4,129.9
13028,2020-10-11 21,9,20,56,18,124,0.4,26.1,80,1009.2,1.2,143.5
13029,2020-10-11 22,9,20,46,19,111,0.5,26.0,79,1009.3,0.6,96.3
13030,2020-10-11 23,10,22,48,16,97,0.5,25.6,82,1009.2,0.6,97.6
13031,2020-10-12 0,12,19,47,16,96,0.5,25.3,84,1008.6,0.5,306.6
13032,2020-10-12 1,11,20,39,17,88,0.5,24.8,84,1008.1,0.6,345.7
13033,2020-10-12 2,12,19,40,18,80,0.5,24.4,86,1007.8,0.5,196.0
13034,2020-10-12 3,11,17,39,18,79,0.5,24.4,85,1007.7,0.8,56.3
13035,2020-10-12 4,12,20,38,18,71,0.5,24.4,85,1007.7,0.6,74.5
13036,2020-10-12 5,10,26,39,18,56,0.5,23.9,86,1008.0,0.9,202.6
13037,2020-10-12 6,9,32,40,19,41,0.5,23.3,88,1008.2,1.3,330.7
13038,2020-10-12 7,8,49,31,25,22,0.6,23.3,89,1008.6,1.4,338.3
13039,2020-10-12 8,11,33,56,25,49,0.7,26.2,77,1009.2,1.0,274.6
13040,2020-10-12 9,11,25,59,27,67,0.6,28.4,66,1009.7,1.9,288.9
13041,2020-10-12 10,11,21,62,27,91,0.6,30.6,56,1009.6,1.3,189.0
13042,2020-10-12 11,11,14,59,25,116,0.6,30.7,55,1009.2,3.2,324.6
13043,2020-10-12 12,10,12,53,27,129,0.6,31.0,54,1008.6,2.4,326.4
13044,2020-10-12 13,10,9,53,25,136,0.5,32.9,50,1007.9,1.6,24.0
13045,2020-10-12 14,10,11,48,24,148,0.5,33.4,49,1006.9,1.8,130.9
13046,2020-10-12 15,10,11,50,18,140,0.5,32.3,54,1005.9,2.6,137.6
13047,2020-10-12 16,10,12,59,17,136,0.5,32.2,56,1005.5,1.9,135.3
13048,2020-10-12 17,10,13,55,18,136,0.5,31.3,60,1005.8,1.5,131.9
13049,2020-10-12 18,11,24,61,26,118,0.6,30.3,63,1006.0,0.7,97.5
13050,2020-10-12 19,11,35,73,36,90,0.7,29.1,68,1006.2,0.5,137.7
13051,2020-10-12 20,11,34,70,32,78,0.6,28.6,68,1006.7,0.5,27.7
13052,2020-10-12 21,8,30,50,26,77,0.5,28.7,65,1007.2,0.8,107.3
13053,2020-10-12 22,9,28,61,21,73,0.5,28.4,65,1007.7,0.7,130.7
13054,2020-10-12 23,10,22,45,19,76,0.5,28.3,65,1007.8,0.6,114.6
13055,2020-10-13 0,12,21,41,20,74,0.5,28.0,67,1007.6,0.7,110.5
13056,2020-10-13 1,13,18,35,24,83,0.5,27.7,71,1007.5,1.5,112.6
13057,2020-10-13 2,11,20,50,27,79,0.5,26.0,80,1007.3,0.7,47.5
13058,2020-10-13 3,10,15,35,19,70,0.4,25.4,82,1007.1,0.9,54.0
13059,2020-10-13 4,10,16,18,13,62,0.4,24.2,87,1007.1,0.9,95.6
13060,2020-10-13 5,8,17,21,14,48,0.4,24.4,88,1007.1,1.4,301.3
13061,2020-10-13 6,8,15,19,16,50,0.4,25.0,84,1007.5,1.0,317.0
13062,2020-10-13 7,8,18,16,10,49,0.4,25.6,79,1008.0,1.0,15.3
13063,2020-10-13 8,8,18,14,11,50,0.5,26.6,73,1008.3,1.2,9.8
13064,2020-10-13 9,8,15,26,9,54,0.4,27.3,69,1009.0,1.1,34.3
13065,2020-10-13 10,9,26,27,10,42,0.5,27.5,69,1009.6,1.0,81.5
13066,2020-10-13 11,10,26,33,10,52,0.5,27.5,69,1009.7,1.1,69.0
13067,2020-10-13 12,10,33,40,11,52,0.5,25.8,79,1009.6,0.9,356.1
13068,2020-10-13 13,9,20,22,9,61,0.5,25.4,82,1009.0,1.0,53.7
13069,2020-10-13 14,8,22,21,9,56,0.5,24.0,90,1008.6,1.0,355.9
13070,2020-10-13 15,8,20,17,7,56,0.4,23.6,91,1008.2,1.0,96.7
13071,2020-10-13 16,8,21,15,8,55,0.4,23.1,92,1008.4,1.0,121.2
13072,2020-10-13 17,8,37,21,9,38,0.5,23.0,95,1008.9,0.8,214.5
13073,2020-10-13 18,8,28,18,8,43,0.5,22.6,96,1009.4,1.0,182.9
13074,2020-10-13 19,8,27,6,7,45,0.5,22.4,97,1009.9,1.1,117.7
13075,2020-10-13 20,8,22,14,8,56,0.4,22.4,96,1010.6,1.5,108.7
13076,2020-10-13 21,9,24,16,9,60,0.5,22.2,96,1011.3,1.4,112.7
13077,2020-10-13 22,10,23,14,11,65,0.5,22.2,96,1011.6,1.4,120.5
13078,2020-10-13 23,11,24,17,14,66,0.5,22.6,95,1011.6,1.6,116.5
13079,2020-10-14 0,11,21,22,16,69,0.5,23.1,92,1011.6,1.4,118.1
13080,2020-10-14 1,11,20,28,17,70,0.5,23.5,89,1011.5,1.2,112.9
13081,2020-10-14 2,10,18,36,17,68,0.5,23.7,88,1010.6,1.2,99.4
13082,2020-10-14 3,13,20,32,17,58,0.5,23.6,88,1010.2,1.1,105.5
13083,2020-10-14 4,12,18,31,16,59,0.5,24.0,86,1009.9,1.4,103.4
13084,2020-10-14 5,13,21,29,16,50,0.5,24.1,84,1009.8,1.1,91.1
13085,2020-10-14 6,13,26,25,14,41,0.5,24.0,84,1010.0,0.8,119.2
13086,2020-10-14 7,14,28,32,12,41,0.6,24.4,82,1010.7,0.8,11.5
13087,2020-10-14 8,13,34,37,12,33,0.7,24.9,81,1011.7,0.9,185.3
13088,2020-10-14 9,12,19,32,9,56,0.5,26.0,75,1012.4,1.8,121.7
13089,2020-10-14 10,11,16,26,9,61,0.5,26.3,75,1012.8,1.7,112.1
13090,2020-10-14 11,11,23,28,11,59,0.5,26.3,75,1013.1,1.1,107.2
13091,2020-10-14 12,15,21,26,13,68,0.6,27.9,70,1012.7,1.1,152.8
13092,2020-10-14 13,13,18,31,12,86,0.5,29.6,64,1012.0,1.5,111.6
13093,2020-10-14 14,11,16,36,12,99,0.6,29.7,64,1011.3,2.1,118.9
13094,2020-10-14 15,12,17,35,14,92,0.6,29.7,64,1010.4,2.2,108.6
13095,2020-10-14 16,12,17,33,15,96,0.6,29.0,66,1010.1,2.1,119.2
13096,2020-10-14 17,9,23,47,27,106,0.6,27.6,76,1010.2,2.2,140.9
13097,2020-10-14 18,8,20,56,25,110,0.6,26.7,80,1010.8,1.6,138.6
13098,2020-10-14 19,8,15,59,25,113,0.6,26.1,83,1011.2,1.2,132.1
13099,2020-10-14 20,8,13,60,23,111,0.6,25.5,86,1012.0,1.3,138.2
13100,2020-10-14 21,8,22,64,27,92,0.6,25.3,87,1012.8,1.5,136.1
13101,2020-10-14 22,9,16,55,24,97,0.6,25.3,84,1013.2,1.0,118.8
13102,2020-10-14 23,10,16,42,26,99,0.6,25.4,80,1013.2,1.3,126.1
13103,2020-10-15 0,12,17,50,25,94,0.6,25.3,80,1013.0,1.0,127.2
13104,2020-10-15 1,10,12,43,21,101,0.6,25.2,80,1013.0,1.6,109.6
13105,2020-10-15 2,9,11,37,17,96,0.6,25.0,80,1012.8,1.3,120.4
13106,2020-10-15 3,11,11,39,14,92,0.5,24.6,80,1012.6,1.4,115.4
13107,2020-10-15 4,12,13,31,13,91,0.5,24.3,80,1012.3,2.0,114.1
13108,2020-10-15 5,10,10,32,14,89,0.5,23.9,81,1012.3,1.2,108.1
13109,2020-10-15 6,11,12,34,15,85,0.5,23.5,83,1012.6,0.9,85.5
13110,2020-10-15 7,12,18,49,16,74,0.6,23.1,84,1013.2,0.7,86.4
13111,2020-10-15 8,12,28,38,16,64,0.7,24.2,79,1013.5,1.2,57.9
13112,2020-10-15 9,12,12,34,8,79,0.6,26.9,63,1013.8,1.3,92.8
13113,2020-10-15 10,11,20,35,11,75,0.6,28.5,61,1014.2,1.2,124.8
13114,2020-10-15 11,11,14,36,11,87,0.6,31.0,54,1014.0,1.4,143.0
13115,2020-10-15 12,12,8,40,10,105,0.6,29.2,59,1013.3,2.5,143.1
13116,2020-10-15 13,12,9,26,9,110,0.6,30.3,56,1012.3,2.0,140.3
13117,2020-10-15 14,11,10,38,11,116,0.6,30.9,56,1011.2,1.7,152.2
13118,2020-10-15 15,10,12,36,13,124,0.6,33.4,50,1010.0,1.6,150.9
13119,2020-10-15 16,10,18,64,17,131,0.6,30.7,58,1009.7,2.6,145.7
13120,2020-10-15 17,9,13,48,15,126,0.6,29.3,65,1009.9,3.2,158.2
13121,2020-10-15 18,9,16,58,16,124,0.6,27.8,73,1010.3,2.0,140.7
13122,2020-10-15 19,8,18,53,22,120,0.6,26.5,79,1011.0,2.2,140.0
13123,2020-10-15 20,9,23,62,23,106,0.6,26.4,80,1012.0,2.0,141.8
13124,2020-10-15 21,9,18,70,19,112,0.5,26.1,80,1012.9,1.8,136.2
13125,2020-10-15 22,9,17,47,20,108,0.6,26.0,79,1013.4,0.9,101.3
13126,2020-10-15 23,13,22,52,20,99,0.6,25.9,79,1013.4,1.0,119.9
13127,2020-10-16 0,15,18,51,22,100,0.6,25.5,80,1013.3,1.2,108.3
13128,2020-10-16 1,13,19,46,25,90,0.6,25.0,78,1013.1,1.2,67.0
13129,2020-10-16 2,11,16,44,27,88,0.6,24.4,77,1012.5,0.6,323.5
13130,2020-10-16 3,10,28,46,27,61,0.6,24.4,79,1012.3,0.8,308.0
13131,2020-10-16 4,10,29,49,26,45,0.6,24.2,81,1011.8,1.0,290.9
13132,2020-10-16 5,10,21,34,31,45,0.6,24.0,79,1011.8,1.4,278.3
13133,2020-10-16 6,11,21,33,22,43,0.6,23.9,79,1012.2,1.7,278.4
13134,2020-10-16 7,10,24,32,18,39,0.6,23.7,79,1012.7,2.2,306.8
13135,2020-10-16 8,10,23,37,17,44,0.6,23.9,78,1013.3,3.1,311.5
13136,2020-10-16 9,10,22,121,16,51,0.6,25.2,72,1014.0,2.1,299.8
13137,2020-10-16 10,9,18,121,14,65,0.6,27.6,63,1014.4,2.0,349.0
13138,2020-10-16 11,9,16,44,16,74,0.6,27.9,63,1014.3,3.2,308.7
13139,2020-10-16 12,9,12,39,16,88,0.6,30.0,57,1013.5,2.4,347.6
13140,2020-10-16 13,9,11,39,12,89,0.6,30.7,54,1012.4,1.8,342.6
13141,2020-10-16 14,9,10,41,12,91,0.6,31.1,54,1011.1,3.2,316.1
13142,2020-10-16 15,9,14,38,12,86,0.6,30.8,55,1010.4,2.4,326.2
13143,2020-10-16 16,9,14,37,12,83,0.6,31.4,54,1009.9,1.7,16.4
13144,2020-10-16 17,8,24,55,17,109,0.6,30.0,64,1009.9,2.5,137.2
13145,2020-10-16 18,9,24,78,17,122,0.6,27.2,77,1010.4,1.6,130.2
13146,2020-10-16 19,8,21,69,17,120,0.6,25.9,83,1011.0,2.1,138.7
13147,2020-10-16 20,8,22,60,19,107,0.6,25.7,84,1012.1,1.7,136.2
13148,2020-10-16 21,8,16,46,16,110,0.6,25.8,84,1013.0,1.3,158.6
13149,2020-10-16 22,10,20,46,38,75,0.6,25.8,77,1013.4,2.7,324.6
13150,2020-10-16 23,9,16,48,46,65,0.7,25.2,73,1013.7,2.6,340.8
13151,2020-10-17 0,9,12,48,43,63,0.7,24.4,74,1013.8,3.3,316.9
13152,2020-10-17 1,9,11,46,40,58,0.6,23.9,75,1013.8,3.4,315.8
13153,2020-10-17 2,9,10,34,34,53,0.7,23.3,76,1013.4,3.3,331.2
13154,2020-10-17 3,9,10,32,28,49,0.7,22.9,77,1013.1,4.0,314.3
13155,2020-10-17 4,9,10,25,23,44,0.7,22.6,77,1012.9,3.5,321.3
13156,2020-10-17 5,8,10,27,20,43,0.7,22.3,78,1012.7,3.9,328.5
13157,2020-10-17 6,8,11,20,17,40,0.7,22.1,78,1013.1,3.5,310.0
13158,2020-10-17 7,8,11,17,16,38,0.7,22.0,78,1013.8,3.0,318.7
13159,2020-10-17 8,8,14,23,14,36,0.7,22.3,78,1014.5,3.7,312.4
13160,2020-10-17 9,9,12,20,14,40,0.7,23.7,73,1015.0,4.2,318.5
13161,2020-10-17 10,9,13,34,15,48,0.7,25.0,70,1015.2,4.0,315.1
13162,2020-10-17 11,9,13,38,16,57,0.7,25.4,68,1015.1,3.5,326.8
13163,2020-10-17 12,10,13,30,17,67,0.7,25.2,69,1014.5,4.2,319.1
13164,2020-10-17 13,9,11,33,14,78,0.7,26.2,66,1013.6,3.6,317.0
13165,2020-10-17 14,9,10,25,14,81,0.7,28.2,62,1012.8,2.6,322.9
13166,2020-10-17 15,9,9,38,13,83,0.7,28.4,60,1011.8,2.0,20.1
13167,2020-10-17 16,8,18,33,13,71,0.7,27.4,63,1011.4,1.9,352.1
13168,2020-10-17 17,9,20,42,15,70,0.7,26.1,68,1011.8,2.7,326.8
13169,2020-10-17 18,9,19,44,17,72,0.7,25.4,69,1012.4,2.7,323.3
13170,2020-10-17 19,9,18,44,19,71,0.7,24.5,70,1013.1,3.3,332.0
13171,2020-10-17 20,10,20,46,22,59,0.7,23.7,73,1014.3,3.5,305.4
13172,2020-10-17 21,9,19,41,23,51,0.8,22.9,75,1015.1,3.6,310.8
13173,2020-10-17 22,10,17,36,22,46,0.7,22.5,76,1015.3,3.9,313.1
13174,2020-10-17 23,9,17,35,21,40,0.8,22.3,76,1015.4,2.2,293.1
13175,2020-10-18 0,8,15,34,20,41,0.7,22.0,77,1015.2,2.7,291.9
13176,2020-10-18 1,8,15,25,19,38,0.7,21.5,78,1015.0,2.6,298.5
13177,2020-10-18 2,9,14,28,17,38,0.7,21.1,78,1014.6,4.0,315.0
13178,2020-10-18 3,9,14,23,16,36,0.8,20.7,79,1014.3,2.4,317.0
13179,2020-10-18 4,9,13,23,16,35,0.8,20.6,80,1013.9,2.9,310.5
13180,2020-10-18 5,9,13,24,15,32,0.8,20.2,80,1014.0,2.9,314.0
13181,2020-10-18 6,9,14,17,14,28,0.8,19.8,81,1014.3,2.6,295.5
13182,2020-10-18 7,9,15,25,14,26,0.8,19.5,82,1014.9,3.1,301.1
13183,2020-10-18 8,10,14,21,12,27,0.8,20.9,77,1015.5,4.2,305.4
13184,2020-10-18 9,9,14,25,11,30,0.8,23.0,70,1016.1,3.4,297.3
13185,2020-10-18 10,9,14,32,11,39,0.8,24.1,68,1016.2,3.5,309.7
13186,2020-10-18 11,9,13,31,11,56,0.8,25.2,64,1015.9,4.3,292.9
13187,2020-10-18 12,9,13,34,10,75,0.8,26.0,62,1015.0,4.0,299.9
13188,2020-10-18 13,9,10,32,10,90,0.8,27.4,59,1014.1,3.2,302.4
13189,2020-10-18 14,10,11,37,11,98,0.8,28.2,57,1013.2,3.9,300.7
13190,2020-10-18 15,10,13,37,11,117,0.8,30.2,53,1012.6,1.8,352.8
13191,2020-10-18 16,10,14,47,12,115,0.8,29.7,55,1012.4,2.2,334.9
13192,2020-10-18 17,9,17,56,15,113,0.8,27.6,64,1012.8,1.8,141.9
13193,2020-10-18 18,10,20,49,21,97,0.8,26.0,67,1013.4,1.5,344.6
13194,2020-10-18 19,10,18,44,23,80,0.8,25.2,67,1013.6,3.1,338.7
13195,2020-10-18 20,10,17,44,24,70,0.8,24.7,67,1014.3,2.7,339.2
13196,2020-10-18 21,9,18,45,25,57,0.7,23.7,69,1015.0,4.0,312.4
13197,2020-10-18 22,9,17,40,26,49,0.7,23.0,71,1015.4,4.1,308.5
13198,2020-10-18 23,9,18,38,27,41,0.7,22.4,72,1015.7,2.9,307.5
13199,2020-10-19 0,9,15,32,26,40,0.7,21.9,73,1015.5,3.0,293.5
13200,2020-10-19 1,9,13,33,24,40,0.7,21.5,75,1015.1,3.0,294.4
13201,2020-10-19 2,8,12,32,22,38,0.7,21.1,76,1014.6,2.4,278.6
13202,2020-10-19 3,9,13,24,19,37,0.7,20.7,76,1014.3,2.4,285.5
13203,2020-10-19 4,8,11,19,16,39,0.7,20.3,77,1014.3,4.2,308.3
13204,2020-10-19 5,8,10,17,15,40,0.7,20.1,78,1014.3,3.9,311.7
13205,2020-10-19 6,8,11,18,14,40,0.7,20.3,77,1014.3,3.2,306.1
13206,2020-10-19 7,8,12,9,13,37,0.7,20.3,77,1015.0,3.7,312.6
13207,2020-10-19 8,9,13,16,14,36,0.8,20.5,77,1015.6,3.6,313.8
13208,2020-10-19 9,8,12,22,17,37,0.8,21.4,74,1016.1,4.4,301.2
13209,2020-10-19 10,9,13,34,18,42,0.8,22.9,70,1016.1,4.5,312.6
13210,2020-10-19 11,9,11,37,20,55,0.8,23.9,67,1015.8,4.6,302.8
13211,2020-10-19 12,9,11,50,20,68,0.8,25.3,63,1015.0,4.2,297.1
13212,2020-10-19 13,9,9,44,20,82,0.8,25.9,62,1014.0,3.7,325.2
13213,2020-10-19 14,8,9,36,20,88,0.8,26.4,61,1013.4,3.9,312.0
13214,2020-10-19 15,9,13,46,21,91,0.8,26.5,61,1012.9,4.4,316.6
13215,2020-10-19 16,9,14,52,21,87,0.7,25.5,63,1012.8,5.1,315.6
13216,2020-10-19 17,9,16,45,21,83,0.7,25.1,64,1012.9,4.6,316.6
13217,2020-10-19 18,9,16,54,23,81,0.7,24.6,66,1013.3,3.9,317.0
13218,2020-10-19 19,8,15,42,23,74,0.7,24.1,66,1014.0,3.2,340.3
13219,2020-10-19 20,8,15,41,23,65,0.7,23.2,67,1014.9,3.4,330.0
13220,2020-10-19 21,8,15,42,26,53,0.7,22.3,70,1015.9,3.6,319.1
13221,2020-10-19 22,8,16,40,27,48,0.7,21.6,72,1016.2,3.8,313.2
13222,2020-10-19 23,8,14,30,26,46,0.7,21.1,74,1016.2,3.4,302.6
13223,2020-10-20 0,9,13,32,25,46,0.7,20.9,74,1015.9,3.3,304.2
13224,2020-10-20 1,8,11,27,23,46,0.7,20.8,75,1015.4,2.3,291.4
13225,2020-10-20 2,8,12,27,21,42,0.7,20.5,76,1014.9,3.1,287.5
13226,2020-10-20 3,8,10,27,19,43,0.7,20.1,76,1014.3,4.1,302.6
13227,2020-10-20 4,8,10,20,18,43,0.7,19.9,78,1013.9,4.4,305.9
13228,2020-10-20 5,8,9,21,17,44,0.7,19.7,78,1013.8,4.3,304.4
13229,2020-10-20 6,8,10,20,16,43,0.8,19.4,79,1014.0,4.2,314.7
13230,2020-10-20 7,8,12,26,16,41,0.8,19.6,79,1014.3,3.5,316.3
13231,2020-10-20 8,9,13,24,15,39,0.8,21.2,73,1014.7,3.5,302.3
13232,2020-10-20 9,9,12,33,17,44,0.8,22.2,70,1015.1,4.2,300.3
13233,2020-10-20 10,8,12,35,17,54,0.8,23.6,66,1015.2,4.4,303.6
13234,2020-10-20 11,9,12,38,18,69,0.8,24.4,65,1015.1,4.6,297.4
13235,2020-10-20 12,9,12,45,18,85,0.8,25.5,62,1014.4,4.4,300.8
13236,2020-10-20 13,9,10,38,16,97,0.8,26.3,60,1013.4,4.4,313.9
13237,2020-10-20 14,9,11,46,16,104,0.8,27.4,57,1012.5,4.1,315.4
13238,2020-10-20 15,9,13,42,16,108,0.8,27.8,57,1012.0,3.9,317.0
13239,2020-10-20 16,9,16,47,17,108,0.8,28.4,55,1011.7,4.1,309.7
13240,2020-10-20 17,9,20,56,18,102,0.8,27.6,58,1011.7,3.8,310.6
13241,2020-10-20 18,9,20,57,20,96,0.8,26.2,61,1011.8,2.6,315.0
13242,2020-10-20 19,10,20,47,23,88,0.8,25.2,63,1012.2,3.3,328.5
13243,2020-10-20 20,10,15,59,28,84,0.8,24.2,64,1012.9,4.3,324.9
13244,2020-10-20 21,10,15,54,29,73,0.8,23.5,66,1014.0,4.1,316.1
13245,2020-10-20 22,9,15,47,28,65,0.7,22.8,67,1014.4,3.6,308.6
13246,2020-10-20 23,9,13,42,26,62,0.7,21.9,69,1014.5,4.8,315.4
13247,2020-10-21 0,9,11,33,24,62,0.7,21.3,71,1014.2,2.5,314.5
13248,2020-10-21 1,9,11,30,25,59,0.7,20.8,73,1014.0,2.5,291.2
13249,2020-10-21 2,8,10,27,25,58,0.7,20.6,73,1013.3,4.5,290.9
13250,2020-10-21 3,8,11,28,26,54,0.7,20.2,75,1012.7,4.9,289.3
13251,2020-10-21 4,8,11,26,26,51,0.8,20.0,76,1012.2,4.5,286.8
13252,2020-10-21 5,9,10,22,26,50,0.8,19.8,77,1011.9,4.5,295.4
13253,2020-10-21 6,9,11,35,28,49,0.8,19.5,78,1011.9,4.9,303.3
13254,2020-10-21 7,10,15,29,32,44,0.8,19.3,80,1012.4,3.8,272.1
13255,2020-10-21 8,10,14,41,31,50,0.8,20.5,75,1012.7,4.4,300.3
13256,2020-10-21 9,9,10,42,26,59,0.8,21.7,70,1012.8,4.4,335.1
13257,2020-10-21 10,9,10,42,25,67,0.8,23.5,65,1012.9,3.9,333.1
13258,2020-10-21 11,8,11,50,25,76,0.8,24.7,62,1012.6,3.2,309.0
13259,2020-10-21 12,8,10,54,24,86,0.9,25.2,60,1011.8,4.4,330.7
13260,2020-10-21 13,9,8,59,23,93,0.8,25.7,59,1010.9,4.4,316.9
13261,2020-10-21 14,9,7,64,22,101,0.6,26.3,57,1009.9,4.4,330.1
13262,2020-10-21 15,9,8,68,21,102,0.6,26.5,56,1009.0,4.6,346.3
13263,2020-10-21 16,8,10,56,22,100,0.6,26.7,55,1008.5,4.0,336.7
13264,2020-10-21 17,8,10,52,20,100,0.6,26.3,56,1008.3,4.0,339.0
13265,2020-10-21 18,8,12,51,18,92,0.6,25.1,59,1008.4,2.9,334.2
13266,2020-10-21 19,9,14,44,20,95,0.6,24.2,61,1008.5,3.2,329.2
13267,2020-10-21 20,10,18,49,24,94,0.6,23.8,61,1008.7,3.0,318.4
13268,2020-10-21 21,10,14,56,24,98,0.6,23.5,61,1008.7,2.8,326.4
13269,2020-10-21 22,10,13,48,23,97,0.6,23.3,62,1008.6,3.2,323.8
13270,2020-10-21 23,10,12,43,22,96,0.6,23.0,62,1008.4,3.2,320.0
13271,2020-10-22 0,11,11,46,23,95,0.6,22.7,63,1008.6,3.8,310.2
13272,2020-10-22 1,11,11,32,23,95,0.6,22.4,64,1008.5,4.7,330.5
13273,2020-10-22 2,11,10,42,25,93,0.6,22.2,65,1008.1,4.6,322.1
13274,2020-10-22 3,11,10,40,31,88,0.7,21.9,66,1007.7,4.4,321.0
13275,2020-10-22 4,11,10,45,36,82,0.7,21.5,68,1007.2,5.1,329.2
13276,2020-10-22 5,11,9,42,34,81,0.7,21.1,69,1007.1,5.0,327.5
13277,2020-10-22 6,10,10,43,33,79,0.7,20.9,70,1007.6,4.7,326.6
13278,2020-10-22 7,10,12,37,30,74,0.7,20.8,70,1008.3,3.7,313.8
13279,2020-10-22 8,11,14,39,30,71,0.8,21.2,68,1008.8,6.2,306.0
13280,2020-10-22 9,10,12,52,31,75,0.8,22.0,66,1009.0,7.5,315.2
13281,2020-10-22 10,10,14,63,30,79,0.7,22.5,64,1009.5,5.4,315.0
13282,2020-10-22 11,11,13,54,27,88,0.7,24.5,58,1009.7,4.6,318.1
13283,2020-10-22 12,11,12,59,23,94,0.7,25.0,58,1009.2,4.6,328.4
13284,2020-10-22 13,10,10,49,19,98,0.7,25.8,57,1008.2,4.6,326.9
13285,2020-10-22 14,10,9,45,15,96,0.6,26.6,55,1007.3,3.7,346.1
13286,2020-10-22 15,9,10,44,13,90,0.6,26.3,56,1007.0,4.8,332.0
13287,2020-10-22 16,9,9,41,13,90,0.6,26.0,57,1007.2,4.6,336.3
13288,2020-10-22 17,9,9,34,13,86,0.6,25.9,57,1007.7,4.1,338.6
13289,2020-10-22 18,10,15,42,18,86,0.6,24.6,59,1008.0,5.0,321.3
13290,2020-10-22 19,10,13,44,17,80,0.6,23.8,61,1008.2,4.9,317.6
13291,2020-10-22 20,9,8,30,14,84,0.6,23.7,58,1008.6,4.7,305.9
13292,2020-10-22 21,9,11,23,14,84,0.5,23.7,57,1009.1,3.6,307.2
13293,2020-10-22 22,9,10,27,14,85,0.6,23.3,58,1009.1,4.5,311.7
13294,2020-10-22 23,11,9,31,15,90,0.6,22.8,58,1009.0,5.0,321.3
13295,2020-10-23 0,10,10,28,15,88,0.6,22.4,57,1009.3,2.5,326.3
13296,2020-10-23 1,11,10,29,15,86,0.6,22.1,56,1009.2,2.9,323.5
13297,2020-10-23 2,11,9,26,13,89,0.5,21.9,54,1008.8,3.8,334.7
13298,2020-10-23 3,11,8,26,14,90,0.5,21.6,53,1009.0,3.6,339.8
13299,2020-10-23 4,11,9,28,15,89,0.6,21.2,55,1009.0,3.8,332.2
