,1,2,3,4,5,6,7,8,9,10,11,12
13342,2020-10-29 10,10,28,75,56,103,1.0,23.3,69,1015.2,1.9,180.2
13343,2020-10-29 11,9,23,74,55,108,1.0,22.9,72,1015.5,2.1,150.3
13344,2020-10-29 12,7,20,92,58,106,1.0,22.0,78,1015.2,1.8,160.0
13345,2020-10-29 13,6,17,58,52,106,1.0,22.2,77,1014.6,2.1,153.7
13346,2020-10-29 14,5,16,83,47,103,0.9,21.5,84,1013.8,1.4,180.4
13347,2020-10-29 15,5,20,66,44,100,1.0,21.9,83,1013.3,1.2,191.4
13348,2020-10-29 16,6,23,50,37,89,1.0,22.4,81,1013.0,1.2,180.4
13349,2020-10-29 17,5,39,58,37,64,1.0,21.5,86,1013.1,1.0,281.2
13350,2020-10-29 18,5,47,73,33,53,1.1,20.1,90,1013.3,1.0,240.9
13351,2020-10-29 19,5,32,33,25,69,1.1,21.4,85,1013.7,1.1,192.0
13352,2020-10-29 20,5,34,34,24,61,1.1,21.1,86,1014.2,1.0,237.8
13353,2020-10-29 21,5,29,25,21,60,1.0,21.2,84,1014.9,1.6,162.1
13354,2020-10-29 22,5,37,20,20,47,1.0,21.5,84,1015.1,1.3,220.5
13355,2020-10-29 23,5,55,43,21,16,1.0,20.5,88,1015.2,1.2,319.4
13356,2020-10-30 0,6,39,31,21,33,1.0,21.0,86,1015.1,1.0,325.3
13357,2020-10-30 1,6,15,9,25,74,0.9,21.7,79,1014.8,1.8,170.1
13358,2020-10-30 2,6,16,30,34,72,0.9,21.9,77,1014.4,1.1,191.0
13359,2020-10-30 3,5,16,44,35,72,0.9,22.0,75,1013.8,1.8,160.7
13360,2020-10-30 4,5,13,35,33,71,0.9,21.8,75,1013.6,1.9,164.5
13361,2020-10-30 5,6,13,29,34,69,0.9,21.8,74,1013.5,1.8,168.4
13362,2020-10-30 6,5,14,46,37,67,0.9,21.7,73,1013.7,1.3,163.8
13363,2020-10-30 7,5,16,58,39,64,0.9,21.7,73,1014.3,1.3,160.8
13364,2020-10-30 8,6,22,54,41,60,1.0,21.8,71,1015.0,1.6,153.0
13365,2020-10-30 9,6,24,50,40,62,1.0,22.0,69,1015.6,1.7,156.0
13366,2020-10-30 10,6,19,47,38,63,1.0,22.3,68,1016.1,1.6,152.1
13367,2020-10-30 11,6,18,48,37,66,0.9,22.4,67,1016.1,1.5,153.4
13368,2020-10-30 12,6,16,48,36,75,0.9,23.1,64,1015.2,1.1,164.6
13369,2020-10-30 13,6,22,38,36,76,1.0,23.6,64,1014.2,1.2,346.1
13370,2020-10-30 14,6,23,55,37,83,1.0,23.8,65,1013.0,1.5,348.2
13371,2020-10-30 15,9,27,58,37,91,1.0,24.6,64,1012.1,1.4,354.5
13372,2020-10-30 16,10,28,55,36,103,0.9,25.1,63,1011.7,1.0,335.4
13373,2020-10-30 17,8,28,54,36,107,1.0,25.9,62,1011.7,0.8,352.3
13374,2020-10-30 18,8,43,57,40,87,1.2,25.6,65,1012.0,0.6,345.5
13375,2020-10-30 19,10,69,106,56,44,1.3,24.4,71,1012.4,1.6,2.1
13376,2020-10-30 20,15,68,120,65,44,1.3,24.3,71,1013.4,0.9,10.0
13377,2020-10-30 21,20,54,119,71,46,1.6,24.2,71,1013.9,0.3,41.6
13378,2020-10-30 22,16,68,118,71,26,1.6,24.1,73,1014.2,0.6,302.0
13379,2020-10-30 23,12,45,86,53,53,1.2,24.2,69,1014.2,1.3,194.7
13380,2020-10-31 0,9,33,65,46,64,1.0,23.8,66,1014.0,1.4,192.8
13381,2020-10-31 1,8,24,61,43,76,0.9,23.3,66,1013.5,1.5,197.5
13382,2020-10-31 2,8,24,60,44,72,0.8,22.8,68,1013.2,1.1,191.9
13383,2020-10-31 3,8,23,62,45,68,0.9,22.5,69,1012.7,0.8,235.9
13384,2020-10-31 4,8,44,78,48,34,0.9,21.9,75,1012.6,0.6,337.3
13385,2020-10-31 5,9,36,73,47,43,0.9,21.7,75,1012.4,0.6,204.9
13386,2020-10-31 6,10,18,39,43,75,0.9,22.0,68,1012.7,1.2,170.2
13387,2020-10-31 7,9,54,64,48,25,1.0,21.6,73,1013.4,0.8,317.0
13388,2020-10-31 8,9,27,68,43,64,0.9,22.2,67,1014.3,1.2,181.4
13389,2020-10-31 9,9,23,49,41,70,1.0,22.7,65,1014.9,1.5,213.9
13390,2020-10-31 10,9,32,54,43,61,1.0,23.5,64,1015.5,1.2,268.0
13391,2020-10-31 11,10,25,68,39,82,0.9,24.6,59,1015.3,1.4,208.3
13392,2020-10-31 12,10,22,48,35,102,0.8,25.7,57,1014.3,1.5,278.2
13393,2020-10-31 13,9,18,48,32,113,0.8,26.3,55,1013.2,2.2,203.5
13394,2020-10-31 14,8,16,46,32,122,0.8,26.8,54,1011.8,1.4,210.4
13395,2020-10-31 15,8,17,48,32,122,0.8,27.4,53,1010.5,1.0,180.5
13396,2020-10-31 16,8,18,48,34,133,0.8,27.2,55,1009.8,1.6,284.1
13397,2020-10-31 17,8,17,68,34,126,0.8,26.9,57,1009.6,1.5,276.5
13398,2020-10-31 18,7,24,56,35,108,0.9,26.4,59,1009.9,1.3,274.7
13399,2020-10-31 19,8,41,70,42,82,1.1,25.9,62,1010.3,1.0,187.4
13400,2020-10-31 20,7,46,84,47,58,1.2,25.3,65,1011.0,0.8,162.3
13401,2020-10-31 21,7,28,60,39,84,1.0,24.7,65,1011.5,1.0,146.8
13402,2020-10-31 22,7,35,60,41,69,1.0,24.4,67,1011.8,0.6,173.0
13403,2020-10-31 23,8,32,56,40,71,1.0,24.1,67,1011.9,0.8,191.4
13404,2020-11-1 0,10,29,55,39,68,1.0,23.8,67,1011.8,1.0,187.1
13405,2020-11-1 1,10,31,62,43,57,1.0,23.2,70,1011.8,1.0,192.0
13406,2020-11-1 2,12,33,59,47,57,1.0,23.0,71,1011.7,0.9,188.2
13407,2020-11-1 3,12,36,73,49,49,1.0,22.7,72,1011.3,0.5,190.1
13408,2020-11-1 4,10,33,70,47,47,1.0,22.5,72,1011.2,0.9,196.0
13409,2020-11-1 5,9,40,72,48,33,1.0,22.1,75,1011.2,0.4,197.1
13410,2020-11-1 6,8,47,72,49,21,1.0,22.0,77,1011.4,0.4,260.7
13411,2020-11-1 7,11,46,81,50,26,1.0,21.9,76,1011.9,0.8,200.3
13412,2020-11-1 8,14,48,66,51,28,1.0,22.2,74,1012.6,0.7,293.6
13413,2020-11-1 9,13,54,76,50,24,1.1,23.7,71,1013.0,0.7,293.3
13414,2020-11-1 10,14,46,73,47,47,1.1,24.6,65,1013.1,1.0,293.7
13415,2020-11-1 11,15,32,67,41,86,1.0,25.4,62,1012.6,1.7,296.8
13416,2020-11-1 12,13,22,50,34,124,0.9,26.7,56,1011.6,1.8,305.7
13417,2020-11-1 13,11,17,48,31,144,0.8,27.5,53,1010.3,1.9,301.9
13418,2020-11-1 14,10,17,47,31,154,0.8,28.1,52,1009.3,1.9,289.4
13419,2020-11-1 15,10,16,50,31,161,0.8,28.7,51,1008.4,1.7,281.8
13420,2020-11-1 16,10,17,50,31,164,0.8,28.8,51,1008.0,1.9,275.3
13421,2020-11-1 17,10,23,60,35,158,0.9,28.6,53,1008.0,2.0,271.9
13422,2020-11-1 18,10,27,74,40,140,1.1,28.1,56,1008.2,1.5,188.6
13423,2020-11-1 19,9,33,86,46,118,1.3,27.4,59,1008.6,1.3,162.3
13424,2020-11-1 20,9,31,75,46,109,1.1,26.8,59,1009.3,1.4,183.1
13425,2020-11-1 21,10,43,98,47,86,1.2,26.4,60,1010.1,1.4,181.5
13426,2020-11-1 22,13,45,69,44,72,1.1,26.2,60,1010.6,1.6,198.2
13427,2020-11-1 23,13,40,68,43,70,1.1,25.8,61,1010.6,1.4,190.0
13428,2020-11-2 0,16,30,63,42,76,1.1,25.8,61,1010.4,2.0,153.6
13429,2020-11-2 1,16,28,63,43,72,1.0,25.4,62,1010.4,1.9,171.2
13430,2020-11-2 2,15,30,73,48,68,1.0,24.9,64,1010.5,1.0,164.3
13431,2020-11-2 3,14,27,74,50,69,1.0,24.4,66,1010.5,1.5,185.1
13432,2020-11-2 4,10,17,73,52,78,0.9,24.0,68,1010.2,2.4,159.5
13433,2020-11-2 5,7,14,64,52,78,0.9,23.8,68,1010.1,2.6,164.7
13434,2020-11-2 6,7,14,64,53,72,1.0,23.3,69,1010.5,2.5,153.6
13435,2020-11-2 7,6,20,65,53,61,1.0,23.0,71,1011.0,1.8,158.8
13436,2020-11-2 8,8,23,68,51,60,1.1,23.2,69,1011.8,1.4,148.4
13437,2020-11-2 9,8,19,58,45,61,1.1,23.6,67,1012.7,2.0,147.1
13438,2020-11-2 10,9,18,48,40,63,1.0,24.2,64,1013.2,2.3,142.3
13439,2020-11-2 11,8,19,61,38,62,1.1,24.1,65,1013.5,2.3,144.0
13440,2020-11-2 12,7,18,49,36,63,1.1,24.3,64,1013.0,2.0,152.9
13441,2020-11-2 13,7,17,36,30,66,1.1,24.6,62,1012.4,1.8,140.8
13442,2020-11-2 14,7,18,40,30,66,1.1,24.2,64,1011.9,2.3,150.3
13443,2020-11-2 15,8,21,41,37,76,1.0,24.3,63,1010.9,2.5,180.6
13444,2020-11-2 16,8,22,52,38,75,1.0,24.1,62,1010.6,2.6,193.5
13445,2020-11-2 17,8,21,54,35,74,1.0,23.8,62,1010.7,2.8,188.4
13446,2020-11-2 18,8,26,53,35,67,1.1,23.4,62,1011.1,2.6,191.3
13447,2020-11-2 19,9,26,53,35,62,1.1,23.1,62,1012.0,2.3,175.8
13448,2020-11-2 20,9,24,50,32,65,1.0,22.9,61,1012.7,2.3,163.5
13449,2020-11-2 21,9,23,39,30,60,1.0,22.6,63,1013.3,1.9,147.2
13450,2020-11-2 22,8,20,39,28,58,1.0,22.1,65,1013.9,1.9,153.1
13451,2020-11-2 23,7,17,35,25,61,0.9,21.6,66,1014.0,2.2,144.8
13452,2020-11-3 0,7,15,23,21,64,0.9,21.1,65,1013.8,2.5,135.3
13453,2020-11-3 1,7,14,20,19,64,0.9,20.7,65,1013.8,2.5,137.6
13454,2020-11-3 2,6,14,12,18,64,0.8,20.4,64,1013.4,3.1,145.2
13455,2020-11-3 3,6,13,18,17,67,0.8,20.3,64,1013.1,2.8,145.4
13456,2020-11-3 4,6,13,7,16,67,0.8,20.2,64,1013.2,2.9,150.2
13457,2020-11-3 5,6,13,15,15,66,0.8,19.9,65,1013.2,2.5,140.3
13458,2020-11-3 6,6,15,11,16,68,0.8,20.0,64,1013.6,1.8,131.7
13459,2020-11-3 7,6,18,17,17,67,0.9,20.1,63,1014.0,1.7,140.0
13460,2020-11-3 8,7,21,19,18,66,0.9,20.4,61,1014.6,2.1,140.0
13461,2020-11-3 9,7,18,26,16,73,0.9,21.3,58,1015.1,2.8,137.6
13462,2020-11-3 10,7,17,28,17,81,0.9,22.5,54,1015.2,2.4,146.8
13463,2020-11-3 11,7,16,36,18,94,0.9,23.5,51,1014.8,3.1,176.3
13464,2020-11-3 12,8,16,43,20,109,0.9,24.2,49,1013.9,3.1,187.6
13465,2020-11-3 13,8,25,50,20,110,0.9,24.5,49,1012.9,2.6,145.7
13466,2020-11-3 14,8,30,58,22,111,0.9,25.1,49,1011.9,2.3,142.7
13467,2020-11-3 15,9,19,66,24,93,0.9,24.8,50,1011.4,2.8,144.2
13468,2020-11-3 16,8,20,73,27,92,0.9,24.5,51,1011.6,2.8,169.1
13469,2020-11-3 17,8,22,80,31,91,0.9,24.1,52,1012.0,2.2,173.7
13470,2020-11-3 18,7,23,88,32,90,0.9,23.5,53,1012.2,2.5,154.5
13471,2020-11-3 19,8,23,100,36,86,0.9,23.1,52,1012.4,2.1,159.7
13472,2020-11-3 20,9,25,104,36,82,0.9,23.2,51,1013.2,2.1,174.4
13473,2020-11-3 21,7,25,104,38,77,0.9,22.9,54,1013.5,2.2,177.0
13474,2020-11-3 22,7,22,105,40,79,0.9,22.8,54,1013.8,2.2,171.7
13475,2020-11-3 23,7,20,108,40,84,0.9,22.7,53,1013.8,2.5,175.7
13476,2020-11-4 0,6,18,104,39,87,0.8,22.7,52,1013.8,2.0,166.7
13477,2020-11-4 1,7,19,102,39,81,0.8,22.4,55,1013.6,1.9,164.5
13478,2020-11-4 2,8,21,101,39,76,0.8,22.3,54,1013.3,1.9,161.2
13479,2020-11-4 3,11,18,95,41,81,0.8,22.1,55,1013.0,2.5,155.4
13480,2020-11-4 4,11,24,56,40,82,0.8,22.2,52,1012.8,1.9,163.8
13481,2020-11-4 5,9,24,57,40,86,0.8,22.1,51,1012.7,1.5,157.5
13482,2020-11-4 6,8,25,60,41,86,0.8,21.8,51,1012.9,1.4,159.0
13483,2020-11-4 7,11,27,61,42,84,0.8,21.7,51,1013.5,1.8,159.0
13484,2020-11-4 8,9,29,60,40,86,0.9,21.6,50,1014.0,2.2,157.5
13485,2020-11-4 9,8,27,62,41,86,0.9,21.6,52,1014.4,1.9,157.2
13486,2020-11-4 10,6,26,60,40,91,0.8,22.1,50,1014.7,1.2,145.3
13487,2020-11-4 11,7,27,56,39,96,0.8,22.9,48,1014.5,1.7,162.8
13488,2020-11-4 12,8,26,51,36,103,0.8,23.5,46,1013.6,2.1,167.7
13489,2020-11-4 13,8,25,48,34,111,0.8,24.4,45,1012.6,2.4,199.4
13490,2020-11-4 14,8,24,49,34,122,0.8,25.0,45,1011.9,2.0,225.9
13491,2020-11-4 15,8,24,51,36,125,0.8,25.0,47,1011.3,2.5,275.2
13492,2020-11-4 16,7,23,49,36,128,0.8,25.0,47,1011.1,2.8,275.2
13493,2020-11-4 17,7,22,52,38,131,0.8,25.0,48,1011.1,1.9,241.4
13494,2020-11-4 18,8,24,54,39,128,0.9,24.4,49,1011.1,2.3,200.6
13495,2020-11-4 19,7,28,56,41,115,0.9,24.0,49,1011.4,1.5,177.1
13496,2020-11-4 20,7,24,55,41,115,0.9,23.5,51,1011.8,1.4,164.6
13497,2020-11-4 21,8,29,57,42,102,0.9,23.4,51,1012.3,1.1,192.3
13498,2020-11-4 22,8,34,57,42,92,0.9,23.1,53,1012.6,1.5,197.0
13499,2020-11-4 23,8,36,58,42,84,0.9,22.9,55,1012.6,1.5,202.0
13500,2020-11-5 0,8,29,54,41,89,0.9,22.9,55,1012.6,1.2,192.8
13501,2020-11-5 1,9,27,52,41,86,0.9,22.8,55,1012.6,0.8,157.2
13502,2020-11-5 2,8,28,53,43,77,0.8,22.8,57,1012.5,0.8,236.0
13503,2020-11-5 3,9,28,53,43,73,0.8,22.3,59,1012.4,0.9,289.0
13504,2020-11-5 4,9,27,50,42,69,0.8,22.2,59,1012.2,0.6,155.4
13505,2020-11-5 5,8,25,49,41,69,0.8,21.9,59,1011.9,0.6,225.3
13506,2020-11-5 6,11,32,52,43,62,0.9,21.6,59,1012.1,1.3,211.2
13507,2020-11-5 7,16,47,54,42,52,1.0,21.3,58,1012.9,1.4,196.7
13508,2020-11-5 8,18,59,58,44,45,1.1,21.6,57,1013.9,0.9,172.7
13509,2020-11-5 9,17,45,59,44,66,1.0,22.5,53,1014.4,1.4,203.0
13510,2020-11-5 10,15,37,58,42,86,0.9,23.4,51,1014.6,1.8,214.0
13511,2020-11-5 11,16,29,59,42,108,0.9,24.4,49,1014.6,1.6,233.7
13512,2020-11-5 12,14,23,54,40,128,0.8,24.9,48,1013.8,2.4,264.3
13513,2020-11-5 13,13,20,53,40,141,0.8,25.3,48,1012.7,2.8,273.2
13514,2020-11-5 14,11,18,50,39,147,0.8,26.1,46,1011.5,2.1,283.8
13515,2020-11-5 15,10,18,46,37,148,0.8,26.8,45,1010.6,1.7,286.3
13516,2020-11-5 16,10,18,42,36,146,0.7,27.1,45,1010.2,1.6,273.5
13517,2020-11-5 17,10,21,44,37,145,0.8,27.1,45,1010.3,1.2,265.5
13518,2020-11-5 18,9,34,53,41,128,0.9,26.4,48,1010.8,0.9,262.3
13519,2020-11-5 19,9,41,54,42,108,1.0,25.7,51,1011.2,1.0,179.3
13520,2020-11-5 20,8,58,80,58,64,1.4,24.8,56,1011.7,0.7,149.4
13521,2020-11-5 21,8,54,60,49,64,1.2,24.3,58,1012.1,0.8,177.6
13522,2020-11-5 22,7,40,52,48,79,1.0,23.5,60,1012.5,1.2,185.7
13523,2020-11-5 23,8,39,59,50,73,0.9,22.7,63,1012.8,0.9,170.2
13524,2020-11-6 0,7,33,53,46,79,1.0,22.7,62,1012.9,0.6,189.6
13525,2020-11-6 1,8,27,47,44,86,0.9,22.3,63,1012.8,0.8,223.3
13526,2020-11-6 2,8,28,49,46,80,0.9,22.0,64,1012.3,0.7,184.6
13527,2020-11-6 3,8,29,51,46,73,0.8,21.6,66,1011.9,0.6,189.6
13528,2020-11-6 4,8,37,57,50,54,0.8,21.2,71,1011.7,0.8,303.6
13529,2020-11-6 5,7,35,59,51,53,0.8,21.0,71,1011.9,0.5,191.5
13530,2020-11-6 6,8,39,58,50,52,0.8,20.9,70,1012.3,0.6,213.9
13531,2020-11-6 7,9,53,59,49,41,0.9,20.7,70,1012.8,0.6,242.1
13532,2020-11-6 8,9,80,74,54,13,1.1,21.2,72,1013.4,0.8,344.5
13533,2020-11-6 9,12,70,75,53,29,1.1,22.5,66,1013.9,0.9,316.2
13534,2020-11-6 10,12,63,72,50,48,1.0,23.2,61,1014.3,1.4,352.2
13535,2020-11-6 11,13,49,60,42,86,0.9,24.8,54,1014.2,1.4,1.2
13536,2020-11-6 12,12,38,54,38,119,0.8,26.2,50,1013.2,1.5,344.8
13537,2020-11-6 13,10,25,42,32,130,0.7,27.7,46,1011.9,1.5,55.4
13538,2020-11-6 14,9,18,32,29,119,0.7,28.8,43,1010.6,2.3,136.7
13539,2020-11-6 15,8,17,31,28,118,0.7,29.4,42,1009.6,2.5,149.6
13540,2020-11-6 16,8,18,33,30,115,0.7,29.8,43,1008.9,1.9,150.5
13541,2020-11-6 17,7,23,35,31,112,0.8,29.8,45,1008.8,1.6,133.1
13542,2020-11-6 18,10,22,44,36,128,0.8,28.6,48,1009.2,2.0,120.0
13543,2020-11-6 19,10,27,49,40,112,0.9,27.7,51,1009.5,1.6,126.2
13544,2020-11-6 20,9,36,52,42,90,1.1,26.9,54,1010.2,1.1,145.7
13545,2020-11-6 21,11,41,51,42,81,1.0,26.5,54,1010.7,1.5,119.8
13546,2020-11-6 22,11,30,48,40,92,0.9,26.1,54,1010.9,1.0,158.8
13547,2020-11-6 23,10,23,45,40,100,0.9,25.6,54,1011.2,1.5,161.5
13548,2020-11-7 0,10,23,45,39,101,0.9,25.1,55,1011.5,1.9,148.6
13549,2020-11-7 1,10,16,42,38,112,0.8,24.8,56,1011.8,2.9,156.0
13550,2020-11-7 2,8,16,42,38,111,0.8,24.3,57,1011.8,2.3,150.4
13551,2020-11-7 3,8,15,43,39,111,0.8,24.0,57,1011.8,2.6,147.4
13552,2020-11-7 4,9,14,44,40,110,0.8,23.6,58,1011.9,2.8,151.3
13553,2020-11-7 5,9,14,45,41,108,0.8,22.8,60,1012.0,2.7,157.3
13554,2020-11-7 6,9,14,46,42,105,0.8,22.3,61,1012.4,3.4,149.2
13555,2020-11-7 7,9,15,47,43,102,0.8,22.0,61,1012.8,2.8,146.8
13556,2020-11-7 8,9,15,48,43,99,0.8,22.1,60,1013.6,3.0,157.6
13557,2020-11-7 9,9,17,47,41,98,0.8,22.9,58,1014.1,2.5,150.3
13558,2020-11-7 10,9,15,45,39,102,0.8,23.9,55,1014.6,2.1,159.5
13559,2020-11-7 11,9,16,44,37,105,0.8,25.2,53,1014.2,1.7,157.0
13560,2020-11-7 12,8,15,40,35,106,0.8,26.3,50,1013.3,2.1,137.6
13561,2020-11-7 13,8,16,35,33,108,0.7,27.4,49,1012.3,2.7,136.4
13562,2020-11-7 14,8,14,32,32,108,0.7,28.1,48,1011.3,3.0,138.0
13563,2020-11-7 15,8,12,30,28,106,0.7,28.5,46,1010.7,3.7,143.1
13564,2020-11-7 16,8,12,33,28,101,0.7,28.9,46,1010.3,3.6,159.0
13565,2020-11-7 17,8,12,38,29,105,0.7,28.7,46,1010.4,3.3,156.5
13566,2020-11-7 18,8,16,44,31,100,0.8,28.1,49,1011.1,2.4,153.0
13567,2020-11-7 19,9,27,51,35,95,0.9,27.2,52,1011.7,1.9,154.4
13568,2020-11-7 20,9,27,53,36,90,0.9,26.6,52,1012.6,1.2,136.4
13569,2020-11-7 21,9,22,51,35,93,0.9,26.1,54,1013.2,2.2,147.6
13570,2020-11-7 22,9,16,52,35,107,0.8,25.7,53,1013.3,2.7,155.1
13571,2020-11-7 23,10,14,53,36,112,0.8,25.1,53,1013.4,3.2,155.7
13572,2020-11-8 0,10,14,53,36,113,0.7,24.6,53,1013.4,3.5,146.7
13573,2020-11-8 1,10,13,55,36,112,0.7,24.1,54,1013.2,4.2,154.5
13574,2020-11-8 2,10,12,58,37,110,0.7,23.6,54,1013.0,3.9,150.5
13575,2020-11-8 3,10,13,60,39,106,0.7,23.2,55,1013.2,2.9,161.2
13576,2020-11-8 4,10,12,60,39,104,0.7,22.8,56,1013.0,3.0,152.1
13577,2020-11-8 5,9,12,60,39,101,0.7,22.5,56,1012.7,3.2,142.0
13578,2020-11-8 6,9,13,58,40,100,0.7,22.5,56,1013.3,2.7,144.1
13579,2020-11-8 7,9,14,57,40,98,0.7,22.4,55,1014.0,3.1,141.8
13580,2020-11-8 8,10,15,54,36,100,0.7,22.6,52,1014.9,3.4,140.4
13581,2020-11-8 9,10,18,53,35,101,0.7,23.2,50,1015.5,3.5,139.8
13582,2020-11-8 10,9,20,50,32,104,0.7,24.3,46,1016.2,2.8,138.2
13583,2020-11-8 11,9,19,49,30,111,0.7,25.4,42,1016.2,2.3,151.4
13584,2020-11-8 12,9,19,52,30,122,0.7,26.2,40,1015.3,2.8,156.6
13585,2020-11-8 13,9,16,53,31,128,0.7,26.8,41,1014.3,2.5,142.3
13586,2020-11-8 14,8,17,44,27,130,0.6,27.5,35,1013.4,2.7,137.3
13587,2020-11-8 15,8,16,42,26,137,0.6,28.0,32,1012.8,2.7,141.5
13588,2020-11-8 16,9,16,44,26,143,0.6,28.0,32,1012.6,2.7,133.6
13589,2020-11-8 17,9,18,45,26,141,0.6,27.8,33,1012.6,2.7,146.1
13590,2020-11-8 18,8,20,48,27,134,0.7,27.0,34,1012.9,2.0,146.2
13591,2020-11-8 19,9,26,54,29,123,0.9,26.2,35,1013.0,1.6,149.2
13592,2020-11-8 20,9,24,51,28,120,0.7,25.9,33,1013.4,1.7,149.3
13593,2020-11-8 21,8,22,45,26,121,0.7,25.8,31,1013.7,2.2,149.7
13594,2020-11-8 22,9,20,49,26,123,0.6,25.2,34,1013.8,2.4,145.7
13595,2020-11-8 23,10,18,57,29,126,0.7,24.2,39,1014.3,2.1,145.0
13596,2020-11-9 0,10,17,60,30,124,0.7,23.4,42,1014.6,2.2,157.4
13597,2020-11-9 1,11,15,57,30,122,0.6,22.9,41,1014.6,2.6,152.3
13598,2020-11-9 2,11,14,53,29,120,0.6,22.5,39,1014.4,2.9,155.2
13599,2020-11-9 3,10,15,48,27,113,0.5,22.2,35,1014.4,1.3,164.0
13600,2020-11-9 4,10,17,48,26,108,0.5,21.8,33,1014.3,1.4,189.6
13601,2020-11-9 5,11,16,47,25,111,0.5,21.6,33,1014.2,1.9,164.0
13602,2020-11-9 6,10,13,48,25,117,0.5,21.4,32,1014.5,2.7,144.5
13603,2020-11-9 7,11,14,49,24,116,0.5,20.9,33,1014.9,3.6,156.8
13604,2020-11-9 8,10,15,52,25,113,0.6,20.8,36,1015.5,3.6,160.5
13605,2020-11-9 9,10,15,52,24,114,0.6,21.4,34,1016.1,3.8,157.2
13606,2020-11-9 10,10,15,51,24,117,0.5,22.2,32,1016.3,3.3,144.2
13607,2020-11-9 11,10,16,54,24,121,0.5,23.3,31,1015.9,2.6,129.9
13608,2020-11-9 12,9,17,56,24,128,0.5,24.5,30,1015.0,2.0,152.3
13609,2020-11-9 13,9,17,57,25,137,0.6,25.4,29,1013.7,2.5,172.1
13610,2020-11-9 14,9,16,54,25,139,0.6,26.1,30,1012.5,2.1,146.3
13611,2020-11-9 15,9,16,54,25,140,0.6,26.2,29,1011.7,2.8,130.3
13612,2020-11-9 16,9,18,54,25,142,0.6,26.3,28,1011.3,2.8,129.7
13613,2020-11-9 17,9,20,58,26,143,0.6,26.2,29,1011.6,2.5,163.3
13614,2020-11-9 18,10,25,66,28,141,0.7,25.3,30,1012.2,2.6,183.7
13615,2020-11-9 19,10,31,71,29,128,0.8,24.6,31,1012.6,2.2,168.2
13616,2020-11-9 20,11,33,74,29,118,0.8,24.1,32,1013.3,1.6,160.8
13617,2020-11-9 21,13,35,73,29,112,0.8,23.9,32,1014.2,1.9,173.6
13618,2020-11-9 22,14,34,72,29,110,0.8,23.4,33,1014.7,1.5,170.9
13619,2020-11-9 23,15,32,74,29,108,0.8,22.8,34,1015.1,2.0,179.3
13620,2020-11-10 0,14,25,70,28,113,0.7,22.4,31,1015.0,2.4,166.8
13621,2020-11-10 1,12,17,65,27,127,0.6,21.8,30,1014.8,3.2,157.3
13622,2020-11-10 2,12,14,65,28,130,0.6,21.3,31,1014.7,3.5,157.3
13623,2020-11-10 3,12,12,64,28,132,0.6,20.9,32,1014.5,3.6,152.3
13624,2020-11-10 4,11,12,64,28,132,0.6,20.5,32,1014.4,3.6,155.9
13625,2020-11-10 5,12,14,66,28,126,0.6,20.2,33,1014.5,2.4,168.1
13626,2020-11-10 6,12,19,68,29,117,0.6,19.7,35,1014.7,1.1,190.1
13627,2020-11-10 7,13,24,73,30,112,0.7,19.5,36,1015.3,1.2,165.9
13628,2020-11-10 8,13,27,74,31,115,0.8,19.8,35,1016.0,1.7,169.3
13629,2020-11-10 9,13,27,74,30,116,0.8,20.6,34,1016.6,1.4,167.5
13630,2020-11-10 10,12,18,70,30,129,0.7,21.7,32,1017.2,1.9,155.2
13631,2020-11-10 11,11,17,67,29,134,0.7,22.8,31,1017.0,2.1,141.6
13632,2020-11-10 12,10,15,68,29,140,0.7,23.7,29,1016.3,3.9,190.4
13633,2020-11-10 13,10,15,66,30,145,0.7,24.3,29,1015.4,3.5,189.9
13634,2020-11-10 14,10,15,59,28,145,0.6,25.2,27,1014.2,3.1,186.5
13635,2020-11-10 15,10,15,57,28,148,0.6,25.6,26,1013.5,3.5,189.3
13636,2020-11-10 16,10,16,58,29,147,0.6,26.0,26,1013.3,3.1,187.6
13637,2020-11-10 17,10,18,63,30,148,0.7,25.7,28,1013.4,2.7,179.9
13638,2020-11-10 18,10,22,68,32,140,0.8,24.7,31,1013.8,2.1,155.7
13639,2020-11-10 19,10,22,72,34,134,0.8,23.5,33,1014.1,2.0,154.2
13640,2020-11-10 20,10,27,76,34,121,0.8,23.2,33,1014.7,1.4,154.3
13641,2020-11-10 21,11,30,74,33,109,0.8,23.2,32,1015.4,1.9,185.2
13642,2020-11-10 22,12,26,69,32,110,0.7,22.8,32,1016.0,2.2,191.9
13643,2020-11-10 23,12,26,71,32,108,0.7,22.2,34,1016.2,2.2,202.6
13644,2020-11-11 0,10,21,68,32,113,0.7,22.0,33,1016.0,2.3,197.3
13645,2020-11-11 1,11,22,69,33,106,0.7,21.7,34,1016.1,1.3,199.6
13646,2020-11-11 2,15,28,84,39,98,0.8,21.3,36,1016.1,1.4,196.7
13647,2020-11-11 3,14,25,84,40,101,0.8,20.9,38,1015.9,1.2,215.2
13648,2020-11-11 4,12,21,80,40,104,0.7,20.6,38,1015.7,1.2,212.1
13649,2020-11-11 5,12,20,75,38,103,0.7,20.4,38,1015.6,1.3,193.6
13650,2020-11-11 6,12,24,75,39,97,0.7,20.0,39,1016.1,1.4,201.8
13651,2020-11-11 7,11,42,81,40,73,0.8,19.5,42,1016.8,0.8,274.8
