,1,2,3,4,5,6,7,8,9,10,11,12
16472,2021-3-6 23,4,53,27,25,2,1.2,21.1,94,1016.3,0.3,1.3
16473,2021-3-7 0,4,46,25,19,2,1.2,20.6,94,1016.1,1.2,323.5
16474,2021-3-7 1,4,37,24,17,3,1.2,19.9,90,1015.7,1.3,350.9
16475,2021-3-7 2,3,32,23,16,5,1.2,19.5,86,1015.6,1.3,336.3
16476,2021-3-7 3,4,28,19,18,7,1.2,19.2,84,1015.5,1.3,340.1
16477,2021-3-7 4,4,22,23,8,12,1.1,18.8,83,1015.7,1.4,348.9
16478,2021-3-7 5,4,22,18,11,12,1.1,18.5,83,1016.2,1.2,337.2
16479,2021-3-7 6,4,23,17,9,11,1.1,18.4,82,1016.9,1.4,330.7
16480,2021-3-7 7,3,24,14,8,11,1.2,18.4,80,1017.7,1.7,341.4
16481,2021-3-7 8,4,23,20,7,13,1.2,18.4,79,1018.6,1.6,331.2
16482,2021-3-7 9,4,19,18,9,18,1.2,18.9,75,1019.3,1.8,335.7
16483,2021-3-7 10,4,20,23,6,21,1.2,19.4,73,1019.4,1.8,357.2
16484,2021-3-7 11,4,22,32,8,23,1.3,19.7,72,1019,2,4.1
16485,2021-3-7 12,4,20,35,10,29,1.2,20.1,70,1018.2,1.9,14.7
16486,2021-3-7 13,3,19,30,15,34,1.2,20.3,70,1017.6,1.4,352.5
16487,2021-3-7 14,4,18,19,10,40,1.2,21.2,67,1016.6,1.7,16
16488,2021-3-7 15,3,21,38,10,43,1.2,21.6,66,1015.9,1.3,31.9
16489,2021-3-7 16,4,24,41,16,43,1.2,21.5,70,1015.7,1.2,70.3
16490,2021-3-7 17,4,30,34,15,39,1.2,21.2,71,1016,1.1,67.7
16491,2021-3-7 18,5,41,33,14,32,1.2,21.1,72,1016.4,1.1,67.8
16492,2021-3-7 19,5,47,46,27,25,1.3,20.9,74,1016.9,1,69.3
16493,2021-3-7 20,4,56,45,23,11,1.3,20.8,74,1017.6,1,68.1
16494,2021-3-7 21,4,57,46,26,5,1.3,20.7,76,1018.6,0.5,59.4
16495,2021-3-7 22,4,57,52,22,3,1.3,20.6,76,1018.8,0.7,63.6
16496,2021-3-7 23,4,53,45,38,4,1.3,20.4,76,1018.8,0.6,61.1
16497,2021-3-8 0,3,44,40,25,11,1.1,20.3,74,1018.4,1,74
16498,2021-3-8 1,3,38,37,19,16,1.1,20.2,73,1017.8,1.1,57.5
16499,2021-3-8 2,4,36,34,17,17,1.1,19.9,73,1017.6,1.1,61.2
16500,2021-3-8 3,4,33,34,18,17,1.1,19.6,73,1017.2,1.4,65.6
16501,2021-3-8 4,4,32,32,20,17,1.1,19.3,72,1017,1.8,58.6
16502,2021-3-8 5,4,32,33,19,16,1.1,19.2,73,1017.4,1.1,37.8
16503,2021-3-8 6,4,32,28,23,13,1.1,19.1,73,1018.3,1.1,54.7
16504,2021-3-8 7,4,38,35,14,7,1.2,19,73,1018.9,1.4,52.7
16505,2021-3-8 8,5,37,36,21,9,1.2,19.1,74,1019.6,1.5,70.2
16506,2021-3-8 9,4,34,39,22,15,1.1,19.3,72,1020.1,1.7,69.9
16507,2021-3-8 10,5,39,42,20,12,1.1,19.4,73,1020.5,1.3,43
16508,2021-3-8 11,5,36,50,22,20,1,19.7,71,1019.9,1.8,71.5
16509,2021-3-8 12,5,42,57,24,25,0.9,20.4,70,1018.6,1.5,87.9
16510,2021-3-8 13,5,49,65,26,25,0.9,20.8,71,1017.4,1,44.1
16511,2021-3-8 14,4,56,54,25,22,0.9,20.4,72,1016.5,1.3,21.1
16512,2021-3-8 15,4,60,60,35,21,0.9,20.5,72,1016,1,7.6
16513,2021-3-8 16,4,60,62,32,28,0.9,20.5,73,1016,0.9,354
16514,2021-3-8 17,4,64,63,28,24,1,20.6,73,1016.5,0.8,1.3
16515,2021-3-8 18,4,78,70,40,7,1.1,20.4,74,1016.8,0.9,46.6
16516,2021-3-8 19,4,86,79,38,4,1.1,19.9,77,1017,0.9,74
16517,2021-3-8 20,4,90,79,51,4,1.1,20,77,1017.6,0.4,4.1
16518,2021-3-8 21,5,82,77,41,4,1.2,20,78,1018.2,0.3,289.7
16519,2021-3-8 22,4,73,69,47,4,1.2,19.8,80,1018.3,0.3,330.9
16520,2021-3-8 23,4,74,75,46,3,1.2,19.4,81,1018.3,0.2,244.2
16521,2021-3-9 0,5,64,68,47,3,1.2,19.3,83,1017.9,0.3,239.7
16522,2021-3-9 1,4,68,75,42,4,1.4,19,85,1017.6,0.3,319
16523,2021-3-9 2,4,64,92,53,3,1.5,19,86,1017.3,0.3,82.9
16524,2021-3-9 3,5,55,84,55,3,1.5,18.6,87,1017.1,0.3,45
16525,2021-3-9 4,4,53,86,53,3,1.2,18.6,87,1017,0.4,349.9
16526,2021-3-9 5,4,51,55,44,8,0.8,18.9,85,1017.2,0.6,27.6
16527,2021-3-9 6,4,33,43,31,35,0.7,18.9,82,1017.5,1.2,113.3
16528,2021-3-9 7,4,40,38,34,32,0.7,18.9,81,1018.6,0.6,95.3
16529,2021-3-9 8,4,46,45,29,31,0.7,19.3,79,1019.8,0.6,78.7
16530,2021-3-9 9,5,56,45,30,22,0.8,19.8,78,1020.4,0.6,43.8
16531,2021-3-9 10,5,59,61,29,25,0.8,20.2,76,1020.3,1.1,95.7
16532,2021-3-9 11,6,41,56,33,58,0.6,20.9,72,1019.6,1.5,112.6
16533,2021-3-9 12,7,30,44,30,86,0.6,22.4,66,1018.8,1.1,65
16534,2021-3-9 13,6,28,55,30,108,0.6,23,65,1017.6,1.4,78.1
16535,2021-3-9 14,5,24,76,35,124,0.6,23.2,64,1016.7,1.5,109.3
16536,2021-3-9 15,5,22,59,35,130,0.6,23.6,62,1016.3,1,72.6
16537,2021-3-9 16,5,25,48,32,147,0.6,23.7,62,1016,1.2,93.1
16538,2021-3-9 17,5,26,59,35,179,0.6,23.5,62,1016.2,0.9,93.7
16539,2021-3-9 18,4,44,63,47,149,0.8,22.7,66,1016.6,0.6,77.2
16540,2021-3-9 19,4,73,67,42,79,0.9,21.8,71,1016.9,0.3,83.8
16541,2021-3-9 20,4,75,71,53,42,1.1,21.1,75,1017.7,0.6,307.3
16542,2021-3-9 21,5,83,98,58,3,1.3,21.1,76,1018.2,0.4,295.9
16543,2021-3-9 22,6,73,98,61,3,1.3,20.8,77,1018.5,0.4,307
16544,2021-3-9 23,6,68,92,63,3,1.3,20.4,78,1018.4,0.8,335.9
16545,2021-3-10 0,6,59,102,58,3,1.2,19.9,79,1018.1,0.3,326.6
16546,2021-3-10 1,5,51,86,53,3,1.2,19.4,81,1017.8,0.4,317.2
16547,2021-3-10 2,6,45,80,47,3,1.2,19.2,81,1017.5,0.7,327.9
16548,2021-3-10 3,7,42,82,50,3,1.2,19.3,79,1017.2,0.9,6.5
16549,2021-3-10 4,6,39,80,47,3,1.2,19.2,80,1017.3,0.5,329.8
16550,2021-3-10 5,6,37,76,44,3,1.2,19.3,80,1017.8,0.3,307.3
16551,2021-3-10 6,5,35,70,44,3,1.2,19.3,81,1018.4,0.6,85.3
16552,2021-3-10 7,6,39,84,50,30,1,19.8,80,1019,1.2,111.4
16553,2021-3-10 8,5,25,46,42,74,0.7,20.4,74,1019.6,1.8,124.1
16554,2021-3-10 9,6,24,42,27,85,0.6,21.2,69,1020,2.1,126.2
16555,2021-3-10 10,6,16,45,27,96,0.6,21.6,66,1019.8,2.6,117.7
16556,2021-3-10 11,5,17,46,20,96,0.6,21.8,66,1019.1,2.7,85.7
16557,2021-3-10 12,5,15,49,23,103,0.6,22.7,64,1017.8,2.6,102.6
16558,2021-3-10 13,5,14,42,15,112,0.5,23.3,62,1016.7,2.1,93.4
16559,2021-3-10 14,6,13,45,18,122,0.5,24.3,59,1015.7,1.6,142.2
16560,2021-3-10 15,5,10,46,22,134,0.5,23.9,60,1015.5,2,120
16561,2021-3-10 16,5,14,38,21,125,0.6,23.8,61,1015.2,1.8,115.4
16562,2021-3-10 17,4,24,30,20,102,0.6,23.5,64,1015.5,1.1,81.1
16563,2021-3-10 18,4,26,37,20,92,0.7,22.7,67,1015.9,1.7,108.7
16564,2021-3-10 19,4,33,37,19,69,0.7,22.2,69,1016.5,1.5,95.8
16565,2021-3-10 20,4,33,34,25,61,0.7,22.1,69,1017.3,1.3,110.5
16566,2021-3-10 21,4,25,37,19,73,0.7,21.9,69,1018.2,1.6,113.5
16567,2021-3-10 22,4,18,30,19,82,0.6,20.6,76,1018.6,1.5,117.7
16568,2021-3-10 23,4,20,24,19,76,0.6,20.6,75,1018.4,1.6,113.7
16569,2021-3-11 0,4,20,26,14,73,0.6,20.7,74,1018.3,1.8,116
16570,2021-3-11 1,4,16,32,14,77,0.6,20.6,73,1018.3,1.7,126.9
16571,2021-3-11 2,4,16,32,14,76,0.6,20.4,74,1017.6,2,124.4
16572,2021-3-11 3,4,14,34,17,77,0.6,20.3,74,1017.6,0.8,107.4
16573,2021-3-11 4,4,16,32,12,75,0.6,20.4,73,1017.7,1.5,127.3
16574,2021-3-11 5,4,20,26,12,73,0.6,20.4,74,1017.9,1.8,125.3
16575,2021-3-11 6,4,27,32,12,66,0.6,20.2,74,1018.5,1.2,106.8
16576,2021-3-11 7,4,25,31,14,68,0.7,20.4,74,1019,1.2,127.8
16577,2021-3-11 8,5,27,35,19,64,0.7,20.8,73,1019.4,1.5,112.1
16578,2021-3-11 9,5,36,42,21,57,0.6,21.5,71,1019.5,2.1,115.4
16579,2021-3-11 10,5,31,46,19,69,0.6,22.5,68,1019.4,1.6,76.8
16580,2021-3-11 11,5,30,51,20,78,0.6,23.2,67,1019,1.4,72.6
16581,2021-3-11 12,5,23,53,20,98,0.6,24.2,64,1018.2,1.4,83.3
16582,2021-3-11 13,5,20,49,22,107,0.6,24.9,63,1017.1,1.2,54.1
16583,2021-3-11 14,5,21,40,21,117,0.6,25.4,62,1016.2,1,32.9
16584,2021-3-11 15,5,25,52,21,116,0.6,25.3,63,1015.6,0.8,353.8
16585,2021-3-11 16,5,23,38,28,119,0.6,25.6,62,1015.3,0.6,357.9
16586,2021-3-11 17,4,35,37,21,105,0.7,25.5,63,1015.2,0.6,53.4
16587,2021-3-11 18,5,54,51,22,80,0.8,24.8,66,1015.7,0.4,23
16588,2021-3-11 19,5,78,55,34,39,1,24.1,69,1016.2,0.6,235
16589,2021-3-11 20,5,115,92,49,7,1.1,23.7,71,1016.9,0.9,255
16590,2021-3-11 21,6,108,97,56,10,1,23.3,73,1017.6,0.8,236.4
16591,2021-3-11 22,5,48,59,50,44,0.8,23.2,74,1017.7,1.1,234.1
16592,2021-3-11 23,5,35,34,27,39,0.9,22.5,77,1017.4,0.7,263
16593,2021-3-12 0,5,39,42,27,22,0.9,21.8,80,1017.8,0.3,312.2
16594,2021-3-12 1,5,52,40,30,6,0.9,21.6,82,1017.6,0.3,3.9
16595,2021-3-12 2,4,52,54,30,3,0.9,21.5,83,1017.2,0.4,107.4
16596,2021-3-12 3,4,53,51,33,3,0.9,21.3,84,1016.7,0.3,350.5
16597,2021-3-12 4,4,51,59,28,3,0.9,21.3,85,1016.8,0.3,43.5
16598,2021-3-12 5,4,49,49,29,3,0.8,21.2,86,1017,0.4,79.8
16599,2021-3-12 6,4,44,37,32,2,0.9,21,87,1017.5,0.3,11.7
16600,2021-3-12 7,4,43,43,27,3,1,21.2,86,1018.2,0.4,74
16601,2021-3-12 8,5,46,48,28,17,0.9,22.2,80,1018.4,0.7,114.7
16602,2021-3-12 9,7,43,42,31,34,0.8,24.1,71,1018.9,1.1,6.7
16603,2021-3-12 10,9,46,77,33,56,0.8,24.9,69,1019.1,1.2,344.1
16604,2021-3-12 11,10,62,78,35,92,0.9,26,65,1018.4,1.4,348.9
16605,2021-3-12 12,9,100,141,53,128,1.2,26.4,64,1017.5,1.4,338.7
16606,2021-3-12 13,9,51,162,103,224,0.9,27.2,59,1016.2,1.4,344.1
16607,2021-3-12 14,8,34,95,80,244,0.8,27.7,57,1015.1,1.2,355.6
16608,2021-3-12 15,8,30,89,67,256,0.8,28.2,55,1014.1,1.2,346
16609,2021-3-12 16,6,20,74,66,226,0.7,28,54,1013.7,1.1,356.8
16610,2021-3-12 17,7,24,67,52,210,0.8,28,54,1013.6,0.8,337.8
16611,2021-3-12 18,5,28,71,51,197,0.8,27,58,1013.9,0.3,268.3
16612,2021-3-12 19,5,37,80,59,162,1,26,62,1014.4,0.4,284.2
16613,2021-3-12 20,5,48,79,74,104,1.1,25.5,65,1015.1,0.3,271.8
16614,2021-3-12 21,6,56,83,66,62,1,25.1,67,1015.8,0.3,157.1
16615,2021-3-12 22,5,73,85,65,28,1.1,24.3,71,1016.5,0.4,237
16616,2021-3-12 23,5,85,90,64,14,1.2,23.7,76,1016.9,0.6,242.9
16617,2021-3-13 0,5,88,106,64,12,1.2,23.4,80,1016.9,0.6,16.3
16618,2021-3-13 1,5,94,101,67,2,1,23,81,1016.7,0.7,32.7
16619,2021-3-13 2,4,88,71,52,3,1,22.9,79,1016.1,0.9,24.6
16620,2021-3-13 3,5,53,40,48,13,0.9,22.6,75,1015.9,1.2,30
16621,2021-3-13 4,6,49,38,30,11,0.9,22.4,75,1016,1.1,22.4
16622,2021-3-13 5,5,48,37,27,9,0.9,22.4,75,1016.4,1.3,54.4
16623,2021-3-13 6,5,44,42,23,18,0.7,21.9,81,1017.1,1,100.8
16624,2021-3-13 7,4,36,29,21,30,0.7,21.9,83,1017.8,1.1,105
16625,2021-3-13 8,4,23,32,26,56,0.7,22.1,80,1018.5,1.6,114.9
16626,2021-3-13 9,4,28,37,28,64,0.7,22.2,74,1019.1,2,128
16627,2021-3-13 10,5,22,30,20,77,0.7,22.6,70,1019.1,1.5,128.9
16628,2021-3-13 11,5,24,36,21,82,0.7,23.5,67,1018.7,1.3,114.2
16629,2021-3-13 12,5,15,40,23,106,0.7,24.4,62,1017.7,1.2,95.7
16630,2021-3-13 13,5,13,50,21,126,0.6,25.6,59,1016.5,1,275.4
16631,2021-3-13 14,5,31,68,18,122,0.8,25.4,62,1015.4,0.9,297.8
16632,2021-3-13 15,5,27,58,41,142,0.7,26.2,59,1014.6,0.6,294.6
16633,2021-3-13 16,5,35,65,37,149,0.8,25.6,63,1014.2,0.8,265.3
16634,2021-3-13 17,5,40,75,47,161,0.9,25.4,64,1014,0.6,349.4
16635,2021-3-13 18,4,40,67,54,144,0.9,24.6,67,1014,0.4,316.6
16636,2021-3-13 19,4,33,58,54,134,0.9,24,69,1014.2,0.4,240.6
16637,2021-3-13 20,4,48,66,49,84,1.2,23.4,72,1014.6,0.4,253.3
16638,2021-3-13 21,5,89,86,66,29,1.2,22.9,76,1015.2,0.7,135.1
16639,2021-3-13 22,4,73,68,73,28,1.1,22.3,79,1015.6,0.8,67.9
16640,2021-3-13 23,4,63,54,38,28,1.1,21.7,82,1015.9,0.5,333.1
16641,2021-3-14 0,4,76,63,40,9,1.3,21.5,83,1015.6,0.4,277.8
16642,2021-3-14 1,4,51,67,51,36,1.2,21,83,1015.1,0.7,327.6
16643,2021-3-14 2,5,46,69,38,33,1.3,21.1,81,1014.6,0.8,263
16644,2021-3-14 3,5,45,68,54,31,1.3,20.6,83,1014.4,0.6,339.7
16645,2021-3-14 4,5,39,64,55,35,1.2,20.6,83,1014.1,0.5,8.6
16646,2021-3-14 5,5,37,58,42,37,1.1,20.6,83,1014.3,0.6,323.7
16647,2021-3-14 6,4,29,42,46,49,1,20.4,84,1015,0.5,20.4
16648,2021-3-14 7,5,33,40,38,45,1,20.6,83,1015.5,0.7,60.1
16649,2021-3-14 8,5,24,35,34,69,0.9,21.4,79,1016.3,1.3,101.7
16650,2021-3-14 9,5,28,47,37,77,0.8,22,76,1016.6,1.1,115.3
16651,2021-3-14 10,4,32,48,35,80,0.8,22.6,74,1016.5,1.3,65.3
16652,2021-3-14 11,5,24,54,31,111,0.8,23.7,68,1016,1.6,92.4
16653,2021-3-14 12,5,19,58,36,133,0.7,24.6,64,1014.7,1.6,81.7
16654,2021-3-14 13,5,15,68,41,158,0.7,25.3,62,1013.5,1.7,96.6
16655,2021-3-14 14,5,14,67,39,187,0.7,25.9,60,1012.7,1.3,91.6
16656,2021-3-14 15,5,16,64,41,184,0.7,25.8,61,1012.2,1.2,89
16657,2021-3-14 16,5,22,50,35,163,0.7,25.5,62,1011.8,1,94.1
16658,2021-3-14 17,5,30,50,27,152,0.7,25.2,64,1011.8,1,93
16659,2021-3-14 18,5,25,52,30,149,0.7,24.8,64,1011.6,1,103.1
16660,2021-3-14 19,5,25,53,29,127,0.8,24.2,67,1011.8,0.9,77.7
16661,2021-3-14 20,5,26,51,40,116,0.8,23.4,70,1012.5,0.8,30.6
16662,2021-3-14 21,5,34,53,35,94,0.9,22.9,73,1013.3,1,1.2
16663,2021-3-14 22,4,35,68,35,75,1,22.1,77,1013.8,0.9,324.2
16664,2021-3-14 23,6,28,55,44,79,0.9,21.8,76,1014.1,1.5,260.2
16665,2021-3-15 0,6,24,62,38,80,1,21.3,77,1014.1,1.9,253.1
16666,2021-3-15 1,5,15,60,42,94,0.8,21,78,1013.4,1.3,356.3
16667,2021-3-15 2,5,9,36,31,104,0.7,21,78,1012.9,1.2,9.4
16668,2021-3-15 3,4,8,36,33,101,0.7,20.9,78,1012.4,0.8,65
16669,2021-3-15 4,4,17,29,26,81,0.8,20.8,79,1012.5,0.7,68.9
16670,2021-3-15 5,4,30,40,29,60,0.8,20.8,80,1012.9,0.9,57
16671,2021-3-15 6,4,49,42,32,21,0.8,20.7,82,1013.4,1.2,65.8
16672,2021-3-15 7,5,50,45,31,24,1,21,80,1014.2,1.6,57
16673,2021-3-15 8,6,44,47,35,38,1,21.4,77,1014.8,1.9,72.9
16674,2021-3-15 9,6,32,41,32,62,0.8,22.4,72,1015.2,2.1,71.6
16675,2021-3-15 10,7,34,43,23,80,0.7,23.8,66,1015,2,95.9
16676,2021-3-15 11,7,24,64,25,109,0.7,24.6,62,1014.1,2.3,123.2
16677,2021-3-15 12,6,15,61,30,141,0.6,25.6,60,1013.2,1.9,113
16678,2021-3-15 13,6,16,52,29,151,0.6,26.5,58,1012.1,1.4,146.4
16679,2021-3-15 14,6,17,54,21,163,0.6,27.2,56,1010.7,1.3,104.1
16680,2021-3-15 15,5,18,56,25,147,0.6,26.7,59,1009.5,2.2,124
16681,2021-3-15 16,5,28,58,29,131,0.6,26.3,61,1009.3,2.4,97.1
16682,2021-3-15 17,5,28,60,26,100,0.6,25.5,65,1009.6,1.9,99.6
16683,2021-3-15 18,4,36,37,20,79,0.7,24.8,68,1009.9,1.6,104.3
16684,2021-3-15 19,4,29,48,21,76,0.7,24.3,68,1010.4,1.6,110.9
16685,2021-3-15 20,4,24,37,24,71,0.7,23.8,69,1011.1,1.6,94.6
16686,2021-3-15 21,4,20,31,24,70,0.7,23.2,71,1011.9,0.9,45.7
16687,2021-3-15 22,4,24,32,16,63,0.7,22.7,73,1012.6,0.8,352.8
16688,2021-3-15 23,4,23,32,20,61,0.7,22.3,75,1013,0.7,36.3
16689,2021-3-16 0,4,28,23,20,52,0.7,22,76,1012.6,0.8,332
16690,2021-3-16 1,4,24,49,26,57,0.7,21.9,78,1012.1,0.9,46.5
16691,2021-3-16 2,4,20,44,35,62,0.6,21.6,81,1011.5,0.8,59.3
16692,2021-3-16 3,4,12,42,21,69,0.6,21.2,84,1011.1,0.4,45.1
16693,2021-3-16 4,4,15,51,23,58,0.6,21,86,1011,0.4,351.2
16694,2021-3-16 5,4,16,35,22,44,0.6,20.7,88,1011.3,0.3,325.7
16695,2021-3-16 6,4,36,40,28,18,0.7,20.8,90,1011.8,0.5,46.4
16696,2021-3-16 7,4,48,54,27,6,0.9,21.2,89,1012.5,0.6,64.8
16697,2021-3-16 8,4,40,54,33,29,0.8,22.5,80,1013.1,0.9,90.4
16698,2021-3-16 9,5,40,50,36,46,0.7,24,72,1013.5,0.9,80.4
16699,2021-3-16 10,6,40,70,30,68,0.7,25.1,68,1013.4,1,82.7
16700,2021-3-16 11,6,37,72,31,84,0.7,26,65,1013.1,0.9,256.2
16701,2021-3-16 12,6,29,67,32,130,0.7,26.5,63,1012.2,1,203.2
16702,2021-3-16 13,6,22,67,41,176,0.7,27.6,59,1010.9,1.2,250.3
16703,2021-3-16 14,6,12,66,39,152,0.6,28.3,56,1009.8,1.1,209.3
16704,2021-3-16 15,5,17,57,24,129,0.6,28.1,57,1009.1,1.5,134.2
16705,2021-3-16 16,5,36,72,29,110,0.6,27,64,1008.8,1.7,106.7
16706,2021-3-16 17,5,42,50,39,77,0.7,26.6,64,1008.8,1.4,99.7
16707,2021-3-16 18,5,47,49,28,41,0.7,25.9,65,1009.1,1.3,109.8
16708,2021-3-16 19,5,40,50,26,43,0.7,25.4,67,1009.6,1.2,255.6
16709,2021-3-16 20,6,17,35,31,64,0.6,25.2,61,1010.3,2,243.2
16710,2021-3-16 21,6,20,31,22,54,0.6,24.7,64,1011,1.4,247.9
16711,2021-3-16 22,5,20,40,24,48,0.6,24,68,1011.3,0.9,272
16712,2021-3-16 23,6,29,37,18,36,0.7,23.7,71,1011.6,0.9,244.6
16713,2021-3-17 0,5,39,49,28,20,0.8,23,76,1011.8,0.4,282.3
16714,2021-3-17 1,4,47,59,27,8,0.8,22.2,82,1011.6,0.2,168.5
16715,2021-3-17 2,4,45,45,25,8,0.8,21.9,85,1011.2,0.5,33.3
16716,2021-3-17 3,4,29,54,29,26,0.7,21.9,87,1011,0.6,260.2
16717,2021-3-17 4,4,21,42,30,34,0.7,21.9,87,1010.9,0.6,6.3
16718,2021-3-17 5,4,24,41,31,27,0.7,21.6,88,1011,0.6,32.2
16719,2021-3-17 6,4,49,39,30,1,0.7,21.3,89,1011.4,0.4,40.3
16720,2021-3-17 7,5,44,43,26,1,0.9,22.1,87,1011.8,0.5,74
16721,2021-3-17 8,5,43,51,37,24,0.9,24,77,1012.4,0.6,110.4
16722,2021-3-17 9,6,32,65,44,53,0.8,24.7,73,1012.7,1.5,125.2
16723,2021-3-17 10,5,28,60,34,65,0.7,25.5,70,1012.4,1.8,106.6
16724,2021-3-17 11,5,23,52,24,104,0.6,26.6,66,1011.9,1.2,229.1
16725,2021-3-17 12,5,21,60,18,141,0.7,27.8,61,1011,1,246.9
16726,2021-3-17 13,5,15,62,35,137,0.6,28.2,60,1010,1.1,124.1
16727,2021-3-17 14,5,25,61,27,113,0.6,27.7,64,1009.1,1.9,93.6
16728,2021-3-17 15,5,24,53,26,84,0.6,27.4,65,1008.6,1.7,100.3
16729,2021-3-17 16,5,30,36,19,60,0.6,27.4,64,1008.3,1.7,102
16730,2021-3-17 17,5,32,46,16,44,0.6,26.9,65,1008.5,1.7,119.3
16731,2021-3-17 18,4,38,38,18,38,0.6,26.5,69,1008.8,1.8,125.6
16732,2021-3-17 19,4,46,53,20,24,0.7,25.8,74,1009.1,1,105.6
16733,2021-3-17 20,4,42,47,30,24,0.7,25.3,75,1009.7,1.3,77.2
16734,2021-3-17 21,4,31,60,27,32,0.7,24.6,79,1010.4,1.6,89.1
16735,2021-3-17 22,3,27,33,24,29,0.7,24,82,1011,0.9,30.7
16736,2021-3-17 23,3,30,39,22,21,0.7,23.6,83,1011.4,0.8,30.8
16737,2021-3-18 0,3,25,37,27,22,0.7,23.4,84,1011.6,0.6,16.5
16738,2021-3-18 1,3,27,34,16,18,0.7,23.1,86,1011.3,0.7,79.4
16739,2021-3-18 2,3,23,35,17,23,0.6,22.9,88,1011,0.5,48.6
16740,2021-3-18 3,3,32,28,19,10,0.6,22.6,89,1010.6,0.4,43.4
16741,2021-3-18 4,3,38,38,21,1,0.6,22.8,90,1010.5,0.5,67
16742,2021-3-18 5,3,42,34,29,0,0.7,22.9,90,1010.8,0.8,62.4
16743,2021-3-18 6,3,42,37,25,0,0.8,22.8,90,1011.2,0.6,68.9
16744,2021-3-18 7,4,43,42,34,0,1,23.1,89,1012,0.6,61.5
16745,2021-3-18 8,4,44,48,33,3,0.9,24.1,84,1012.8,1.1,87.5
16746,2021-3-18 9,4,39,49,28,15,0.7,25.1,79,1013.1,1.6,116
16747,2021-3-18 10,4,36,56,30,29,0.7,25.9,74,1013.1,1.4,110.7
16748,2021-3-18 11,4,32,52,35,46,0.6,26.6,70,1012.7,1.8,116.8
16749,2021-3-18 12,4,26,55,35,59,0.6,27,69,1011.8,1.7,103.7
16750,2021-3-18 13,4,19,44,27,71,0.6,27.3,68,1010.8,1.5,118.1
16751,2021-3-18 14,4,15,38,22,83,0.6,27.7,66,1009.6,1.6,100.6
16752,2021-3-18 15,4,18,46,25,72,0.6,27.6,67,1008.8,1.9,117.4
16753,2021-3-18 16,3,25,41,20,67,0.6,28,66,1008.2,1.4,101
16754,2021-3-18 17,4,21,38,24,73,0.6,28,64,1008,1.6,150.2
16755,2021-3-18 18,4,23,43,21,55,0.6,27,67,1008.1,2.2,237.4
16756,2021-3-18 19,4,23,38,18,45,0.6,26.1,72,1008.7,1.4,284.3
16757,2021-3-18 20,4,28,40,26,33,0.6,25.2,76,1009.3,2.7,235.2
16758,2021-3-18 21,5,31,43,25,27,0.6,24.4,80,1010.2,2.3,237.5
16759,2021-3-18 22,4,13,29,24,46,0.5,23.8,80,1010.7,3.1,242.8
16760,2021-3-18 23,3,6,18,16,51,0.5,23.9,78,1010.6,2.8,247.5
16761,2021-3-19 0,2,7,12,10,48,0.5,24.1,78,1010.8,1.5,206.7
16762,2021-3-19 1,2,12,23,7,41,0.5,24,80,1010.6,1.4,116
16763,2021-3-19 2,2,23,30,13,26,0.6,23.8,82,1010.6,1.2,96.7
16764,2021-3-19 3,2,30,29,17,16,0.6,23.5,84,1010.5,1.2,106
16765,2021-3-19 4,3,44,27,16,4,0.6,23.3,83,1010.5,1.2,88.5
16766,2021-3-19 5,3,46,28,18,0,0.6,23.2,83,1011,1.2,86.2
16767,2021-3-19 6,4,41,31,13,4,0.6,23.3,82,1011.5,1.3,102.5
16768,2021-3-19 7,3,39,29,16,5,0.6,23.7,80,1011.9,0.8,116.3
16769,2021-3-19 8,4,37,31,13,17,0.7,24.4,77,1012.2,1.7,131.6
16770,2021-3-19 9,5,37,47,20,29,0.7,25.6,72,1012.5,1.2,100.5
16771,2021-3-19 10,5,31,55,24,43,0.6,26.4,69,1012.3,1.3,139.2
16772,2021-3-19 11,5,26,50,24,54,0.6,27,67,1011.7,1.5,115.5
16773,2021-3-19 12,4,23,47,22,70,0.6,27.6,65,1010.7,1.4,188.1
16774,2021-3-19 13,4,17,43,18,94,0.6,28.3,62,1009.3,1.3,226.7
16775,2021-3-19 14,4,15,39,17,102,0.5,28.7,60,1008.1,1.5,124.3
16776,2021-3-19 15,4,13,39,17,102,0.5,28.8,60,1007.2,1.8,112.9
16777,2021-3-19 16,3,17,47,18,78,0.5,28.2,62,1006.8,2,111.8
16778,2021-3-19 17,3,21,40,14,59,0.5,27.4,65,1006.9,2,118.9
16779,2021-3-19 18,3,17,28,18,58,0.6,27.1,63,1007.4,2.6,238.2
16780,2021-3-19 19,4,17,32,14,43,0.5,26.1,66,1007.6,2.3,243.8
16781,2021-3-19 20,4,20,34,13,38,0.5,25.3,70,1008.2,2.2,252.5
16782,2021-3-19 21,4,14,30,17,47,0.5,24.8,73,1009,1.8,273.5
16783,2021-3-19 22,4,19,33,17,42,0.6,24.5,76,1009.2,2.1,234.4
16784,2021-3-19 23,4,20,27,20,42,0.6,24.2,78,1009.2,2.1,244.5
16785,2021-3-20 0,4,21,34,15,37,0.6,23.9,80,1009.6,1.1,255.8
16786,2021-3-20 1,3,22,34,20,36,0.7,23.8,81,1009.5,1.1,240.8
16787,2021-3-20 2,3,24,32,22,26,0.7,23.4,83,1009.2,0.4,322.4
16788,2021-3-20 3,3,25,28,21,25,0.6,23,86,1009,0.3,326.1
