,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2476,2020-11-3 4,20.46435,293.613,0.008355797,54.10002,5.858848,16.5316,0,0.3372437,616.9534,101.7486,-0.02933034,1.517144,363.4437,0,0,10.16079,31.34118,78.80027,73.02104,70.52899,0.1106122
2477,2020-11-3 5,20.17688,293.247,0.008238093,54.36318,4.951961,16.96044,0,0.369643,595.2,101.7964,-1.790778,1.318589,360.0786,0,0,10.58943,40.01156,86.87793,80.03428,60.06227,0.1197995
2478,2020-11-3 6,19.84828,292.8677,0.008127873,54.81038,4.764989,14.24256,0,0.3390861,548.517,101.8354,-2.853571,1.254915,358.8782,0,0,11.35483,65.67804,94.71376,86.44175,34.25121,0.1460811
2479,2020-11-3 7,19.597,292.755,0.00806741,55.32605,4.85094,13.58194,0,0.3732062,512.0949,101.877,0.32,4.005891,358.5628,18.94396,22.76351,12.94232,82.6301,94.05584,85.4664,20.49806,0.1807988
2480,2020-11-3 8,20.03777,294.7495,0.007986996,53.30256,5.387643,15.1431,0,0.4183076,420.7535,101.9079,43.631966,14.035823,356.7061,155.80651,187.22136,13.61848,71.34361,90.14409,82.27396,32.52391,0.1782799
2481,2020-11-3 9,20.30396,295.6675,0.00795543,52.14156,5.552682,16.33245,0,0.421553,393.7256,101.9157,62.18075,17.75369,356.965,211.6924,254.3754,13.45657,54.89942,86.01062,78.66444,51.51216,0.1592131
2482,2020-11-3 10,21.10084,298.0671,0.007958979,49.62555,5.209549,20.36809,0,0.3922055,514.3027,101.9346,105.88077,24.20426,360.5742,320.058,384.5901,12.37671,42.25143,77.3316,71.19714,72.19231,0.1414139
2483,2020-11-3 11,22.40824,301.9045,0.008076956,46.30504,5.117406,20.38996,0,0.3339347,712.8618,101.9115,182.9441,35.55462,360.1646,510.4469,613.3666,10.90817,34.9713,76.408,70.95013,86.82175,0.1299699
2484,2020-11-3 12,23.71671,304.846,0.008369938,44.11664,5.181641,25.38813,0,0.2476253,997.9823,101.8506,237.4608,42.66029,368.584,609.6176,732.5323,10.299634,32.89007,71.54391,66.62276,95.40243,0.1295741
2485,2020-11-3 13,24.86343,307.499,0.008692068,42.56695,4.600134,25.70858,0,0.1685818,1276.936,101.7747,268.651,47.37909,371.6527,684.3625,822.3475,9.337214,28.90993,67.47929,63.22322,104.29952,0.1263838
2486,2020-11-3 14,25.77954,309.0844,0.008998696,41.55479,4.315284,19.11773,0,0.1536254,1475.209,101.6892,280.5403,48.55158,372.1377,695.3586,835.5609,8.491306,31.25809,71.10347,67.02102,102.16141,0.1261134
2487,2020-11-3 15,26.52627,309.1901,0.009282577,40.86429,4.253016,18.07572,0,0.2874752,1647.311,101.609,258.3585,44.34402,407.0925,579.8853,696.8059,7.246395,36.74623,83.30119,78.87654,92.97483,0.1274763
2488,2020-11-3 16,26.76938,305.9651,0.009517577,41.23081,4.109712,20.75889,0,0.3388849,1673.823,101.542,151.3257,27.03231,424.2531,273.0512,328.1052,7.326687,43.9465,68.47734,64.33771,79.20835,0.1306848
2489,2020-11-3 17,26.75857,303.9311,0.009760272,42.30352,3.974707,26.98722,0,0.9976552,1617.652,101.5259,94.02412,18.66039,425.5915,149.0675,179.1241,7.808365,47.89113,72.99325,67.83744,67.32074,0.1328696
2490,2020-11-3 18,26.67503,302.4381,0.009826091,42.82098,4.334143,23.60903,0,0.9073981,1589.124,101.5491,61.24003,14.78057,394.7943,113.06952,135.86779,9.372738,50.71827,74.13355,67.87276,57.76835,0.1389661
2491,2020-11-3 19,26.27717,300.7174,0.009775178,43.68844,5.15716,30.03749,0,0.8785156,1275.934,101.5981,32.22812,3.814184,424.8356,6.67254,8.01789,10.8146,61.37771,79.20962,72.15653,45.16091,0.1473045
2492,2020-11-3 20,25.83284,299.869,0.009516225,43.75119,5.645037,30.85977,0,0.9765225,1044.4053,101.6615,23.62928,2.306595,423.7366,0,0,11.70234,84.69071,90.69645,82.97229,22.96627,0.1660023
2493,2020-11-3 21,25.26732,299.1447,0.009214205,43.93489,6.063632,32.04321,0,0.8411205,665.576,101.722,20.54805,2.352804,421.049,0,0,13.61867,101.70718,104.7512,96.32129,9.206992,0.2106179
2494,2020-11-3 22,24.44925,298.3312,0.009164241,46.05874,5.813465,35.44469,0,0.8665185,524.1193,101.7819,20.07471,2.20014,417.0115,0,0,14.72952,105.76079,113.9178,104.27042,8.092869,0.2052607
2495,2020-11-3 23,23.70387,297.5993,0.00908849,47.85758,5.401702,39.05902,0,0.8272716,522.7675,101.8129,19.15811,2.036808,412.4599,0,0,15.73068,109.60122,113.45587,104.05319,4.141444,0.2253888
2496,2020-11-4 0,23.21514,297.0856,0.008898182,48.33336,5.28164,40.15292,0,0.8409793,455.6452,101.7611,18.16123,2.059719,412.5719,0,0,15.88103,79.18611,102.79614,95.26121,30.619361,0.202928
2497,2020-11-4 1,22.97966,296.7774,0.008692932,47.9313,4.842489,37.69605,0,0.8873733,388.6771,101.7562,15.16903,1.98827,411.5173,0,0,15.30409,67.0383,95.3607,88.36229,37.40321,0.1809088
2498,2020-11-4 2,22.82895,296.5522,0.008547135,47.58187,4.449528,40.4143,0,0.8751928,418.685,101.7542,12.47443,1.91844,410.5979,0,0,14.56457,59.88189,89.43949,82.72495,40.19392,0.1698175
2499,2020-11-4 3,22.57815,296.2747,0.008371837,47.35093,4.013196,36.82382,0,0.8789937,432.5281,101.7568,10.86761,1.839626,409.2479,0,0,12.2953,65.09189,81.43067,74.65835,31.46443,0.1634896
2500,2020-11-4 4,22.18528,295.9113,0.008085989,46.87835,3.674413,28.21096,0,0.8521827,363.8277,101.7814,10.72378,1.791225,407.8802,0,0,10.64862,60.88915,79.8589,72.76547,32.49705,0.1535939
2501,2020-11-4 5,21.85139,295.3683,0.007790116,46.1477,3.499156,25.79187,0,0.8521535,313.3224,101.8167,6.7442872,1.614549,392.7005,0,0,10.46528,66.01928,82.59195,74.8288,27.48499,0.1550171
2502,2020-11-4 6,21.63306,295.0593,0.007612215,45.73632,3.32344,27.94063,0,0.8693835,341.1217,101.8539,5.278007,1.548264,392.0435,0,0,11.54676,82.68781,90.6536,80.81815,13.696039,0.1823296
2503,2020-11-4 7,21.47945,294.8119,0.00755994,45.86999,3.240698,33.75992,0,0.8120817,314.7665,101.8871,3.520524,2.979444,389.0437,6.037262,7.25452,14.34392,92.82304,100.5134,87.94732,8.604802,0.2265035
2504,2020-11-4 8,21.47694,295.3019,0.007576934,45.97588,3.034438,36.5488,0,0.7907397,413.1732,101.9144,12.024485,7.684636,388.8083,49.23286,59.15947,19.673,96.83071,98.95594,87.98831,10.156888,0.3133357
2505,2020-11-4 9,21.72705,296.3087,0.007646666,45.73636,3.334924,41.51236,0,0.843282,408.7965,101.9228,27.67286,11.901538,389.351,105.5044,126.77677,27.62362,94.57604,93.80298,85.39458,17.09905,0.5517219
2506,2020-11-4 10,22.02791,297.7052,0.007727313,45.3088,3.04966,43.63868,0,0.9229973,711.5759,101.9361,47.19509,16.34266,389.4483,176.3325,211.8862,24.9702,79.20927,100.97492,92.79331,35.88346,0.6453258
2507,2020-11-4 11,23.02122,303.1934,0.007997825,44.00629,2.978896,39.67031,0,0.8504592,1057.4608,101.9242,151.9881,33.79271,363.0418,505.2417,607.1121,27.22392,83.27384,121.5171,112.6977,38.01743,0.6235902
2508,2020-11-4 12,23.85845,306.4429,0.008134634,42.40222,2.873139,51.96663,0,0.5147768,1182.303,101.8679,213.8135,41.40636,364.7928,627.6725,754.2283,21.37968,72.06247,133.21505,125.6267,51.84174,0.4534767
2509,2020-11-4 13,24.68925,308.8303,0.008158226,40.3263,2.689113,45.82116,0,0.3668468,1312.826,101.7853,250.8794,45.95539,367.775,691.0556,830.3909,17.13246,64.70343,99.67902,94.16731,64.38914,0.3692028
2510,2020-11-4 14,25.47401,310.0392,0.008269011,38.87254,2.795048,50.39474,0,0.3078026,1474.171,101.7041,266.7127,47.24795,371.4801,691.7721,831.2515,17.48061,69.89806,109.42188,103.37263,65.0287,0.3656438
2511,2020-11-4 15,26.16685,310.3978,0.008450084,38.00876,2.587711,51.26624,0,0.2950894,1619.458,101.627,250.7117,44.38779,375.9965,630.5959,757.7402,17.03462,73.76162,127.141,120.0294,65.20127,0.3451995
2512,2020-11-4 16,26.61893,309.6998,0.008653644,37.81594,2.548131,78.29655,0,0.7237567,1738.702,101.5487,218.3477,38.73847,377.3546,527.037,633.3014,17.21443,88.36499,114.4111,107.14708,54.46158,0.326375
2513,2020-11-4 17,26.9295,307.7327,0.008832499,37.84775,2.572744,72.89567,0,0.8025671,1745.206,101.5177,160.1969,28.96187,404.9795,334.901,402.4255,16.53004,100.28584,124.24798,115.1451,40.26874,0.3019992
2514,2020-11-4 18,26.80116,304.1973,0.00905608,39.15038,2.976754,83.2969,0,0.7136673,1597.181,101.5286,84.52032,14.38642,409.8094,119.255,143.29996,15.06398,90.68353,95.80805,88.73409,37.37071,0.2849718
2515,2020-11-4 19,26.67109,302.2318,0.009174848,40.01732,3.210298,79.66117,0,0.6697291,1466.65,101.5659,45.54034,5.058372,423.9574,18.65352,22.41456,18.82439,101.2797,110.4134,100.2085,24.69363,0.300242
2516,2020-11-4 20,26.56799,301.2845,0.009265556,40.67193,2.990003,67.12385,0,0.9955588,1664.27,101.6107,27.20908,1.980677,424.4536,0,0,15.40369,67.91329,82.85555,72.14258,49.1531,0.1908595
2517,2020-11-4 21,25.05686,299.6858,0.009843832,47.8319,4.219407,106.58325,0,0.8326765,803.1928,101.683,32.53485,1.904798,418.7298,0,0,13.92331,76.56544,63.43889,52.12707,28.97752,0.1814299
2518,2020-11-4 22,23.66822,298.2482,0.01043532,55.09882,4.695448,130.4713,0,0.8529308,420.5078,101.7464,33.87202,1.630519,406.0339,0,0,11.74463,88.27615,51.69039,39.06378,16.024804,0.1781153
2519,2020-11-4 23,22.85444,297.0488,0.01066759,59.33265,3.844512,138.5916,0,0.7605326,528.5406,101.7691,21.00252,1.16495,383.0133,0,0,10.20042,101.00854,45.97517,32.59163,8.466965174,0.1954134
2520,2020-11-5 0,22.48502,296.6062,0.01149199,65.33562,4.03613,123.6116,0,0.8127006,484.767,101.6972,20.36811,1.1379632,400.0066,0,0,8.599107,102.82219,44.20337,30.28829,2.144729649,0.1968025
2521,2020-11-5 1,22.22646,295.9054,0.01158077,66.93527,3.549931,120.0885,0,0.6345941,505.404,101.6937,9.59922,0.7600538,371.9339,0,0,8.878119,98.44045,44.47191,29.85149,0.216522924,0.2037313
2522,2020-11-5 2,22.03467,295.5107,0.01139801,66.6985,2.86428,100.12725,0,0.6626993,544.4913,101.692,4.807583,0.6522135,370.8213,0,0,11.86202,87.09309,43.73359,29.52862,0.22148277,0.1906743
2523,2020-11-5 3,21.67091,295.0231,0.01071222,64.17218,2.843296,92.14643,0,0.6194916,435.3151,101.6915,2.820342,0.6849276,366.8193,0,0,17.86303,85.4188,43.352,29.1,0.009956725,0.2663453
2524,2020-11-5 4,21.14795,294.4597,0.01048843,64.99232,2.684808,82.60148,0,0.5710722,246.036,101.7168,2.101797,0.6095085,363.5064,0,0,18.99249,77.35179,39.38543,25.91029,0.01307001,0.2725502
2525,2020-11-5 5,20.62172,293.9182,0.009956054,63.84131,2.503961,88.54938,0,0.5921757,122.5815,101.7645,1.781013,0.5823935,359.6816,0,0,21.17139,74.5583,42.94102,28.65233,0.11219794,0.2945928
2526,2020-11-5 6,20.2909,293.5331,0.00967403,63.39464,2.502095,88.03153,0,0.5618818,225.35859,101.8117,1.117007,0.5664194,358.1474,0,0,21.38832,76.70006,54.32934,38.01712,0.07453944,0.3162588
2527,2020-11-5 7,20.11326,293.4307,0.00955846,63.38015,2.519112,87.52047,0,0.4859162,152.6576,101.854,2.10313,2.3298043,357.4301,22.94019,27.56551,26.82698,74.85136,67.42794,48.75744,4.425623,0.3433957
2528,2020-11-5 8,20.68271,295.9638,0.0095871,61.25615,2.648094,77.09572,0,0.4583797,356.4132,101.8905,37.501443,10.676974,358.4101,162.9314,195.78246,42.33093,84.47891,84.41308,66.00981,5.954447,0.4262958
2529,2020-11-5 9,20.94752,297.0228,0.009619692,60.46514,2.720946,74.22487,0,0.4309969,398.1396,101.9001,52.26009,13.99288,358.7686,218.4761,262.5267,34.11248,84.1067,80.06099,66.98564,13.76275,0.3735576
2530,2020-11-5 10,21.68126,299.8354,0.009654468,57.87766,2.661705,71.70053,0,0.4093529,537.7917,101.9169,97.24181,21.16494,361.2977,342.416,411.4559,29.40797,85.95012,79.48063,68.78497,23.30546,0.3694715
2531,2020-11-5 11,22.78836,303.4925,0.009442912,52.80129,2.890112,68.98912,0,0.251747,737.4347,101.9071,165.0756,31.58904,363.7538,504.8633,606.6571,26.74988,85.65199,84.73931,75.81348,35.06656,0.414402
2532,2020-11-5 12,23.82736,306.7084,0.009399282,49.14621,2.485286,61.43447,0,0.2298374,929.1381,101.8466,209.5347,38.33257,373.9549,603.7507,725.483,26.76764,87.53416,86.79254,78.6669,44.26967,0.4326608
2533,2020-11-5 13,24.83322,308.9994,0.009377442,45.95565,2.421135,64.99801,0,0.08129971,1124.115,101.7679,241.7483,43.18932,377.026,666.2569,800.592,26.02922,89.20452,89.41368,81.21335,55.36258,0.4218296
2534,2020-11-5 14,25.69859,310.5966,0.009366934,43.43039,2.335491,69.2326,0,0.04424736,1251.72,101.6869,258.7709,45.46367,373.6915,690.8168,830.1042,24.95236,89.03292,88.17527,80.30076,68.96901,0.4228621
2535,2020-11-5 15,26.44113,311.1681,0.00940502,41.59182,2.010881,71.03167,0,0.03512037,1359.136,101.6095,243.7574,43.30684,382.4178,636.0726,764.3222,22.09318,84.3774,90.07965,82.62476,77.83794,0.4613672
2536,2020-11-5 16,26.97775,310.3597,0.00950506,40.61458,1.990521,89.5466,0,0.05090818,1468.034,101.5378,208.6611,37.10922,378.2807,523.7648,629.3698,22.08242,95.78404,95.68979,87.84772,68.79053,0.5199009
2537,2020-11-5 17,27.33136,308.0866,0.009583803,40.04745,2.029153,99.81977,0,0.18113307,1513.616,101.5039,145.7754,26.60787,395.0902,326.3731,392.1784,23.79407,114.6814,104.8889,95.45257,53.4859,0.5404397
2538,2020-11-5 18,27.42729,305.4979,0.009662019,40.15094,2.41366,103.38763,0,0.05096839,1507.596,101.522,91.44892,17.31043,384.3667,178.329,214.2846,24.52424,108.5882,110.3085,98.68786,50.87958,0.5142642
2539,2020-11-5 19,27.16365,302.5286,0.009712343,41.06139,2.56452,105.331,0,0.24369232,989.8356,101.5706,37.80004,5.277039,382.1223,37.8504,45.4821,23.65599,99.4499,109.9791,96.04965,50.14713,0.4627007
2540,2020-11-5 20,26.95882,301.0056,0.009707597,41.58529,2.562559,99.62126,0,0.3664844,531.9788,101.6256,13.442494,1.331806,381.8768,0,0,25.16153,136.0323,122.0463,102.1928,1.728527,0.5318314
2541,2020-11-5 21,26.78144,300.2893,0.00977055,42.3497,2.719575,112.01327,0,0.3568444,454.7079,101.6847,4.934451,1.235486,382.0041,0,0,14.273752,95.95267,78.58787,61.10049,15.11682732,0.3297641
2542,2020-11-5 22,25.16189,298.8442,0.010585216,51.08635,2.831797,149.77323,0,0.2504296,355.3719,101.7557,8.348857,1.0173855,377.4421,0,0,9.474671,64.36692,52.54432,38.25005,36.77594,0.2163384
2543,2020-11-5 23,24.49896,298.0396,0.010821009,54.48976,2.90579,148.4086,0,0.2679169,349.5196,101.7781,5.743361,0.9539277,375.7895,0,0,9.06854,48.39997,45.94239,31.95135,50.45083,0.1927693
2544,2020-11-6 0,23.1746,296.6317,0.01201274,65.42801,2.461172,152.8435,0,0.1766922,413.1676,101.7466,3.967229,0.5534233,372.1922,0,0,10.276733,46.44992,48.40145,31.62058,45.95725,0.1745808
2545,2020-11-6 1,22.77327,296.1861,0.01229307,68.66384,1.816393,153.7184,0,0.17459,420.9025,101.7328,3.180342,0.3004598,371.6487,0,0,10.277684,46.37661,48.17544,29.83286,40.07859,0.1567008
2546,2020-11-6 2,22.38565,295.7499,0.01241948,71.09792,1.2199243,161.0783,0,0.2191769,405.6488,101.7238,2.577675,0.092046006,371.1678,0,0,9.259639,50.65781,46.99959,27.42475,33.324311,0.1467605
2547,2020-11-6 3,22.08796,295.3993,0.01253919,73.15167,0.6728341,201.616,0,0.1670484,367.6443,101.7175,1.942509,-0.02292625,370.6168,0,0,8.79962,63.00873,47.42443,26.85203,21.00368084,0.1572508
2548,2020-11-6 4,21.85651,295.1047,0.01266253,74.98775,0.2444893,55.51779,0,0.1689615,299.0781,101.7305,1.1819043,-0.1247542,370.2417,0,0,9.752767,81.74069,51.58639,27.90186,3.223325375,0.1893937
2549,2020-11-6 5,21.64704,294.8313,0.01272414,76.39508,0.2989393,231.440284,0,0.1902444,104.60347,101.7656,0.41415586,-0.1576754,369.428,0,0,10.222801,90.19199,61.39356,33.79615,0.00098595,0.2726193
2550,2020-11-6 6,21.45105,294.5721,0.01246141,75.7931,0.8467266,346.7112,0,0.1825442,105.16106,101.8102,-0.3472305,-0.162472,368.4381,0,0,12.018782,94.12087,74.36855,42.06514,5.81E-07,0.3807668
2551,2020-11-6 7,21.49464,294.676,0.01237569,75.11456,1.3996515,340.8028,0,0.1727777,116.15691,101.8513,0.3754049,0.711328,367.4698,21.46305,25.79059,26.73624,93.99555,91.49222,57.67848,2.94354,0.5041707
2552,2020-11-6 8,22.09986,297.1506,0.01207567,70.63353,2.146856,344.7985,0,0.11466785,307.3078,101.8812,32.484246,8.8715985,367.0976,159.73374,191.94016,23.59122,78.68699,94.434,70.35462,12.93281,0.4238166
2553,2020-11-6 9,22.4313,298.239,0.01198309,68.50278,2.659973,344.9254,0,0.09671261,363.8575,101.8887,45.94434,12.32535,367.4111,215.0124,258.3643,18.08451,91.05284,98.98751,83.40183,18.46847,0.5004512
2554,2020-11-6 10,23.31085,301.1188,0.01167145,63.24592,2.837584,340.3278,0,0.05502502,490.5183,101.8992,92.36925,20.5486,368.8615,343.237,412.442,13.23879,70.13647,78.11801,70.16495,47.9546,0.3108921
2555,2020-11-6 11,24.8518,304.6191,0.010169534,50.05262,3.916506,106.874835,0,0.01266888,659.7129,101.8734,163.2752,33.93523,369.757,504.2085,605.87,11.40118,44.7954,65.96972,59.83624,84.69919,0.205487
2556,2020-11-6 12,26.27215,307.5322,0.009382679,42.18573,4.566734,9.088368,0,0.01418505,900.0624,101.7968,222.537,44.14021,372.1118,622.1352,747.5741,10.34147,34.15135,61.17748,55.67016,105.1108,0.1785468
2557,2020-11-6 13,27.54621,309.8022,0.009307148,38.5341,4.812655,9.679076,0,0.00942006,1111.864,101.691,260.3853,49.96564,376.0821,685.6418,823.8861,9.445272,32.9453,57.43253,52.24999,111.5693,0.168806
2558,2020-11-6 14,28.53782,311.1334,0.009434838,36.64616,4.949297,10.167868,0,0.00998025,1222.262,101.5869,274.7219,51.68399,380.3225,690.2116,829.3762,8.56158,33.27394,52.81003,48.00352,110.6116,0.1626573
2559,2020-11-6 15,29.38331,311.4167,0.009575507,35.25213,5.236811,9.668907,0,0.01248234,1348.031,101.4887,264.1139,49.75645,384.5481,634.0032,761.8347,8.049344,35.62812,49.31454,44.77367,104.2552,0.1597823
2560,2020-11-6 16,29.99977,310.72,0.009699023,34.33504,5.485815,10.457816,0,0.00595977,1447.879,101.4023,226.6751,44.06848,388.0916,522.8609,628.2836,8.014503,43.44609,46.26227,41.84439,91.16396,0.1601143
2561,2020-11-6 17,30.24706,309.0646,0.009863396,34.37164,5.516073,10.945877,0,0.00495159,1535.111,101.3684,165.3611,34.60736,390.6005,366.5726,440.4829,9.137953,59.98457,49.59777,44.58695,71.04759,0.1748242
2562,2020-11-6 18,30.11281,306.528,0.0101412,35.64542,5.420799,11.504439,0,0.01265367,1551.825,101.3952,90.33045,21.95009,392.5904,182.1675,218.8978,10.07521,78.48807,53.04426,47.21124,44.99209,0.1953247
2563,2020-11-6 19,29.4769,303.8056,0.01027165,37.58123,5.662014,12.766527,0,0.01257051,1309.221,101.46,31.27474,6.815966,392.6682,37.5618,45.1353,11.200675,101.95859,58.02407,51.23964,19.90845,0.2209583
2564,2020-11-6 20,28.76857,302.1845,0.01024055,39.16957,5.450143,14.89354,0,0.00997098,878.6256,101.5362,6.805408,1.945295,389.6768,0,0,12.30938,102.8502,59.84603,52.60246,14.967325,0.220926
2565,2020-11-6 21,28.06652,301.19,0.01026521,41.04192,4.717576,16.8437,0,0.06694545,467.9529,101.6098,-0.068671,1.63945,387.0578,0,0,12.54126,90.65935,62.28915,54.90113,18.75041,0.2078232
2566,2020-11-6 22,27.09207,300.1684,0.0108501,46.13494,4.698267,16.03145,0,0.05010738,338.8292,101.6771,-1.428158,1.45182,383.1132,0,0,12.880148,82.88306,64.74235,57.81834,23.23223,0.1984238
2567,2020-11-6 23,26.08975,299.1335,0.01099224,49.79462,4.586106,12.00723,0,0.01281273,332.825,101.6981,-2.1009801,1.270205,376.1596,0,0,14.432228,69.10879,67.8053,61.602,33.3026,0.1850979
2568,2020-11-7 0,24.76656,297.6475,0.009788125,48.11067,4.924221,5.313144,0,0,660.2392,101.6349,-5.949627,1.397186,366.4117,0,0,15.44221,62.86173,64.79004,58.83907,37.23048,0.1749733
2569,2020-11-7 1,24.03576,296.9251,0.009988523,51.42707,4.761494,3.426158,0,0,662.5124,101.6353,-5.545382,1.250151,364.7388,0,0,17.81874,54.29497,77.33689,70.58624,38.31734,0.168877
2570,2020-11-7 2,23.35125,296.2153,0.009834985,52.89445,4.520662,358.3006,0,0,649.7676,101.6381,-5.734734,1.134902,361.2147,0,0,18.32283,49.51927,87.76782,80.56553,41.78983,0.1641348
2571,2020-11-7 3,22.7631,295.6142,0.009433993,52.67424,5.013544,252.232166,0,0,615.2688,101.6373,-6.640102,1.240739,359.4635,0,0,18.06703,47.62027,90.96916,83.77863,43.44623,0.1561054
2572,2020-11-7 4,22.23596,295.0565,0.00922298,53.27438,5.118844,1.621942,0,0.01501461,598.2902,101.6675,-7.473507,1.228383,357.3321,0,0,18.80891,48.22659,92.53889,85.32573,39.76026,0.1513156
2573,2020-11-7 5,21.75201,294.5531,0.009088229,54.17652,5.03817,1.8106105,0,0.03117598,586.8045,101.7211,-7.783513,1.181012,356.6283,0,0,20.20779,53.86019,95.73287,87.95928,30.29901,0.1537145
2574,2020-11-7 6,21.30405,294.0872,0.008950668,54.94203,5.147874,1.1653765,0,0.05112094,569.5914,101.7759,-8.352925,1.170509,355.6642,0,0,21.9493,73.96723,105.8948,96.62582,8.890601,0.1820917
2575,2020-11-7 7,20.98455,293.9177,0.00881441,55.26706,5.25009,1.5087665,0,0.08670576,538.7182,101.8325,-5.152012,3.886406,354.3391,19.53875,23.47828,24.51119,74.05586,107.1171,97.67359,9.427837,0.208587
2576,2020-11-7 8,21.57196,295.9864,0.008709632,52.70357,6.349103,5.102495,0,0.1069784,421.9164,101.8777,39.979838,14.944915,354.5058,159.69598,191.89484,26.81962,65.95241,99.94903,91.25287,16.873,0.2174038
2577,2020-11-7 9,21.81349,296.8195,0.008697539,51.76007,6.614756,5.706239,0,0.09508379,367.1085,101.8903,58.9802,18.74335,355.314,213.6304,256.7036,26.5892,55.91573,87.62849,80.1697,30.53179,0.1987192
2578,2020-11-7 10,22.64201,299.1918,0.008688922,49.15754,6.841486,6.774698,0,0.13905499,435.5993,101.9169,114.58911,27.01364,357.4581,342.0475,411.0137,23.45394,46.08253,74.20479,67.85615,47.96169,0.1740023
2579,2020-11-7 11,24.07573,302.5854,0.008775288,45.29826,6.94106,8.504899,0,0.17753188,588.8534,101.907,186.2907,37.52157,362.6292,500.072,600.9002,19.3632,36.01842,66.93979,61.26906,68.39186,0.1507791
2580,2020-11-7 12,25.56601,305.6625,0.008998417,42.22007,6.986745,11.45021,0,0.18044967,766.6895,101.8409,245.7474,46.03521,368.549,619.5327,744.4474,16.42689,29.3368,60.13132,54.98462,86.7232,0.1376475
2581,2020-11-7 13,26.95343,308.089,0.009274942,39.8373,6.888493,12.51688,0,0.17422731,941.7855,101.7459,281.7599,51.27467,375.5292,682.6008,820.2312,13.57255,27.143,55.86334,51.1705,98.51445,0.1321616
2582,2020-11-7 14,28.14814,309.672,0.009564058,38.07066,6.653499,14.30912,0,0.1811809,1126.472,101.6481,288.9925,52.51935,381.5377,683.3643,821.1488,11.47111,27.41412,57.06865,52.28993,100.46185,0.1291482
2583,2020-11-7 15,28.96782,310.2653,0.009849144,37.21732,6.361738,19.19698,0,0.2001745,1290.568,101.5655,272.167,49.93409,386.174,629.6378,756.5896,10.613948,30.58581,62.80315,57.65089,96.47534,0.1295389
2584,2020-11-7 16,29.4138,309.483,0.010112058,37.1405,6.3263,17.42381,0,0.2121298,1392.299,101.4879,227.2638,42.70195,395.8776,496.652,596.7899,10.590681,35.76954,61.6778,56.54989,88.98374,0.1332134
2585,2020-11-7 17,29.5351,307.9261,0.01029044,37.50307,6.47228,17.88675,0,0.212309,1422.923,101.4539,171.2038,34.37332,395.3845,359.009,431.3944,12.01332,50.02748,61.81429,56.39894,72.47032,0.1508269
2586,2020-11-7 18,29.22729,305.3524,0.01046534,38.89488,6.732081,17.82928,0,0.244522,1370.559,101.4844,96.78919,22.28668,395.4803,176.4097,211.9793,16.68231,83.28663,75.96558,68.83743,40.36886,0.1981394
2587,2020-11-7 19,28.50373,302.7927,0.01070057,41.6342,6.666823,17.04365,0,0.2297655,1133.983,101.5491,35.67328,6.913648,397.4427,34.8315,41.8545,17.65824,100.18392,79.96984,72.2134,21.32208,0.2134124
2588,2020-11-7 20,27.38512,301.0249,0.01059798,44.22581,6.517312,11.53193,0,0.1884093,697.2,101.6271,14.52138,2.017486,393.0302,0,0,17.12534,94.63475,79.41325,71.68032,19.48406,0.204757
2589,2020-11-7 21,26.4259,299.8069,0.01032817,45.7854,6.541262,11.39661,0,0.2127938,464.8986,101.6985,6.825224,1.891146,383.9362,0,0,14.8419,84.1493,77.91423,70.21938,27.02826,0.1857057
2590,2020-11-7 22,25.58378,298.865,0.009773853,45.68261,6.200213,14.29816,0,0.2375856,389.7647,101.7629,3.690213,1.823603,381.0791,0,0,13.60516,73.33046,74.78036,67.77467,39.40027,0.1703071
2591,2020-11-7 23,24.69952,297.9338,0.00938995,46.40219,5.382336,8.755284,0,0.2691302,238.5192,101.7892,2.07252,1.621768,375.1881,0,0,13.2306,51.02265,66.85478,61.30783,63.78186,0.145583
2592,2020-11-8 0,23.94123,296.9839,0.00847678,43.97851,5.9645,13.57046,0,0.2284776,709.6298,101.7567,-2.887608,1.839084,372.1264,0,0,13.29776,36.17413,75.10078,69.37114,78.00741,0.1275064
2593,2020-11-8 1,23.46817,296.4562,0.008116958,43.38897,6.26967,14.34615,0,0.3094294,680.2597,101.7451,-4.531024,1.898306,369.6346,0,0,13.2322,27.55448,74.9297,69.30168,86.43245,0.1128621
2594,2020-11-8 2,22.94321,295.8817,0.007968257,44.03903,6.41547,11.15315,0,0.3366415,658.8008,101.7335,-6.016902,1.865899,365.5566,0,0,13.85012,28.93168,81.55086,75.39857,82.54043,0.1137061
2595,2020-11-8 3,22.483,295.3822,0.007841585,44.62488,6.214522,10.94,0,0.2836541,647.4796,101.7295,-6.91681,1.790941,364.182,0,0,14.51052,33.53225,86.15057,79.55031,74.35846,0.1183815
2596,2020-11-8 4,22.00149,294.8354,0.007824807,45.93261,5.654956,8.78891,0,0.2406725,630.7933,101.7494,-7.951058,1.599961,360.3967,0,0,15.26441,37.66544,89.51899,82.44469,66.29258,0.1231745
2597,2020-11-8 5,21.55054,294.3313,0.007823721,47.29809,5.085832,7.994618,0,0.2760438,607.0819,101.7921,-8.318013,1.422299,358.4914,0,0,16.02528,43.69198,93.23815,85.38717,57.27288,0.1295066
