,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1576,2020-9-30 3,26.97463,300.634,0.01961497,83.10226,2.68773,105.64311,0.6653714,0.7803001,340.3462,100.5993,7.1695,2.311689,432.4164,0,0,1.4172772,18.40244,7.792687,4.745793,38.42106,0.1099979
1577,2020-9-30 4,26.94892,300.364,0.01949175,82.70215,3.118432,121.0501,0.2478791,0.5129383,297.3125,100.5921,4.047225,1.594221,426.2422,0,0,1.942857,25.95508,8.498958,5.047032,29.9,0.1178786
1578,2020-9-30 5,26.65301,300.105,0.01921286,83.09076,2.537407,124.6262,0,0.656113,161.0623,100.639,3.960314,1.330083,427.3522,0,0,1.0511398,27.78634,8.876088,4.863663,29.43617,0.1280983
1579,2020-9-30 6,25.84802,299.8054,0.01918554,87.43539,3.104055,105.14667,1.1522228,0.9322228,204.1027,100.6981,14.010396,2.370056,445.234,0,0,0.6574777,32.01225,7.272033,4.034134,14.39066,0.1590259
1580,2020-9-30 7,25.46917,299.6109,0.01923756,89.85326,1.6423176,85.13668,25.549795,0.82719,127.82292,100.7418,12.308913,1.669971,446.0962,2.558052,3.073826,0.97965,36.86644,14.3671,8.66394,8.78814,0.2112058
1581,2020-9-30 8,25.39086,299.626,0.01917347,90.03549,1.056452,107.915,5.303644,0.8756192,108.13634,100.7782,12.78546,2.077377,439.6064,18.01148,21.64307,1.516427,31.47017,8.674031,5.38741,14.452683,0.2145139
1582,2020-9-30 9,25.5633,300.6352,0.01913702,89.02875,1.048727,119.7206,5.583361,0.8348933,178.76804,100.789,22.80777,5.161218,439.7867,65.43905,78.63329,2.12924,45.25481,8.035067,5.218216,8.1536607,0.2265176
1583,2020-9-30 10,25.99674,301.2099,0.01902908,86.04353,1.989191,60.28528,9.431282,0.8223276,227.8533,100.8205,27.57799,6.959189,436.3966,87.30411,104.90688,1.864146,58.55879,6.629062,4.693509,8.614262,0.2195035
1584,2020-9-30 11,25.86601,301.4753,0.01883847,86.08619,2.5591118,47.36443,8.971409,0.8830178,269.3787,100.8521,38.0088,7.095833,446.1595,75.9285,91.23753,2.271561,58.43998,6.52797,4.719307,11.2191444,0.2350432
1585,2020-9-30 12,25.35946,300.3438,0.01843336,86.84585,4.029878,30.16303,15.68599,0.8020732,220.4919,100.8275,36.9995,5.642784,443.3699,40.12692,48.21762,3.060859,61.59025,5.836708,4.005369,16.470369,0.2484711
1586,2020-9-30 13,26.00694,301.0973,0.01819055,82.21728,3.208284,28.96853,4.668045,0.7753572,351.3872,100.7816,34.45799,6.909579,442.324,50.03257,60.12048,3.811631,57.02881,10.332781,7.521262,33.34381,0.2636544
1587,2020-9-30 14,26.33588,304.4501,0.01803501,80.01233,2.070294,35.03336,7.067758,0.8112719,391.7579,100.7264,88.03172,21.453916,438.5803,280.4381,336.98205,5.150502,54.26128,14.87659,10.883376,47.32727,0.2444314
1588,2020-9-30 15,27.4406,307.5992,0.01800846,74.33804,2.614157,54.55549,0.6850493,0.7464848,571.7404,100.6524,145.25997,32.527,437.841,426.2991,512.2522,9.816065,67.86612,20.11563,13.638135,34.29626,0.3008575
1589,2020-9-30 16,28.56939,308.8753,0.01760966,67.67541,2.192488,67.10403,0.484539933,0.6704489,726.8973,100.5902,135.65803,29.47508,447.7064,352.1336,423.1335,8.841464,69.46048,27.310567,17.706744,29.16822,0.3002263
1590,2020-9-30 17,28.05548,306.4541,0.01801257,71.58068,2.902397,148.4481,1.843887,0.8250738,564.5728,100.5792,107.05836,19.84555,440.9893,215.9254,259.461,7.400354,76.14589,26.178397,16.645524,25.75749,0.3069819
1591,2020-9-30 18,27.84045,304.3009,0.0180647,72.86233,1.765262,123.2522,0.8221696,0.7972052,521.633,100.6098,52.42682,9.92573,445.8119,81.24032,97.62024,6.90446,84.65616,29.146747,18.540817,12.231659,0.3480101
1592,2020-9-30 19,26.8252,301.9821,0.01847719,79.21646,1.7085506,96.66487,2.454163,0.8001567,288.1684,100.6976,34.16416,4.713033,448.0557,12.367207,14.860746,10.269207,92.46826,24.67006,14.946886,9.54998352,0.3591882
1593,2020-9-30 20,26.1231,301.0774,0.01867356,83.55378,1.1029984,118.38552,2.8709409,0.8884495,268.2357,100.7481,21.52888,2.470728,444.4852,0.2651754,0.318642,5.405249,105.85222,22.8676,14.77592,0.05974643,0.3398051
1594,2020-9-30 21,25.54092,300.4043,0.01869483,86.80475,2.141636,99.47689,2.14360446,0.9526714,117.3546,100.8058,23.80695,2.56074,442.3562,0,0,10.004348,114.95013,27.81355,18.22846,0.007835712,0.3891385
1595,2020-9-30 22,26.01299,300.2714,0.0187404,84.63967,3.160647,63.83192,3.521622,0.9174267,298.6766,100.8298,19.41559,4.284098,441.0335,0,0,11.70555,96.47789,30.26932,19.33192,2.601811754,0.3495886
1596,2020-9-30 23,26.04185,299.8543,0.01879054,84.68326,3.001895,72.55857,0.4399879,0.8577292,231.546,100.8366,12.165918,2.0973197,428.1176,0,0,5.645037,70.14126,23.60052,15.021413,10.3451539,0.2631128
1597,2020-10-1 0,25.86638,300.2368,0.0189696,86.23949,2.378506,72.33354,2.216388,0.8584884,229.42738,100.7289,17.754236,2.339291,440.2511,0,0,3.631144,57.46441,14.037576,9.077569,29.853523,0.2033365
1598,2020-10-1 1,26.45391,300.3303,0.01881721,82.42175,3.333787,101.83017,0.3574766,0.8430784,262.60678,100.6975,12.98371,3.191048,441.1877,0,0,1.5390643,33.91036,16.57418,10.467309,49.83571,0.1539917
1599,2020-10-1 2,26.29102,300.0617,0.01826386,80.82385,4.441525,103.01369,1.574377,0.8531742,340.37125,100.6953,14.20423,4.743701,443.248,0,0,1.780823,35.54819,24.25783,14.94556,40.89474,0.1464649
1600,2020-10-1 3,26.18021,299.8664,0.01760739,78.47777,4.541487,86.82145,0.36135695,0.8188842,567.5576,100.689,12.244214,5.08244,441.9112,0,0,4.861829,58.06089,32.52099,21.45295,16.178652,0.1587554
1601,2020-10-1 4,25.79714,299.4934,0.01695465,77.41714,4.494349,83.43599,0.0355911,0.82317,313.82472,100.7291,12.966988,5.097993,440.0169,0,0,7.637351,63.79667,33.76167,23.55573,12.1400429,0.1675412
1602,2020-10-1 5,25.53779,299.194,0.01643302,76.29823,4.914507,77.51941,0.000798798,0.818023,349.7379,100.7791,12.480828,5.343312,438.8906,0,0,8.224894,67.36148,36.00458,25.63665,10.810809,0.1647502
1603,2020-10-1 6,25.23798,298.659,0.0157503,74.55607,4.655137,77.04905,0,0.7883901,317.7872,100.8444,6.229342,4.277416,418.5043,0,0,10.107432,74.81449,39.75783,28.38043,4.864726,0.1882753
1604,2020-10-1 7,25.18036,298.9513,0.01501943,71.41134,4.820947,77.31549,0,0.7788687,314.6282,100.9116,15.810722,8.127204,431.9836,29.49807,35.44569,12.246005,72.07003,41.73433,29.89872,11.49786,0.2123023
1605,2020-10-1 8,25.62038,301.0659,0.01471996,68.18536,4.976726,79.87295,0,0.8070102,476.0669,100.9642,60.6206,17.583147,424.0683,171.31375,205.85537,11.670594,63.07977,41.81769,30.09206,27.4728,0.2117011
1606,2020-10-1 9,25.8284,302.0685,0.01458544,66.61303,5.087573,81.26435,0,0.7990812,566.9879,100.9741,81.24509,21.79335,424.0623,231.3448,277.9901,10.791573,58.24215,42.89863,31.16175,41.63701,0.2241993
1607,2020-10-1 10,26.46848,305.0036,0.01457074,64.03563,4.649079,88.03503,0,0.7244542,687.5398,100.9986,140.96328,31.74084,408.4278,412.5783,495.765,9.311479,59.44011,41.96212,30.93759,47.63791,0.2198328
1608,2020-10-1 11,27.52147,308.5643,0.01463197,60.18791,4.491641,91.59257,0,0.5451128,856.827,101.0029,210.303,42.83139,413.021,571.7945,687.0832,7.154946,52.34809,42.78973,32.00544,59.09254,0.1912988
1609,2020-10-1 12,28.61471,311.8229,0.01478945,56.81855,4.30296,96.54701,0,0.5397272,1044.4655,100.9564,270.7367,52.2015,415.9921,701.6969,843.177,5.860128,41.03816,42.72737,31.8246,72.9062,0.1694279
1610,2020-10-1 13,29.65721,314.1178,0.01495421,53.81577,4.444148,98.63968,0,0.5321637,1242.345,100.889,314.9737,58.60428,421.2188,772.4115,928.1498,5.22405,31.59372,41.53456,30.64735,86.28175,0.1571715
1611,2020-10-1 14,30.41463,314.5026,0.01483554,50.9192,4.963565,107.0486,0,0.5344315,1365.721,100.8244,321.7694,57.85996,448.0504,704.7666,846.8663,4.800197,23.17188,42.46089,31.08558,100.56707,0.1483067
1612,2020-10-1 15,30.86355,314.8916,0.01482129,49.44061,5.143211,121.7459,0,0.5473491,1423.822,100.7753,325.2336,57.51194,440.4656,692.7367,832.4104,4.400105,18.45145,45.04854,32.69819,106.3673,0.1444374
1613,2020-10-1 16,31.09048,314.2649,0.01459132,47.96444,5.226137,123.7946,0,0.526564,1451.751,100.7296,299.5888,52.75734,426.7987,621.0872,746.3145,4.604285,19.28577,42.14329,30.20565,100.53994,0.1461338
1614,2020-10-1 17,31.00732,312.463,0.01483067,48.99013,5.282091,124.3041,0,0.4984208,1377.48,100.7154,244.4872,42.31821,427.1314,466.6183,560.7008,4.889442,20.81225,43.2042,30.67348,90.71688,0.1485154
1615,2020-10-1 18,30.47024,309.6067,0.015368,52.4839,5.478286,128.8959,0,0.49796,1224.023,100.7482,174.7729,28.7216,426.6136,278.4384,334.579,5.512317,22.97689,46.13576,32.70209,82.87694,0.1448439
1616,2020-10-1 19,29.52707,306.1257,0.01576966,57.13485,5.565003,130.882,0,0.4866036,1002.4473,100.805,97.50921,12.825037,423.8598,85.66564,102.93815,5.7389,22.98653,45.06231,31.95422,80.69133,0.1337803
1617,2020-10-1 20,28.57382,303.7628,0.01587675,61.05285,5.602652,130.8375,0,0.5350319,789.6455,100.8724,55.70562,3.778398,419.6528,8.52252,10.24089,6.434133,24.13037,46.80016,32.95063,80.72558,0.1343186
1618,2020-10-1 21,27.85632,302.4679,0.01578284,63.49045,5.786065,129.3522,0,0.5033043,630.2153,100.9352,40.21053,1.975759,414.9635,0,0,7.22168,24.91949,47.32118,33.21503,82.17072,0.1365186
1619,2020-10-1 22,27.3041,301.6319,0.01583093,65.93283,5.765002,130.4031,0,0.4837878,552.7217,100.9807,32.05194,1.797638,413.0883,0,0,7.972469,25.19817,44.25321,30.79467,82.48452,0.1361621
1620,2020-10-1 23,26.98105,301.0652,0.01568477,66.6658,5.522909,127.2945,0,0.4849825,535.4673,100.9902,24.37073,1.67424,410.3276,0,0,7.790249,25.10399,39.00733,26.68726,80.26449,0.1319516
1621,2020-10-2 0,26.61761,300.1532,0.01474137,64.06069,5.016127,121.0547,0,0.521551,420.2659,100.9285,9.277804,1.727545,410.6615,0,0,7.761299,33.02657,36.27052,25.05415,67.56342,0.1239645
1622,2020-10-2 1,26.46796,299.8472,0.01437737,63.05998,4.693797,122.8219,0,0.5106494,250.9352,100.9154,5.185856,1.666922,407.6328,0,0,6.271853,30.78368,34.4352,23.68252,70.52503,0.1091641
1623,2020-10-2 2,26.31475,299.6085,0.01440388,63.79252,4.142616,119.7976,0,0.5283655,225.3932,100.9147,2.9183947,1.497116,407.9035,0,0,5.489602,30.7061,37.80965,25.78845,72.87076,0.1107942
1624,2020-10-2 3,26.12965,299.3492,0.01447284,64.85316,3.213267,106.3401,0,0.5079241,564.6663,100.919,1.3507557,1.194691,407.2403,0,0,4.687401,30.26024,39.845,27.78866,75.83205,0.1136916
1625,2020-10-2 4,25.96713,299.0915,0.01466813,66.42335,3.600594,104.7083,0,0.5075162,512.2674,100.9467,-0.429247,1.18274,406.3194,0,0,4.321215,33.91294,40.15858,28.3637,71.47486,0.1191807
1626,2020-10-2 5,25.77832,298.8434,0.0148724,68.20516,3.501904,97.74059,0,0.5036424,662.3925,100.9913,-1.2285665,1.0629681,406.3405,0,0,5.415873,63.16237,47.25135,32.93245,38.63042,0.1568322
1627,2020-10-2 6,25.55966,298.6853,0.01497291,69.64935,2.726018,81.00211,0,0.5433395,666.7492,101.0366,-0.3839593,0.8237096,406.8225,0,0,8.153083,92.06891,53.4552,37.20941,9.392617,0.2056208
1628,2020-10-2 7,25.54138,299.0192,0.01474051,68.6377,3.768741,86.53116,0,0.5123213,365.7167,101.0716,6.4670793,5.2891067,406.2278,42.40957,50.96042,13.2258,90.6363,53.72136,38.10198,11.17162,0.2532183
1629,2020-10-2 8,26.00168,301.5788,0.01450184,65.6481,3.713364,85.87282,0,0.5379222,409.359,101.1131,51.67139,15.901746,405.6585,194.3877,233.58154,10.91514,74.25047,44.95224,32.38141,28.67549,0.2482675
1630,2020-10-2 9,26.20772,302.6429,0.01446695,64.63596,3.809049,88.12135,0,0.5201835,489.7617,101.1227,71.35322,19.93497,405.72,254.7318,306.0928,9.280751,72.72269,43.97994,32.13945,36.53146,0.2446594
1631,2020-10-2 10,27.00082,305.4863,0.01443272,61.41729,3.988935,93.58289,0,0.530645,570.0426,101.1465,127.37702,29.88995,407.9824,397.6487,477.8252,8.167774,75.6016,41.24463,30.99692,37.77045,0.2310869
1632,2020-10-2 11,28.05776,309.3314,0.01432724,57.06794,3.733933,97.26066,0,0.5223273,750.6531,101.1498,196.8968,41.82805,411.7367,568.737,683.41,6.77616,64.99105,37.34939,28.33568,50.61214,0.2029734
1633,2020-10-2 12,29.16043,312.2362,0.014129,52.51303,3.697776,101.74558,0,0.4848236,910.054,101.101,246.7707,50.51416,417.3311,675.0888,811.2044,4.925699,41.76614,35.39867,26.72517,76.38521,0.1727863
1634,2020-10-2 13,30.25253,314.7256,0.01403304,48.69933,3.798964,111.34205,0,0.4337227,1143.186,101.0229,291.5215,57.76375,420.8055,757.8085,910.603,4.749124,31.10765,33.04496,24.89825,91.07197,0.1588553
1635,2020-10-2 14,31.13846,316.0321,0.01373617,45.11632,4.037044,120.4533,0,0.4134013,1265.582,100.9413,312.2048,60.4295,424.4696,765.6526,920.0289,4.672177,18.37969,31.35946,23.60403,111.6522,0.1511003
1636,2020-10-2 15,31.72843,316.4,0.01377918,43.61233,4.253533,123.3258,0,0.3708679,1327.67,100.8634,312.7798,59.24862,424.9207,730.4397,877.7154,3.702522,16.42213,30.20446,22.48099,113.0983,0.1525461
1637,2020-10-2 16,32.06888,315.5482,0.01401356,43.40355,4.479861,126.8935,0,0.3875336,1424.206,100.8081,282.9792,52.60976,427.5866,618.2825,742.9449,3.24329,16.51798,30.67275,22.48827,102.5917,0.1490986
1638,2020-10-2 17,32.03516,313.6299,0.01400284,43.46941,4.658438,131.479,0,0.3873289,1406.015,100.7983,229.7714,42.78902,426.7585,465.4856,559.3394,3.094663,18.66749,32.79944,23.48428,89.15677,0.1465309
1639,2020-10-2 18,31.50538,310.6002,0.01429728,45.89027,5.16886,134.5043,0,0.4625807,1125.1144,100.8328,164.3951,29.93794,425.8674,276.744,332.5426,2.939021,19.41805,33.62327,23.76853,81.3994,0.1405226
1640,2020-10-2 19,30.57099,307.0636,0.01452129,49.43346,5.190465,134.6728,0,0.4119408,909.8861,100.9049,88.42689,13.74197,423.7308,83.33972,100.14316,2.684173,18.30051,33.6683,23.76057,82.15294,0.1292405
1641,2020-10-2 20,29.47313,304.5843,0.0147944,53.87599,5.187989,139.4201,0,0.4838987,720.6869,100.9862,50.51477,4.055427,420.2331,7.12242,8.55849,3.00794,19.24863,37.30827,26.14626,84.52088,0.1299679
1642,2020-10-2 21,28.58715,303.192,0.01502313,57.82412,5.54583,139.6326,0,0.4731835,580.6082,101.0586,38.64594,2.172587,417.3677,0,0,3.43102,20.54274,40.08049,28.20959,86.2303,0.1341033
1643,2020-10-2 22,28.01548,302.3998,0.01528321,60.99372,5.1979,137.8501,0,0.4639472,534.3617,101.1118,30.99124,1.944704,418.9738,0,0,3.46417,19.26647,39.51038,28.08963,88.26469,0.1331042
1644,2020-10-2 23,27.62177,301.7582,0.01547469,63.31133,4.948909,133.5092,0,0.4362363,509.9083,101.1218,23.66732,1.703998,414.0615,0,0,3.41565,17.7803,37.78616,27.1572,89.12223,0.1291817
1645,2020-10-3 0,27.28237,301.0592,0.01607028,67.063,4.846536,127.77,0,0.2536303,461.9417,101.0222,14.50833,1.469039,416.4675,0,0,4.29766,19.50112,33.52843,23.21625,72.47971,0.1152606
1646,2020-10-3 1,27.10677,300.7606,0.01623682,68.49968,4.026097,120.5125,0,0.3078135,483.7582,101.0131,9.948884,1.220568,414.6753,0,0,4.767407,18.92249,32.18825,22.06596,68.52501,0.10021522
1647,2020-10-3 2,26.9089,300.4584,0.01656059,70.72074,3.75623,125.616,0,0.2203844,461.2171,100.9932,7.351507,1.03529,413.5361,0,0,5.579279,21.89878,31.02374,20.73826,60.93177,0.10149384
1648,2020-10-3 3,26.7186,300.1794,0.01694337,73.2173,3.577627,120.4106,0,0.2544588,397.0554,100.9893,5.474786,0.8572912,412.6905,0,0,6.060916,26.52024,30.93077,20.06132,51.61939,0.1090384
1649,2020-10-3 4,26.57196,299.9771,0.01715576,74.83135,3.096286,116.5833,0,0.2390806,280.6328,101.0074,3.93622,0.7127227,413.925,0,0,6.589624,31.47475,30.62548,19.11149,42.09391,0.1176852
1650,2020-10-3 5,26.36414,299.7393,0.01731579,76.55101,2.318986,104.5511,0,0.2469861,151.78435,101.0453,2.860472,0.4772275,412.8336,0,0,6.955026,36.10197,34.16279,21.07892,34.84196,0.1234492
1651,2020-10-3 6,26.28476,299.5418,0.01735522,77.13866,2.692362,108.1344,0,0.1777357,538.8995,101.0837,1.3681488,0.5015019,413.4248,0,0,7.153576,41.68537,39.14016,24.6853,30.0444,0.1370907
1652,2020-10-3 7,26.32308,299.9642,0.01722933,76.44241,3.41448,103.5676,0,0.2606632,279.0617,101.126,8.743416,3.7534882,413.4115,39.09339,46.9756,6.693655,40.46291,39.03354,25.74413,36.40338,0.1524748
1653,2020-10-3 8,26.83802,302.4395,0.0171367,73.66984,4.028245,109.8129,0,0.2039698,561.8596,101.1587,54.82115,14.163919,412.49,195.0619,234.39142,5.619932,35.44227,35.81081,23.95893,46.9626,0.1503066
1654,2020-10-3 9,27.07109,303.4547,0.01702804,72.11041,4.143028,111.0375,0,0.1981516,643.2766,101.1677,74.06756,18.08338,412.457,253.8508,305.0338,5.62092,36.11391,35.16656,23.83339,51.32101,0.1573036
1655,2020-10-3 10,27.65559,305.8207,0.01678325,68.58542,3.962554,113.1564,0,0.193246,736.1463,101.1887,117.3627,25.29359,415.9829,355.7239,427.4477,5.203357,33.51779,35.314,24.77851,61.31149,0.1538188
1656,2020-10-3 11,28.68615,309.5011,0.01619908,62.10087,3.797807,116.193,0,0.2141289,866.0052,101.1781,185.6037,37.65371,419.2281,524.6244,630.4025,4.857583,25.4607,33.9657,24.97846,78.05268,0.1490658
1657,2020-10-3 12,29.75596,312.6635,0.01539479,55.22115,3.618746,118.6879,0,0.2221734,1063.158,101.1209,239.5543,48.27469,422.6965,656.743,789.1595,5.164893,15.95149,32.89495,24.80363,99.62838,0.145959
1658,2020-10-3 13,30.66733,315.5339,0.01489702,50.46519,3.384061,120.0151,0,0.2301206,1198.236,101.0367,287.9008,56.49414,423.4697,760.6447,914.0115,4.846504,10.8153,31.91226,24.22206,120.7924,0.1472521
1659,2020-10-3 14,31.45854,316.9668,0.01474648,47.5148,3.414949,119.3864,0,0.2250424,1345.658,100.9529,307.9062,58.78665,426.8146,771.9457,927.5905,3.677412,9.755937,31.52705,23.91044,122.4694,0.1457401
1660,2020-10-3 15,32.02865,317.075,0.01489267,46.27748,3.785357,122.7533,0,0.1923941,1420.782,100.8733,307.382,56.8028,430.5044,720.1064,865.2988,3.31441,10.98397,31.07024,23.70924,116.9818,0.1485531
1661,2020-10-3 16,32.43143,316.2366,0.01463764,44.35889,3.748811,125.9296,0,0.2531819,1546.995,100.8137,269.3077,50.00812,433.5286,600.4678,721.5377,3.252534,14.67563,31.72996,24.13697,106.1679,0.153425
1662,2020-10-3 17,32.5853,314.4213,0.01446766,43.42007,3.707539,128.8484,0,0.2690755,1573.072,100.7991,211.8864,39.94001,434.3971,441.2716,530.2435,3.164155,19.81887,32.23997,23.95158,88.99954,0.1581854
1663,2020-10-3 18,32.31802,311.5186,0.01466925,44.77785,4.115844,130.6076,0,0.295786,1532.298,100.8322,147.539,27.53951,434.6266,254.3671,305.6537,2.700531,23.5495,28.47274,20.17177,68.19559,0.155564
1664,2020-10-3 19,31.51137,308.087,0.01493981,47.97454,4.263363,140.7671,0,0.2616897,1154.054,100.898,80.11476,12.426806,432.0988,75.94553,91.25801,2.73733,29.71731,26.54245,18.39767,50.52037,0.1576256
1665,2020-10-3 20,30.47324,305.6275,0.01481333,50.7268,4.60987,147.313,0,0.2541392,733.5506,100.9737,46.9923,3.951587,426.5164,6.4605,7.7631,2.98309,33.03202,28.3192,19.27911,42.92386,0.167668
1666,2020-10-3 21,29.56609,304.2137,0.01453524,52.66955,4.543193,153.5842,0,0.2539349,560.198,101.0369,34.1557,2.173417,420.9904,0,0,2.959323,32.65419,29.83092,19.95809,42.04922,0.1703552
1667,2020-10-3 22,28.8195,303.2176,0.01478397,56.17109,4.311983,154.6022,0,0.2376102,486.9216,101.085,27.02751,1.909425,417.0237,0,0,2.93845,30.942,32.90821,21.84577,43.09131,0.1729233
1668,2020-10-3 23,28.34698,302.5282,0.01512022,59.14843,4.014023,155.1118,0,0.2458335,453.9337,101.0906,20.87918,1.65688,414.0343,0,0,3.054792,30.14567,33.26727,21.78758,41.39302,0.174508
1669,2020-10-4 0,27.63847,301.499,0.01642643,67.06925,3.354631,153.8494,0,0.1948687,482.5267,101.0353,12.24676,1.132756,413.3535,0,0,2.414856,24.13797,30.80334,19.82999,44.68898,0.1400201
1670,2020-10-4 1,27.37567,301.1314,0.0167983,69.702,2.978612,154.1432,0,0.2473909,448.8867,101.0082,9.407514,0.9273914,412.6187,0,0,1.809558,18.97599,28.43562,18.00533,48.26941,0.1183984
1671,2020-10-4 2,27.14766,300.8086,0.01706334,71.80139,2.575047,155.1284,0,0.2121885,421.7857,100.9873,6.984336,0.752294,412.1739,0,0,1.655794,16.45365,29.59559,18.07354,49.39988,0.1154474
1672,2020-10-4 3,26.86518,300.4534,0.01725835,73.90227,1.980022,153.9473,0,0.3115607,416.0656,100.9803,5.157027,0.5641392,412.6125,0,0,1.6387,15.95631,31.80767,18.72636,48.37138,0.1155563
1673,2020-10-4 4,26.74237,300.2457,0.01748055,75.43511,1.996041,151.209,0,0.3990377,376.1735,100.9923,4.157426,0.4860407,413.3285,0,0,1.742246,17.02895,32.2583,18.7497,47.14755,0.1174687
1674,2020-10-4 5,26.60443,300.0415,0.01767243,76.95124,1.4461,143.2052,0,0.4443811,313.2528,101.0296,3.387209,0.3147349,414.44,0,0,2.215466,21.81723,37.95913,21.47149,42.10028,0.1250174
1675,2020-10-4 6,26.44113,299.8259,0.01777162,78.2135,1.0639313,127.3067,0,0.4727353,213.4949,101.0696,2.770676,0.13490779,414.4263,0,0,3.317869,33.58789,51.34242,28.99406,33.32367,0.1575359
1676,2020-10-4 7,26.59032,300.5031,0.01762446,76.86854,1.264441,122.1993,0,0.5565042,328.1279,101.1051,8.975396,3.4137745,414.2008,53.44759,64.22409,5.912984,32.66492,57.33605,35.56949,45.87589,0.1788669
1677,2020-10-4 8,27.24245,303.7755,0.017539,73.52123,1.3987199,112.69639,0,0.3813149,600.281,101.1395,51.28236,13.554695,415.261,213.6669,256.74777,7.674893,27.26096,44.81167,31.08995,64.86116,0.177818
1678,2020-10-4 9,27.49574,305.1366,0.01743793,71.90372,1.536575,104.81989,0,0.3750644,690.7709,101.1476,66.68544,17.26427,422.0389,266.3019,319.9953,6.829965,29.07062,45.07541,35.0542,87.8062,0.1920239
1679,2020-10-4 10,28.17509,308.1634,0.01740433,68.84507,1.453051,106.6373,0,0.3229417,809.5399,101.1553,113.90352,26.06999,424.561,399.8101,480.4227,7.73437,42.15172,45.81465,37.96425,86.72576,0.232548
1680,2020-10-4 11,29.18584,311.2858,0.01714907,63.68884,1.729019,84.88678,0,0.2579902,969.8431,101.132,165.8169,35.31852,443.3628,507.1421,609.3955,7.561859,43.90467,45.24371,38.28551,92.65391,0.2518826
1681,2020-10-4 12,30.16588,315.0179,0.01688446,58.97407,1.918318,68.15574,3.53E-06,0.2433412,1126.124,101.0677,239.1013,48.01404,425.3267,700.7613,842.0531,7.350789,41.39831,40.55457,35.03079,107.4407,0.2488737
1682,2020-10-4 13,31.13187,317.3953,0.01645099,54.07257,2.013398,65.81595,0,0.1605145,1303.172,100.9663,278.5525,54.48128,428.4395,770.1846,925.4742,6.049313,34.624,44.11878,38.26569,133.5879,0.2442959
1683,2020-10-4 14,32.02739,318.8326,0.01639692,50.95431,2.134668,99.69298,0.00882861,0.158398,1491.574,100.8749,297.3494,57.35911,437.8164,778.2957,935.2208,3.66551,20.70523,49.72024,43.46742,140.835,0.2223831
1684,2020-10-4 15,32.77271,319.229,0.01618122,48.00473,2.039602,115.65064,0.05997775,0.2505889,1669.023,100.7906,285.2697,54.6209,435.4347,726.8748,873.4324,2.859492,18.90235,40.11793,34.81179,138.4307,0.2123655
1685,2020-10-4 16,33.0227,316.6538,0.01626484,47.48824,2.31179,157.7363,0.1397501,0.06908118,1556.222,100.7269,219.1,41.67538,458.3092,485.9163,583.8903,2.396338,17.9164,36.09179,31.57975,140.6679,0.2053963
1686,2020-10-4 17,33.12307,314.6354,0.01642663,47.66118,2.982349,188.9828,0.000119057,0.9024599,1484.192,100.7004,183.0871,32.15758,467.5892,330.1494,396.7166,1.712388,15.4481,31.51539,27.35504,138.9551,0.1971564
1687,2020-10-4 18,32.25213,311.3782,0.01686246,51.7419,2.485666,213.7956,2.738988,0.6456835,1136.7745,100.7302,112.86769,22.75211,457.3996,166.48964,200.05831,1.390863,19.07644,16.587791,14.039142,116.616,0.2002437
1688,2020-10-4 19,30.33235,308.3285,0.01799401,63.02765,1.195563,69.501314,4.463256,0.63157271,777.9555,100.8156,72.47319,11.991403,455.2884,61.9716165,74.466615,1.3727227,17.28449,16.386756,12.826475,99.29582,0.1815345
1689,2020-10-4 20,29.1242,305.4547,0.01814851,68.96871,2.937713,209.8293,4.36844896,0.6452306,446.5601,100.9074,58.70779,6.220666,449.5653,5.26974,6.33225,1.4672976,22.49361,16.749897,11.727033,82.77496,0.1971363
1690,2020-10-4 21,27.52488,303.5237,0.01865125,77.51577,3.926988,157.711,0.6334881,0.8124454,249.6729,100.9707,61.13311,3.499484,443.4647,0,0,1.742347,29.98932,15.498072,11.236466,73.81732,0.2028926
1691,2020-10-4 22,27.4104,303.1446,0.01861634,77.46125,2.204651,234.7709,0.5181428,0.8499361,203.4428,100.9887,38.20862,2.480633,436.3807,0,0,2.703747,24.55296,18.34664,14.505401,79.35255,0.200576
1692,2020-10-4 23,27.40487,302.6722,0.01860071,77.24517,2.768152,226.1702,0.7325403,0.7273317,247.1985,100.9936,35.49368,3.527811,439.885,0,0,2.335447,23.71184,13.02892,10.752651,80.89161,0.2122762
1693,2020-10-5 0,25.75669,301.6107,0.01878039,86.22123,0.7258059,155.69291,2.972999,0.8572951,157.917,100.9846,31.7451,3.010861,447.5643,0,0,4.189753,44.532,12.47184,10.001978,59.36006,0.243946
1694,2020-10-5 1,26.45646,301.4644,0.01891742,83.10339,2.672551,124.41125,0.42079383,0.8174216,362.1674,100.9923,30.57575,3.55822,443.2169,0,0,2.788551,33.56247,5.808062,4.80132,83.5074,0.2134121
1695,2020-10-5 2,26.33579,301.2337,0.01900773,84.14444,2.383073,153.33186,1.429239,0.8338356,322.6594,100.9807,26.22601,3.021613,443.4234,0,0,4.616697,35.43672,7.2785439,5.9588165,79.16419,0.2193639
1696,2020-10-5 3,26.22504,300.8951,0.01885923,84.10751,3.110229,41.737,0.471893638,0.8954638,326.422,100.9919,27.28405,3.219049,443.2618,0,0,4.730868,35.60689,10.908642,9.4208892,62.15529,0.2294279
