0,1,2,3,4,5,6,7,8,9,10,11,12
5278,2019-11-22 3,11,127,143,64,0,1.2,19.1,55,1015.4,0.4,304.4
5279,2019-11-22 4,12,123,128,68,0,1.1,18.8,55,1015.4,0.3,328
5280,2019-11-22 5,12,116,116,63,0,1,18.5,56,1015.7,0.3,287.3
5281,2019-11-22 6,10,107,104,55,0,0.9,18.2,56,1016.5,0.4,267.4
5282,2019-11-22 7,12,93,88,49,10,0.9,19.3,52,1016.9,0.3,257.5
5283,2019-11-22 8,14,76,84,52,32,0.8,21.1,43,1017.5,1,359.2
5284,2019-11-22 9,15,77,98,42,42,0.7,22,40,1017.9,1.3,2.9
5285,2019-11-22 10,14,66,95,42,61,0.7,23.4,37,1017.6,1.1,359.8
5286,2019-11-22 11,14,52,86,37,86,0.6,24.9,33,1016.9,1,11.9
5287,2019-11-22 12,13,36,61,35,121,0.5,25.4,31,1015.8,1.2,62.9
5288,2019-11-22 13,12,39,63,30,126,0.5,26.4,30,1014.6,1.2,4.6
5289,2019-11-22 14,11,39,67,35,122,0.5,26.6,30,1013.6,1.2,15.5
5290,2019-11-22 15,11,30,69,29,162,0.5,26.9,28,1013,0.9,65.6
5291,2019-11-22 16,13,36,71,25,192,0.6,26.6,30,1013,0.7,46.8
5292,2019-11-22 17,14,81,70,35,156,0.8,25.6,33,1013.3,0.7,79.1
5293,2019-11-22 18,13,157,101,43,72,1.1,23.7,40,1013.5,0.2,353.6
5294,2019-11-22 19,11,140,111,61,57,1.4,22.8,44,1014.1,0.4,248.8
5295,2019-11-22 20,10,106,119,72,71,1.2,21.9,48,1014.2,0.4,257.2
5296,2019-11-22 21,10,155,120,71,30,1.4,21.9,49,1014.4,0.8,252.2
5297,2019-11-22 22,12,160,149,82,26,1.3,21.3,53,1014.4,0.6,21.2
5298,2019-11-22 23,10,102,122,94,35,1,21,55,1014.5,0.5,313.5
5299,2019-11-23 0,11,119,113,64,7,1.2,20.3,59,1014.3,0.3,324.9
5300,2019-11-23 1,12,96,119,84,8,1,20,65,1014.3,0.4,242
5301,2019-11-23 3,12,80,113,70,19,0.9,19.6,68,1014.2,0.3,273.6
5302,2019-11-23 4,12,79,93,69,16,0.8,19.1,72,1014.4,0.2,48.4
5303,2019-11-23 5,11,68,91,67,18,0.8,19,74,1015.2,0.3,297.5
5304,2019-11-23 6,9,69,90,65,6,0.9,19,78,1015.9,0.3,31.3
5305,2019-11-23 7,10,94,111,64,1,1.3,19.6,79,1016.7,0.4,52.8
5306,2019-11-23 8,14,109,127,78,10,1.3,21.8,68,1017.5,0.8,74
5307,2019-11-23 9,16,101,132,89,43,1,23.2,62,1017.8,1.1,26.4
5308,2019-11-23 10,16,66,116,71,75,0.9,24.4,59,1017.6,1,77.5
5309,2019-11-23 11,16,51,100,54,124,0.8,26.3,51,1016.8,0.9,30.4
5310,2019-11-23 12,13,33,84,36,176,0.7,26.8,47,1015.6,1,358.1
5311,2019-11-23 13,12,25,77,41,207,0.6,27.1,45,1014.2,1.3,45.8
5312,2019-11-23 14,11,27,71,39,237,0.7,27.6,44,1013.3,1,12.5
5313,2019-11-23 15,12,31,85,42,258,0.7,27.6,44,1012.7,0.9,112.6
5314,2019-11-23 16,12,38,92,47,255,0.7,27.3,45,1012.6,1.2,117
5315,2019-11-23 17,11,43,92,53,222,0.7,26.1,47,1012.9,0.9,106
5316,2019-11-23 18,12,60,87,53,174,0.8,24.7,51,1013.5,0.3,289.5
5317,2019-11-23 19,10,97,114,60,97,1.3,24.2,54,1014.2,1,241.2
5318,2019-11-23 20,9,95,129,86,60,1,23.7,62,1014.6,1.6,231
5319,2019-11-23 21,7,40,119,53,66,0.7,23.4,71,1015,1.8,227.9
5320,2019-11-23 22,7,33,82,33,69,0.7,22.9,75,1014.9,2,234.1
5321,2019-11-23 23,7,30,52,28,62,0.7,22.3,77,1014.8,0.7,247.6
5322,2019-11-24 0,7,35,40,33,45,0.7,21.4,81,1014.9,0.3,274.8
5323,2019-11-24 1,6,51,57,33,10,0.7,20.6,87,1014.4,0.3,71.1
5324,2019-11-24 3,6,58,54,31,4,0.7,20.3,88,1014.4,0.5,309.9
5325,2019-11-24 4,6,61,50,33,1,0.7,20.2,88,1014.6,0.3,334.5
5326,2019-11-24 5,6,62,50,34,0,0.8,20.2,90,1015,0.3,48.4
5327,2019-11-24 6,7,58,56,39,0,0.8,19.8,91,1015.7,0.2,329
5328,2019-11-24 7,8,53,58,48,5,0.8,20.3,90,1016.7,0.4,348.5
5329,2019-11-24 8,9,72,78,45,7,1.1,22.1,82,1017.1,0.6,90.9
5330,2019-11-24 9,13,87,105,57,33,1,23.5,72,1017.4,0.9,4.9
5331,2019-11-24 10,17,94,114,66,87,1,24.7,65,1017.3,1.2,33.2
5332,2019-11-24 11,17,82,125,73,173,1,25.7,60,1016.7,1.5,43.8
5333,2019-11-24 12,16,50,130,81,234,0.9,27,53,1015.8,1.5,40.9
5334,2019-11-24 13,13,21,84,69,190,0.7,27.4,46,1014.8,1.8,54.9
5335,2019-11-24 14,13,17,58,33,192,0.6,27.8,44,1014,1.6,44.5
5336,2019-11-24 15,13,18,59,35,199,0.6,28,44,1013.7,1.4,65.7
5337,2019-11-24 16,12,27,64,27,203,0.6,27.5,45,1013.8,1.4,71.6
5338,2019-11-24 17,11,63,76,33,146,0.7,26.7,48,1014.1,0.7,76.5
5339,2019-11-24 18,10,94,89,40,78,0.8,25.4,52,1014.8,0.3,262.6
5340,2019-11-24 19,9,66,92,49,84,1,24.4,54,1015.5,0.4,259.9
5341,2019-11-24 20,8,48,86,51,92,0.8,23.7,57,1016,0.4,251.4
5342,2019-11-24 21,8,125,86,50,8,1.3,23.3,62,1016.6,0.5,220.6
5343,2019-11-24 22,8,136,116,59,1,1.4,22.8,64,1017,0.6,237.6
5344,2019-11-24 23,10,152,134,63,1,1.7,22.5,67,1017.4,0.3,226.7
5345,2019-11-25 0,10,149,146,83,1,1.5,22.4,71,1017.5,0.4,236.7
5346,2019-11-25 1,9,127,160,96,4,1.4,21.7,76,1017.5,0.3,256.1
5347,2019-11-25 2,8,85,155,102,17,1.2,21.4,81,1017.1,0.3,292.1
5348,2019-11-25 3,7,54,117,106,29,1,21.5,83,1016.9,0.4,257.7
5349,2019-11-25 4,8,46,95,87,31,0.9,21.6,84,1016.9,0.3,261.4
5350,2019-11-25 5,8,77,99,80,5,1.1,21.5,85,1017.3,0.4,39.7
5351,2019-11-25 6,8,102,108,89,0,1.3,21.2,86,1017.9,0.8,13.9
5352,2019-11-25 7,12,145,142,100,2,1.8,21.6,78,1018.6,0.8,329
5353,2019-11-25 8,15,167,189,130,4,2,22.6,72,1019.2,1,355.2
5354,2019-11-25 9,15,150,162,126,17,1.4,24.3,62,1019.8,1.3,16.7
5355,2019-11-25 10,16,78,110,80,71,0.9,25.6,54,1019.8,2.2,40.3
5356,2019-11-25 11,16,44,105,60,130,0.8,26.6,52,1019,2.1,55.1
5357,2019-11-25 12,17,37,100,41,189,0.8,27.2,50,1017.8,2.3,44.4
5358,2019-11-25 13,16,30,94,44,230,0.7,27.7,48,1016.7,2,53
5359,2019-11-25 14,15,24,83,47,200,0.6,28.1,45,1015.9,2,60.3
5360,2019-11-25 15,14,25,62,37,166,0.6,28.3,43,1015.5,1.8,43.9
5361,2019-11-25 16,14,43,94,28,148,0.8,27.8,45,1015.6,1.2,335.7
5362,2019-11-25 17,13,46,105,48,134,0.9,26.6,48,1016,1.4,337.4
5363,2019-11-25 18,13,46,118,54,114,1,25.5,50,1016.7,2.1,348
5364,2019-11-25 19,13,36,112,62,101,1,24.6,52,1017.6,2.1,11.6
5365,2019-11-25 20,13,37,104,63,84,1,23.8,54,1018.5,1.5,7.5
5366,2019-11-25 21,12,38,98,66,73,1,23.5,55,1018.9,1.4,2.6
5367,2019-11-25 22,11,37,96,61,63,1,23.1,55,1019.3,1.8,4.2
5368,2019-11-25 23,10,40,99,65,51,1.1,22.5,56,1019.5,1.4,350.6
5369,2019-11-26 0,10,38,84,61,50,1.1,22,57,1019.6,1.6,352.9
5370,2019-11-26 1,8,29,75,50,52,1,20.9,60,1019.2,1.8,9.6
5371,2019-11-26 3,8,28,75,49,49,1,20.3,61,1018.9,2.2,16.9
5372,2019-11-26 4,8,26,71,46,49,1,19.8,62,1019,2.2,21.5
5373,2019-11-26 5,8,26,59,42,46,1,19.5,62,1019.5,1.9,30.4
5374,2019-11-26 6,8,28,57,38,42,0.9,19.3,62,1020.1,2.1,19.7
5375,2019-11-26 7,8,36,54,35,32,1,19.2,62,1020.7,2,28
5376,2019-11-26 8,9,38,58,33,35,1,19.4,61,1021.2,2,17.9
5377,2019-11-26 9,9,37,58,32,39,1,19.8,60,1021.7,2.1,27.7
5378,2019-11-26 10,10,39,65,30,46,1,20.4,58,1021.4,1.9,22
5379,2019-11-26 11,11,41,70,34,56,1,21.1,58,1020.8,1.7,29.3
5380,2019-11-26 12,14,33,69,39,105,1,22.2,55,1019.5,1.6,44.6
5381,2019-11-26 13,13,30,88,44,132,0.9,23.5,52,1018.1,1.4,9.3
5382,2019-11-26 14,12,28,97,44,147,0.9,24.1,52,1017.2,1.3,12.2
5383,2019-11-26 15,12,37,92,50,140,0.9,24.5,51,1016.6,1,10.8
5384,2019-11-26 16,12,40,94,50,148,0.9,24.6,52,1016.6,0.8,358.7
5385,2019-11-26 17,12,59,95,54,119,1.1,23.9,55,1016.8,0.7,36.5
5386,2019-11-26 18,15,103,102,53,41,1.3,23.1,55,1017.2,0.8,285.3
5387,2019-11-26 19,15,122,115,60,11,1.3,22.7,55,1017.9,0.6,275.8
5388,2019-11-26 20,16,112,122,63,12,1.3,22.6,55,1018.3,0.8,302.3
5389,2019-11-26 21,16,109,118,63,8,1.3,22.3,56,1018.6,0.8,332.4
5390,2019-11-26 22,17,102,114,65,7,1.3,22.2,57,1018.8,0.5,292.9
5391,2019-11-26 23,16,97,107,61,6,1.3,21.9,59,1018.8,0.5,17
5392,2019-11-27 0,16,104,118,59,0,1.3,21.6,62,1018.8,0.2,58.3
5393,2019-11-27 1,15,96,109,57,0,1.3,21.5,63,1018.4,0.4,16.5
5394,2019-11-27 3,14,98,110,58,0,1.3,21.2,66,1018.1,0.5,62.2
5395,2019-11-27 4,13,96,114,60,0,1.3,21,69,1017.7,0.6,23.8
5396,2019-11-27 5,11,92,110,60,0,1.2,20.9,72,1017.8,1,66.4
5397,2019-11-27 6,16,73,117,61,0,1.1,20.6,70,1018.5,1.5,61.7
5398,2019-11-27 7,24,61,85,48,9,1.1,20.7,67,1019.2,1.4,62.4
5399,2019-11-27 8,37,50,78,45,31,1.1,21.7,62,1019.8,2.2,58.2
5400,2019-11-27 9,29,41,77,39,51,1,22.7,58,1020,1.8,33.4
5401,2019-11-27 10,26,36,82,41,73,0.9,23.6,56,1019.6,1.5,27.6
5402,2019-11-27 11,23,32,75,43,94,0.9,24.6,53,1018.9,1.4,29.1
5403,2019-11-27 12,19,34,66,42,115,0.9,25.7,50,1017.8,1.4,12
5404,2019-11-27 13,16,36,65,41,131,0.9,26.5,49,1016.6,1.1,6.5
5405,2019-11-27 14,14,44,91,44,148,1,26.7,48,1015.9,1.6,357
5406,2019-11-27 15,13,47,97,52,167,1,26.8,47,1015.8,1.3,326.4
5407,2019-11-27 16,11,44,104,51,180,1,26.2,49,1016.1,1.4,357.5
5408,2019-11-27 17,12,55,103,48,156,1,25.6,51,1016.6,1.2,345.8
5409,2019-11-27 18,12,67,116,49,114,1.1,24.9,53,1017.2,0.9,328.3
5410,2019-11-27 19,12,56,107,53,86,1,24.6,56,1018,1.3,337.3
5411,2019-11-27 20,12,61,95,54,56,1,23.8,57,1018.8,1.8,355.4
5412,2019-11-27 21,13,43,75,52,52,0.9,22.9,55,1019.4,2.3,348.5
5413,2019-11-27 22,13,43,76,34,36,0.9,21.7,55,1019.8,2.3,348.6
5414,2019-11-27 23,12,39,68,31,24,0.8,20.3,56,1019.9,2.4,351.6
5415,2019-11-28 0,11,38,47,24,13,0.8,19.1,56,1019.9,2.5,343.6
5416,2019-11-28 1,11,36,46,21,4,0.9,17.3,59,1020.4,2.7,345.8
5417,2019-11-28 3,10,34,45,21,2,0.9,16.7,61,1020.6,2.3,351.6
5418,2019-11-28 4,10,33,43,16,1,0.9,16.4,62,1021.1,2.3,354.1
5419,2019-11-28 5,10,32,33,13,1,0.9,16.1,62,1021.6,2.2,352
5420,2019-11-28 6,9,30,36,12,0,0.9,16,62,1022.2,2.3,2
5421,2019-11-28 7,10,27,32,10,5,0.9,16.3,60,1022.9,2.5,6.9
5422,2019-11-28 8,9,21,29,6,13,0.9,16.6,56,1023.6,3,14.7
5423,2019-11-28 9,10,20,31,5,15,0.9,16.7,55,1024.2,2.7,356.7
5424,2019-11-28 10,10,20,29,7,16,0.9,17,54,1024.2,2.7,358.2
5425,2019-11-28 11,9,20,36,7,31,0.9,17.6,52,1023.4,2.9,8.3
5426,2019-11-28 12,9,24,41,6,45,0.9,18.4,50,1022.1,2.6,354.3
5427,2019-11-28 13,9,25,36,7,60,0.9,19.6,48,1020.8,2.3,350.5
5428,2019-11-28 14,9,26,47,7,70,0.8,20.2,46,1020,2.4,359.6
5429,2019-11-28 15,10,26,42,7,75,0.8,20.3,46,1019.6,2.5,345.1
5430,2019-11-28 16,9,27,42,8,79,0.9,20.2,46,1019.5,2.6,354.2
5431,2019-11-28 17,8,36,50,16,65,0.9,19.6,48,1019.8,2.1,351.8
5432,2019-11-28 18,8,32,39,11,56,0.9,18.8,50,1020,2.4,0.1
5433,2019-11-28 19,9,32,30,14,46,0.9,18,51,1020.8,2.6,3.2
5434,2019-11-28 20,9,37,40,16,33,0.9,17.3,53,1021.7,2,4.8
5435,2019-11-28 21,9,38,34,11,29,0.9,16.7,54,1022.1,2.4,10.3
5436,2019-11-28 22,8,34,31,18,33,0.8,16,56,1022.2,2.2,23.1
5437,2019-11-28 23,7,27,27,9,37,0.8,15.5,56,1022.2,2.5,16.6
5438,2019-11-29 0,7,29,19,10,35,0.7,15,57,1022.2,2,15.3
5439,2019-11-29 1,7,25,19,11,39,0.7,15,56,1022.2,2.3,13.3
5440,2019-11-29 2,6,24,23,9,39,0.7,14.9,56,1022,2.2,6.8
5441,2019-11-29 3,7,23,20,9,39,0.7,14.6,57,1022,2.3,12.2
5442,2019-11-29 4,7,23,25,11,38,0.7,14.6,58,1022,2.3,9.8
5443,2019-11-29 5,7,24,19,8,36,0.7,14.5,58,1022.2,2.3,6
5444,2019-11-29 6,7,27,22,8,32,0.7,14.4,58,1022.9,2.2,10.2
5445,2019-11-29 7,7,31,22,7,27,0.8,14.4,58,1023.3,2.3,7
5446,2019-11-29 8,8,34,29,12,24,0.8,14.6,58,1023.8,2,6.4
5447,2019-11-29 9,8,31,35,12,29,0.8,15.4,56,1024.1,2.1,14.1
5448,2019-11-29 10,8,30,37,11,36,0.8,16.4,54,1024,2.3,23.6
5449,2019-11-29 11,8,27,46,13,51,0.8,17.5,52,1022.9,2.3,32.8
5450,2019-11-29 12,8,29,41,20,64,0.8,18.3,50,1021.7,2,49.3
5451,2019-11-29 13,8,33,43,16,73,0.8,19.5,49,1020.5,1.5,27.3
5452,2019-11-29 14,8,33,55,20,90,0.8,20,49,1019.4,1.5,35.5
5453,2019-11-29 15,8,35,50,21,99,0.8,20.2,50,1018.9,1.8,45.7
5454,2019-11-29 16,10,44,62,21,91,0.9,20.2,51,1018.8,1.7,65.1
5455,2019-11-29 17,12,52,59,24,75,1,19.6,54,1019,1.8,71.3
5456,2019-11-29 18,14,63,65,27,46,1,18.9,58,1019.4,1.4,57.7
5457,2019-11-29 19,12,66,64,29,32,1,18.6,59,1019.8,1.3,34.4
5458,2019-11-29 20,13,72,65,28,18,1,18.2,61,1020.2,1.5,31.9
5459,2019-11-29 21,12,79,73,35,4,1.1,17.9,64,1020.3,1.3,28.2
5460,2019-11-29 22,14,79,78,33,0,1.1,17.4,66,1020.6,1,46.2
5461,2019-11-29 23,16,71,81,40,0,1.1,17.1,68,1020.8,1.2,31.4
5462,2019-11-30 0,17,65,71,35,1,1,16.6,68,1020.7,1.4,30.6
5463,2019-11-30 1,15,60,53,26,1,1,16.3,68,1020.5,1.5,34.1
5464,2019-11-30 2,15,57,44,21,0,1.1,16.2,67,1020.4,1.8,42.8
5465,2019-11-30 3,14,50,43,24,2,1,15.9,67,1020.2,2,40
5466,2019-11-30 4,13,48,42,19,2,1,15.7,67,1020.4,1.8,41.7
5467,2019-11-30 5,13,44,38,22,4,0.9,15.6,67,1020.7,2.1,29
5468,2019-11-30 6,12,47,40,19,1,1,15.7,67,1021,1.6,32.1
5469,2019-11-30 7,13,44,38,22,5,1,15.9,66,1021.3,1.8,32.3
5470,2019-11-30 8,13,40,44,18,12,1.1,16.4,64,1021.6,2.1,28.4
5471,2019-11-30 9,13,37,47,25,19,1,17.1,62,1021.8,2.2,25.1
5472,2019-11-30 10,13,42,51,20,28,1,18.3,59,1021.5,2.1,34.9
5473,2019-11-30 11,13,40,59,28,51,1,20,54,1020.5,1.9,63
5474,2019-11-30 12,14,34,70,33,87,0.9,21.1,52,1019.2,2.3,64.6
5475,2019-11-30 13,12,31,62,31,130,0.8,22.1,50,1017.8,1.7,63.7
5476,2019-11-30 14,12,31,68,31,174,0.8,22.8,48,1016.7,1.8,57.3
5477,2019-11-30 15,12,34,70,39,205,0.8,23.2,47,1016.1,1.5,70.5
5478,2019-11-30 16,12,41,78,38,205,0.9,23.1,48,1016,1.1,34.3
5479,2019-11-30 17,12,54,85,45,176,0.9,22.3,52,1016.1,0.7,11.8
5480,2019-11-30 18,12,69,97,49,127,1.1,21.2,56,1016.2,0.3,301
5481,2019-11-30 19,11,73,99,58,96,1.2,20.6,57,1016.5,0.3,276.8
5482,2019-11-30 20,13,92,114,66,50,1.2,20.3,58,1016.9,0.3,277.7
5483,2019-11-30 21,14,106,102,62,26,1.3,20,59,1017,0.4,327.6
5484,2019-11-30 22,14,116,117,56,5,1.3,19.5,61,1017.2,0.6,307.2
5485,2019-11-30 23,15,108,101,64,2,1.2,19.1,62,1017.3,0.6,291
5486,2019-12-1 0,16,100,104,57,1,1.2,18.8,62,1017.3,0.6,302.8
5487,2019-12-1 1,17,87,89,57,3,1.1,18.6,63,1017.6,0.7,334.9
5488,2019-12-1 2,20,83,78,46,2,1.1,18.4,64,1017.4,0.6,340.1
5489,2019-12-1 3,18,81,81,47,0,1.1,17.9,67,1017.1,0.2,284.6
5490,2019-12-1 4,16,81,74,46,0,1.1,17.8,68,1016.9,0.4,322.8
5491,2019-12-1 5,16,82,84,44,0,1.2,17.9,70,1016.9,0.3,60.5
5492,2019-12-1 6,13,81,97,47,0,1.2,17.5,73,1017.1,0.4,61.3
5493,2019-12-1 7,14,78,94,48,3,1.3,18.1,71,1017.4,0.3,267.8
5494,2019-12-1 8,18,83,93,52,12,1.3,20.2,60,1017.8,0.9,354.4
5495,2019-12-1 9,21,66,93,49,37,1.2,21.2,55,1018.1,1.1,346
5496,2019-12-1 10,20,67,89,37,48,1.1,22.1,53,1018,1.6,359.5
5497,2019-12-1 11,18,59,83,41,67,1.1,23.1,50,1017.5,2,348.7
5498,2019-12-1 12,18,44,82,41,91,1,23.8,47,1016.6,2,2.1
5499,2019-12-1 13,17,36,72,34,106,0.9,24.5,46,1015.7,2.1,343.3
5500,2019-12-1 14,16,27,66,31,116,0.9,24.8,44,1015.2,2.1,353.7
5501,2019-12-1 15,16,28,70,28,117,0.9,24.7,44,1015.2,2.3,342.7
5502,2019-12-1 16,14,25,71,28,118,0.9,24,46,1015.5,2.5,334.8
5503,2019-12-1 17,13,34,67,26,94,0.9,22.7,50,1016.2,2.3,357
5504,2019-12-1 18,12,35,68,30,66,1,21.1,52,1017,3,346.1
5505,2019-12-1 19,12,34,78,31,43,1,19.5,54,1018,2.8,346.2
5506,2019-12-1 20,10,33,61,27,34,0.9,18.6,54,1018.8,2.5,337.1
5507,2019-12-1 21,10,34,53,20,27,0.9,17.8,54,1019.5,2.8,351.5
5508,2019-12-1 22,12,38,47,15,21,1,17.5,54,1020.2,2.5,351.9
5509,2019-12-1 23,11,33,45,17,20,0.9,16.5,55,1020.8,2.8,337.6
5510,2019-12-2 0,11,32,36,15,18,0.9,15.6,56,1020.9,2.5,346.6
5511,2019-12-2 1,11,29,22,10,18,0.9,15.2,58,1021.1,2.8,353.4
5512,2019-12-2 2,10,27,30,14,17,0.9,14.8,59,1021,2.9,348.6
5513,2019-12-2 3,10,27,31,13,16,0.8,14.2,60,1020.9,3,354.4
5514,2019-12-2 4,11,26,26,10,16,0.8,13.6,61,1021.2,2.7,354.4
5515,2019-12-2 5,10,26,26,10,18,0.8,13.3,60,1021.6,3.1,355.7
5516,2019-12-2 6,11,26,30,10,17,0.9,13.1,60,1022.1,2.9,352.8
5517,2019-12-2 7,10,29,28,17,13,0.9,13.3,60,1022.8,2.4,353.7
5518,2019-12-2 8,10,22,29,14,22,0.9,13.9,58,1023.5,3.3,10.8
5519,2019-12-2 9,10,16,42,13,33,0.9,14.6,54,1023.8,3.6,4.6
5520,2019-12-2 10,10,16,38,10,41,0.9,15.1,51,1023.6,3.5,0.2
5521,2019-12-2 11,10,16,46,17,60,0.9,15.8,48,1022.9,3.1,356.7
5522,2019-12-2 12,10,17,47,13,73,0.9,16.4,46,1021.7,3.4,357.7
5523,2019-12-2 13,9,15,46,13,87,0.9,17.2,44,1020.6,2.9,352.9
5524,2019-12-2 14,9,18,42,13,93,0.9,18,41,1020,2.5,347.3
5525,2019-12-2 15,9,20,59,19,94,0.8,18.2,40,1019.9,3,350.7
5526,2019-12-2 16,9,24,54,19,89,0.8,18.1,39,1020.1,2.6,3.7
5527,2019-12-2 17,9,29,52,21,82,0.8,17.7,38,1020.7,2.5,4.5
5528,2019-12-2 18,9,33,50,20,74,0.8,17.2,38,1021.3,2.4,12.9
5529,2019-12-2 19,10,36,54,20,66,0.8,16.8,39,1021.9,2.1,6.7
5530,2019-12-2 20,9,30,43,26,73,0.7,16.4,31,1022.2,2.2,12
5531,2019-12-2 21,8,28,41,21,75,0.6,16,29,1022.4,2.4,13.7
5532,2019-12-2 22,8,28,42,19,75,0.6,15.4,28,1022.6,2.5,19
5533,2019-12-2 23,9,26,40,20,75,0.6,14.8,30,1022.5,2.2,8.2
5534,2019-12-3 0,8,27,39,23,73,0.6,14.2,30,1022.5,2.2,2.5
5535,2019-12-3 1,10,21,40,20,81,0.6,13.6,32,1022.4,2.6,4.4
5536,2019-12-3 2,10,19,53,24,85,0.6,13,33,1022.2,2.6,7.2
5537,2019-12-3 3,10,20,48,31,85,0.7,12.6,34,1022.2,2.4,12.7
5538,2019-12-3 4,10,19,46,33,86,0.7,12.3,34,1022.4,2.5,15.4
5539,2019-12-3 5,11,23,51,32,79,0.7,12.2,35,1022.8,2.2,8.5
5540,2019-12-3 6,11,28,40,33,72,0.7,12.3,35,1023.3,2.6,14.9
5541,2019-12-3 7,11,36,47,34,66,0.7,12.1,35,1023.8,2.3,7.4
5542,2019-12-3 8,10,36,42,31,67,0.7,12.8,32,1024.4,2.2,10.5
5543,2019-12-3 9,10,27,54,36,81,0.6,13.9,27,1024.8,3.1,16.1
5544,2019-12-3 10,9,26,42,24,83,0.6,15,25,1024.5,2.7,25.6
5545,2019-12-3 11,9,25,49,27,90,0.6,15.8,24,1023.6,2.6,12.3
5546,2019-12-3 12,9,24,54,23,98,0.6,16.8,22,1021.9,2.3,351.2
5547,2019-12-3 13,9,24,47,20,110,0.6,17.6,22,1020.8,2.3,13.1
5548,2019-12-3 14,9,23,51,27,118,0.6,18.4,20,1020.3,1.8,357.5
5549,2019-12-3 15,9,25,54,25,118,0.6,18.7,20,1019.8,1.7,352.2
5550,2019-12-3 16,9,31,57,23,106,0.6,18.5,21,1019.8,1.6,13.1
5551,2019-12-3 17,10,54,58,22,75,0.7,17.8,24,1020.1,1,16.1
5552,2019-12-3 18,10,74,61,23,48,0.7,17,27,1020.6,0.9,349.6
5553,2019-12-3 19,9,73,60,28,41,0.8,16.5,28,1021.2,0.7,2.7
5554,2019-12-3 20,11,111,83,29,4,0.9,15.8,30,1021.9,0.9,354.4
5555,2019-12-3 21,12,102,96,39,11,0.9,15.5,32,1022.3,1.2,5.8
5556,2019-12-3 22,11,72,75,39,34,0.8,15.1,33,1022.4,1.1,5.5
5557,2019-12-3 23,11,60,60,35,41,0.7,14.8,33,1022.3,1.2,6.9
5558,2019-12-4 0,10,66,58,31,31,0.8,14.4,34,1022.4,1,4.3
5559,2019-12-4 1,10,50,52,33,55,0.7,14,33,1022.7,1.4,4.7
5560,2019-12-4 2,10,36,48,29,74,0.6,13.7,33,1022.5,1.6,9.2
5561,2019-12-4 3,10,34,56,29,75,0.6,13.4,33,1022.5,1.4,8.5
5562,2019-12-4 4,11,40,56,28,67,0.7,13.1,35,1022.6,1.7,7.5
5563,2019-12-4 5,11,39,53,31,64,0.7,12.8,36,1022.6,1.7,2.2
5564,2019-12-4 6,12,50,56,34,50,0.7,12.5,38,1023.3,1.3,13.4
5565,2019-12-4 7,12,50,59,36,52,0.8,12.7,37,1023.8,1.8,7.3
5566,2019-12-4 8,13,44,58,40,63,0.8,13.9,33,1024.4,2.1,10
5567,2019-12-4 9,13,33,63,41,78,0.8,15.4,28,1024.6,2.1,18.3
5568,2019-12-4 10,12,29,60,36,87,0.7,16.5,25,1024.3,2.8,28
5569,2019-12-4 11,12,29,59,31,90,0.7,17.7,23,1023.2,2.6,28.6
5570,2019-12-4 12,11,27,54,30,99,0.7,18.6,21,1021.8,2.4,2
5571,2019-12-4 13,11,25,60,25,110,0.7,19.1,20,1020.7,2.4,347.2
5572,2019-12-4 14,10,23,60,31,116,0.7,19.7,19,1019.9,2.4,354.6
5573,2019-12-4 15,10,23,57,30,111,0.6,20.3,18,1019.6,2.6,0.4
5574,2019-12-4 16,10,27,59,19,102,0.6,20.2,18,1019.6,2.5,11.4
5575,2019-12-4 17,11,43,56,19,80,0.7,19.6,20,1019.8,1.6,352.9
5576,2019-12-4 18,14,69,74,24,44,0.8,18.5,21,1020.6,1.2,326.1
5577,2019-12-4 19,13,72,79,31,36,0.8,17.9,22,1021.1,1.2,339
5578,2019-12-4 20,12,99,80,34,10,0.8,17.3,24,1021.7,1.2,16.5
5579,2019-12-4 21,11,94,79,33,11,0.8,16.8,26,1022.1,1.3,14.9
5580,2019-12-4 22,10,73,67,32,27,0.7,16.5,26,1022.4,1.2,26.3
5581,2019-12-4 23,10,56,45,25,43,0.6,16.4,24,1022.4,1.9,7.8
5582,2019-12-5 0,10,34,39,20,74,0.6,16.2,22,1022.4,2.5,5.4
5583,2019-12-5 1,12,26,38,23,78,0.6,15.8,24,1022.3,2,9.4
5584,2019-12-5 2,12,25,45,23,78,0.6,15.7,25,1022.3,2.4,2.1
5585,2019-12-5 3,12,24,39,20,78,0.6,15.5,25,1022.2,2,14.4
5586,2019-12-5 4,12,22,42,28,76,0.6,15.4,25,1021.8,2,11.3
5587,2019-12-5 5,12,24,42,23,73,0.6,15.3,24,1021.8,2.2,12.4
5588,2019-12-5 6,12,30,42,21,64,0.6,15.1,24,1022.2,2,10
5589,2019-12-5 7,12,37,39,18,58,0.6,15.2,24,1023,1.7,7.7
5590,2019-12-5 8,12,40,46,18,55,0.6,15.4,23,1023.7,2.1,14.3
5591,2019-12-5 9,12,41,50,20,54,0.6,15.8,23,1024.4,2,13.1
5592,2019-12-5 10,12,38,55,22,60,0.6,16.5,22,1024.3,2.3,22.7
5593,2019-12-5 11,12,38,52,20,63,0.6,17,22,1023.9,2.4,24.6
5594,2019-12-5 12,12,33,55,26,70,0.6,17.6,22,1023.2,2.2,11.1
5595,2019-12-5 13,11,32,48,25,76,0.6,17.7,21,1022.1,2.2,7.4
