0,1,2,3,4,5,6,7,8,9,10,11,12
3389,2019-9-4 5,8,21,8,6,32,0.5,25.8,94,1003.6,0.8,344.3
3390,2019-9-4 6,6,24,20,6,23,0.5,25.9,92,1003.9,0.9,310.5
3391,2019-9-4 7,7,22,12,6,23,0.6,26.1,90,1003.9,1.3,278
3392,2019-9-4 8,8,32,30,10,10,0.8,25.3,95,1004.4,1.1,245
3393,2019-9-4 9,6,30,29,9,10,0.7,25.6,94,1004.7,1.6,281.1
3394,2019-9-4 10,6,26,30,10,14,0.7,26.9,89,1005,1.4,271
3395,2019-9-4 11,6,23,34,8,25,0.6,26.8,90,1005.1,1.2,212.8
3396,2019-9-4 12,6,26,26,8,29,0.5,26.1,95,1004.5,1.6,227
3397,2019-9-4 13,6,23,27,12,39,0.5,27.8,89,1003.6,1.4,248.9
3398,2019-9-4 14,6,15,32,11,43,0.4,29.2,80,1002.6,2,116.4
3399,2019-9-4 15,5,20,22,9,48,0.4,30.3,73,1002.4,2.3,115.6
3400,2019-9-4 16,9,24,34,12,52,0.4,28.8,79,1002.2,1.8,107.2
3401,2019-9-4 17,8,29,34,12,48,0.4,28.2,81,1002.4,1,85.8
3402,2019-9-4 18,6,34,34,11,40,0.5,27.4,85,1002.6,1.5,105.1
3403,2019-9-4 19,6,31,28,9,40,0.5,27,88,1003.1,1.2,113.7
3404,2019-9-4 20,4,24,22,8,43,0.5,26.5,92,1003.4,1,113.4
3405,2019-9-4 21,5,25,7,7,35,0.5,25.6,96,1003.5,0.6,104.4
3406,2019-9-4 22,5,25,0,6,33,0.6,25.5,96,1004,0.8,59.2
3407,2019-9-4 23,9,24,0,4,28,0.7,25.9,94,1004.5,1,96.8
3408,2019-9-5 0,9,22,7,3,27,0.7,26,93,1004.4,1,104.3
3409,2019-9-5 1,7,23,8,3,24,0.7,25.8,93,1003.9,0.6,70.8
3410,2019-9-5 2,8,23,12,3,23,0.6,25.9,92,1003.2,0.8,104.4
3411,2019-9-5 3,8,24,22,3,22,0.6,25.8,93,1002.8,0.5,35.7
3412,2019-9-5 4,9,32,15,5,16,0.7,25.8,93,1002.7,0.5,359.8
3413,2019-9-5 5,7,22,13,6,25,0.7,25.8,93,1002.6,0.7,270.9
3414,2019-9-5 6,7,35,21,7,5,0.8,25.6,94,1002.7,0.9,296.3
3415,2019-9-5 7,7,30,28,11,6,0.8,25.6,95,1003.1,1.2,257.1
3416,2019-9-5 8,7,26,28,15,12,0.8,26.4,92,1003.5,1.5,291.8
3417,2019-9-5 9,7,27,35,20,13,0.9,27.3,88,1003.8,1.5,256.3
3418,2019-9-5 10,6,31,43,21,17,0.9,28,86,1003.8,1.9,206.9
3419,2019-9-5 11,6,27,44,15,32,0.9,29.6,80,1003.9,1.3,195.9
3420,2019-9-5 12,7,18,27,9,68,0.7,30.8,73,1003.2,1.4,109.8
3421,2019-9-5 13,6,9,20,6,70,0.7,31.1,71,1002.5,2.3,114.6
3422,2019-9-5 14,5,8,12,5,68,0.7,31.9,68,1001.7,2.2,122.2
3423,2019-9-5 15,6,11,21,4,67,0.7,30.9,70,1001.3,3.1,113.4
3424,2019-9-5 16,6,14,18,4,62,0.7,29.6,74,1001,2.5,113.9
3425,2019-9-5 17,5,13,19,4,60,0.7,29.4,78,1000.9,1.8,132.3
3426,2019-9-5 18,5,18,20,6,58,0.7,29,79,1001,1.9,120.7
3427,2019-9-5 19,5,14,27,6,62,0.7,28.2,83,1001.4,1.6,134.1
3428,2019-9-5 20,5,15,22,6,57,0.7,28,84,1002.1,1.5,126.4
3429,2019-9-5 21,5,14,25,4,52,0.7,28,80,1002.3,2,115.6
3430,2019-9-5 22,5,18,19,5,44,0.7,27.8,80,1002.8,1.5,104
3431,2019-9-5 23,7,17,18,6,44,0.7,27.4,83,1003.3,1.3,85
3432,2019-9-6 0,8,24,20,6,38,0.7,27.3,83,1002.6,1,112.9
3433,2019-9-6 1,8,20,18,6,42,0.7,27.2,83,1002.1,1.1,111.5
3434,2019-9-6 2,8,21,20,5,38,0.7,27,82,1001.7,0.8,68.9
3435,2019-9-6 3,7,20,17,5,39,0.7,26.8,83,1001.5,0.7,319.4
3436,2019-9-6 4,5,19,11,5,33,0.7,26.7,81,1001.4,0.8,276.3
3437,2019-9-6 5,5,35,29,9,8,0.7,25.9,85,1001.4,1.3,300.4
3438,2019-9-6 6,4,24,25,9,22,0.7,25.3,90,1001.4,0.8,251.7
3439,2019-9-6 7,6,33,30,12,10,1,25.6,90,1001.7,0.7,303.5
3440,2019-9-6 8,8,32,34,15,13,1.1,29.6,76,1002.2,0.8,291.9
3441,2019-9-6 9,6,30,44,11,37,0.9,31.9,65,1002.8,1.4,251.2
3442,2019-9-6 10,8,30,39,7,42,0.8,33.4,58,1003,1.5,178.7
3443,2019-9-6 11,8,18,30,6,53,0.7,34.3,56,1002.6,1.5,141.7
3444,2019-9-6 12,8,16,33,5,60,0.7,34.2,55,1002.1,1.7,133.7
3445,2019-9-6 13,6,8,26,5,81,0.7,33.1,56,1001.4,3.5,131.6
3446,2019-9-6 14,6,10,21,6,91,0.7,33.9,58,1000.9,2.6,138.2
3447,2019-9-6 15,6,12,34,6,90,0.7,33.5,62,1000.3,3.1,142.9
3448,2019-9-6 16,6,12,27,7,86,0.7,32.9,63,1000,3.1,139.2
3449,2019-9-6 17,7,16,45,10,73,0.7,33,63,999.8,2.3,139.1
3450,2019-9-6 18,6,17,31,8,56,0.7,31.8,64,1000.5,2.1,137.3
3451,2019-9-6 19,5,19,37,12,58,0.6,29.9,72,1001.2,1.3,127
3452,2019-9-6 20,5,23,43,16,64,0.6,29,80,1001.7,1.3,123.2
3453,2019-9-6 21,5,18,46,15,76,0.7,28.6,84,1002.5,1,91.2
3454,2019-9-6 22,5,17,38,13,80,0.7,28.5,85,1003.2,0.8,126.1
3455,2019-9-6 23,4,19,36,12,64,0.7,28.3,87,1003.2,0.9,112.9
3456,2019-9-7 0,4,18,28,10,55,0.6,28.1,88,1002.8,0.8,130.7
3457,2019-9-7 1,5,30,37,15,32,0.8,27.5,89,1002.6,1.1,245.8
3458,2019-9-7 2,5,18,15,16,36,0.7,27.1,84,1002.3,1,263.3
3459,2019-9-7 3,5,32,30,15,15,0.7,26.8,88,1001.9,1.3,326
3460,2019-9-7 4,5,36,32,23,6,0.8,26.3,91,1002,0.6,308
3461,2019-9-7 5,5,40,51,19,4,0.8,26.3,92,1002.3,0.7,310.1
3462,2019-9-7 6,6,34,47,23,5,0.8,26.2,92,1002.7,1.1,325.6
3463,2019-9-7 7,6,32,58,28,5,1,26.3,92,1003,1.1,285.6
3464,2019-9-7 8,9,36,50,24,12,1,29.4,80,1003.6,1.4,283.3
3465,2019-9-7 9,10,36,70,20,35,0.9,30.8,73,1004,2.6,300
3466,2019-9-7 10,9,48,64,25,60,0.9,32.9,66,1004.3,2.2,272.6
3467,2019-9-7 11,9,29,74,26,122,0.9,33.3,65,1003.9,2.9,304.5
3468,2019-9-7 12,6,18,65,24,141,0.9,33.7,63,1003.3,3.5,314.5
3469,2019-9-7 13,5,13,46,25,128,0.8,34.5,58,1002.5,3.7,313
3470,2019-9-7 14,6,11,52,25,128,0.8,35.5,53,1001.7,3.2,329.3
3471,2019-9-7 15,8,11,60,26,126,0.8,36.9,48,1001.2,2.1,339.1
3472,2019-9-7 16,7,12,50,23,123,0.8,37.4,43,1000.8,2.3,339.7
3473,2019-9-7 17,6,15,41,21,116,0.7,37,44,1000.7,2.4,325.2
3474,2019-9-7 18,7,20,103,24,164,0.8,34.8,62,1001.3,2.1,98.4
3475,2019-9-7 19,6,18,78,25,159,0.7,31.6,74,1002,1.6,85
3476,2019-9-7 20,5,27,54,28,132,0.7,31.1,76,1002.6,1.1,83.1
3477,2019-9-7 21,6,34,50,21,107,0.7,30.6,76,1003.3,0.9,87
3478,2019-9-7 22,7,58,63,24,64,0.8,30,79,1003.9,0.4,85.6
3479,2019-9-7 23,7,50,76,21,68,0.8,29.8,80,1004.2,0.9,116.6
3480,2019-9-8 0,5,24,58,18,98,0.7,29.6,79,1004.3,1,123.6
3481,2019-9-8 1,5,16,28,15,98,0.7,29.3,78,1004.1,1.2,126.8
3482,2019-9-8 2,5,21,23,16,74,0.8,28.9,80,1003.9,0.5,95.7
3483,2019-9-8 3,8,38,53,18,38,0.8,28.3,86,1003.9,0.7,345.7
3484,2019-9-8 4,6,36,42,16,27,0.8,27.7,89,1003.7,1.1,322.5
3485,2019-9-8 5,5,32,37,16,29,0.8,27.3,90,1003.7,1.2,319.7
3486,2019-9-8 6,4,38,29,15,19,0.8,27.1,92,1003.6,0.8,324.9
3487,2019-9-8 7,3,47,40,20,12,1,27.1,91,1004.2,1,330.7
3488,2019-9-8 8,3,52,39,24,25,1,29.8,80,1004.6,0.9,337.5
3489,2019-9-8 9,8,42,58,26,52,0.9,33.5,66,1005,1.2,294.3
3490,2019-9-8 10,8,35,73,31,101,0.9,35,60,1005.2,1.7,285.1
3491,2019-9-8 11,7,18,62,29,151,0.9,35.4,57,1004.7,1.9,308.1
3492,2019-9-8 12,8,19,62,36,173,0.9,36.2,55,1004.1,1.7,333.9
3493,2019-9-8 13,6,20,77,35,210,0.9,36.7,57,1003.3,1.2,129.3
3494,2019-9-8 14,7,18,78,32,223,0.9,37,56,1002.6,2,126.9
3495,2019-9-8 15,7,19,80,28,209,0.8,36,60,1001.9,2.3,124.3
3496,2019-9-8 16,6,15,70,22,168,0.7,34.9,64,1001.7,2,102.3
3497,2019-9-8 17,6,14,74,30,140,0.7,32.9,69,1001.7,2.3,90
3498,2019-9-8 18,8,23,100,60,112,0.7,32.1,74,1002.2,1.4,100.5
3499,2019-9-8 19,8,19,74,58,127,0.7,30.7,77,1003.2,1.7,136.5
3500,2019-9-8 20,7,16,42,30,120,0.7,30.2,76,1003.7,1.6,131.9
3501,2019-9-8 21,6,16,36,23,114,0.7,29.8,78,1004,1.6,139.5
3502,2019-9-8 22,6,29,39,26,92,0.7,29.4,83,1004.6,1.2,138.8
3503,2019-9-8 23,6,22,50,22,90,0.7,29.1,85,1005,1.7,143.3
3504,2019-9-9 0,6,13,32,16,102,0.7,29,84,1005.2,1.6,150.2
3505,2019-9-9 1,5,9,25,18,103,0.7,28.8,84,1004.8,1.5,145.1
3506,2019-9-9 2,6,12,21,19,88,0.7,28.7,83,1004.2,0.9,106.2
3507,2019-9-9 3,5,22,32,19,58,0.7,27.8,88,1004,1.3,326.8
3508,2019-9-9 4,5,28,30,21,45,0.7,27.6,88,1003.8,0.6,25.5
3509,2019-9-9 5,5,24,24,19,38,0.7,27.3,87,1003.8,1.2,350.5
3510,2019-9-9 6,5,26,21,18,34,0.8,27.2,86,1004.2,0.7,351.8
3511,2019-9-9 7,5,38,38,19,21,0.9,27.3,86,1004.8,0.9,345.6
3512,2019-9-9 8,6,45,50,23,20,1,29.2,80,1005.5,0.8,332.8
3513,2019-9-9 9,6,41,86,37,49,1,32.6,70,1006.2,0.6,130
3514,2019-9-9 10,5,29,96,20,75,0.8,31.9,73,1006.3,0.9,46.6
3515,2019-9-9 11,5,13,50,26,100,0.8,33.5,67,1006.1,1.4,123.6
3516,2019-9-9 12,6,12,68,21,105,0.8,34.8,61,1005.5,1.7,100.8
3517,2019-9-9 13,6,9,45,16,108,0.7,34.5,62,1004.8,1.9,111.1
3518,2019-9-9 14,6,9,39,16,109,0.7,34.3,63,1004,2.2,112.2
3519,2019-9-9 15,5,9,41,16,113,0.7,34.5,62,1003.4,2.3,115.5
3520,2019-9-9 16,5,11,45,198,120,0.7,34.1,63,1003,2.2,124.9
3521,2019-9-9 17,4,19,290,326,108,0.7,33.8,64,1002.9,1.9,121.6
3522,2019-9-9 18,5,14,147,30,91,0.7,30.8,75,1003.4,1.9,136.4
3523,2019-9-9 19,6,18,38,31,70,0.7,29.9,77,1004.4,1.6,133.5
3524,2019-9-9 20,6,19,33,24,63,0.6,29.7,77,1005.3,1.7,122.8
3525,2019-9-9 21,5,20,26,17,57,0.6,29.4,79,1005.9,1.6,131.5
3526,2019-9-9 22,5,22,31,18,49,0.6,29.2,80,1006.9,1.8,133.7
3527,2019-9-9 23,5,19,28,20,50,0.6,28.9,81,1006.9,1.4,163.5
3528,2019-9-10 0,5,15,15,21,54,0.7,28.4,82,1006.7,1.3,160.4
3529,2019-9-10 1,5,16,15,18,50,0.7,28.6,81,1006.6,0.7,116.6
3530,2019-9-10 2,5,32,28,26,30,0.7,28.4,83,1006.2,1,146.1
3531,2019-9-10 3,5,23,45,19,40,0.7,28.2,85,1005.7,1.3,135
3532,2019-9-10 4,5,17,19,15,48,0.7,28.3,86,1005.8,0.7,144.7
3533,2019-9-10 5,6,23,24,22,48,0.7,28.4,86,1006.5,0.6,105.7
3534,2019-9-10 6,7,19,28,22,61,0.8,28,85,1006.7,0.9,163.4
3535,2019-9-10 7,6,22,24,22,61,0.8,28.1,85,1007.2,1,107.9
3536,2019-9-10 8,7,22,20,22,66,0.8,29.5,80,1008.2,0.9,103.2
3537,2019-9-10 9,6,15,29,18,68,0.8,31.6,73,1008.8,1.5,136.2
3538,2019-9-10 10,7,12,29,16,74,0.7,32.9,67,1009.2,2.2,129.8
3539,2019-9-10 11,5,8,26,16,86,0.7,33.2,65,1009.3,2.2,122.8
3540,2019-9-10 12,4,9,35,15,89,0.7,32.7,67,1009,2.1,131.1
3541,2019-9-10 13,4,7,19,10,80,0.7,33.5,59,1008.5,2.4,134
3542,2019-9-10 14,5,7,44,11,86,0.7,33.8,56,1007.9,2.5,128.9
3543,2019-9-10 15,6,8,33,12,85,0.7,34,56,1007.5,2.7,136.9
3544,2019-9-10 16,6,10,34,14,86,0.8,33.4,60,1007,3.1,135.5
3545,2019-9-10 17,5,11,32,12,85,0.7,32.5,65,1006.8,3.1,136.9
3546,2019-9-10 18,5,13,26,12,80,0.5,31.7,68,1007.1,2.5,132.4
3547,2019-9-10 19,6,17,42,16,77,0.4,30,76,1007.8,2.1,134.1
3548,2019-9-10 20,7,18,41,15,73,0.4,29.4,81,1008.7,1.8,134.6
3549,2019-9-10 21,8,15,36,14,70,0.4,29.2,81,1009.7,1.6,126.9
3550,2019-9-10 22,6,10,31,12,81,0.4,29.1,82,1010.4,1.8,104.6
3551,2019-9-10 23,6,12,26,13,77,0.4,28.9,84,1010.8,1.3,134.9
3552,2019-9-11 0,5,9,21,12,78,0.3,28.8,84,1010.9,1.2,134.4
3553,2019-9-11 1,5,16,24,12,64,0.3,28.4,86,1010.8,1.8,140.9
3554,2019-9-11 2,5,9,21,8,71,0.3,28.2,86,1010.5,1.2,140.1
3555,2019-9-11 3,6,20,13,10,54,0.4,28,84,1010.1,0.7,39.3
3556,2019-9-11 4,6,27,24,11,35,0.4,27.6,87,1009.9,0.9,356.1
3557,2019-9-11 5,2,21,19,12,46,0.4,27.4,88,1010.3,0.7,63.9
3558,2019-9-11 6,2,26,22,12,44,0.4,27.3,87,1010.8,0.6,311.3
3559,2019-9-11 7,6,37,20,12,29,0.6,27.5,87,1011,0.7,95.6
3560,2019-9-11 8,12,24,11,10,53,0.5,30.3,75,1011.6,1.2,110.9
3561,2019-9-11 9,9,18,31,9,67,0.4,31.6,69,1011.8,1.9,135.9
3562,2019-9-11 10,7,8,32,8,78,0.4,32.3,66,1011.9,2.4,141.9
3563,2019-9-11 11,7,8,30,10,88,0.4,32.6,65,1011.8,2.3,135.3
3564,2019-9-11 12,6,10,30,12,98,0.4,33.6,61,1011.6,2.4,142.9
3565,2019-9-11 13,5,10,40,13,107,0.4,34.2,57,1010.8,2.6,148.8
3566,2019-9-11 14,5,10,36,13,110,0.4,34,58,1010.1,2.5,144.4
3567,2019-9-11 15,5,13,47,15,104,0.4,33.3,63,1009.4,2,135.8
3568,2019-9-11 16,6,15,48,14,108,0.4,34.9,56,1008.6,1.8,125.6
3569,2019-9-11 17,7,15,55,15,110,0.4,34.4,56,1008.4,1.9,134.4
3570,2019-9-11 18,6,17,54,17,107,0.4,32.9,57,1008.4,1.6,132.1
3571,2019-9-11 19,5,18,50,18,100,0.4,31.3,62,1009,1.3,97.2
3572,2019-9-11 20,5,28,33,14,75,0.4,30.2,65,1009.4,1,73
3573,2019-9-11 21,5,31,37,16,71,0.4,30.1,69,1010.2,1,129.8
3574,2019-9-11 22,6,32,53,14,70,0.4,29.6,75,1010.8,0.8,95.6
3575,2019-9-11 23,6,27,39,12,74,0.4,29.2,79,1010.9,0.7,127.4
3576,2019-9-12 0,6,57,44,17,23,0.5,28.4,80,1011.1,0.9,2.6
3577,2019-9-12 1,6,58,43,17,18,0.5,27.8,81,1010.8,0.9,348.4
3578,2019-9-12 2,6,47,55,16,24,0.4,27.5,83,1010.4,1,357.4
3579,2019-9-12 3,6,43,34,14,24,0.4,27.4,84,1009.9,1,352.6
3580,2019-9-12 4,7,47,34,13,14,0.4,27.1,87,1009.7,1.1,339.1
3581,2019-9-12 5,8,51,38,13,8,0.5,27,88,1009.4,0.8,353
3582,2019-9-12 6,7,54,41,15,5,0.5,27,88,1009.6,1.2,328
3583,2019-9-12 7,8,53,48,18,5,0.6,27.1,88,1009.9,0.8,316.3
3584,2019-9-12 8,8,49,60,21,11,0.9,29.9,78,1010.5,0.8,286.7
3585,2019-9-12 9,10,43,73,16,30,0.6,31.8,68,1010.9,1.2,252.3
3586,2019-9-12 10,7,12,39,7,59,0.4,32.3,64,1011,2,145.3
3587,2019-9-12 11,7,19,32,10,77,0.4,35.4,55,1010.7,1.2,151.8
3588,2019-9-12 12,5,13,47,15,103,0.4,34.2,58,1009.9,2.7,315.9
3589,2019-9-12 13,6,11,35,12,87,0.4,34.2,57,1008.9,2,327.6
3590,2019-9-12 14,6,14,39,15,134,0.4,35.5,55,1008.1,2,147
3591,2019-9-12 15,7,19,50,15,147,0.4,35.8,53,1007.3,2.2,159.2
3592,2019-9-12 16,7,16,52,14,138,0.4,34.8,57,1006.7,2.2,147.7
3593,2019-9-12 17,6,15,90,13,106,0.4,34.4,60,1006.5,2,92.1
3594,2019-9-12 18,6,13,45,9,77,0.3,32.5,64,1006.8,2.2,91.8
3595,2019-9-12 19,7,15,33,10,76,0.3,30.9,72,1007.3,1.5,107.4
3596,2019-9-12 20,6,20,43,12,88,0.4,29.9,78,1007.9,1.9,132.5
3597,2019-9-12 21,7,22,51,13,88,0.3,29.7,78,1008.4,2.1,139.1
3598,2019-9-12 22,7,20,47,10,88,0.3,29.8,78,1008.7,1.7,135.1
3599,2019-9-12 23,6,21,31,8,80,0.3,29.7,78,1008.7,1.6,136.3
3600,2019-9-13 0,7,12,29,7,84,0.3,29.6,78,1008.4,1.6,132.9
3601,2019-9-13 1,7,12,20,7,70,0.3,29.6,80,1008.2,1.5,131.8
3602,2019-9-13 2,6,11,23,6,46,0.3,29.3,81,1007.6,1,121.3
3603,2019-9-13 3,5,10,15,5,37,0.3,29.1,80,1007.4,1.1,126.6
3604,2019-9-13 4,6,14,19,6,32,0.3,28.7,81,1007.1,1.7,145.7
3605,2019-9-13 5,7,18,24,7,30,0.3,28.5,82,1007.1,0.7,10.3
3606,2019-9-13 6,7,27,24,8,16,0.4,28.1,84,1007.4,0.8,356.3
3607,2019-9-13 7,5,28,20,8,11,0.5,27.9,85,1007.8,1.1,347.7
3608,2019-9-13 8,5,30,24,11,10,0.6,28.7,82,1008.5,0.6,332.5
3609,2019-9-13 9,7,32,50,46,24,0.7,30.6,75,1008.8,0.5,233.4
3610,2019-9-13 10,8,15,37,9,52,0.4,35.5,57,1009.2,0.6,107.6
3611,2019-9-13 11,7,10,35,8,71,0.4,35.1,56,1008.8,1.4,122.8
3612,2019-9-13 12,6,9,34,10,89,0.4,35.6,54,1008.2,1.4,131.1
3613,2019-9-13 13,6,10,39,12,101,0.4,34.7,58,1007.2,2.2,115.2
3614,2019-9-13 14,7,9,40,11,95,0.4,34.3,62,1006.4,2.4,121.5
3615,2019-9-13 15,8,9,37,10,92,0.3,34.1,64,1005.7,2.7,132
3616,2019-9-13 16,6,10,48,11,94,0.3,34,65,1005.6,2.2,126.6
3617,2019-9-13 17,6,10,38,13,96,0.4,33.7,65,1005.5,1.8,124.3
3618,2019-9-13 18,6,10,40,12,97,0.3,31.7,70,1005.9,2,127.4
3619,2019-9-13 19,8,12,30,13,94,0.3,30.3,75,1006.4,1.7,130.2
3620,2019-9-13 20,7,12,28,11,82,0.3,29.8,77,1006.7,1.9,132.9
3621,2019-9-13 21,7,12,27,10,81,0.3,29.6,77,1007.5,2.2,136.6
3622,2019-9-13 22,6,9,30,9,77,0.3,29.4,78,1007.9,2.1,137.7
3623,2019-9-13 23,7,13,23,9,68,0.3,29.4,79,1008,1.7,133.1
3624,2019-9-14 0,7,14,24,9,60,0.3,29.4,80,1008.1,2.2,138.4
3625,2019-9-14 1,6,10,20,9,71,0.3,29.1,81,1007.8,1.8,141.9
3626,2019-9-14 2,7,10,21,9,65,0.3,29,81,1007.3,1.6,139
3627,2019-9-14 3,6,12,16,9,62,0.3,28.8,82,1007.1,1.6,151.2
3628,2019-9-14 4,6,10,17,10,60,0.3,28.7,83,1007.1,0.8,182.7
3629,2019-9-14 5,5,9,16,11,59,0.3,28.3,84,1007,1.2,248.2
3630,2019-9-14 6,7,13,14,14,51,0.4,27.8,85,1007.1,1,304.4
3631,2019-9-14 7,6,27,20,10,23,0.5,27.9,86,1007.4,1,326.3
3632,2019-9-14 8,7,29,24,14,28,0.6,28.7,84,1007.8,0.7,236.2
3633,2019-9-14 9,7,29,34,17,35,0.5,29.6,80,1008.5,0.9,177.3
3634,2019-9-14 10,7,31,52,20,41,0.6,30.3,78,1008.8,1,239.3
3635,2019-9-14 11,8,26,43,16,48,0.5,31.1,75,1008.6,1.4,205.8
3636,2019-9-14 12,7,11,20,9,58,0.4,33.2,63,1008,1,134
3637,2019-9-14 13,9,11,33,12,85,0.4,34.3,59,1007,2.2,156.5
3638,2019-9-14 14,8,10,41,14,94,0.4,34,62,1006.5,2.8,145.3
3639,2019-9-14 15,6,11,47,14,87,0.4,34,61,1006.2,2.6,131.4
3640,2019-9-14 16,5,11,35,14,78,0.3,33.4,59,1005.6,2.8,133.1
3641,2019-9-14 17,6,11,42,15,83,0.3,32.2,64,1005.7,2.7,126.2
3642,2019-9-14 18,5,15,37,16,77,0.3,30.6,70,1006.3,2.6,136.6
3643,2019-9-14 19,5,14,35,16,80,0.3,29.9,71,1006.7,2,135.2
3644,2019-9-14 20,5,16,28,17,88,0.4,30,69,1007.5,1.6,129.3
3645,2019-9-14 21,5,21,40,18,85,0.4,29.1,69,1008.2,1.8,336.9
3646,2019-9-14 22,5,36,37,12,59,0.4,28,69,1008.9,1.4,337.6
3647,2019-9-14 23,5,58,52,16,22,0.5,27.2,76,1009,1.4,323.4
3648,2019-9-15 0,5,38,48,17,36,0.5,26.6,80,1008.4,1.5,305.9
3649,2019-9-15 1,6,37,39,16,36,0.5,26.6,80,1008.3,1.7,311.2
3650,2019-9-15 2,7,32,36,16,38,0.5,26.4,82,1008,1,285.2
3651,2019-9-15 3,7,36,44,16,25,0.5,26.3,84,1007.7,1.3,303.1
3652,2019-9-15 4,6,33,46,18,29,0.6,26.4,84,1007.5,1.1,255
3653,2019-9-15 5,6,36,42,18,22,0.5,26,86,1007.3,1.3,320.4
3654,2019-9-15 6,5,43,46,18,12,0.6,26,87,1007.6,1,285.3
3655,2019-9-15 7,6,38,49,19,18,0.7,26.3,86,1008.2,0.7,252.8
3656,2019-9-15 8,6,35,77,16,45,0.7,27.5,84,1008.8,1.3,326.7
3657,2019-9-15 9,7,45,79,18,46,0.6,29,79,1009.1,0.9,319
3658,2019-9-15 10,7,36,55,19,75,0.6,31.6,68,1009.2,0.9,209.1
3659,2019-9-15 11,8,21,59,20,91,0.6,31.2,67,1009,1.1,104.5
3660,2019-9-15 12,7,12,44,19,108,0.5,32.2,63,1008.4,0.8,143.2
3661,2019-9-15 13,7,11,40,19,123,0.5,34.1,57,1007.5,1.3,156.5
3662,2019-9-15 14,8,12,53,18,128,0.5,34.5,56,1006.4,1.9,139.7
3663,2019-9-15 15,8,12,52,18,128,0.5,34.4,55,1005.6,2.1,144.7
3664,2019-9-15 16,6,12,50,18,133,0.5,34.9,53,1005.1,2,137.9
3665,2019-9-15 17,5,12,45,18,128,0.5,34.1,57,1004.8,2,145.4
3666,2019-9-15 18,5,17,53,18,112,0.5,32.9,61,1004.8,1.4,126.5
3667,2019-9-15 19,5,21,49,20,101,0.5,30.9,68,1005.1,1.1,131.8
3668,2019-9-15 20,6,58,59,24,41,0.6,29.8,74,1005.8,1,358.2
3669,2019-9-15 21,7,74,95,24,14,0.8,29,77,1006.7,0.7,300.3
3670,2019-9-15 22,7,70,83,26,13,0.8,28.7,79,1007.2,0.6,334
3671,2019-9-15 23,6,67,81,25,14,0.8,28.7,79,1007.3,0.5,184.6
3672,2019-9-16 0,6,40,90,21,67,0.5,29.1,76,1007.3,0.9,127
3673,2019-9-16 1,6,15,54,18,102,0.4,28.2,83,1007.3,1.5,124.5
3674,2019-9-16 2,5,22,52,22,78,0.5,26,96,1007.2,1.1,306.9
3675,2019-9-16 3,5,10,27,17,119,0.5,25.3,98,1006.8,2,267.1
3676,2019-9-16 4,5,12,4,11,103,0.5,25.1,99,1006.6,1.2,308.5
3677,2019-9-16 5,6,20,14,11,78,0.5,25.4,99,1006.7,0.9,321.6
3678,2019-9-16 6,5,31,20,14,50,0.6,25.7,99,1007.2,0.8,297.9
3679,2019-9-16 7,5,34,19,14,42,0.6,25.9,99,1007.8,1.3,301.2
3680,2019-9-16 8,6,33,21,18,45,0.7,26.5,96,1008.3,1.9,294.5
3681,2019-9-16 9,7,30,26,18,58,0.7,27.9,87,1008.5,2.2,300.6
3682,2019-9-16 10,6,36,42,19,68,0.7,30.3,76,1008.3,1.6,233.5
3683,2019-9-16 11,4,22,44,17,118,0.6,32.5,64,1008,1.4,148.5
3684,2019-9-16 12,5,13,33,16,130,0.5,33.8,55,1007.6,1.7,141.8
3685,2019-9-16 13,6,15,48,19,150,0.6,34,57,1006.9,2.2,147.5
3686,2019-9-16 14,6,14,47,19,156,0.6,33.9,58,1005.9,2,151.8
3687,2019-9-16 15,6,16,42,20,149,0.6,33.6,60,1005,1.9,143.1
3688,2019-9-16 16,7,15,44,20,139,0.5,33.3,61,1004.6,1.8,121.2
3689,2019-9-16 17,6,14,38,19,134,0.5,32.4,63,1004.5,2.5,137.7
3690,2019-9-16 18,5,15,46,19,129,0.6,30.6,69,1005,2,127.4
3691,2019-9-16 19,6,18,41,22,118,0.6,28.4,77,1005.3,1.6,151.3
3692,2019-9-16 20,7,23,37,21,112,0.6,28.9,76,1005.9,1,171.9
3693,2019-9-16 21,6,25,33,25,98,0.7,28.4,80,1006.6,1.4,264.4
3694,2019-9-16 22,5,41,49,26,64,0.8,27.9,84,1007.1,0.8,270.5
3695,2019-9-16 23,6,24,53,21,104,0.6,28.4,81,1007.3,1.1,136.7
3696,2019-9-17 0,5,12,35,18,129,0.6,28.8,80,1007.2,1.7,138.4
3697,2019-9-17 1,5,20,42,19,108,0.6,28.5,82,1007.1,1.4,140.7
3698,2019-9-17 2,8,17,44,20,109,0.6,28.6,81,1006.9,1.2,113
3699,2019-9-17 3,9,19,31,20,100,0.6,28.3,80,1006.8,0.6,78.1
3700,2019-9-17 4,9,19,30,19,101,0.6,28,79,1006.7,1,110.4
3701,2019-9-17 5,10,17,26,18,103,0.6,28.1,75,1007.1,0.9,124.7
3702,2019-9-17 6,7,22,45,19,96,0.6,27.7,76,1007.4,0.7,97.6
3703,2019-9-17 7,7,49,45,21,58,0.7,27.5,78,1008,0.8,17.6
3704,2019-9-17 8,8,35,41,19,75,0.8,29.1,73,1008.7,0.9,347.9
3705,2019-9-17 9,6,31,44,21,90,0.8,30,71,1009.3,1.4,179.2
