,1,8,9,10,11,12
2154,2020-10-21 18,23.5,55,1007.6,2.6,172.9
2155,2020-10-21 19,23.2,56,1007.7,1.9,151.1
2156,2020-10-21 20,22.6,58,1008.1,1.7,121.4
2157,2020-10-21 21,22.3,58,1008.4,2.6,145.6
2158,2020-10-21 22,21.5,59,1008.0,1.8,130.0
2159,2020-10-21 23,21.2,59,1007.9,2.0,174.8
2160,2020-10-22 0,21.1,59,1007.8,2.3,165.0
2161,2020-10-22 1,21.0,60,1007.8,2.9,166.0
2162,2020-10-22 2,20.9,60,1007.5,3.1,157.8
2163,2020-10-22 3,20.7,60,1007.1,3.2,163.0
2164,2020-10-22 4,20.5,61,1007.0,2.7,162.6
2165,2020-10-22 5,20.4,61,1006.8,3.0,167.2
2166,2020-10-22 6,20.4,61,1006.7,2.8,169.2
2167,2020-10-22 7,20.4,61,1007.2,2.9,158.2
2168,2020-10-22 8,20.5,61,1007.9,2.9,156.4
2169,2020-10-22 9,20.8,61,1008.8,2.8,152.8
2170,2020-10-22 10,21.1,60,1009.4,2.8,150.6
2171,2020-10-22 11,22.6,55,1009.2,2.8,150.3
2172,2020-10-22 12,23.8,52,1008.3,3.6,138.3
2173,2020-10-22 13,24.8,50,1007.4,3.4,138.8
2174,2020-10-22 14,25.4,48,1006.6,4.0,138.3
2175,2020-10-22 15,25.7,47,1005.9,4.0,140.0
2176,2020-10-22 16,26.2,43,1005.5,3.4,154.8
2177,2020-10-22 17,26.3,42,1005.9,3.0,190.9
2178,2020-10-22 18,25.7,43,1006.4,2.8,197.7
2179,2020-10-22 19,25.2,42,1006.7,2.2,169.0
2180,2020-10-22 20,25.3,39,1006.9,2.2,165.4
2181,2020-10-22 21,25.1,37,1007.4,2.5,180.1
2182,2020-10-22 22,24.9,31,1007.9,3.3,173.1
2183,2020-10-22 23,24.5,29,1007.9,4.0,158.1
2184,2020-10-23 0,23.5,32,1007.9,2.1,144.4
2185,2020-10-23 1,22.9,33,1007.7,2.3,146.4
2186,2020-10-23 2,22.5,34,1007.6,1.8,147.3
2187,2020-10-23 3,22.0,35,1007.7,1.9,140.4
2188,2020-10-23 4,21.9,35,1007.8,2.6,144.3
2189,2020-10-23 5,21.5,36,1008.1,2.0,142.1
2190,2020-10-23 6,21.4,36,1008.2,2.7,140.8
2191,2020-10-23 7,21.1,38,1008.6,2.1,143.5
2192,2020-10-23 8,21.6,38,1009.2,2.3,147.9
2193,2020-10-23 9,22.7,36,1009.5,2.9,155.2
2194,2020-10-23 10,23.5,34,1010.1,3.5,167.8
2195,2020-10-23 11,24.4,33,1009.8,3.1,167.5
2196,2020-10-23 12,25.5,30,1008.8,4.7,174.6
2197,2020-10-23 13,26.2,28,1008.1,4.1,165.2
2198,2020-10-23 14,26.8,28,1007.3,4.0,174.0
2199,2020-10-23 15,27.4,27,1006.9,3.0,166.2
2200,2020-10-23 16,27.3,26,1006.9,3.0,157.7
2201,2020-10-23 17,26.8,27,1006.9,3.3,148.1
2202,2020-10-23 18,26.3,27,1007.3,2.3,152.0
2203,2020-10-23 19,25.7,28,1007.7,2.6,162.7
2204,2020-10-23 20,25.5,26,1008.6,2.6,176.0
2205,2020-10-23 21,24.9,28,1009.3,2.1,176.2
2206,2020-10-23 22,24.5,28,1009.4,2.5,177.3
2207,2020-10-23 23,24.1,28,1009.2,3.3,171.4
2208,2020-10-24 0,23.6,29,1009.5,2.8,169.5
2209,2020-10-24 1,23.0,31,1009.7,2.1,169.7
2210,2020-10-24 2,22.6,32,1009.7,2.1,179.0
2211,2020-10-24 3,22.3,31,1009.6,2.1,168.4
2212,2020-10-24 4,22.2,31,1009.9,1.7,163.8
2213,2020-10-24 5,22.1,31,1010.0,2.0,157.9
2214,2020-10-24 6,21.8,31,1010.0,2.2,155.0
2215,2020-10-24 7,21.8,30,1010.6,1.7,169.5
2216,2020-10-24 8,21.9,31,1011.5,2.2,157.0
2217,2020-10-24 9,21.7,33,1012.2,2.6,155.4
2218,2020-10-24 10,22.4,33,1012.4,1.5,146.4
2219,2020-10-24 11,23.3,32,1012.1,2.4,175.6
2220,2020-10-24 12,23.8,32,1011.4,2.6,143.3
2221,2020-10-24 13,23.7,34,1010.2,2.1,139.4
2222,2020-10-24 14,24.4,34,1009.2,1.7,160.2
2223,2020-10-24 15,24.7,34,1008.4,2.2,133.7
2224,2020-10-24 16,25.1,34,1008.2,1.9,185.1
2225,2020-10-24 17,24.8,35,1008.4,2.2,194.6
2226,2020-10-24 18,24.7,37,1008.8,1.4,208.7
2227,2020-10-24 19,24.5,38,1009.5,1.2,192.8
2228,2020-10-24 20,24.3,39,1010.0,1.2,193.7
2229,2020-10-24 21,24.2,39,1010.5,0.7,188.8
2230,2020-10-24 22,24.2,39,1010.6,0.5,176.0
2231,2020-10-24 23,24.0,40,1010.5,0.9,227.1
2232,2020-10-25 0,23.9,38,1010.8,1.1,217.0
2233,2020-10-25 1,23.3,41,1010.9,0.6,157.7
2234,2020-10-25 2,23.1,43,1010.5,0.6,205.5
2235,2020-10-25 3,23.2,40,1010.2,0.8,204.8
2236,2020-10-25 4,23.1,41,1009.9,0.6,229.7
2237,2020-10-25 5,23.0,39,1009.7,1.2,207.8
2238,2020-10-25 6,22.8,40,1010.1,0.7,228.3
2239,2020-10-25 7,22.6,41,1010.8,0.6,225.9
2240,2020-10-25 8,22.7,42,1011.4,1.0,282.7
2241,2020-10-25 9,22.8,42,1012.0,1.4,255.7
2242,2020-10-25 10,23.8,39,1012.2,1.3,204.4
2243,2020-10-25 11,24.8,37,1012.2,1.6,209.1
2244,2020-10-25 12,26.0,37,1011.6,1.3,258.5
2245,2020-10-25 13,26.3,37,1010.5,1.6,248.4
2246,2020-10-25 14,26.1,40,1009.4,1.8,298.3
2247,2020-10-25 15,27.2,38,1008.6,0.9,211.5
2248,2020-10-25 16,27.1,40,1008.0,1.7,286.9
2249,2020-10-25 17,27.8,40,1007.7,1.0,347.1
2250,2020-10-25 18,26.9,43,1007.9,0.8,76.1
2251,2020-10-25 19,26.3,45,1008.3,1.4,157.8
2252,2020-10-25 20,26.1,44,1008.8,1.0,154.4
2253,2020-10-25 21,25.6,49,1009.6,0.5,312.8
2254,2020-10-25 22,25.2,52,1010.0,0.5,302.6
2255,2020-10-25 23,25.1,49,1010.3,0.7,208.1
2256,2020-10-26 0,24.9,49,1010.2,0.8,179.8
2257,2020-10-26 1,24.3,50,1009.8,0.8,203.7
2258,2020-10-26 2,23.8,51,1009.4,0.7,262.7
2259,2020-10-26 3,23.4,51,1009.1,0.8,284.8
2260,2020-10-26 4,23.0,54,1009.1,0.4,217.7
2261,2020-10-26 5,22.7,56,1009.0,0.7,266.6
2262,2020-10-26 6,22.6,54,1009.4,0.6,173.4
2263,2020-10-26 7,22.3,57,1009.8,0.6,308.3
2264,2020-10-26 8,23.5,56,1010.4,0.4,290.6
2265,2020-10-26 9,24.3,53,1010.8,1.0,302.8
2266,2020-10-26 10,25.7,47,1010.9,1.0,299.1
2267,2020-10-26 11,27.3,41,1010.3,2.6,203.7
2268,2020-10-26 12,28.5,37,1009.2,2.4,207.4
2269,2020-10-26 13,30.3,34,1008.0,1.3,221.3
2270,2020-10-26 14,30.8,35,1007.0,1.6,272.2
2271,2020-10-26 15,31.1,36,1006.1,1.5,331.2
2272,2020-10-26 16,31.4,36,1005.6,1.6,324.9
2273,2020-10-26 17,32.0,36,1005.5,1.0,312.1
2274,2020-10-26 18,30.8,38,1005.8,1.7,182.6
2275,2020-10-26 19,29.5,43,1006.4,1.4,163.0
2276,2020-10-26 20,28.5,46,1007.1,1.4,164.6
2277,2020-10-26 21,28.2,46,1007.8,1.5,185.0
2278,2020-10-26 22,28.0,46,1008.1,1.2,171.1
2279,2020-10-26 23,27.6,47,1008.3,1.2,196.4
2280,2020-10-27 0,27.0,50,1008.3,0.7,189.6
2281,2020-10-27 1,26.6,51,1008.0,0.9,232.9
2282,2020-10-27 2,26.3,52,1007.5,1.6,164.5
2283,2020-10-27 3,25.8,54,1006.8,2.2,159.1
2284,2020-10-27 4,25.5,55,1006.5,2.4,162.8
2285,2020-10-27 5,25.2,55,1006.5,2.1,170.1
2286,2020-10-27 6,24.8,57,1007.2,1.6,198.0
2287,2020-10-27 7,24.5,58,1007.8,1.4,200.7
2288,2020-10-27 8,25.0,56,1008.6,1.1,193.9
2289,2020-10-27 9,25.5,53,1009.5,1.8,183.7
2290,2020-10-27 10,26.2,50,1010.1,2.4,199.0
2291,2020-10-27 11,26.9,48,1009.9,3.2,202.8
2292,2020-10-27 12,28.1,46,1009.1,2.7,210.1
2293,2020-10-27 13,28.9,44,1007.9,2.8,201.0
2294,2020-10-27 14,30.0,41,1006.6,2.7,200.5
2295,2020-10-27 15,30.9,40,1006.2,1.9,210.1
2296,2020-10-27 16,30.9,41,1006.0,2.4,211.8
2297,2020-10-27 17,30.8,43,1006.0,2.0,172.0
2298,2020-10-27 18,29.9,46,1006.4,2.0,149.2
2299,2020-10-27 19,28.9,50,1006.7,2.0,156.1
2300,2020-10-27 20,28.3,52,1007.4,1.3,171.9
2301,2020-10-27 21,27.9,52,1008.3,1.4,189.2
2302,2020-10-27 22,27.7,52,1008.9,1.4,166.9
2303,2020-10-27 23,27.5,53,1009.2,1.4,180.4
2304,2020-10-28 0,26.7,56,1009.5,1.6,196.6
2305,2020-10-28 1,26.5,56,1009.3,1.7,198.4
2306,2020-10-28 2,26.3,56,1009.2,1.7,199.0
2307,2020-10-28 3,26.0,56,1008.9,2.1,193.8
2308,2020-10-28 4,25.8,56,1008.6,1.8,185.9
2309,2020-10-28 5,25.5,56,1008.8,1.8,183.7
2310,2020-10-28 6,25.3,56,1009.3,2.3,179.6
2311,2020-10-28 7,25.1,56,1009.9,1.9,190.2
2312,2020-10-28 8,25.3,55,1010.8,2.4,191.0
2313,2020-10-28 9,25.8,54,1011.7,3.4,196.0
2314,2020-10-28 10,26.6,50,1012.1,3.3,190.6
2315,2020-10-28 11,27.4,48,1012.1,3.6,198.7
2316,2020-10-28 12,27.7,47,1011.5,3.1,173.6
2317,2020-10-28 13,28.2,46,1010.6,3.6,196.4
2318,2020-10-28 14,28.0,47,1009.7,2.5,182.5
2319,2020-10-28 15,28.1,48,1009.1,2.1,163.0
2320,2020-10-28 16,27.9,51,1008.8,1.9,148.3
2321,2020-10-28 17,28.0,51,1009.0,1.3,188.4
2322,2020-10-28 18,27.5,51,1009.4,2.3,183.8
2323,2020-10-28 19,27.4,50,1009.8,1.6,172.2
2324,2020-10-28 20,24.6,65,1010.6,2.8,175.0
2325,2020-10-28 21,25.0,65,1011.1,1.3,189.7
2326,2020-10-28 22,24.9,65,1011.9,1.4,300.0
2327,2020-10-28 23,24.4,69,1012.6,1.1,344.3
2328,2020-10-29 0,23.2,76,1013.0,1.5,164.2
2329,2020-10-29 1,23.6,71,1012.5,1.6,160.9
2330,2020-10-29 2,24.3,66,1012.0,1.6,177.2
2331,2020-10-29 3,24.1,66,1011.8,1.0,215.0
2332,2020-10-29 4,24.1,65,1011.9,1.5,177.3
2333,2020-10-29 5,23.8,66,1011.8,2.8,156.7
2334,2020-10-29 6,23.7,66,1012.1,2.5,168.6
2335,2020-10-29 7,23.5,67,1013.1,2.0,157.4
2336,2020-10-29 8,22.7,72,1013.8,2.2,149.0
2337,2020-10-29 9,23.2,69,1014.6,1.9,154.7
2338,2020-10-29 10,23.3,69,1015.2,1.9,180.2
2339,2020-10-29 11,22.9,72,1015.5,2.1,150.3
2340,2020-10-29 12,22.0,78,1015.2,1.8,160.0
2341,2020-10-29 13,22.2,77,1014.6,2.1,153.7
2342,2020-10-29 14,21.5,84,1013.8,1.4,180.4
2343,2020-10-29 15,21.9,83,1013.3,1.2,191.4
2344,2020-10-29 16,22.4,81,1013.0,1.2,180.4
2345,2020-10-29 17,21.5,86,1013.1,1.0,281.2
2346,2020-10-29 18,20.1,90,1013.3,1.0,240.9
2347,2020-10-29 19,21.4,85,1013.7,1.1,192.0
2348,2020-10-29 20,21.1,86,1014.2,1.0,237.8
2349,2020-10-29 21,21.2,84,1014.9,1.6,162.1
2350,2020-10-29 22,21.5,84,1015.1,1.3,220.5
2351,2020-10-29 23,20.5,88,1015.2,1.2,319.4
2352,2020-10-30 0,21.0,86,1015.1,1.0,325.3
2353,2020-10-30 1,21.7,79,1014.8,1.8,170.1
2354,2020-10-30 2,21.9,77,1014.4,1.1,191.0
2355,2020-10-30 3,22.0,75,1013.8,1.8,160.7
2356,2020-10-30 4,21.8,75,1013.6,1.9,164.5
2357,2020-10-30 5,21.8,74,1013.5,1.8,168.4
2358,2020-10-30 6,21.7,73,1013.7,1.3,163.8
2359,2020-10-30 7,21.7,73,1014.3,1.3,160.8
2360,2020-10-30 8,21.8,71,1015.0,1.6,153.0
2361,2020-10-30 9,22.0,69,1015.6,1.7,156.0
2362,2020-10-30 10,22.3,68,1016.1,1.6,152.1
2363,2020-10-30 11,22.4,67,1016.1,1.5,153.4
2364,2020-10-30 12,23.1,64,1015.2,1.1,164.6
2365,2020-10-30 13,23.6,64,1014.2,1.2,346.1
2366,2020-10-30 14,23.8,65,1013.0,1.5,348.2
2367,2020-10-30 15,24.6,64,1012.1,1.4,354.5
2368,2020-10-30 16,25.1,63,1011.7,1.0,335.4
2369,2020-10-30 17,25.9,62,1011.7,0.8,352.3
2370,2020-10-30 18,25.6,65,1012.0,0.6,345.5
2371,2020-10-30 19,24.4,71,1012.4,1.6,2.1
2372,2020-10-30 20,24.3,71,1013.4,0.9,10.0
2373,2020-10-30 21,24.2,71,1013.9,0.3,41.6
2374,2020-10-30 22,24.1,73,1014.2,0.6,302.0
2375,2020-10-30 23,24.2,69,1014.2,1.3,194.7
2376,2020-10-31 0,23.8,66,1014.0,1.4,192.8
2377,2020-10-31 1,23.3,66,1013.5,1.5,197.5
2378,2020-10-31 2,22.8,68,1013.2,1.1,191.9
2379,2020-10-31 3,22.5,69,1012.7,0.8,235.9
2380,2020-10-31 4,21.9,75,1012.6,0.6,337.3
2381,2020-10-31 5,21.7,75,1012.4,0.6,204.9
2382,2020-10-31 6,22.0,68,1012.7,1.2,170.2
2383,2020-10-31 7,21.6,73,1013.4,0.8,317.0
2384,2020-10-31 8,22.2,67,1014.3,1.2,181.4
2385,2020-10-31 9,22.7,65,1014.9,1.5,213.9
2386,2020-10-31 10,23.5,64,1015.5,1.2,268.0
2387,2020-10-31 11,24.6,59,1015.3,1.4,208.3
2388,2020-10-31 12,25.7,57,1014.3,1.5,278.2
2389,2020-10-31 13,26.3,55,1013.2,2.2,203.5
2390,2020-10-31 14,26.8,54,1011.8,1.4,210.4
2391,2020-10-31 15,27.4,53,1010.5,1.0,180.5
2392,2020-10-31 16,27.2,55,1009.8,1.6,284.1
2393,2020-10-31 17,26.9,57,1009.6,1.5,276.5
2394,2020-10-31 18,26.4,59,1009.9,1.3,274.7
2395,2020-10-31 19,25.9,62,1010.3,1.0,187.4
2396,2020-10-31 20,25.3,65,1011.0,0.8,162.3
2397,2020-10-31 21,24.7,65,1011.5,1.0,146.8
2398,2020-10-31 22,24.4,67,1011.8,0.6,173.0
2399,2020-10-31 23,24.1,67,1011.9,0.8,191.4
2400,2020-11-1 0,23.8,67,1011.8,1.0,187.1
2401,2020-11-1 1,23.2,70,1011.8,1.0,192.0
2402,2020-11-1 2,23.0,71,1011.7,0.9,188.2
2403,2020-11-1 3,22.7,72,1011.3,0.5,190.1
2404,2020-11-1 4,22.5,72,1011.2,0.9,196.0
2405,2020-11-1 5,22.1,75,1011.2,0.4,197.1
2406,2020-11-1 6,22.0,77,1011.4,0.4,260.7
2407,2020-11-1 7,21.9,76,1011.9,0.8,200.3
2408,2020-11-1 8,22.2,74,1012.6,0.7,293.6
2409,2020-11-1 9,23.7,71,1013.0,0.7,293.3
2410,2020-11-1 10,24.6,65,1013.1,1.0,293.7
2411,2020-11-1 11,25.4,62,1012.6,1.7,296.8
2412,2020-11-1 12,26.7,56,1011.6,1.8,305.7
2413,2020-11-1 13,27.5,53,1010.3,1.9,301.9
2414,2020-11-1 14,28.1,52,1009.3,1.9,289.4
2415,2020-11-1 15,28.7,51,1008.4,1.7,281.8
2416,2020-11-1 16,28.8,51,1008.0,1.9,275.3
2417,2020-11-1 17,28.6,53,1008.0,2.0,271.9
2418,2020-11-1 18,28.1,56,1008.2,1.5,188.6
2419,2020-11-1 19,27.4,59,1008.6,1.3,162.3
2420,2020-11-1 20,26.8,59,1009.3,1.4,183.1
2421,2020-11-1 21,26.4,60,1010.1,1.4,181.5
2422,2020-11-1 22,26.2,60,1010.6,1.6,198.2
2423,2020-11-1 23,25.8,61,1010.6,1.4,190.0
2424,2020-11-2 0,25.8,61,1010.4,2.0,153.6
2425,2020-11-2 1,25.4,62,1010.4,1.9,171.2
2426,2020-11-2 2,24.9,64,1010.5,1.0,164.3
2427,2020-11-2 3,24.4,66,1010.5,1.5,185.1
2428,2020-11-2 4,24.0,68,1010.2,2.4,159.5
2429,2020-11-2 5,23.8,68,1010.1,2.6,164.7
2430,2020-11-2 6,23.3,69,1010.5,2.5,153.6
2431,2020-11-2 7,23.0,71,1011.0,1.8,158.8
2432,2020-11-2 8,23.2,69,1011.8,1.4,148.4
2433,2020-11-2 9,23.6,67,1012.7,2.0,147.1
2434,2020-11-2 10,24.2,64,1013.2,2.3,142.3
2435,2020-11-2 11,24.1,65,1013.5,2.3,144.0
2436,2020-11-2 12,24.3,64,1013.0,2.0,152.9
2437,2020-11-2 13,24.6,62,1012.4,1.8,140.8
2438,2020-11-2 14,24.2,64,1011.9,2.3,150.3
2439,2020-11-2 15,24.3,63,1010.9,2.5,180.6
2440,2020-11-2 16,24.1,62,1010.6,2.6,193.5
2441,2020-11-2 17,23.8,62,1010.7,2.8,188.4
2442,2020-11-2 18,23.4,62,1011.1,2.6,191.3
2443,2020-11-2 19,23.1,62,1012.0,2.3,175.8
2444,2020-11-2 20,22.9,61,1012.7,2.3,163.5
2445,2020-11-2 21,22.6,63,1013.3,1.9,147.2
2446,2020-11-2 22,22.1,65,1013.9,1.9,153.1
2447,2020-11-2 23,21.6,66,1014.0,2.2,144.8
2448,2020-11-3 0,21.1,65,1013.8,2.5,135.3
2449,2020-11-3 1,20.7,65,1013.8,2.5,137.6
2450,2020-11-3 2,20.4,64,1013.4,3.1,145.2
2451,2020-11-3 3,20.3,64,1013.1,2.8,145.4
2452,2020-11-3 4,20.2,64,1013.2,2.9,150.2
2453,2020-11-3 5,19.9,65,1013.2,2.5,140.3
2454,2020-11-3 6,20.0,64,1013.6,1.8,131.7
2455,2020-11-3 7,20.1,63,1014.0,1.7,140.0
2456,2020-11-3 8,20.4,61,1014.6,2.1,140.0
2457,2020-11-3 9,21.3,58,1015.1,2.8,137.6
2458,2020-11-3 10,22.5,54,1015.2,2.4,146.8
2459,2020-11-3 11,23.5,51,1014.8,3.1,176.3
2460,2020-11-3 12,24.2,49,1013.9,3.1,187.6
2461,2020-11-3 13,24.5,49,1012.9,2.6,145.7
2462,2020-11-3 14,25.1,49,1011.9,2.3,142.7
2463,2020-11-3 15,24.8,50,1011.4,2.8,144.2
2464,2020-11-3 16,24.5,51,1011.6,2.8,169.1
2465,2020-11-3 17,24.1,52,1012.0,2.2,173.7
2466,2020-11-3 18,23.5,53,1012.2,2.5,154.5
2467,2020-11-3 19,23.1,52,1012.4,2.1,159.7
2468,2020-11-3 20,23.2,51,1013.2,2.1,174.4
2469,2020-11-3 21,22.9,54,1013.5,2.2,177.0
2470,2020-11-3 22,22.8,54,1013.8,2.2,171.7
2471,2020-11-3 23,22.7,53,1013.8,2.5,175.7
2472,2020-11-4 0,22.7,52,1013.8,2.0,166.7
2473,2020-11-4 1,22.4,55,1013.6,1.9,164.5
2474,2020-11-4 2,22.3,54,1013.3,1.9,161.2
2475,2020-11-4 3,22.1,55,1013.0,2.5,155.4
2476,2020-11-4 4,22.2,52,1012.8,1.9,163.8
2477,2020-11-4 5,22.1,51,1012.7,1.5,157.5
2478,2020-11-4 6,21.8,51,1012.9,1.4,159.0
2479,2020-11-4 7,21.7,51,1013.5,1.8,159.0
2480,2020-11-4 8,21.6,50,1014.0,2.2,157.5
2481,2020-11-4 9,21.6,52,1014.4,1.9,157.2
2482,2020-11-4 10,22.1,50,1014.7,1.2,145.3
2483,2020-11-4 11,22.9,48,1014.5,1.7,162.8
2484,2020-11-4 12,23.5,46,1013.6,2.1,167.7
2485,2020-11-4 13,24.4,45,1012.6,2.4,199.4
2486,2020-11-4 14,25.0,45,1011.9,2.0,225.9
2487,2020-11-4 15,25.0,47,1011.3,2.5,275.2
2488,2020-11-4 16,25.0,47,1011.1,2.8,275.2
2489,2020-11-4 17,25.0,48,1011.1,1.9,241.4
2490,2020-11-4 18,24.4,49,1011.1,2.3,200.6
2491,2020-11-4 19,24.0,49,1011.4,1.5,177.1
2492,2020-11-4 20,23.5,51,1011.8,1.4,164.6
2493,2020-11-4 21,23.4,51,1012.3,1.1,192.3
2494,2020-11-4 22,23.1,53,1012.6,1.5,197.0
2495,2020-11-4 23,22.9,55,1012.6,1.5,202.0
2496,2020-11-5 0,22.9,55,1012.6,1.2,192.8
2497,2020-11-5 1,22.8,55,1012.6,0.8,157.2
2498,2020-11-5 2,22.8,57,1012.5,0.8,236.0
2499,2020-11-5 3,22.3,59,1012.4,0.9,289.0
2500,2020-11-5 4,22.2,59,1012.2,0.6,155.4
2501,2020-11-5 5,21.9,59,1011.9,0.6,225.3
2502,2020-11-5 6,21.6,59,1012.1,1.3,211.2
2503,2020-11-5 7,21.3,58,1012.9,1.4,196.7
2504,2020-11-5 8,21.6,57,1013.9,0.9,172.7
2505,2020-11-5 9,22.5,53,1014.4,1.4,203.0
2506,2020-11-5 10,23.4,51,1014.6,1.8,214.0
2507,2020-11-5 11,24.4,49,1014.6,1.6,233.7
2508,2020-11-5 12,24.9,48,1013.8,2.4,264.3
2509,2020-11-5 13,25.3,48,1012.7,2.8,273.2
2510,2020-11-5 14,26.1,46,1011.5,2.1,283.8
2511,2020-11-5 15,26.8,45,1010.6,1.7,286.3
2512,2020-11-5 16,27.1,45,1010.2,1.6,273.5
2513,2020-11-5 17,27.1,45,1010.3,1.2,265.5
2514,2020-11-5 18,26.4,48,1010.8,0.9,262.3
2515,2020-11-5 19,25.7,51,1011.2,1.0,179.3
2516,2020-11-5 20,24.8,56,1011.7,0.7,149.4
2517,2020-11-5 21,24.3,58,1012.1,0.8,177.6
2518,2020-11-5 22,23.5,60,1012.5,1.2,185.7
2519,2020-11-5 23,22.7,63,1012.8,0.9,170.2
2520,2020-11-6 0,22.7,62,1012.9,0.6,189.6
2521,2020-11-6 1,22.3,63,1012.8,0.8,223.3
2522,2020-11-6 2,22.0,64,1012.3,0.7,184.6
2523,2020-11-6 3,21.6,66,1011.9,0.6,189.6
2524,2020-11-6 4,21.2,71,1011.7,0.8,303.6
2525,2020-11-6 5,21.0,71,1011.9,0.5,191.5
2526,2020-11-6 6,20.9,70,1012.3,0.6,213.9
2527,2020-11-6 7,20.7,70,1012.8,0.6,242.1
2528,2020-11-6 8,21.2,72,1013.4,0.8,344.5
2529,2020-11-6 9,22.5,66,1013.9,0.9,316.2
2530,2020-11-6 10,23.2,61,1014.3,1.4,352.2
2531,2020-11-6 11,24.8,54,1014.2,1.4,1.2
2532,2020-11-6 12,26.2,50,1013.2,1.5,344.8
2533,2020-11-6 13,27.7,46,1011.9,1.5,55.4
2534,2020-11-6 14,28.8,43,1010.6,2.3,136.7
2535,2020-11-6 15,29.4,42,1009.6,2.5,149.6
2536,2020-11-6 16,29.8,43,1008.9,1.9,150.5
2537,2020-11-6 17,29.8,45,1008.8,1.6,133.1
2538,2020-11-6 18,28.6,48,1009.2,2.0,120.0
2539,2020-11-6 19,27.7,51,1009.5,1.6,126.2
2540,2020-11-6 20,26.9,54,1010.2,1.1,145.7
2541,2020-11-6 21,26.5,54,1010.7,1.5,119.8
2542,2020-11-6 22,26.1,54,1010.9,1.0,158.8
2543,2020-11-6 23,25.6,54,1011.2,1.5,161.5
2544,2020-11-7 0,25.1,55,1011.5,1.9,148.6
2545,2020-11-7 1,24.8,56,1011.8,2.9,156.0
2546,2020-11-7 2,24.3,57,1011.8,2.3,150.4
2547,2020-11-7 3,24.0,57,1011.8,2.6,147.4
2548,2020-11-7 4,23.6,58,1011.9,2.8,151.3
2549,2020-11-7 5,22.8,60,1012.0,2.7,157.3
2550,2020-11-7 6,22.3,61,1012.4,3.4,149.2
2551,2020-11-7 7,22.0,61,1012.8,2.8,146.8
2552,2020-11-7 8,22.1,60,1013.6,3.0,157.6
2553,2020-11-7 9,22.9,58,1014.1,2.5,150.3
2554,2020-11-7 10,23.9,55,1014.6,2.1,159.5
2555,2020-11-7 11,25.2,53,1014.2,1.7,157.0
2556,2020-11-7 12,26.3,50,1013.3,2.1,137.6
2557,2020-11-7 13,27.4,49,1012.3,2.7,136.4
2558,2020-11-7 14,28.1,48,1011.3,3.0,138.0
2559,2020-11-7 15,28.5,46,1010.7,3.7,143.1
2560,2020-11-7 16,28.9,46,1010.3,3.6,159.0
2561,2020-11-7 17,28.7,46,1010.4,3.3,156.5
2562,2020-11-7 18,28.1,49,1011.1,2.4,153.0
2563,2020-11-7 19,27.2,52,1011.7,1.9,154.4
2564,2020-11-7 20,26.6,52,1012.6,1.2,136.4
2565,2020-11-7 21,26.1,54,1013.2,2.2,147.6
2566,2020-11-7 22,25.7,53,1013.3,2.7,155.1
2567,2020-11-7 23,25.1,53,1013.4,3.2,155.7
2568,2020-11-8 0,24.6,53,1013.4,3.5,146.7
2569,2020-11-8 1,24.1,54,1013.2,4.2,154.5
2570,2020-11-8 2,23.6,54,1013.0,3.9,150.5
2571,2020-11-8 3,23.2,55,1013.2,2.9,161.2
2572,2020-11-8 4,22.8,56,1013.0,3.0,152.1
2573,2020-11-8 5,22.5,56,1012.7,3.2,142.0
2574,2020-11-8 6,22.5,56,1013.3,2.7,144.1
2575,2020-11-8 7,22.4,55,1014.0,3.1,141.8
2576,2020-11-8 8,22.6,52,1014.9,3.4,140.4
2577,2020-11-8 9,23.2,50,1015.5,3.5,139.8
2578,2020-11-8 10,24.3,46,1016.2,2.8,138.2
2579,2020-11-8 11,25.4,42,1016.2,2.3,151.4
2580,2020-11-8 12,26.2,40,1015.3,2.8,156.6
2581,2020-11-8 13,26.8,41,1014.3,2.5,142.3
2582,2020-11-8 14,27.5,35,1013.4,2.7,137.3
2583,2020-11-8 15,28.0,32,1012.8,2.7,141.5
2584,2020-11-8 16,28.0,32,1012.6,2.7,133.6
2585,2020-11-8 17,27.8,33,1012.6,2.7,146.1
2586,2020-11-8 18,27.0,34,1012.9,2.0,146.2
2587,2020-11-8 19,26.2,35,1013.0,1.6,149.2
2588,2020-11-8 20,25.9,33,1013.4,1.7,149.3
2589,2020-11-8 21,25.8,31,1013.7,2.2,149.7
2590,2020-11-8 22,25.2,34,1013.8,2.4,145.7
2591,2020-11-8 23,24.2,39,1014.3,2.1,145.0
2592,2020-11-9 0,23.4,42,1014.6,2.2,157.4
2593,2020-11-9 1,22.9,41,1014.6,2.6,152.3
2594,2020-11-9 2,22.5,39,1014.4,2.9,155.2
2595,2020-11-9 3,22.2,35,1014.4,1.3,164.0
2596,2020-11-9 4,21.8,33,1014.3,1.4,189.6
2597,2020-11-9 5,21.6,33,1014.2,1.9,164.0
2598,2020-11-9 6,21.4,32,1014.5,2.7,144.5
2599,2020-11-9 7,20.9,33,1014.9,3.6,156.8
2600,2020-11-9 8,20.8,36,1015.5,3.6,160.5
2601,2020-11-9 9,21.4,34,1016.1,3.8,157.2
2602,2020-11-9 10,22.2,32,1016.3,3.3,144.2
2603,2020-11-9 11,23.3,31,1015.9,2.6,129.9
2604,2020-11-9 12,24.5,30,1015.0,2.0,152.3
