,1,8,9,10,11,12
1600,2020-9-27 16,30.8,67,1007.7,3.6,140.9
1601,2020-9-27 17,29.6,73,1007.8,3.7,149.7
1602,2020-9-27 18,28.3,78,1008.1,3.6,141.1
1603,2020-9-27 19,27.4,82,1008.5,2.6,138.6
1604,2020-9-27 20,27.1,83,1009.1,1.8,134.2
1605,2020-9-27 21,27.0,84,1009.8,1.9,139.2
1606,2020-9-27 22,27.1,84,1010.1,1.6,138.4
1607,2020-9-27 23,27.2,82,1010.4,1.7,134.3
1608,2020-9-28 0,27.1,81,1010.3,1.5,113.7
1609,2020-9-28 1,26.9,82,1009.8,1.7,112.4
1610,2020-9-28 2,26.5,82,1009.4,1.0,105.6
1611,2020-9-28 3,26.1,81,1009.2,1.1,47.8
1612,2020-9-28 4,25.3,83,1009.0,1.1,86.5
1613,2020-9-28 5,25.5,82,1009.1,0.9,45.0
1614,2020-9-28 6,25.4,83,1009.1,0.9,100.3
1615,2020-9-28 7,25.2,83,1009.6,0.7,59.6
1616,2020-9-28 8,26.8,78,1010.2,1.2,14.3
1617,2020-9-28 9,26.6,79,1010.8,2.1,327.1
1618,2020-9-28 10,29.3,70,1010.8,1.4,247.5
1619,2020-9-28 11,30.5,64,1010.5,2.3,142.8
1620,2020-9-28 12,31.1,64,1010.4,2.2,141.4
1621,2020-9-28 13,30.7,66,1009.5,2.4,166.6
1622,2020-9-28 14,30.7,67,1008.7,2.7,148.2
1623,2020-9-28 15,29.0,74,1008.2,2.5,153.1
1624,2020-9-28 16,28.5,75,1007.6,2.3,161.9
1625,2020-9-28 17,27.3,82,1007.9,1.5,3.3
1626,2020-9-28 18,26.6,85,1008.1,1.5,324.6
1627,2020-9-28 19,26.7,85,1008.5,0.8,252.7
1628,2020-9-28 20,27.3,83,1009.1,1.0,138.3
1629,2020-9-28 21,27.5,82,1009.7,1.0,91.6
1630,2020-9-28 22,25.9,90,1010.3,0.8,89.6
1631,2020-9-28 23,26.3,88,1010.1,0.8,8.6
1632,2020-9-29 0,26.7,85,1009.6,0.6,83.4
1633,2020-9-29 1,26.7,84,1008.9,0.7,107.1
1634,2020-9-29 2,26.5,85,1008.5,0.7,56.6
1635,2020-9-29 3,26.3,85,1007.8,0.8,66.8
1636,2020-9-29 4,26.0,85,1007.4,0.8,86.0
1637,2020-9-29 5,26.0,84,1007.4,0.6,91.8
1638,2020-9-29 6,25.8,84,1007.4,0.9,67.1
1639,2020-9-29 7,25.7,84,1007.6,0.8,54.2
1640,2020-9-29 8,26.1,83,1008.2,1.2,74.7
1641,2020-9-29 9,27.5,78,1008.7,0.7,118.2
1642,2020-9-29 10,29.1,73,1008.8,1.1,134.1
1643,2020-9-29 11,30.3,68,1008.9,1.5,139.6
1644,2020-9-29 12,30.8,67,1008.5,1.8,136.2
1645,2020-9-29 13,30.3,69,1007.9,2.6,140.2
1646,2020-9-29 14,30.0,71,1006.9,2.8,144.8
1647,2020-9-29 15,30.0,72,1006.1,2.0,138.6
1648,2020-9-29 16,32.4,62,1005.1,1.5,124.6
1649,2020-9-29 17,30.8,69,1004.6,2.7,146.9
1650,2020-9-29 18,29.0,76,1004.9,2.8,143.0
1651,2020-9-29 19,27.6,83,1005.2,2.4,139.9
1652,2020-9-29 20,27.4,84,1005.7,2.1,138.9
1653,2020-9-29 21,27.4,85,1006.7,2.4,141.0
1654,2020-9-29 22,27.5,84,1007.4,1.6,139.3
1655,2020-9-29 23,27.2,85,1007.3,1.4,136.4
1656,2020-9-30 0,27.2,85,1007.2,1.2,132.9
1657,2020-9-30 1,27.2,86,1006.9,1.3,139.1
1658,2020-9-30 2,26.9,87,1006.3,0.7,162.1
1659,2020-9-30 3,26.3,90,1005.7,0.7,311.6
1660,2020-9-30 4,26.4,90,1005.3,0.7,229.2
1661,2020-9-30 5,26.2,92,1005.1,0.6,268.8
1662,2020-9-30 6,26.0,93,1005.4,0.6,330.2
1663,2020-9-30 7,26.1,92,1006.0,0.8,328.2
1664,2020-9-30 8,28.4,84,1006.4,0.6,88.5
1665,2020-9-30 9,30.8,72,1006.9,2.0,132.9
1666,2020-9-30 10,32.9,64,1007.2,1.4,141.1
1667,2020-9-30 11,33.1,63,1006.9,1.9,139.7
1668,2020-9-30 12,33.6,61,1006.5,1.9,127.4
1669,2020-9-30 13,33.0,63,1005.8,2.7,130.4
1670,2020-9-30 14,31.7,68,1005.1,2.8,143.8
1671,2020-9-30 15,29.8,74,1004.5,2.4,134.8
1672,2020-9-30 16,30.3,73,1004.0,2.3,132.1
1673,2020-9-30 17,28.4,80,1004.0,1.7,101.0
1674,2020-9-30 18,25.5,95,1004.7,1.6,35.7
1675,2020-9-30 19,24.7,98,1005.9,1.2,96.2
1676,2020-9-30 20,24.6,98,1006.8,1.3,144.7
1677,2020-9-30 21,24.6,99,1007.5,0.7,36.3
1678,2020-9-30 22,24.5,99,1008.3,0.9,55.8
1679,2020-9-30 23,24.1,98,1008.6,1.4,103.3
1680,2020-10-1 0,23.9,96,1008.6,1.5,121.2
1681,2020-10-1 1,24.2,92,1008.0,1.7,108.1
1682,2020-10-1 2,24.4,90,1007.3,1.6,110.5
1683,2020-10-1 3,24.5,87,1006.8,1.3,91.7
1684,2020-10-1 4,24.8,83,1006.5,1.1,112.2
1685,2020-10-1 5,25.0,81,1006.8,1.4,111.1
1686,2020-10-1 6,25.1,79,1007.5,1.2,107.7
1687,2020-10-1 7,24.9,81,1008.1,0.8,70.7
1688,2020-10-1 8,25.3,75,1008.8,1.3,112.2
1689,2020-10-1 9,27.2,63,1009.3,1.7,98.7
1690,2020-10-1 10,28.9,54,1009.6,2.3,113.0
1691,2020-10-1 11,30.0,50,1009.7,2.0,118.3
1692,2020-10-1 12,30.3,51,1009.4,2.0,120.5
1693,2020-10-1 13,30.1,52,1008.7,2.5,135.8
1694,2020-10-1 14,30.3,54,1007.9,3.3,143.7
1695,2020-10-1 15,29.3,61,1007.1,3.7,147.8
1696,2020-10-1 16,29.8,60,1007.1,2.9,137.7
1697,2020-10-1 17,29.2,62,1007.1,2.6,135.6
1698,2020-10-1 18,28.2,69,1007.4,2.5,139.9
1699,2020-10-1 19,27.1,73,1008.1,1.9,135.5
1700,2020-10-1 20,27.0,75,1009.2,1.6,125.6
1701,2020-10-1 21,26.9,76,1009.9,1.8,122.5
1702,2020-10-1 22,26.8,75,1010.5,2.0,113.2
1703,2020-10-1 23,26.6,74,1010.6,1.8,113.6
1704,2020-10-2 0,26.5,75,1010.2,1.8,114.6
1705,2020-10-2 1,26.0,77,1009.6,1.4,114.1
1706,2020-10-2 2,25.6,78,1009.0,1.6,115.3
1707,2020-10-2 3,25.2,79,1008.8,1.0,60.6
1708,2020-10-2 4,25.0,78,1008.2,1.3,106.5
1709,2020-10-2 5,25.1,78,1008.4,1.7,112.6
1710,2020-10-2 6,25.0,78,1008.5,1.7,107.4
1711,2020-10-2 7,25.0,79,1009.2,1.0,87.6
1712,2020-10-2 8,27.3,71,1009.8,1.3,114.6
1713,2020-10-2 9,29.5,64,1010.3,1.4,111.9
1714,2020-10-2 10,30.1,61,1010.9,1.9,127.5
1715,2020-10-2 11,31.4,56,1011.1,1.5,127.9
1716,2020-10-2 12,30.7,59,1010.8,2.9,146.2
1717,2020-10-2 13,30.7,59,1010.2,2.8,143.7
1718,2020-10-2 14,31.3,58,1009.6,2.5,148.5
1719,2020-10-2 15,30.8,61,1008.8,3.0,150.4
1720,2020-10-2 16,30.4,64,1008.4,3.0,146.2
1721,2020-10-2 17,29.8,67,1008.4,3.2,143.9
1722,2020-10-2 18,28.3,73,1008.7,3.1,140.2
1723,2020-10-2 19,27.3,77,1009.2,2.4,140.9
1724,2020-10-2 20,27.2,77,1009.8,1.6,123.4
1725,2020-10-2 21,27.0,78,1010.4,1.5,117.9
1726,2020-10-2 22,26.9,78,1010.8,1.6,117.7
1727,2020-10-2 23,26.7,78,1010.8,1.8,108.1
1728,2020-10-3 0,26.7,78,1010.6,2.1,111.7
1729,2020-10-3 1,26.5,78,1010.3,1.2,98.6
1730,2020-10-3 2,25.7,83,1010.2,0.6,32.2
1731,2020-10-3 3,25.4,84,1010.1,0.5,357.2
1732,2020-10-3 4,25.0,86,1009.9,0.4,27.9
1733,2020-10-3 5,25.2,85,1010.0,0.6,10.9
1734,2020-10-3 6,25.2,85,1010.4,0.6,46.7
1735,2020-10-3 7,25.2,85,1010.7,0.8,74.5
1736,2020-10-3 8,27.8,75,1011.1,0.6,107.3
1737,2020-10-3 9,30.0,67,1011.6,1.2,127.2
1738,2020-10-3 10,30.8,62,1011.7,2.0,132.1
1739,2020-10-3 11,30.5,63,1011.4,2.8,136.7
1740,2020-10-3 12,32.2,58,1010.8,1.8,134.7
1741,2020-10-3 13,31.6,60,1009.7,2.6,156.4
1742,2020-10-3 14,32.0,58,1008.7,2.8,159.2
1743,2020-10-3 15,33.0,55,1008.0,1.8,135.1
1744,2020-10-3 16,32.9,55,1007.8,2.2,135.4
1745,2020-10-3 17,32.6,58,1007.7,1.3,131.9
1746,2020-10-3 18,30.6,65,1008.1,1.0,119.5
1747,2020-10-3 19,28.3,71,1008.7,1.2,131.4
1748,2020-10-3 20,27.8,73,1009.4,1.5,136.6
1749,2020-10-3 21,27.6,75,1010.4,1.0,139.3
1750,2020-10-3 22,27.4,77,1011.1,0.9,130.9
1751,2020-10-3 23,27.2,79,1011.0,1.0,126.1
1752,2020-10-4 0,27.2,80,1010.7,1.0,133.1
1753,2020-10-4 1,26.8,83,1010.1,1.4,141.6
1754,2020-10-4 2,26.6,85,1009.5,1.3,138.6
1755,2020-10-4 3,26.5,85,1009.0,0.9,132.9
1756,2020-10-4 4,26.5,84,1008.9,0.9,133.9
1757,2020-10-4 5,26.5,84,1008.9,1.2,128.5
1758,2020-10-4 6,26.5,82,1009.2,0.9,111.5
1759,2020-10-4 7,26.3,85,1009.5,0.7,68.9
1760,2020-10-4 8,28.3,76,1009.9,0.5,37.9
1761,2020-10-4 9,32.1,62,1010.2,0.9,138.1
1762,2020-10-4 10,31.9,63,1010.1,1.4,158.7
1763,2020-10-4 11,34.6,55,1010.0,1.2,137.6
1764,2020-10-4 12,34.2,56,1009.3,1.5,131.9
1765,2020-10-4 13,34.2,57,1008.3,1.9,129.5
1766,2020-10-4 14,34.2,59,1007.8,1.4,103.8
1767,2020-10-4 15,34.6,59,1007.2,1.5,100.1
1768,2020-10-4 16,32.5,66,1006.7,1.7,97.1
1769,2020-10-4 17,31.5,70,1006.4,1.4,101.0
1770,2020-10-4 18,29.7,76,1006.3,1.4,100.3
1771,2020-10-4 19,28.9,80,1006.6,1.1,94.2
1772,2020-10-4 20,28.5,82,1007.1,0.7,73.5
1773,2020-10-4 21,28.3,82,1007.8,0.8,107.5
1774,2020-10-4 22,27.9,84,1008.4,0.5,130.9
1775,2020-10-4 23,27.6,84,1008.5,0.5,138.4
1776,2020-10-5 0,27.6,85,1008.6,0.5,134.5
1777,2020-10-5 1,27.3,86,1008.5,0.5,29.1
1778,2020-10-5 2,27.4,87,1008.3,0.4,143.7
1779,2020-10-5 3,27.4,86,1008.1,0.5,44.7
1780,2020-10-5 4,27.4,85,1007.9,0.7,49.1
1781,2020-10-5 5,27.3,85,1008.1,1.2,335.8
1782,2020-10-5 6,26.9,88,1008.5,1.8,329.0
1783,2020-10-5 7,26.4,90,1008.9,0.8,294.5
1784,2020-10-5 8,26.0,93,1009.7,1.7,325.4
1785,2020-10-5 9,26.9,88,1010.4,1.1,341.3
1786,2020-10-5 10,29.3,72,1011.0,1.5,107.2
1787,2020-10-5 11,30.5,68,1010.8,1.2,55.0
1788,2020-10-5 12,30.0,73,1010.5,2.1,292.3
1789,2020-10-5 13,28.6,78,1009.8,2.4,308.3
1790,2020-10-5 14,27.6,82,1009.2,2.9,313.8
1791,2020-10-5 15,27.8,79,1008.9,2.6,325.3
1792,2020-10-5 16,29.9,70,1008.7,1.4,318.3
1793,2020-10-5 17,30.3,69,1008.9,1.0,228.8
1794,2020-10-5 18,28.9,75,1009.3,1.0,147.7
1795,2020-10-5 19,27.3,83,1009.8,1.2,131.8
1796,2020-10-5 20,24.7,96,1010.7,1.3,318.6
1797,2020-10-5 21,25.0,95,1011.7,1.0,278.6
1798,2020-10-5 22,25.1,91,1012.3,1.6,308.0
1799,2020-10-5 23,24.9,88,1012.6,1.6,276.9
1800,2020-10-6 0,24.5,89,1012.6,1.6,285.6
1801,2020-10-6 1,24.2,88,1012.8,1.6,294.4
1802,2020-10-6 2,24.2,86,1012.5,1.7,281.7
1803,2020-10-6 3,23.9,86,1012.2,2.2,295.4
1804,2020-10-6 4,23.4,88,1012.1,2.2,292.1
1805,2020-10-6 5,23.4,86,1012.2,1.9,280.4
1806,2020-10-6 6,23.1,86,1012.1,2.4,302.7
1807,2020-10-6 7,23.0,85,1012.5,2.6,292.4
1808,2020-10-6 8,23.1,83,1013.1,2.7,300.4
1809,2020-10-6 9,23.6,80,1013.6,3.5,310.7
1810,2020-10-6 10,24.3,77,1013.9,4.3,312.0
1811,2020-10-6 11,25.4,74,1013.8,3.6,303.4
1812,2020-10-6 12,27.0,68,1013.4,3.6,313.4
1813,2020-10-6 13,27.1,68,1012.9,2.6,324.2
1814,2020-10-6 14,26.7,69,1012.3,2.7,333.4
1815,2020-10-6 15,25.9,70,1011.9,3.3,356.7
1816,2020-10-6 16,26.6,69,1011.5,3.4,324.1
1817,2020-10-6 17,27.2,67,1011.6,2.8,327.0
1818,2020-10-6 18,25.8,72,1011.9,3.0,327.6
1819,2020-10-6 19,25.0,73,1012.6,2.6,324.6
1820,2020-10-6 20,24.4,75,1013.0,3.0,343.3
1821,2020-10-6 21,24.1,76,1013.6,2.3,342.6
1822,2020-10-6 22,23.6,76,1014.1,3.1,317.1
1823,2020-10-6 23,23.3,76,1014.2,3.2,309.4
1824,2020-10-7 0,22.7,78,1014.2,3.7,308.9
1825,2020-10-7 1,22.0,80,1014.2,2.9,297.8
1826,2020-10-7 2,21.8,80,1013.9,2.3,287.2
1827,2020-10-7 3,21.9,80,1013.7,3.6,297.8
1828,2020-10-7 4,21.9,80,1013.6,3.2,297.2
1829,2020-10-7 5,22.0,79,1013.5,3.2,286.9
1830,2020-10-7 6,21.6,80,1014.0,3.0,285.5
1831,2020-10-7 7,21.5,80,1014.4,3.2,288.4
1832,2020-10-7 8,21.6,80,1015.1,2.4,276.0
1833,2020-10-7 9,22.1,79,1015.6,2.2,272.6
1834,2020-10-7 10,23.4,75,1016.0,2.1,267.4
1835,2020-10-7 11,24.6,71,1016.0,2.2,276.2
1836,2020-10-7 12,25.2,69,1015.2,3.5,295.3
1837,2020-10-7 13,25.3,69,1014.2,3.6,310.0
1838,2020-10-7 14,25.6,68,1013.1,3.7,327.4
1839,2020-10-7 15,25.3,68,1012.3,3.8,335.2
1840,2020-10-7 16,25.2,68,1011.5,3.8,329.3
1841,2020-10-7 17,24.6,70,1011.4,3.6,342.3
1842,2020-10-7 18,24.3,71,1011.8,3.6,339.0
1843,2020-10-7 19,24.0,72,1012.4,3.2,337.5
1844,2020-10-7 20,23.8,72,1013.2,2.6,350.7
1845,2020-10-7 21,23.6,72,1014.1,2.8,331.3
1846,2020-10-7 22,23.1,72,1014.6,3.6,318.2
1847,2020-10-7 23,22.5,73,1014.7,3.8,296.1
1848,2020-10-8 0,22.2,74,1014.6,4.0,294.4
1849,2020-10-8 1,22.0,74,1014.4,3.7,292.6
1850,2020-10-8 2,21.8,75,1013.9,4.4,301.6
1851,2020-10-8 3,21.6,76,1013.3,4.2,300.5
1852,2020-10-8 4,21.4,76,1013.2,4.1,304.7
1853,2020-10-8 5,21.4,76,1013.5,2.9,319.7
1854,2020-10-8 6,21.2,77,1013.9,3.9,300.6
1855,2020-10-8 7,21.0,78,1014.4,3.8,293.4
1856,2020-10-8 8,21.4,77,1015.2,3.7,310.6
1857,2020-10-8 9,21.9,76,1015.9,4.1,310.8
1858,2020-10-8 10,22.4,75,1016.2,3.6,297.0
1859,2020-10-8 11,23.7,71,1016.0,4.3,312.4
1860,2020-10-8 12,24.8,67,1015.2,5.2,311.4
1861,2020-10-8 13,25.9,64,1014.1,4.6,307.2
1862,2020-10-8 14,26.5,62,1013.2,3.4,327.2
1863,2020-10-8 15,26.4,62,1012.6,3.6,319.2
1864,2020-10-8 16,26.1,63,1012.4,3.2,327.7
1865,2020-10-8 17,25.4,66,1012.4,2.9,327.6
1866,2020-10-8 18,24.6,68,1013.0,2.6,320.1
1867,2020-10-8 19,24.0,70,1013.4,2.4,344.2
1868,2020-10-8 20,23.7,70,1014.2,2.6,348.4
1869,2020-10-8 21,23.5,70,1014.9,4.0,314.4
1870,2020-10-8 22,23.4,70,1015.4,3.5,302.5
1871,2020-10-8 23,23.1,70,1015.6,3.3,310.8
1872,2020-10-9 0,22.7,72,1015.7,3.4,302.2
1873,2020-10-9 1,22.4,73,1015.4,3.8,313.2
1874,2020-10-9 2,22.1,74,1015.0,3.5,303.9
1875,2020-10-9 3,22.0,74,1014.4,3.1,306.7
1876,2020-10-9 4,21.7,75,1014.1,4.0,294.4
1877,2020-10-9 5,21.5,75,1013.9,4.4,302.7
1878,2020-10-9 6,21.4,75,1013.9,3.7,297.7
1879,2020-10-9 7,21.4,76,1014.6,2.8,292.8
1880,2020-10-9 8,22.9,71,1015.5,2.9,304.1
1881,2020-10-9 9,24.0,67,1015.9,3.8,307.6
1882,2020-10-9 10,25.3,64,1015.9,3.7,304.7
1883,2020-10-9 11,26.0,61,1015.3,4.4,299.9
1884,2020-10-9 12,27.0,59,1014.4,4.1,317.9
1885,2020-10-9 13,28.1,56,1013.2,3.6,320.2
1886,2020-10-9 14,28.7,54,1012.1,3.3,337.0
1887,2020-10-9 15,29.3,53,1011.4,3.2,335.4
1888,2020-10-9 16,28.9,54,1011.2,3.5,331.5
1889,2020-10-9 17,29.0,55,1011.2,2.3,342.9
1890,2020-10-9 18,27.0,59,1011.6,3.0,322.5
1891,2020-10-9 19,25.6,63,1011.9,2.5,309.2
1892,2020-10-9 20,25.2,63,1012.6,3.0,313.0
1893,2020-10-9 21,24.7,64,1013.2,4.1,316.8
1894,2020-10-9 22,24.3,65,1013.8,3.0,296.6
1895,2020-10-9 23,24.1,66,1013.7,3.3,312.0
1896,2020-10-10 0,23.6,68,1013.5,1.9,300.6
1897,2020-10-10 1,23.0,71,1013.2,2.2,318.0
1898,2020-10-10 2,22.4,73,1012.7,2.0,313.0
1899,2020-10-10 3,21.9,74,1012.2,2.1,291.4
1900,2020-10-10 4,21.4,76,1011.8,2.2,269.9
1901,2020-10-10 5,21.1,77,1011.9,2.2,276.4
1902,2020-10-10 6,20.9,77,1012.2,2.4,289.2
1903,2020-10-10 7,21.0,76,1013.0,2.2,279.3
1904,2020-10-10 8,22.5,71,1013.6,2.5,276.1
1905,2020-10-10 9,24.6,65,1013.8,2.7,293.6
1906,2020-10-10 10,25.9,60,1013.7,3.7,287.7
1907,2020-10-10 11,26.8,59,1013.2,3.7,311.7
1908,2020-10-10 12,28.0,56,1012.5,3.2,314.9
1909,2020-10-10 13,30.0,51,1011.6,2.1,339.4
1910,2020-10-10 14,31.0,48,1010.4,1.8,334.7
1911,2020-10-10 15,31.4,47,1009.6,1.9,2.9
1912,2020-10-10 16,31.0,50,1009.2,1.9,175.5
1913,2020-10-10 17,29.2,56,1009.1,2.4,139.5
1914,2020-10-10 18,27.3,64,1009.4,1.6,131.8
1915,2020-10-10 19,25.8,71,1009.8,0.9,128.6
1916,2020-10-10 20,25.4,75,1010.3,1.1,135.9
1917,2020-10-10 21,25.1,76,1011.2,1.0,129.2
1918,2020-10-10 22,24.9,79,1011.5,1.1,139.0
1919,2020-10-10 23,24.3,81,1011.4,0.5,36.6
1920,2020-10-11 0,24.2,83,1011.0,0.8,136.1
1921,2020-10-11 1,24.5,81,1010.6,1.0,81.4
1922,2020-10-11 2,23.8,82,1010.2,0.5,21.6
1923,2020-10-11 3,23.5,81,1009.8,1.0,8.7
1924,2020-10-11 4,23.2,81,1009.7,0.6,40.8
1925,2020-10-11 5,22.6,84,1009.8,1.0,335.5
1926,2020-10-11 6,22.3,87,1010.2,1.7,296.8
1927,2020-10-11 7,22.4,86,1010.4,1.7,284.4
1928,2020-10-11 8,24.4,77,1010.7,2.3,280.8
1929,2020-10-11 9,26.0,69,1010.8,3.1,292.7
1930,2020-10-11 10,27.0,65,1010.6,3.7,290.7
1931,2020-10-11 11,28.5,60,1010.1,3.3,285.8
1932,2020-10-11 12,30.7,54,1009.3,1.9,192.9
1933,2020-10-11 13,32.0,50,1008.1,1.5,167.7
1934,2020-10-11 14,32.8,49,1006.8,1.7,157.6
1935,2020-10-11 15,32.1,52,1006.2,2.2,147.8
1936,2020-10-11 16,30.9,57,1006.4,1.8,120.3
1937,2020-10-11 17,29.2,61,1007.1,1.8,127.6
1938,2020-10-11 18,27.0,71,1007.7,2.0,135.3
1939,2020-10-11 19,26.2,76,1008.2,1.7,137.1
1940,2020-10-11 20,26.1,78,1008.7,1.4,129.9
1941,2020-10-11 21,26.1,80,1009.2,1.2,143.5
1942,2020-10-11 22,26.0,79,1009.3,0.6,96.3
1943,2020-10-11 23,25.6,82,1009.2,0.6,97.6
1944,2020-10-12 0,25.3,84,1008.6,0.5,306.6
1945,2020-10-12 1,24.8,84,1008.1,0.6,345.7
1946,2020-10-12 2,24.4,86,1007.8,0.5,196.0
1947,2020-10-12 3,24.4,85,1007.7,0.8,56.3
1948,2020-10-12 4,24.4,85,1007.7,0.6,74.5
1949,2020-10-12 5,23.9,86,1008.0,0.9,202.6
1950,2020-10-12 6,23.3,88,1008.2,1.3,330.7
1951,2020-10-12 7,23.3,89,1008.6,1.4,338.3
1952,2020-10-12 8,26.2,77,1009.2,1.0,274.6
1953,2020-10-12 9,28.4,66,1009.7,1.9,288.9
1954,2020-10-12 10,30.6,56,1009.6,1.3,189.0
1955,2020-10-12 11,30.7,55,1009.2,3.2,324.6
1956,2020-10-12 12,31.0,54,1008.6,2.4,326.4
1957,2020-10-12 13,32.9,50,1007.9,1.6,24.0
1958,2020-10-12 14,33.4,49,1006.9,1.8,130.9
1959,2020-10-12 15,32.3,54,1005.9,2.6,137.6
1960,2020-10-12 16,32.2,56,1005.5,1.9,135.3
1961,2020-10-12 17,31.3,60,1005.8,1.5,131.9
1962,2020-10-12 18,30.3,63,1006.0,0.7,97.5
1963,2020-10-12 19,29.1,68,1006.2,0.5,137.7
1964,2020-10-12 20,28.6,68,1006.7,0.5,27.7
1965,2020-10-12 21,28.7,65,1007.2,0.8,107.3
1966,2020-10-12 22,28.4,65,1007.7,0.7,130.7
1967,2020-10-12 23,28.3,65,1007.8,0.6,114.6
1968,2020-10-13 0,28.0,67,1007.6,0.7,110.5
1969,2020-10-13 1,27.7,71,1007.5,1.5,112.6
1970,2020-10-13 2,26.0,80,1007.3,0.7,47.5
1971,2020-10-13 3,25.4,82,1007.1,0.9,54.0
1972,2020-10-13 4,24.2,87,1007.1,0.9,95.6
1973,2020-10-13 5,24.4,88,1007.1,1.4,301.3
1974,2020-10-13 6,25.0,84,1007.5,1.0,317.0
1975,2020-10-13 7,25.6,79,1008.0,1.0,15.3
1976,2020-10-13 8,26.6,73,1008.3,1.2,9.8
1977,2020-10-13 9,27.3,69,1009.0,1.1,34.3
1978,2020-10-13 10,27.5,69,1009.6,1.0,81.5
1979,2020-10-13 11,27.5,69,1009.7,1.1,69.0
1980,2020-10-13 12,25.8,79,1009.6,0.9,356.1
1981,2020-10-13 13,25.4,82,1009.0,1.0,53.7
1982,2020-10-13 14,24.0,90,1008.6,1.0,355.9
1983,2020-10-13 15,23.6,91,1008.2,1.0,96.7
1984,2020-10-13 16,23.1,92,1008.4,1.0,121.2
1985,2020-10-13 17,23.0,95,1008.9,0.8,214.5
1986,2020-10-13 18,22.6,96,1009.4,1.0,182.9
1987,2020-10-13 19,22.4,97,1009.9,1.1,117.7
1988,2020-10-13 20,22.4,96,1010.6,1.5,108.7
1989,2020-10-13 21,22.2,96,1011.3,1.4,112.7
1990,2020-10-13 22,22.2,96,1011.6,1.4,120.5
1991,2020-10-13 23,22.6,95,1011.6,1.6,116.5
1992,2020-10-14 0,23.1,92,1011.6,1.4,118.1
1993,2020-10-14 1,23.5,89,1011.5,1.2,112.9
1994,2020-10-14 2,23.7,88,1010.6,1.2,99.4
1995,2020-10-14 3,23.6,88,1010.2,1.1,105.5
1996,2020-10-14 4,24.0,86,1009.9,1.4,103.4
1997,2020-10-14 5,24.1,84,1009.8,1.1,91.1
1998,2020-10-14 6,24.0,84,1010.0,0.8,119.2
1999,2020-10-14 7,24.4,82,1010.7,0.8,11.5
2000,2020-10-14 8,24.9,81,1011.7,0.9,185.3
2001,2020-10-14 9,26.0,75,1012.4,1.8,121.7
2002,2020-10-14 10,26.3,75,1012.8,1.7,112.1
2003,2020-10-14 11,26.3,75,1013.1,1.1,107.2
2004,2020-10-14 12,27.9,70,1012.7,1.1,152.8
2005,2020-10-14 13,29.6,64,1012.0,1.5,111.6
2006,2020-10-14 14,29.7,64,1011.3,2.1,118.9
2007,2020-10-14 15,29.7,64,1010.4,2.2,108.6
2008,2020-10-14 16,29.0,66,1010.1,2.1,119.2
2009,2020-10-14 17,27.6,76,1010.2,2.2,140.9
2010,2020-10-14 18,26.7,80,1010.8,1.6,138.6
2011,2020-10-14 19,26.1,83,1011.2,1.2,132.1
2012,2020-10-14 20,25.5,86,1012.0,1.3,138.2
2013,2020-10-14 21,25.3,87,1012.8,1.5,136.1
2014,2020-10-14 22,25.3,84,1013.2,1.0,118.8
2015,2020-10-14 23,25.4,80,1013.2,1.3,126.1
2016,2020-10-15 0,25.3,80,1013.0,1.0,127.2
2017,2020-10-15 1,25.2,80,1013.0,1.6,109.6
2018,2020-10-15 2,25.0,80,1012.8,1.3,120.4
2019,2020-10-15 3,24.6,80,1012.6,1.4,115.4
2020,2020-10-15 4,24.3,80,1012.3,2.0,114.1
2021,2020-10-15 5,23.9,81,1012.3,1.2,108.1
2022,2020-10-15 6,23.5,83,1012.6,0.9,85.5
2023,2020-10-15 7,23.1,84,1013.2,0.7,86.4
2024,2020-10-15 8,24.2,79,1013.5,1.2,57.9
2025,2020-10-15 9,26.9,63,1013.8,1.3,92.8
2026,2020-10-15 10,28.5,61,1014.2,1.2,124.8
2027,2020-10-15 11,31.0,54,1014.0,1.4,143.0
2028,2020-10-15 12,29.2,59,1013.3,2.5,143.1
2029,2020-10-15 13,30.3,56,1012.3,2.0,140.3
2030,2020-10-15 14,30.9,56,1011.2,1.7,152.2
2031,2020-10-15 15,33.4,50,1010.0,1.6,150.9
2032,2020-10-15 16,30.7,58,1009.7,2.6,145.7
2033,2020-10-15 17,29.3,65,1009.9,3.2,158.2
2034,2020-10-15 18,27.8,73,1010.3,2.0,140.7
2035,2020-10-15 19,26.5,79,1011.0,2.2,140.0
2036,2020-10-15 20,26.4,80,1012.0,2.0,141.8
2037,2020-10-15 21,26.1,80,1012.9,1.8,136.2
2038,2020-10-15 22,26.0,79,1013.4,0.9,101.3
2039,2020-10-15 23,25.9,79,1013.4,1.0,119.9
2040,2020-10-16 0,25.5,80,1013.3,1.2,108.3
2041,2020-10-16 1,25.0,78,1013.1,1.2,67.0
2042,2020-10-16 2,24.4,77,1012.5,0.6,323.5
2043,2020-10-16 3,24.4,79,1012.3,0.8,308.0
2044,2020-10-16 4,24.2,81,1011.8,1.0,290.9
2045,2020-10-16 5,24.0,79,1011.8,1.4,278.3
2046,2020-10-16 6,23.9,79,1012.2,1.7,278.4
2047,2020-10-16 7,23.7,79,1012.7,2.2,306.8
2048,2020-10-16 8,23.9,78,1013.3,3.1,311.5
2049,2020-10-16 9,25.2,72,1014.0,2.1,299.8
2050,2020-10-16 10,27.6,63,1014.4,2.0,349.0
