,1,8,9,10,11,12
1823,2020-10-7 2,23.0,70,1013.9,2.0,22.7
1824,2020-10-7 3,22.8,69,1013.9,2.6,21.2
1825,2020-10-7 4,22.6,69,1014.0,2.1,8.2
1826,2020-10-7 5,22.5,68,1014.3,2.2,355.9
1827,2020-10-7 6,22.3,69,1014.6,2.3,8.2
1828,2020-10-7 7,22.5,68,1015.3,2.0,15.7
1829,2020-10-7 8,22.7,68,1015.9,2.0,7.0
1830,2020-10-7 9,23.1,68,1016.4,2.0,11.7
1831,2020-10-7 10,23.7,66,1016.5,1.8,19.5
1832,2020-10-7 11,24.5,64,1015.8,1.8,9.0
1833,2020-10-7 12,25.2,62,1014.8,2.3,14.0
1834,2020-10-7 13,25.3,62,1013.6,2.3,11.2
1835,2020-10-7 14,25.3,63,1012.5,2.2,9.7
1836,2020-10-7 15,25.1,65,1011.8,2.4,14.4
1837,2020-10-7 16,25.0,65,1011.6,2.7,23.7
1838,2020-10-7 17,24.9,65,1011.9,2.3,17.0
1839,2020-10-7 18,24.8,65,1012.4,2.3,21.2
1840,2020-10-7 19,24.5,65,1013.3,2.1,17.0
1841,2020-10-7 20,24.2,66,1014.3,2.0,15.7
1842,2020-10-7 21,24.0,66,1014.9,2.1,23.3
1843,2020-10-7 22,23.9,66,1015.2,2.2,31.4
1844,2020-10-7 23,23.8,65,1014.9,2.7,29.2
1845,2020-10-8 0,23.5,64,1014.7,2.3,33.5
1846,2020-10-8 1,23.3,65,1014.1,2.4,25.9
1847,2020-10-8 2,23.0,66,1013.7,2.1,19.7
1848,2020-10-8 3,22.7,66,1013.4,2.1,12.7
1849,2020-10-8 4,22.5,66,1013.5,2.2,9.3
1850,2020-10-8 5,22.2,68,1014.0,2.0,10.6
1851,2020-10-8 6,22.0,68,1014.6,2.1,3.2
1852,2020-10-8 7,22.0,68,1015.3,2.3,14.4
1853,2020-10-8 8,22.3,68,1016.0,2.1,14.5
1854,2020-10-8 9,22.8,67,1016.4,2.2,24.9
1855,2020-10-8 10,23.0,67,1016.4,2.4,28.9
1856,2020-10-8 11,23.3,66,1015.8,2.4,22.5
1857,2020-10-8 12,23.8,64,1015.0,2.4,18.9
1858,2020-10-8 13,24.3,63,1014.1,2.3,10.9
1859,2020-10-8 14,24.7,62,1013.2,2.3,6.4
1860,2020-10-8 15,25.0,62,1012.8,1.9,29.9
1861,2020-10-8 16,25.0,63,1012.7,2.0,12.0
1862,2020-10-8 17,24.8,64,1013.0,2.1,14.8
1863,2020-10-8 18,24.6,63,1013.6,2.3,21.7
1864,2020-10-8 19,24.4,64,1014.4,1.9,17.6
1865,2020-10-8 20,24.2,64,1015.3,1.9,20.2
1866,2020-10-8 21,24.0,64,1015.7,2.1,22.9
1867,2020-10-8 22,23.8,65,1016.0,2.3,23.0
1868,2020-10-8 23,23.7,65,1015.9,2.6,18.4
1869,2020-10-9 0,23.4,64,1015.6,2.1,21.1
1870,2020-10-9 1,23.1,64,1015.0,2.0,9.0
1871,2020-10-9 2,22.9,63,1014.5,2.2,21.9
1872,2020-10-9 3,22.7,64,1014.2,2.1,12.5
1873,2020-10-9 4,22.5,64,1014.1,2.1,9.9
1874,2020-10-9 5,22.4,65,1014.3,2.0,11.4
1875,2020-10-9 6,22.4,66,1015.0,1.7,360.0
1876,2020-10-9 7,22.4,65,1015.7,1.9,357.5
1877,2020-10-9 8,22.7,65,1016.2,1.7,352.7
1878,2020-10-9 9,23.1,63,1016.4,1.8,355.3
1879,2020-10-9 10,23.8,62,1016.2,2.2,348.5
1880,2020-10-9 11,24.5,60,1015.4,2.3,10.8
1881,2020-10-9 12,25.2,58,1014.2,2.3,5.9
1882,2020-10-9 13,25.8,57,1013.1,2.3,351.9
1883,2020-10-9 14,26.0,56,1012.3,2.2,356.4
1884,2020-10-9 15,26.2,56,1011.9,2.0,345.2
1885,2020-10-9 16,26.4,56,1011.8,2.1,357.9
1886,2020-10-9 17,25.9,59,1012.0,1.7,355.1
1887,2020-10-9 18,25.2,62,1012.4,1.9,356.6
1888,2020-10-9 19,24.6,63,1013.0,1.9,13.4
1889,2020-10-9 20,24.3,64,1013.8,1.6,6.9
1890,2020-10-9 21,24.0,64,1014.1,1.6,9.5
1891,2020-10-9 22,23.6,66,1014.1,1.7,6.7
1892,2020-10-9 23,23.3,65,1013.7,1.6,5.1
1893,2020-10-10 0,22.9,65,1013.3,1.4,6.5
1894,2020-10-10 1,22.8,64,1012.7,1.4,0.5
1895,2020-10-10 2,22.8,64,1012.2,1.5,357.9
1896,2020-10-10 3,22.7,64,1011.9,1.5,8.2
1897,2020-10-10 4,22.7,64,1011.9,1.3,3.4
1898,2020-10-10 5,22.6,64,1012.2,1.4,1.1
1899,2020-10-10 6,22.6,64,1012.8,1.4,4.5
1900,2020-10-10 7,22.7,63,1013.6,1.5,2.5
1901,2020-10-10 8,23.2,62,1014.1,1.9,7.6
1902,2020-10-10 9,23.7,61,1014.2,1.7,10.8
1903,2020-10-10 10,24.9,58,1013.8,1.9,5.1
1904,2020-10-10 11,26.4,54,1013.0,1.7,0.0
1905,2020-10-10 12,27.4,52,1012.0,1.8,17.6
1906,2020-10-10 13,28.2,51,1010.8,1.8,10.7
1907,2020-10-10 14,28.7,50,1009.7,1.8,9.8
1908,2020-10-10 15,29.4,49,1009.3,1.4,343.9
1909,2020-10-10 16,29.1,50,1009.0,1.3,349.4
1910,2020-10-10 17,28.4,53,1009.2,1.0,9.2
1911,2020-10-10 18,27.6,57,1009.4,0.8,38.0
1912,2020-10-10 19,26.7,61,1009.8,0.3,338.5
1913,2020-10-10 20,26.3,64,1010.5,0.4,322.5
1914,2020-10-10 21,26.1,62,1010.8,0.8,2.4
1915,2020-10-10 22,25.4,64,1010.8,0.3,356.8
1916,2020-10-10 23,24.9,66,1010.4,0.3,27.9
1917,2020-10-11 0,24.7,66,1010.0,0.4,10.7
1918,2020-10-11 1,24.2,71,1009.7,0.5,65.9
1919,2020-10-11 2,23.8,73,1009.4,0.4,24.5
1920,2020-10-11 3,23.6,73,1009.3,0.4,350.8
1921,2020-10-11 4,23.6,72,1009.4,0.6,354.6
1922,2020-10-11 5,23.1,75,1009.8,0.3,53.9
1923,2020-10-11 6,23.1,76,1010.2,0.6,42.2
1924,2020-10-11 7,24.2,71,1010.6,1.0,18.4
1925,2020-10-11 8,25.3,64,1010.9,1.7,29.4
1926,2020-10-11 9,26.4,59,1011.0,1.8,36.0
1927,2020-10-11 10,27.2,57,1010.4,2.1,19.8
1928,2020-10-11 11,28.3,54,1009.5,2.1,21.6
1929,2020-10-11 12,29.1,52,1008.3,2.0,28.3
1930,2020-10-11 13,29.8,51,1007.1,1.8,358.0
1931,2020-10-11 14,30.4,50,1006.3,1.6,4.4
1932,2020-10-11 15,31.0,49,1006.2,1.2,333.7
1933,2020-10-11 16,30.8,50,1006.4,1.2,9.4
1934,2020-10-11 17,30.4,51,1006.8,0.7,320.5
1935,2020-10-11 18,29.7,54,1007.3,0.5,305.1
1936,2020-10-11 19,28.9,58,1007.7,0.4,347.4
1937,2020-10-11 20,28.3,61,1008.2,0.5,10.2
1938,2020-10-11 21,28.0,62,1008.5,0.6,340.4
1939,2020-10-11 22,27.6,62,1008.4,0.8,13.1
1940,2020-10-11 23,27.3,64,1008.0,0.8,71.0
1941,2020-10-12 0,26.9,67,1007.4,0.6,57.5
1942,2020-10-12 1,26.3,69,1007.2,0.6,50.5
1943,2020-10-12 2,26.4,68,1007.0,0.9,21.2
1944,2020-10-12 3,26.1,67,1007.1,1.0,37.9
1945,2020-10-12 4,26.1,66,1007.3,1.0,13.7
1946,2020-10-12 5,25.9,65,1007.7,1.4,11.6
1947,2020-10-12 6,25.8,64,1008.2,1.5,23.9
1948,2020-10-12 7,26.4,61,1008.9,1.3,8.9
1949,2020-10-12 8,27.0,58,1009.6,2.0,5.8
1950,2020-10-12 9,27.6,56,1009.9,2.5,27.3
1951,2020-10-12 10,28.4,54,1009.7,2.8,28.2
1952,2020-10-12 11,29.4,51,1009.0,2.7,34.2
1953,2020-10-12 12,30.0,50,1007.9,2.5,32.4
1954,2020-10-12 13,30.7,49,1006.8,2.6,36.0
1955,2020-10-12 14,31.1,48,1005.8,3.0,63.3
1956,2020-10-12 15,31.3,48,1005.2,2.4,46.1
1957,2020-10-12 16,31.2,50,1005.1,2.2,45.4
1958,2020-10-12 17,30.8,52,1005.6,2.0,52.7
1959,2020-10-12 18,30.1,54,1005.8,1.8,31.2
1960,2020-10-12 19,29.6,56,1006.4,1.2,35.3
1961,2020-10-12 20,29.3,56,1007.0,1.4,4.8
1962,2020-10-12 21,28.9,57,1007.4,1.5,11.1
1963,2020-10-12 22,28.4,58,1007.6,1.6,29.8
1964,2020-10-12 23,28.0,57,1007.3,1.8,29.8
1965,2020-10-13 0,27.8,58,1007.0,2.1,32.7
1966,2020-10-13 1,27.5,58,1006.6,2.0,35.0
1967,2020-10-13 2,27.2,59,1006.5,2.0,34.3
1968,2020-10-13 3,26.7,61,1006.4,2.0,34.6
1969,2020-10-13 4,26.6,62,1006.5,2.3,39.0
1970,2020-10-13 5,26.5,64,1006.9,2.1,42.5
1971,2020-10-13 6,26.2,65,1007.5,2.4,31.3
1972,2020-10-13 7,26.2,65,1008.2,2.5,37.0
1973,2020-10-13 8,26.4,64,1008.7,2.8,29.4
1974,2020-10-13 9,26.8,64,1009.2,2.9,40.1
1975,2020-10-13 10,27.2,64,1009.1,3.1,50.2
1976,2020-10-13 11,27.4,65,1008.7,3.3,55.0
1977,2020-10-13 12,27.4,66,1008.0,2.8,53.0
1978,2020-10-13 13,26.5,72,1007.5,3.0,61.7
1979,2020-10-13 14,26.4,73,1007.1,2.9,61.0
1980,2020-10-13 15,26.2,75,1007.0,3.0,64.8
1981,2020-10-13 16,25.1,82,1007.5,3.0,64.5
1982,2020-10-13 17,24.2,90,1007.9,2.2,54.6
1983,2020-10-13 18,23.9,91,1008.6,2.8,62.3
1984,2020-10-13 19,23.6,92,1009.4,2.6,65.4
1985,2020-10-13 20,23.5,94,1010.1,2.8,60.8
1986,2020-10-13 21,23.6,93,1010.3,2.7,58.8
1987,2020-10-13 22,23.7,92,1010.5,2.4,56.7
1988,2020-10-13 23,23.7,92,1010.6,1.7,65.7
1989,2020-10-14 0,23.7,92,1010.4,1.6,55.0
1990,2020-10-14 1,23.8,90,1009.6,1.8,57.6
1991,2020-10-14 2,23.9,89,1009.4,1.8,58.1
1992,2020-10-14 3,23.9,88,1009.2,1.8,58.0
1993,2020-10-14 4,23.9,89,1009.1,1.5,47.3
1994,2020-10-14 5,24.0,88,1009.5,1.4,52.4
1995,2020-10-14 6,24.2,86,1010.2,1.5,43.7
1996,2020-10-14 7,24.3,87,1011.0,1.3,48.8
1997,2020-10-14 8,24.8,84,1011.7,1.9,56.9
1998,2020-10-14 9,25.7,79,1012.2,2.2,51.8
1999,2020-10-14 10,26.7,74,1012.4,2.7,63.1
2000,2020-10-14 11,26.9,73,1012.1,2.7,71.3
2001,2020-10-14 12,26.8,75,1011.4,2.2,63.6
2002,2020-10-14 13,27.1,74,1010.7,1.9,59.4
2003,2020-10-14 14,27.2,72,1010.0,2.0,59.1
2004,2020-10-14 15,27.3,72,1009.8,1.9,61.5
2005,2020-10-14 16,27.4,71,1009.7,1.9,63.6
2006,2020-10-14 17,26.9,75,1010.0,1.4,57.8
2007,2020-10-14 18,26.6,77,1010.4,1.2,56.7
2008,2020-10-14 19,26.7,76,1011.3,1.0,50.3
2009,2020-10-14 20,26.5,78,1011.9,1.0,28.0
2010,2020-10-14 21,26.0,82,1012.6,1.1,57.1
2011,2020-10-14 22,25.5,86,1012.6,0.8,49.9
2012,2020-10-14 23,25.4,86,1012.4,0.8,38.9
2013,2020-10-15 0,25.4,86,1012.3,0.5,62.4
2014,2020-10-15 1,25.0,88,1012.1,0.4,0.1
2015,2020-10-15 2,25.2,88,1011.8,0.6,49.3
2016,2020-10-15 3,25.3,86,1011.6,0.6,64.9
2017,2020-10-15 4,25.1,86,1011.4,0.8,66.0
2018,2020-10-15 5,25.1,83,1011.6,1.1,79.4
2019,2020-10-15 6,25.2,80,1012.3,1.6,81.4
2020,2020-10-15 7,25.3,79,1012.9,1.5,87.8
2021,2020-10-15 8,25.7,75,1013.7,2.2,89.2
2022,2020-10-15 9,26.0,73,1014.2,2.1,79.1
2023,2020-10-15 10,27.3,65,1014.0,2.6,66.7
2024,2020-10-15 11,28.3,58,1013.4,2.9,62.3
2025,2020-10-15 12,29.1,57,1012.2,2.9,61.7
2026,2020-10-15 13,29.6,56,1011.0,2.4,49.1
2027,2020-10-15 14,29.2,58,1010.2,2.2,56.8
2028,2020-10-15 15,29.4,58,1009.7,2.1,54.9
2029,2020-10-15 16,29.4,57,1009.4,1.8,46.3
2030,2020-10-15 17,29.0,59,1009.6,1.6,54.3
2031,2020-10-15 18,28.5,62,1010.2,1.1,48.0
2032,2020-10-15 19,28.1,66,1011.1,1.9,30.8
2033,2020-10-15 20,27.8,68,1012.1,1.6,55.8
2034,2020-10-15 21,27.5,69,1012.7,1.4,74.9
2035,2020-10-15 22,27.1,74,1012.9,1.1,82.6
2036,2020-10-15 23,26.8,71,1012.7,1.4,48.9
2037,2020-10-16 0,26.2,70,1012.5,1.3,55.4
2038,2020-10-16 1,25.8,72,1012.1,1.2,35.9
2039,2020-10-16 2,25.7,71,1011.8,1.4,32.4
2040,2020-10-16 3,25.6,70,1011.6,1.6,35.2
2041,2020-10-16 4,25.4,70,1011.6,1.1,47.3
2042,2020-10-16 5,25.4,70,1011.8,1.4,26.6
2043,2020-10-16 6,25.4,70,1012.5,1.6,32.2
2044,2020-10-16 7,25.5,70,1013.1,1.7,23.0
2045,2020-10-16 8,25.7,70,1013.7,2.3,28.9
2046,2020-10-16 9,26.2,69,1014.3,2.6,25.6
2047,2020-10-16 10,27.0,66,1014.3,2.8,36.9
2048,2020-10-16 11,27.8,63,1013.6,2.6,36.4
2049,2020-10-16 12,28.2,61,1012.6,2.6,34.3
2050,2020-10-16 13,28.6,60,1011.6,2.4,26.8
2051,2020-10-16 14,29.6,58,1010.6,1.8,355.7
2052,2020-10-16 15,30.3,58,1010.0,1.8,6.3
2053,2020-10-16 16,30.0,59,1009.8,2.1,20.3
2054,2020-10-16 17,29.1,62,1010.2,2.1,3.2
2055,2020-10-16 18,28.2,63,1010.8,2.1,358.6
2056,2020-10-16 19,27.4,64,1011.8,2.1,1.4
2057,2020-10-16 20,26.7,66,1012.8,2.1,356.3
2058,2020-10-16 21,26.1,66,1013.6,2.5,10.3
2059,2020-10-16 22,25.6,66,1013.8,2.5,13.4
2060,2020-10-16 23,25.1,67,1013.8,2.3,8.4
2061,2020-10-17 0,24.5,68,1013.9,2.1,6.2
2062,2020-10-17 1,24.1,69,1013.8,1.9,6.0
2063,2020-10-17 2,23.8,69,1013.4,2.4,5.5
2064,2020-10-17 3,23.4,70,1013.1,2.2,13.9
2065,2020-10-17 4,23.1,70,1013.0,2.0,15.0
2066,2020-10-17 5,22.7,71,1013.3,2.0,11.4
2067,2020-10-17 6,22.5,70,1014.0,2.2,7.3
2068,2020-10-17 7,23.0,68,1014.8,2.2,3.6
2069,2020-10-17 8,23.3,67,1015.6,2.3,12.8
2070,2020-10-17 9,23.9,65,1016.1,2.4,21.0
2071,2020-10-17 10,25.1,61,1015.8,2.7,22.7
2072,2020-10-17 11,25.2,62,1015.0,2.5,15.4
2073,2020-10-17 12,25.5,62,1014.1,2.3,23.8
2074,2020-10-17 13,25.7,62,1013.3,2.2,14.0
2075,2020-10-17 14,26.3,62,1012.5,2.4,3.9
2076,2020-10-17 15,26.3,62,1012.1,2.2,11.3
2077,2020-10-17 16,26.2,63,1012.2,2.2,11.2
2078,2020-10-17 17,25.3,63,1013.0,2.3,0.6
2079,2020-10-17 18,24.6,64,1013.6,2.3,1.9
2080,2020-10-17 19,24.3,64,1014.4,1.8,356.8
2081,2020-10-17 20,23.9,65,1015.2,2.2,16.5
2082,2020-10-17 21,23.5,65,1015.5,2.5,19.9
2083,2020-10-17 22,23.1,66,1015.4,2.5,21.7
2084,2020-10-17 23,22.7,68,1015.2,2.3,20.5
2085,2020-10-18 0,22.6,68,1015.0,2.1,19.0
2086,2020-10-18 1,22.3,68,1014.6,2.4,21.7
2087,2020-10-18 2,22.0,69,1014.3,2.1,30.4
2088,2020-10-18 3,21.8,70,1014.1,2.0,17.9
2089,2020-10-18 4,21.3,70,1014.4,2.6,22.7
2090,2020-10-18 5,21.2,71,1014.8,2.1,12.9
2091,2020-10-18 6,21.1,71,1015.3,1.9,14.1
2092,2020-10-18 7,21.4,70,1016.1,2.1,21.1
2093,2020-10-18 8,21.9,68,1016.7,2.4,22.0
2094,2020-10-18 9,23.0,64,1016.8,2.4,20.0
2095,2020-10-18 10,23.9,62,1016.6,2.6,33.6
2096,2020-10-18 11,25.0,60,1015.8,2.4,15.6
2097,2020-10-18 12,25.8,59,1014.6,2.2,10.3
2098,2020-10-18 13,26.5,57,1013.7,2.2,12.1
2099,2020-10-18 14,27.1,56,1013.1,2.0,21.7
2100,2020-10-18 15,27.1,57,1013.0,1.7,7.2
2101,2020-10-18 16,26.5,59,1013.2,2.3,8.3
2102,2020-10-18 17,25.8,61,1013.5,2.5,6.4
2103,2020-10-18 18,24.8,63,1014.0,2.5,12.0
2104,2020-10-18 19,24.3,63,1014.7,2.6,8.7
2105,2020-10-18 20,24.0,63,1015.3,2.5,18.0
2106,2020-10-18 21,23.7,63,1015.7,2.2,16.8
2107,2020-10-18 22,23.4,64,1015.8,2.1,23.8
2108,2020-10-18 23,23.1,64,1015.7,2.3,18.5
2109,2020-10-19 0,22.7,65,1015.3,2.5,22.0
2110,2020-10-19 1,22.3,65,1015.0,2.0,14.4
2111,2020-10-19 2,21.8,66,1014.8,2.4,28.0
2112,2020-10-19 3,21.5,66,1014.4,2.4,17.9
2113,2020-10-19 4,21.2,66,1014.6,2.6,22.3
2114,2020-10-19 5,21.1,67,1014.8,2.2,27.9
2115,2020-10-19 6,20.9,68,1015.6,2.4,23.3
2116,2020-10-19 7,21.1,67,1016.4,1.9,13.3
2117,2020-10-19 8,21.4,67,1016.6,2.5,21.4
2118,2020-10-19 9,22.0,65,1016.8,2.4,27.6
2119,2020-10-19 10,23.0,63,1016.8,2.1,25.4
2120,2020-10-19 11,23.9,60,1015.9,2.4,33.3
2121,2020-10-19 12,24.7,59,1015.0,2.4,26.6
2122,2020-10-19 13,25.0,59,1014.4,2.3,6.1
2123,2020-10-19 14,25.1,59,1013.6,2.1,21.8
2124,2020-10-19 15,25.7,57,1013.3,2.4,35.2
2125,2020-10-19 16,25.5,59,1013.4,2.3,44.4
2126,2020-10-19 17,25.3,60,1013.9,2.3,28.0
2127,2020-10-19 18,24.6,60,1014.6,2.5,10.1
2128,2020-10-19 19,23.8,61,1015.2,2.6,11.0
2129,2020-10-19 20,23.2,62,1016.0,2.3,28.5
2130,2020-10-19 21,22.8,63,1016.5,2.2,21.7
2131,2020-10-19 22,22.5,64,1016.5,2.1,27.4
2132,2020-10-19 23,22.3,64,1016.2,2.1,24.3
2133,2020-10-20 0,21.8,66,1015.6,2.2,22.0
2134,2020-10-20 1,21.4,67,1015.3,2.1,26.9
2135,2020-10-20 2,21.2,67,1014.9,2.3,24.5
2136,2020-10-20 3,20.8,68,1014.4,2.4,15.1
2137,2020-10-20 4,20.4,69,1014.4,2.3,19.2
2138,2020-10-20 5,20.4,70,1014.5,2.4,18.3
2139,2020-10-20 6,20.4,70,1015.0,2.4,24.4
2140,2020-10-20 7,20.6,70,1015.6,2.2,15.5
2141,2020-10-20 8,21.6,66,1016.0,2.2,12.6
2142,2020-10-20 9,22.5,63,1016.3,2.4,9.3
2143,2020-10-20 10,23.7,60,1016.2,2.2,3.4
2144,2020-10-20 11,24.5,59,1015.4,2.2,14.4
2145,2020-10-20 12,25.5,56,1014.4,1.9,355.9
2146,2020-10-20 13,26.3,55,1013.6,2.1,346.3
2147,2020-10-20 14,26.8,54,1012.9,2.3,339.7
2148,2020-10-20 15,26.8,54,1012.6,2.4,1.6
2149,2020-10-20 16,26.3,56,1012.6,2.6,346.7
2150,2020-10-20 17,25.4,58,1012.9,2.4,3.8
2151,2020-10-20 18,24.7,60,1013.4,2.4,17.7
2152,2020-10-20 19,24.2,60,1014.0,2.5,20.4
2153,2020-10-20 20,23.8,60,1014.8,2.6,12.4
2154,2020-10-20 21,23.5,61,1015.3,2.6,14.0
2155,2020-10-20 22,23.1,62,1015.2,2.3,8.4
2156,2020-10-20 23,22.7,62,1015.2,2.5,16.1
2157,2020-10-21 0,22.3,63,1014.9,2.5,15.9
2158,2020-10-21 1,21.9,64,1014.4,2.5,19.4
2159,2020-10-21 2,21.5,66,1014.0,1.5,358.4
2160,2020-10-21 3,21.2,67,1013.6,2.1,358.0
2161,2020-10-21 4,21.0,68,1013.5,2.0,355.9
2162,2020-10-21 5,20.6,69,1013.4,2.4,354.3
2163,2020-10-21 6,20.4,69,1013.5,2.2,351.7
2164,2020-10-21 7,20.8,68,1013.8,2.0,340.0
2165,2020-10-21 8,21.7,64,1013.9,2.4,354.3
2166,2020-10-21 9,22.7,61,1014.1,3.0,359.8
2167,2020-10-21 10,23.6,58,1013.9,2.9,3.9
2168,2020-10-21 11,24.7,56,1012.9,3.1,8.8
2169,2020-10-21 12,25.7,54,1011.7,2.7,7.2
2170,2020-10-21 13,25.9,52,1010.7,3.1,8.8
2171,2020-10-21 14,26.0,52,1009.9,2.7,5.9
2172,2020-10-21 15,25.7,53,1009.5,2.8,4.8
2173,2020-10-21 16,25.2,54,1009.5,2.7,356.8
2174,2020-10-21 17,24.3,57,1009.5,2.8,353.5
2175,2020-10-21 18,23.5,59,1009.9,2.8,2.5
2176,2020-10-21 19,23.0,60,1010.4,2.4,358.4
2177,2020-10-21 20,22.8,60,1010.3,2.7,3.3
2178,2020-10-21 21,22.8,59,1010.2,2.7,358.8
2179,2020-10-21 22,22.9,59,1010.0,2.5,2.3
2180,2020-10-21 23,22.7,60,1009.9,2.6,1.9
2181,2020-10-22 0,22.4,61,1009.9,2.4,357.8
2182,2020-10-22 1,22.2,62,1009.5,2.2,353.4
2183,2020-10-22 2,22.0,62,1009.2,2.2,359.4
2184,2020-10-22 3,21.9,62,1008.8,2.2,357.7
2185,2020-10-22 4,21.8,61,1008.4,2.7,0.1
2186,2020-10-22 5,21.7,61,1008.6,2.8,356.3
2187,2020-10-22 6,21.7,62,1009.3,2.7,6.2
2188,2020-10-22 7,21.7,62,1010.2,2.2,0.3
2189,2020-10-22 8,21.9,61,1010.9,2.5,19.3
2190,2020-10-22 9,23.0,57,1011.1,3.0,12.5
2191,2020-10-22 10,24.0,54,1011.0,3.0,0.7
2192,2020-10-22 11,24.9,52,1010.3,3.1,8.1
2193,2020-10-22 12,25.6,50,1009.5,2.7,4.9
2194,2020-10-22 13,26.0,50,1008.5,3.4,358.6
2195,2020-10-22 14,26.4,49,1007.9,3.2,15.2
2196,2020-10-22 15,25.9,50,1007.9,3.2,20.1
2197,2020-10-22 16,25.6,50,1008.5,2.5,25.6
2198,2020-10-22 17,25.5,50,1008.9,2.3,20.8
2199,2020-10-22 18,25.2,50,1009.0,1.9,12.6
2200,2020-10-22 19,24.9,49,1009.1,2.2,3.1
2201,2020-10-22 20,24.7,44,1009.5,2.3,17.1
2202,2020-10-22 21,24.5,41,1009.9,2.6,25.7
2203,2020-10-22 22,23.9,41,1009.9,2.1,14.6
2204,2020-10-22 23,23.4,43,1009.9,2.4,9.9
2205,2020-10-23 0,23.0,46,1009.9,2.4,16.8
2206,2020-10-23 1,22.4,48,1009.8,1.9,9.6
2207,2020-10-23 2,22.1,48,1009.8,2.0,8.6
2208,2020-10-23 3,21.7,50,1010.0,1.8,7.6
2209,2020-10-23 4,21.5,50,1010.1,2.0,4.1
2210,2020-10-23 5,21.3,51,1010.2,2.4,10.3
2211,2020-10-23 6,21.1,51,1010.7,2.1,7.2
2212,2020-10-23 7,21.0,52,1011.4,2.1,19.9
2213,2020-10-23 8,21.4,51,1012.0,2.0,16.1
2214,2020-10-23 9,22.3,47,1012.4,3.0,22.4
2215,2020-10-23 10,23.4,42,1012.1,3.4,21.2
2216,2020-10-23 11,24.6,37,1011.2,3.3,28.6
2217,2020-10-23 12,25.1,32,1010.4,3.2,19.8
2218,2020-10-23 13,25.3,30,1009.9,3.2,27.0
2219,2020-10-23 14,25.6,30,1009.5,2.4,36.5
2220,2020-10-23 15,25.7,31,1009.4,2.0,42.7
2221,2020-10-23 16,25.6,32,1009.5,1.7,48.6
2222,2020-10-23 17,25.3,35,1010.1,1.4,50.1
2223,2020-10-23 18,25.1,36,1010.7,1.0,35.9
2224,2020-10-23 19,24.8,36,1011.3,1.2,34.9
2225,2020-10-23 20,24.9,32,1011.6,2.2,22.5
2226,2020-10-23 21,24.4,32,1011.6,1.6,18.1
2227,2020-10-23 22,24.0,32,1011.7,1.6,11.9
2228,2020-10-23 23,23.8,32,1012.1,1.5,23.2
2229,2020-10-24 0,23.4,33,1011.9,1.8,10.1
2230,2020-10-24 1,23.0,33,1012.0,1.9,6.8
2231,2020-10-24 2,22.8,33,1011.9,1.9,25.8
2232,2020-10-24 3,22.5,34,1011.9,2.0,11.1
2233,2020-10-24 4,22.2,34,1012.1,2.0,7.5
2234,2020-10-24 5,22.0,33,1012.5,2.0,15.0
2235,2020-10-24 6,21.7,33,1013.2,2.0,4.8
2236,2020-10-24 7,21.6,34,1013.9,1.7,13.6
2237,2020-10-24 8,22.0,34,1014.4,2.1,29.5
2238,2020-10-24 9,22.5,33,1014.7,2.2,25.7
2239,2020-10-24 10,23.4,32,1014.4,2.5,11.9
2240,2020-10-24 11,24.1,31,1013.6,2.4,24.5
2241,2020-10-24 12,24.6,31,1012.6,2.1,14.7
2242,2020-10-24 13,25.1,31,1011.6,2.3,23.5
2243,2020-10-24 14,25.2,32,1010.9,2.6,28.4
2244,2020-10-24 15,25.3,32,1010.8,2.2,26.0
2245,2020-10-24 16,25.1,33,1011.2,1.9,61.4
2246,2020-10-24 17,24.9,34,1011.9,1.6,44.1
2247,2020-10-24 18,24.7,34,1012.2,1.6,30.0
2248,2020-10-24 19,24.6,34,1012.7,1.6,29.8
2249,2020-10-24 20,24.4,34,1013.3,1.4,39.8
2250,2020-10-24 21,24.3,36,1013.6,1.2,49.5
2251,2020-10-24 22,24.1,36,1013.8,1.5,28.0
2252,2020-10-24 23,24.2,38,1013.9,2.2,38.7
2253,2020-10-25 0,24.0,40,1013.7,1.1,39.3
2254,2020-10-25 1,23.8,40,1013.3,0.9,33.1
2255,2020-10-25 2,23.6,41,1012.9,1.3,28.9
2256,2020-10-25 3,23.5,42,1012.6,1.4,26.6
2257,2020-10-25 4,23.4,43,1012.4,1.0,29.7
2258,2020-10-25 5,23.3,44,1012.8,0.9,30.2
2259,2020-10-25 6,23.2,43,1013.5,1.1,36.9
2260,2020-10-25 7,23.4,43,1014.3,1.0,34.9
2261,2020-10-25 8,24.2,40,1014.8,1.5,26.8
2262,2020-10-25 9,25.0,38,1015.2,1.8,54.3
2263,2020-10-25 10,25.3,37,1015.1,2.4,43.6
2264,2020-10-25 11,25.8,36,1014.5,2.2,63.5
2265,2020-10-25 12,26.3,36,1013.5,2.1,65.8
2266,2020-10-25 13,27.0,35,1012.4,1.8,60.8
2267,2020-10-25 14,27.7,35,1011.4,1.5,45.3
2268,2020-10-25 15,27.8,36,1010.7,1.9,69.5
2269,2020-10-25 16,27.8,36,1010.6,1.6,61.7
2270,2020-10-25 17,27.3,39,1010.9,1.3,69.7
2271,2020-10-25 18,26.6,42,1011.4,0.7,65.1
2272,2020-10-25 19,26.2,44,1012.0,0.5,9.5
2273,2020-10-25 20,25.6,46,1012.7,0.4,333.5
