,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1854,21.91377,298.2864,0.009794377,57.7368,5.551564,19.67748,0.0,0.4429297,403.5052,101.6434,92.14929999999998,21.34947,363.1217,275.6376,331.2132
1855,22.85513,300.9604,0.009896381,55.00288,5.583876,23.94132,0.0,0.3799612,553.6489,101.6595,147.87643999999997,29.86175,366.0596,409.7324,492.3448
1856,24.22396,304.7834,0.0101626399999999,51.75798,5.276256,26.95954,0.0,0.3127151999999999,789.8828,101.6449,219.7639,40.64408,371.0973,579.5254,696.373
1857,25.64779,308.0968,0.0105524299999999,49.082260000000005,5.197521,29.58763,0.0,0.2566071,1012.1754,101.5815,279.5828,49.34044,377.149,702.8804,844.6
1858,26.98082,310.6986,0.0109883799999999,46.96323,5.058811,31.10855,0.0,0.18220777,1289.522,101.49599999999998,316.89,54.83874,383.4823,770.9712999999999,926.4190999999998
1859,28.08465,311.7848,0.01131937,45.12014,5.118258,40.88225,0.0,0.24140968,1483.5,101.4102,318.2047,54.06783,419.13159999999993,703.7439,845.6372
1860,28.72303,310.6678,0.0115692,44.27896,5.080117,52.01674,0.0,0.7115199999999999,1522.7999999999995,101.3232,259.4025,44.32555,423.9413,530.4533,637.4069
1861,28.68626,308.2189,0.01182574,45.34865,4.815389,32.29518,0.0,0.7,1470.7869999999998,101.2662,179.82999999999998,31.71003,425.6324,338.41470000000004,406.6479000000001
1862,28.85819,307.08509999999995,0.0120204,45.62306,4.578766,35.27963,0.0,0.7,1460.4219999999998,101.2362,137.01966000000002,25.62085,427.37979999999993,250.1133,300.5428
1863,28.92828,305.6566,0.01214287,45.90771,4.546852,45.71142999999999,0.0,0.7,1481.6909999999998,101.2523,93.58805999999998,18.63697,428.7826,155.06569000000002,186.33103
1864,28.75297,304.12800000000004,0.01224071,46.80234,4.684529,41.81482,0.0,0.5888693,1339.1280000000002,101.2989,56.40083,10.118727,427.5325,65.58506200000001,78.80888700000001
1865,28.25873,302.5216,0.01216822,47.99098,5.675420999999999,35.707440000000005,0.0,0.911783,1077.6509,101.3657,29.46472,3.4281779999999995,426.7745000000001,3.81423,4.58328
1866,27.46867,301.7289,0.01258944,52.22552999999999,5.294936,41.91217,0.003443762,0.9412642999999998,840.3774000000001,101.4351,28.38676,2.498026,438.7223,0.0,0.0
1867,26.87396,300.7522,0.0122479599999999,52.7115,6.51215,46.57719,0.0034497959999999,0.7937649,776.9534,101.4875,21.58383,2.262801,416.6881,0.0,0.0
1868,25.22254,298.9776,0.01161969,55.4465,7.027196,44.40861,0.0,0.7178979,546.1732,101.537,19.41463,2.009376,388.9202,0.0,0.0
1869,23.39918,297.00949999999995,0.01042577,55.81652,5.900999,34.61806,0.0,0.7434183999999999,387.5704,101.5234,12.59724,1.751151,375.38430000000005,0.0,0.0
1870,23.20304,297.0655,0.0102739399999999,55.70201,5.351778,30.35564,0.0,0.8494792999999999,426.7848,101.5153,18.052256,1.95266,404.7959,0.0,0.0
1871,22.79163,296.25339999999994,0.01018768,56.69726,4.616315999999999,24.73921,0.0,0.8290272,425.173,101.51,6.810641,1.483031,375.67,0.0,0.0
1872,22.41993,296.2369,0.010015238,57.06639,4.520677999999999,14.77296,0.0,0.7471522,377.7033,101.5,15.191686999999996,1.7215400000000003,400.9658,0.0,0.0
1873,21.96676,295.709,0.0098480799999999,57.78092,4.285173,8.803685,0.0,0.7625316999999999,262.46649999999994,101.527,13.159429,1.633292,399.1666,0.0,0.0
1874,21.38486,294.8184,0.009742443,59.3544,4.282801,8.588987,0.0,0.7381858000000001,199.3365,101.5655,6.229284999999999,1.2451039999999998,365.5049,0.0,0.0
1875,21.15627,294.37160000000006,0.009710205,60.06115,4.353063,9.401032,0.0,0.3780188,421.1467,101.6051,1.4094488,1.187693,364.1173,0.0,0.0
1876,21.05695,294.6891,0.0096473559999999,60.07864999999999,4.513366,13.428219999999998,0.0,0.2476684999999999,338.33359999999993,101.641,11.160437999999996,6.050421999999999,362.4108,50.44102,60.61125
1877,21.75161,297.30679999999995,0.009661442,57.588350000000005,4.946382,14.9852,0.0,0.2254149999999999,335.6568,101.6655,64.13134,17.025859999999998,363.2242,212.37536,255.19592
1878,22.05896,298.3586,0.009664262,56.45747,5.121135,15.70184,0.0,0.1998442,391.3359,101.6709,84.77517999999999,20.90129,363.6106,272.3873,327.308
1879,22.96119,301.0711,0.00977797,53.96477,5.121072,18.62938,0.0,0.149846,561.6158,101.6821,139.47906,29.24452,366.041,406.4471,488.3976
1880,24.25163,304.7709,0.0099449409999999,50.55993,5.034487,24.66625,0.0,0.08001515,834.2017999999999,101.6554,212.954,40.08819,370.1974,573.8933,689.6055
1881,25.45132,308.0093,0.01021804,48.10898,4.802621,29.33853,0.0,0.05857486,1110.3608,101.5835,271.1925,48.35585,375.3196,696.5825999999998,837.0318
1882,26.57284,310.5201,0.01048943,45.98629,4.576346999999999,29.25189,0.0,0.01882445,1331.7199999999998,101.4876,308.2303,53.5637,380.7977,763.8643,917.8794
1883,27.53938,312.1592,0.0107328899999999,44.24743,4.265078,29.23828,0.0,0.0873733,1519.4499999999998,101.38479999999998,318.3198,54.97363,386.072,770.2637,925.5694
1884,28.23743,311.7614,0.01099399,43.35122,4.125768,35.12032000000001,0.0,0.3399999999999999,1590.646,101.2925,278.4931,47.87991,434.1273,597.954,718.5170999999999
1885,28.66907,310.7171,0.01124243,43.12227,4.30892,31.56515,0.0,0.4479337,1635.137,101.2121,238.6748,40.79702,435.6885,471.60010000000005,566.6869999999999
1886,28.56709,307.0332,0.0115080499999999,44.40617,4.044796,38.33725999999999,0.0,0.9800242,1573.565,101.1751,128.4811,21.39511,438.742,171.59220000000002,206.1898
1887,28.6494,305.2417,0.01159665,44.51974,4.062558,47.35872,0.0,1.0,1580.278,101.1772,79.81001,14.39436,439.621,80.71914,96.9942
1888,28.59484,304.1914,0.0116955899999999,45.06835,4.178292999999999,42.92012,0.0,0.7566762,1536.432,101.2122,56.01165,8.457868,427.8973,60.15134600000001,72.279664
1889,28.273129999999995,302.6924,0.0115588,45.46172,4.979002999999999,35.49727,0.0,0.9281302,1430.647,101.2594,30.9534,3.220999,427.0508,3.17634,3.816780000000001
1890,27.70185,301.76340000000005,0.01124373,45.8421,5.833595999999999,21.09944,0.0,0.9665251,818.8172,101.3103,25.09762,2.487458,424.7825,0.0,0.0
1891,26.86005,300.6192,0.0111945799999999,48.12514999999999,5.64936,30.70351,0.0,0.7111531000000001,496.7633,101.3585,16.11411,2.14252,403.3743,0.0,0.0
1892,25.685,299.2926,0.0110914899999999,51.34864,6.060376000000001,38.83487,0.0,0.4572117,428.6609,101.3783,12.742309999999998,1.931783,385.3603,0.0,0.0
1893,24.359,298.23380000000003,0.01059666,53.32645999999999,4.952243999999999,38.59204999999999,0.0,0.8201468,372.1221999999999,101.3586,17.236919,1.962975,409.1956,0.0,0.0
1894,24.04262,297.8686,0.0104073,53.4071,4.388304,37.883,0.0,0.8180354999999999,341.2272,101.3378,14.440717,1.845471,407.2090999999999,0.0,0.0
1895,23.86687,297.5855,0.010251261,53.18106,4.326748,33.7773,0.0,0.8187646,329.17130000000003,101.32009999999998,12.248688,1.81992,406.424,0.0,0.0
1896,23.55218,296.7975,0.010162395,53.77254,3.727222,25.47318,0.0,0.7428701,298.2044,101.3002,1.643649,1.297419,374.014,0.0,0.0
1897,23.21134,296.3882,0.010099862,54.61737,2.67739,13.27663,0.0,0.8096137,337.119,101.3232,0.3441914,0.9461894,372.1343,0.0,0.0
1898,23.09747,296.5251999999999,0.009974449,54.34493,3.484865,15.444552,0.0,0.8472164999999999,344.74499999999995,101.3546,4.8869995,1.5415299999999998,402.1832,0.0,0.0
1899,22.747400000000003,296.1887,0.009738087,54.26412,4.081699,20.40616,0.0,0.79807,348.81499999999994,101.3813,6.122186999999999,1.6453349999999998,400.6762000000001,0.0,0.0
1900,22.40153,295.9128,0.00957779,54.56808,4.280193,22.69036,0.0,0.6382842,299.1924,101.4087,8.664102999999997,6.668372,367.0863,49.63062999999999,59.63748
1901,22.91685,298.38789999999995,0.009590301,52.86847999999999,4.49276,26.68346,0.0,0.4856336,345.0639,101.4304,59.02655,17.749361999999998,367.0618,211.22633,253.81522
1902,23.20056,299.4754,0.009595524,51.96538999999999,4.696664,29.30198,0.0,0.4304368999999999,417.0927,101.434,78.60485,21.74076,367.2418,271.4402,326.1697
1903,23.93374,302.1333,0.009700076,50.12376,4.564966,29.54439,0.0,0.308023,589.5825,101.4466,132.29401,29.94084,369.0786000000001,405.4111,487.15289999999993
1904,25.1558,305.8609,0.0099482989999999,47.57037,4.500492,32.129360000000005,0.0,0.07910785,876.188,101.4166,203.2679,40.65755999999999,372.6734,572.8938999999999,688.4049
1905,26.27646,308.9703,0.01018291,45.35813,4.46905,33.47692,0.0,0.0037929,1168.3261,101.3425,263.8778,49.09705999999999,377.0742,695.7513,836.0330999999999
1906,27.20195,311.5755,0.0103713379999999,43.57147,3.859442000000001,25.37738,0.0,0.00403263,1371.1709999999998,101.2486,294.7774,53.58869,381.1404,763.2573,917.15
1907,28.02485,313.0414,0.0104512509999999,41.66919,3.708407,18.95014,0.0,0.00309027,1530.2039999999995,101.1484,308.9518,55.08146,385.0314,769.8167000000001,925.0321
1908,28.704,312.49420000000003,0.0105643329999999,40.33888,3.3525409999999995,17.46042,0.0,0.238,1683.243,101.05429999999998,260.6061,45.90675,420.924,578.0354,694.5829
1909,29.24192,311.3933,0.01077321,39.75968,2.903962,29.46145,0.0,0.238,1747.707,100.9626,202.1306,37.73585,424.4428,447.8451,538.1429
1910,29.31914,309.59689999999995,0.0113549,41.7096,3.636378,70.71731,0.0,0.7511095,1673.5469999999998,100.923,170.1934,31.273720000000004,427.0223,335.7153,403.4042
1911,29.4173,308.0336,0.01144496,41.79312,3.632195,69.04987,0.0,0.1987456,1617.5749999999998,100.9345,125.95248,24.38004,398.1457,252.2472,303.1074
1912,29.26891,304.943,0.01146691,42.28524,3.897286,63.49842,0.0,0.3104717999999999,1490.207,100.9753,56.601040000000005,9.515638,399.0296,64.030668,76.94096
1913,28.99582,303.1671,0.01149378,43.12546999999999,4.268998,61.69628,0.0,0.3496602,1243.7478999999998,101.0249,22.24703,2.70953,398.0409,2.6674620000000004,3.20529
1914,28.46897,302.1423,0.0116321499999999,45.12837,4.687386999999999,56.07862,0.0,0.5731875999999999,318.7199,101.0763,11.715722,1.867673,395.958,0.0,0.0
1915,27.8995,301.355,0.01158543,46.58552,4.077542,61.49243,0.0,0.7445301999999999,132.06203,101.1194,6.108207,1.637361,393.8239,0.0,0.0
1916,26.6131,300.2627,0.01373785,60.17081,3.927096,106.91701,0.0,0.5582642999999999,234.89428,101.1382,9.611278000000002,1.0903406000000002,391.6842,0.0,0.0
1917,25.52425,299.038,0.01276684,59.500800000000005,3.051089,78.02301,0.0,0.4776977,218.0601,101.13819999999998,5.616714999999999,0.9994933,386.9286,0.0,0.0
1918,24.90054,298.40610000000004,0.01297145,62.82505,2.878502,62.64379,0.0,0.4472201,193.1819,101.10909999999998,5.142868,0.8750727,386.5714,0.0,0.0
1919,24.58707,297.9975,0.0123921099999999,61.30937,2.567653,49.68398,0.0,0.5217697,68.11005,101.1017,3.37825,0.8530055,386.3256,0.0,0.0
1920,24.3018,297.5677,0.01289456,64.94601,2.624298,55.20046,0.0,0.3934311,185.94601,101.0882,1.4330877000000002,0.6539410999999999,383.3501,0.0,0.0
1921,23.98905,297.2514,0.0132860499999999,68.25045999999999,2.0682344,46.120180000000005,0.001655319,0.367292,263.62251999999995,101.0986,1.3380417,0.3655586,382.0698,0.0,0.0
1922,23.63329,296.8419,0.01318733,69.30717,1.964747,33.263569999999994,0.001965219,0.2456706,397.81519,101.1254,0.6988525,0.3284904999999999,378.8522,0.0,0.0
1923,23.246,296.2675,0.0123373999999999,66.40442,2.880984,33.18944,0.0,0.3068480999999999,343.506,101.15529999999998,-1.7954139999999998,0.5788623,374.284,0.0,0.0
1924,23.11295,296.6069,0.0117057999999999,63.59021,2.70096,20.15055,0.0,0.2971747,151.2085,101.1863,5.240706299999999,4.4392967,371.2838,49.13307,59.03960999999999
1925,23.72072,299.396,0.01147199,60.09696,3.2675810000000003,22.61432,0.0,0.2149276,337.747,101.209,51.03120499999999,15.124425,370.528,210.79094,253.2916
1926,24.01211,300.5753,0.01150154,59.05974,3.285716,24.49373,0.0,0.198268,438.6718,101.2135,68.40632,18.66861,370.36300000000006,270.851,325.4614
1927,24.78225,303.3403,0.01150161,56.36438999999999,3.503094,30.90622,0.0,0.1136772,592.62,101.2163,122.22351,27.3946,372.1508,405.2916,487.0088
1928,26.04872,307.1341,0.01121517,50.67124,3.658203,32.94806,0.0,0.01381593,841.4356999999999,101.1826,192.4292,39.07963,375.1602,573.1638999999999,688.7284999999999
1929,27.28213,310.2916,0.0112557799999999,47.03965,3.856286,35.47947,0.0,0.0,1114.2092,101.1091,252.8769,48.23956,379.7428,695.9879,836.3175999999999
1930,28.36547,312.6939,0.0113149699999999,44.15487999999999,3.827521,35.833679999999994,0.0,0.0,1332.107,101.0169,290.7462,53.83073999999999,384.8172,763.0060000000001,916.8487
1931,29.21593,314.3121,0.0113317,41.90905,3.4387469999999998,30.496588,0.0,0.0,1498.032,100.9207,299.37170000000003,55.08206,389.133,769.0898,924.1584
1932,29.95252,315.0477,0.01145198,40.41569,2.90328,27.949813,0.0,0.0,1573.3669999999995,100.8285,279.7948,52.03995,393.6116,713.4920999999999,857.3512
1933,30.65402,314.5418,0.01159646,39.14739,2.860714,37.766802,0.0,0.04509631,1720.411,100.7412,245.4734,45.95933,398.3418,600.8825,722.0357
1934,30.91447,312.4756,0.0117919299999999,39.1551,3.504278,58.05761,0.0,0.0,1740.459,100.70029999999998,199.5274,37.12139,400.7812,441.32740000000007,530.3109999999999
1935,30.94337,309.716,0.01172165,38.86225,3.657269,56.54789,0.0,0.0855364999999999,1590.694,100.7113,128.214,25.135420000000003,402.13,250.0329,300.4459
1936,30.80015,306.5908,0.01174836,39.31918,3.590422,49.63344,0.0,0.1759327,1506.569,100.7555,53.89887,9.028494,403.1881,62.07706399999999,74.593502
1937,30.2917,304.5749,0.0118813599999999,41.05572,4.254447999999999,56.05264,0.0,0.373884,843.1348999999999,100.8158,23.51122,2.582759,402.9693,2.147157,2.5800810000000003
1938,29.855480000000004,303.5688,0.0120478499999999,42.788,4.213738,47.91337,0.0,0.4013242999999999,587.3024,100.8743,11.537855000000002,1.821747,401.352,0.0,0.0
1939,29.38088,302.8181,0.01209125,44.24255000000001,3.539463,54.08738,0.0,0.4888822,174.5977,100.9182,5.319184000000001,1.5236459999999998,398.754,0.0,0.0
1940,27.66347,301.5336,0.01431537,58.61661,3.179806,102.80831,0.0,0.4185851,153.49749999999997,100.9394,11.93426,1.1278156,404.4379,0.0,0.0
1941,26.85303,300.4014,0.01345799,57.67608,3.656669999999999,60.93014,0.0,0.3356792,148.96249999999998,100.8865,6.784324999999999,1.2909013,402.2163,0.0,0.0
1942,26.52048,299.96590000000003,0.0133917999999999,58.59897,3.075963,39.93158,0.0,0.3764040999999999,184.86670000000004,100.8687,4.276324,1.1121793,399.9284,0.0,0.0
1943,26.25314,299.6011,0.01251569,55.62579,3.263421,40.10497,0.0,0.5280968,147.59550000000002,100.8556,2.982159,1.2515457,400.3975,0.0,0.0
1944,26.031,299.1729,0.0116904899999999,52.65281999999999,3.318579,34.234570000000005,0.0,0.6563842,202.4631,100.8506,-0.12147843,1.2606795000000002,394.4815,0.0,0.0
1945,25.61197,298.7215,0.0119499,55.27467,2.941276,14.75236,0.0,0.6502924999999999,259.3941,100.8764,-0.539037,1.0464331999999998,392.4359,0.0,0.0
1946,25.27827,298.7064,0.01143322,54.03038,3.278797,7.467955,0.0,0.7342067,132.363,100.9167,4.949664999999999,1.4989825,415.7504,0.0,0.0
1947,25.02209,298.42410000000007,0.01115101,53.63421,3.439451,10.970568,0.0,0.6487885,259.3604,100.9638,4.592269,1.5482618,413.7596,0.0,0.0
1948,24.75025,298.1257,0.01088195,53.27857999999999,3.89681,13.535113,0.0,0.536361,286.7536,101.0033,4.904722999999999,6.1180001,389.2647,34.79637,41.81226
1949,25.27148,300.4214,0.01072126,50.86192,4.752186,22.27329,0.0,0.4865825,353.0646,101.0356,50.60448399999999,18.090118,389.8367,186.406,223.99028
1950,25.55318,301.4792,0.01065433,49.57753,4.79832,23.26563,0.0,0.4640398999999999,422.7717,101.0431,69.3514,22.07971,390.887,244.6726,294.005
1951,26.2648,303.88160000000005,0.01068695,47.62264,5.205691999999999,27.09204,0.0,0.4481926,557.5287,101.0543,125.23135,31.57892,393.5757,382.8638,460.0597
1952,27.42965,307.4409,0.01088741,45.06114,5.271920000000001,33.64454,0.0,0.3676932,779.4437999999999,101.0387,199.5896,42.43443,401.44790000000006,540.8689,649.9223999999999
1953,28.73764,310.05,0.01124497,42.86018,5.408483,38.64874999999999,0.0,0.2730717,1001.604,100.9711,244.078,48.9773,407.1807,624.8547,750.8425
1954,30.03415,312.9767,0.0115445399999999,40.58438,5.590389,45.92067,0.0,0.1610245199999999,1259.746,100.88929999999998,303.8618,57.96514,404.6466,752.616,904.3637
1955,30.95502,314.3518,0.01178123,39.08698,5.521419999999999,49.08974,0.0,0.14640688,1410.039,100.7976,316.4233,59.04899,411.7195,750.8036999999999,902.1856
1956,31.59597,314.5179,0.01190088,37.92595,5.680457999999999,56.145010000000006,0.0,0.14188362,1523.961,100.727,304.8146,56.099630000000005,415.8154,685.3529,823.5379999999999
1957,31.98102,313.8897,0.01195562,37.17649,5.709909000000001,59.22696,0.0,0.1062691499999999,1575.531,100.65279999999998,270.8756,50.35327,415.8662,586.1460000000001,704.3286999999999
1958,32.11268,312.2187,0.01200928,37.02959,5.585867,59.13352,0.0,0.0535096799999999,1573.3929999999998,100.6253,207.6902,40.08495,416.8663,424.1658,509.6888
1959,31.92318,309.7432,0.01209307,37.73862,5.457358,58.66745999999999,0.0,0.03572849,1467.083,100.65330000000002,132.81799999999998,27.82165,414.1108,246.5324,296.2397
1960,31.35623,306.5986,0.0121807799999999,39.39764,5.839020999999999,55.29534999999999,0.0,0.14811766,1119.1429999999998,100.7072,58.41975,9.797673,417.8493,53.28829999999999,64.032706
1961,30.681310000000003,304.76489999999995,0.0121509799999999,40.99333,6.049534999999999,50.51831,0.0,0.4449889999999999,683.4577,100.7758,25.78128,2.996726,413.3967,1.6663799999999998,2.002368
1962,30.03338,303.73479999999995,0.01204219,42.3107,5.843214,47.50931,0.0,0.6414228000000001,575.3078,100.8414,14.61239,2.273566,411.0174,0.0,0.0
1963,29.27174,302.7717,0.01219967,44.99092,5.712051000000001,44.46307,0.0,0.4728897999999999,460.5336,100.9003,9.109718,2.067487,404.1365,0.0,0.0
1964,28.25,301.756,0.01210185,47.60856999999999,5.486869,49.27731,0.0,0.5324739,414.57069999999993,100.9276,8.670290999999999,1.926125,400.0699,0.0,0.0
1965,26.8493,300.3043,0.01206073,51.60709,6.08809,41.47393,0.0,0.578733,223.2842,100.8294,8.257913,1.982456,402.4854,0.0,0.0
1966,26.5553,299.9014,0.0119655199999999,52.13934,5.842037999999999,40.59792,0.0,0.6160072999999999,207.5203,100.8047,5.152333,1.898363,401.6826,0.0,0.0
1967,26.28884,299.53239999999994,0.0119156799999999,52.78641,5.316901,36.58984,0.0,0.5361205,360.7506,100.7856,2.3513355,1.740479,400.0265,0.0,0.0
1968,26.13808,299.3248,0.01191614,53.27828,5.422717,34.31297,0.0,0.5868581,308.97107,100.7638,1.128265,1.733318,400.1016,0.0,0.0
1969,25.982830000000003,299.3524,0.01194736,53.94123,6.403123,34.80241,0.0,0.5988053999999999,457.8428,100.7715,7.32601,2.072757,420.93369999999993,0.0,0.0
1970,25.65631,299.0141,0.01193739,55.0325,6.129461999999999,32.0622,0.0,0.6795596,427.7598,100.8136,6.743986,1.959666,418.1841,0.0,0.0
1971,25.43746,298.76520000000005,0.01199724,56.09911,5.520992000000001,32.5452,0.0,0.6218974,376.185,100.8699,5.542986000000001,1.802427,417.5532,0.0,0.0
1972,25.221920000000004,298.5371,0.01227162,58.179100000000005,5.247513,38.69102,0.0009914939999999,0.7624378,393.3869,100.9227,4.624148,3.1658059999999995,416.3428,4.679450999999999,5.622953
1973,25.05133,300.186,0.01278032,61.26011,6.721438999999999,37.30937999999999,0.1561272999999999,0.7196884,338.35759999999993,100.9553,67.469162,18.94887,409.8604,182.01527,218.71474
1974,25.34713,301.1571,0.01281743,60.4064,7.075802,38.07708,0.1561272999999999,0.7475185000000001,414.7763,100.9628,88.9766,23.2266,410.8324,241.1903,289.8211
1975,25.85337,301.1781,0.01279517,58.35932,7.324176,40.17638,0.0005038397,0.8311768999999999,505.7119,100.99219999999998,73.41462,19.83811,419.3171,182.426,219.2086
1976,25.87498,301.97329999999994,0.01314386,60.14431999999999,7.379643,37.64611,0.0136971799999999,0.8467998999999999,535.9872,100.9809,101.8806,22.39718,415.9377999999999,239.7082,288.03920000000005
1977,27.32147,305.27410000000003,0.01320454,55.10139,8.033065,42.15077,0.0,0.7136518999999999,726.3249,100.9158,180.6882,34.48966,418.642,405.7204,487.5243
1978,28.2506,305.8235,0.01322434,52.04423,7.818547999999999,47.6529,0.0,0.7678223,760.3019999999999,100.8505,164.1577,30.21399,429.9251,312.0909,375.0164
1979,29.60984,308.3249,0.01351174,48.82908,7.902318,54.051,0.0,0.8099797999999999,1174.4739999999997,100.7732,209.7576,38.71101999999999,429.8899,425.614,511.4285
1980,30.14759,307.2955,0.01371304,47.97449,7.837984,61.54481,0.0132778799999999,0.6920713999999999,1255.6699999999998,100.7115,146.75193,31.032380000000003,441.3828,292.5276,351.5081
1981,30.74309,306.9368999999999,0.01312436,44.18011,7.745946,72.15817,0.05787824,0.8259765,1523.941,100.64409999999998,109.80292,26.98642,442.541,223.45288,268.5066
1982,30.45782,306.6479,0.01357566,46.70983,9.517157,77.89633,0.1160789,0.7924553,1379.812,100.6446,119.79647,32.71473,440.7392,257.3551,309.2444
1983,28.57931,304.4239,0.01416468,55.52365999999999,9.435259999999998,69.328,0.04129335,0.7364944999999999,936.6812,100.6873,108.37939,22.80058,437.2215,167.28900000000004,201.0187
1984,27.54017,302.1519,0.01424963,60.14607,7.603748,63.2486,0.3874913,0.7560052999999999,836.6313000000001,100.755,50.156600000000005,13.169239,432.3969,41.477298000000005,49.83997500000001
1985,27.42512,301.28419999999994,0.0138276599999999,58.67401,7.169149,67.15523,0.2349809,0.8192694,444.8796,100.8067,23.297719999999995,8.200379,435.8082,0.7666440000000001,0.921219
1986,27.06328,300.7796,0.0142895699999999,61.39276,5.511569,60.91324,0.1053457999999999,0.797694,176.0761,100.8711,14.50054,6.424941999999999,431.7174,0.0,0.0
1987,27.2165,300.7949,0.0144877599999999,61.48016,5.311571999999999,64.56209,0.06803216,0.9043009,210.4961,100.9257,10.810742,6.111882,440.2328,0.0,0.0
1988,26.34312,300.06339999999994,0.0147544799999999,66.18881,6.111195,68.29211,0.750813,0.8508688999999999,326.7134,100.938,15.81242,6.233498,436.9909,0.0,0.0
1989,23.85643,297.2862,0.0156789299999999,81.27087999999999,7.169839,65.87523999999999,1.2343366,0.8381225999999999,129.97057999999998,100.9593,8.400537,5.998235000000001,430.3466,0.0,0.0
1990,23.14201,296.7275,0.01671058,90.42804,7.695669,68.43602,1.9669965,0.8702435,104.77519999999998,100.9544,15.446957,2.839863,425.47829999999993,0.0,0.0
1991,22.99869,296.5709,0.01639477,89.5129,7.512192,64.08478,2.553201,0.8505347,144.2255,100.9468,14.23514,3.520114,428.5979,0.0,0.0
1992,22.75154,296.3114,0.01634411,90.63819,7.968166999999999,63.87638,2.077584,0.8923095,139.7527,100.939,14.75827,3.16235,427.1596,0.0,0.0
1993,22.63096,296.161,0.0164085099999999,91.75756,8.298054,63.8123,1.665802,0.8598771999999999,134.8887,100.961,14.04737,2.885002,426.9802,0.0,0.0
1994,22.48713,295.9628,0.01586319,89.57937,7.915693000000001,63.594,1.640668,0.8765017,117.9721,100.9971,11.4948,3.644857,424.2873,0.0,0.0
1995,22.16892,295.6612,0.01539168,88.73805999999999,7.692426000000001,62.80005,2.4930987,0.8691607,161.8157,101.0336,11.64799,4.010973,422.9167,0.0,0.0
1996,22.25542,295.8158,0.0150657999999999,86.39038,7.695783,61.40609,1.665267,0.8418595,142.61849999999998,101.0702,13.9826,5.838293,423.2295,17.094559999999998,20.54129
1997,22.42244,296.01250000000005,0.0146052399999999,82.90168999999999,7.752698,62.05180000000001,2.0662533,0.826913,173.8325,101.1026,15.15155,7.270873999999999,422.7651,20.72536,24.90416
1998,22.57985,296.3266,0.01460797,82.12978999999999,7.752700999999999,64.11448,1.9919709,0.8389151,189.9521,101.11520000000002,21.80006,8.640191,423.1761,38.73010000000001,46.53917
1999,23.18619,296.8943,0.01438117,77.76361,7.396617999999999,63.03354,0.4964279,0.8634753,199.5232,101.1327,19.994480000000003,10.435565,422.6595,55.11626,66.22926
2000,24.62733,298.9366,0.01432354,70.72717999999999,7.172655000000001,66.64523,0.1754418499999999,0.8428896,273.69370000000004,101.139,44.728660000000005,17.51564,426.11120000000005,144.06494999999998,173.1124
2001,26.7538,304.22919999999993,0.01424406,62.05349,9.419076,70.37857,0.5676799,0.7704187,788.6837,101.0882,184.77256,44.33595,431.7491,486.3522,584.4141999999999
2002,27.69188,305.1689,0.01448015,59.6815,8.90996,76.04330999999999,0.436311,0.8220489999999999,917.8447,101.0501,177.58638,37.25936999999999,434.0313,393.9168,473.3407
2003,28.35103,304.61830000000003,0.01498081,58.79853,9.19475,82.76317999999999,0.5038710000000001,0.837974,996.2375,100.988,129.0652,30.70817,441.1244,276.2771,331.982
2004,27.89144,302.6112,0.01495178,60.40922,8.86525,92.50148,0.459972,0.8551279,506.39200000000005,100.9511,61.63592,18.261280000000003,440.2141,109.5985,131.69639999999998
2005,28.35784,303.507,0.01500703,58.72324,8.444113,93.65499,1.05495,0.8974094,579.4325,100.9294,75.32136,21.875580000000003,442.021,166.66022,200.26353000000003
2006,28.72302,302.6553,0.0149709799999999,57.07068,8.20687,101.41783,0.166722333,0.8697076,716.0938,100.93059999999998,30.73367,16.51445,446.8465,74.09773,89.03786
2007,26.98799,301.51059999999995,0.01635417,69.49271,5.549022999999999,133.27447999999998,0.7530801,0.8482223000000001,246.2018,100.99389999999998,41.22153,12.336779,444.8559,64.4609,77.45796
2008,26.22923,300.24670000000003,0.01672673,74.59546,4.233334999999999,117.27841999999998,0.8916296000000001,0.8904509,156.81656,101.0726,20.41018,6.163068999999999,439.6386999999999,10.8836909,13.078136
2009,26.60025,299.9575,0.01611414,70.40462,4.024126,110.75027,0.6901354,0.8719632,847.179,101.1405,5.5787687,5.583292999999999,437.6162,0.573759,0.6894450000000001
2010,25.88347,299.505,0.0162906,74.52626,2.585052,66.49955999999999,0.4648383,0.906832,63.01737,101.2375,7.1028020000000005,3.726482,440.5558,0.0,0.0
2011,25.74973,299.103,0.01636763,75.43757,1.90306,73.77619999999999,0.0906837,0.8980728,371.07411,101.2877,2.247149,2.662093,435.2498,0.0,0.0
2012,26.43092,299.35029999999995,0.01493198,65.89133999999999,3.957646,91.82349999999998,0.011889816,0.8994138999999999,864.7668000000001,101.277,-4.11675,5.715814999999999,436.306,0.0,0.0
2013,25.67411,298.8489,0.01441218,66.70875,5.102250999999999,88.24985,0.0,0.7622713000000001,393.5848,101.3,0.5674485,4.361024,409.8108,0.0,0.0
2014,25.20521,298.174,0.01423268,67.82722,4.725541999999999,84.34582,0.0,0.5479859,392.6539,101.2714,-3.766175,3.127193,399.2904,0.0,0.0
2015,24.75738,297.69530000000003,0.0142210699999999,69.70268999999999,3.457652,80.45373,0.0,0.453878,722.5444,101.2609,-3.2431440000000005,1.886617,397.5992,0.0,0.0
