,0,1,2,3,4
2133,21.8,66.0,1015.6,2.2,22.0
2134,21.4,67.0,1015.3,2.1,26.9
2135,21.2,67.0,1014.9,2.3,24.5
2136,20.8,68.0,1014.4,2.4,15.1
2137,20.4,69.0,1014.4,2.3,19.2
2138,20.4,70.0,1014.5,2.4,18.3
2139,20.4,70.0,1015.0,2.4,24.4
2140,20.6,70.0,1015.6,2.2,15.5
2141,21.6,66.0,1016.0,2.2,12.6
2142,22.5,63.0,1016.3,2.4,9.3
2143,23.7,60.0,1016.2,2.2,3.4
2144,24.5,59.0,1015.4,2.2,14.4
2145,25.5,56.0,1014.4,1.9,355.9
2146,26.3,55.0,1013.6,2.1,346.3
2147,26.8,54.0,1012.9,2.3,339.7
2148,26.8,54.0,1012.6,2.4,1.6
2149,26.3,56.0,1012.6,2.6,346.7
2150,25.4,58.0,1012.9,2.4,3.8
2151,24.7,60.0,1013.4,2.4,17.7
2152,24.2,60.0,1014.0,2.5,20.4
2153,23.8,60.0,1014.8,2.6,12.4
2154,23.5,61.0,1015.3,2.6,14.0
2155,23.1,62.0,1015.2,2.3,8.4
2156,22.7,62.0,1015.2,2.5,16.1
2157,22.3,63.0,1014.9,2.5,15.9
2158,21.9,64.0,1014.4,2.5,19.4
2159,21.5,66.0,1014.0,1.5,358.4
2160,21.2,67.0,1013.6,2.1,358.0
2161,21.0,68.0,1013.5,2.0,355.9
2162,20.6,69.0,1013.4,2.4,354.3
2163,20.4,69.0,1013.5,2.2,351.7
2164,20.8,68.0,1013.8,2.0,340.0
2165,21.7,64.0,1013.9,2.4,354.3
2166,22.7,61.0,1014.1,3.0,359.8
2167,23.6,58.0,1013.9,2.9,3.9
2168,24.7,56.0,1012.9,3.1,8.8
2169,25.7,54.0,1011.7,2.7,7.2
2170,25.9,52.0,1010.7,3.1,8.8
2171,26.0,52.0,1009.9,2.7,5.9
2172,25.7,53.0,1009.5,2.8,4.8
2173,25.2,54.0,1009.5,2.7,356.8
2174,24.3,57.0,1009.5,2.8,353.5
2175,23.5,59.0,1009.9,2.8,2.5
2176,23.0,60.0,1010.4,2.4,358.4
2177,22.8,60.0,1010.3,2.7,3.3
2178,22.8,59.0,1010.2,2.7,358.8
2179,22.9,59.0,1010.0,2.5,2.3
2180,22.7,60.0,1009.9,2.6,1.9
2181,22.4,61.0,1009.9,2.4,357.8
2182,22.2,62.0,1009.5,2.2,353.4
2183,22.0,62.0,1009.2,2.2,359.4
2184,21.9,62.0,1008.8,2.2,357.7
2185,21.8,61.0,1008.4,2.7,0.1
2186,21.7,61.0,1008.6,2.8,356.3
2187,21.7,62.0,1009.3,2.7,6.2
2188,21.7,62.0,1010.2,2.2,0.3
2189,21.9,61.0,1010.9,2.5,19.3
2190,23.0,57.0,1011.1,3.0,12.5
2191,24.0,54.0,1011.0,3.0,0.7
2192,24.9,52.0,1010.3,3.1,8.1
2193,25.6,50.0,1009.5,2.7,4.9
2194,26.0,50.0,1008.5,3.4,358.6
2195,26.4,49.0,1007.9,3.2,15.2
2196,25.9,50.0,1007.9,3.2,20.1
2197,25.6,50.0,1008.5,2.5,25.6
2198,25.5,50.0,1008.9,2.3,20.8
2199,25.2,50.0,1009.0,1.9,12.6
2200,24.9,49.0,1009.1,2.2,3.1
2201,24.7,44.0,1009.5,2.3,17.1
2202,24.5,41.0,1009.9,2.6,25.7
2203,23.9,41.0,1009.9,2.1,14.6
2204,23.4,43.0,1009.9,2.4,9.9
2205,23.0,46.0,1009.9,2.4,16.8
2206,22.4,48.0,1009.8,1.9,9.6
2207,22.1,48.0,1009.8,2.0,8.6
2208,21.7,50.0,1010.0,1.8,7.6
2209,21.5,50.0,1010.1,2.0,4.1
2210,21.3,51.0,1010.2,2.4,10.3
2211,21.1,51.0,1010.7,2.1,7.2
2212,21.0,52.0,1011.4,2.1,19.9
2213,21.4,51.0,1012.0,2.0,16.1
2214,22.3,47.0,1012.4,3.0,22.4
2215,23.4,42.0,1012.1,3.4,21.2
2216,24.6,37.0,1011.2,3.3,28.6
2217,25.1,32.0,1010.4,3.2,19.8
2218,25.3,30.0,1009.9,3.2,27.0
2219,25.6,30.0,1009.5,2.4,36.5
2220,25.7,31.0,1009.4,2.0,42.7
2221,25.6,32.0,1009.5,1.7,48.6
2222,25.3,35.0,1010.1,1.4,50.1
2223,25.1,36.0,1010.7,1.0,35.9
2224,24.8,36.0,1011.3,1.2,34.9
2225,24.9,32.0,1011.6,2.2,22.5
2226,24.4,32.0,1011.6,1.6,18.1
2227,24.0,32.0,1011.7,1.6,11.9
2228,23.8,32.0,1012.1,1.5,23.2
2229,23.4,33.0,1011.9,1.8,10.1
2230,23.0,33.0,1012.0,1.9,6.8
2231,22.8,33.0,1011.9,1.9,25.8
2232,22.5,34.0,1011.9,2.0,11.1
2233,22.2,34.0,1012.1,2.0,7.5
2234,22.0,33.0,1012.5,2.0,15.0
2235,21.7,33.0,1013.2,2.0,4.8
2236,21.6,34.0,1013.9,1.7,13.6
2237,22.0,34.0,1014.4,2.1,29.5
2238,22.5,33.0,1014.7,2.2,25.7
2239,23.4,32.0,1014.4,2.5,11.9
2240,24.1,31.0,1013.6,2.4,24.5
2241,24.6,31.0,1012.6,2.1,14.7
2242,25.1,31.0,1011.6,2.3,23.5
2243,25.2,32.0,1010.9,2.6,28.4
2244,25.3,32.0,1010.8,2.2,26.0
2245,25.1,33.0,1011.2,1.9,61.4
2246,24.9,34.0,1011.9,1.6,44.1
2247,24.7,34.0,1012.2,1.6,30.0
2248,24.6,34.0,1012.7,1.6,29.8
2249,24.4,34.0,1013.3,1.4,39.8
2250,24.3,36.0,1013.6,1.2,49.5
2251,24.1,36.0,1013.8,1.5,28.0
2252,24.2,38.0,1013.9,2.2,38.7
2253,24.0,40.0,1013.7,1.1,39.3
2254,23.8,40.0,1013.3,0.9,33.1
2255,23.6,41.0,1012.9,1.3,28.9
2256,23.5,42.0,1012.6,1.4,26.6
2257,23.4,43.0,1012.4,1.0,29.7
2258,23.3,44.0,1012.8,0.9,30.2
2259,23.2,43.0,1013.5,1.1,36.9
2260,23.4,43.0,1014.3,1.0,34.9
2261,24.2,40.0,1014.8,1.5,26.8
2262,25.0,38.0,1015.2,1.8,54.3
2263,25.3,37.0,1015.1,2.4,43.6
2264,25.8,36.0,1014.5,2.2,63.5
2265,26.3,36.0,1013.5,2.1,65.8
2266,27.0,35.0,1012.4,1.8,60.8
2267,27.7,35.0,1011.4,1.5,45.3
2268,27.8,36.0,1010.7,1.9,69.5
2269,27.8,36.0,1010.6,1.6,61.7
2270,27.3,39.0,1010.9,1.3,69.7
2271,26.6,42.0,1011.4,0.7,65.1
2272,26.2,44.0,1012.0,0.5,9.5
2273,25.6,46.0,1012.7,0.4,333.5
2274,25.8,46.0,1013.2,0.3,67.8
2275,25.4,50.0,1013.3,0.9,93.0
2276,24.6,63.0,1013.3,1.3,105.9
2277,23.9,69.0,1013.0,0.8,86.3
2278,23.7,72.0,1012.6,1.1,92.1
2279,23.5,74.0,1012.4,1.1,97.0
2280,22.9,79.0,1012.2,0.4,32.7
2281,22.6,82.0,1012.3,0.6,65.2
2282,22.4,84.0,1012.6,0.5,77.1
2283,22.4,85.0,1013.1,0.7,36.9
2284,23.2,79.0,1013.6,1.1,71.5
2285,24.5,70.0,1013.8,1.2,43.5
2286,25.4,66.0,1013.8,1.6,26.8
2287,26.6,58.0,1013.3,1.9,27.2
2288,27.9,48.0,1012.3,2.5,47.0
2289,28.7,46.0,1011.4,2.4,61.0
2290,29.5,44.0,1010.3,1.6,52.3
2291,30.4,40.0,1009.3,1.4,31.1
2292,30.7,34.0,1008.7,1.4,37.4
2293,30.6,32.0,1008.6,1.5,30.9
2294,30.0,34.0,1008.9,0.8,43.3
2295,28.7,39.0,1009.4,0.3,101.9
2296,27.3,45.0,1010.2,0.2,279.6
2297,26.7,47.0,1010.7,0.2,307.3
2298,26.1,52.0,1011.3,0.2,51.4
2299,25.3,62.0,1011.4,0.4,357.7
2300,24.5,75.0,1011.3,0.6,70.8
2301,23.9,80.0,1011.0,0.5,70.9
2302,23.4,82.0,1010.4,0.7,68.4
2303,23.1,84.0,1009.9,0.6,61.8
2304,22.9,86.0,1009.8,0.5,66.5
2305,23.1,85.0,1009.9,0.7,81.7
2306,22.8,86.0,1010.3,0.3,337.8
2307,22.7,87.0,1011.0,0.3,7.1
2308,23.9,82.0,1011.9,0.6,63.7
2309,25.1,73.0,1012.6,1.4,36.2
2310,26.1,64.0,1012.9,1.9,38.0
2311,27.7,54.0,1012.6,2.0,48.6
2312,28.4,50.0,1011.6,2.5,38.9
2313,29.1,47.0,1010.6,2.4,61.0
2314,29.8,45.0,1009.8,2.1,52.1
2315,30.3,44.0,1009.2,2.1,40.2
2316,30.7,43.0,1008.9,1.7,39.4
2317,30.5,44.0,1008.8,1.7,34.9
2318,29.7,47.0,1009.1,1.1,41.5
2319,28.8,50.0,1009.7,0.8,40.9
2320,28.2,52.0,1010.5,0.8,41.8
2321,27.6,56.0,1011.3,1.3,95.7
2322,26.2,70.0,1012.1,1.4,109.1
2323,25.6,73.0,1012.4,1.1,77.4
2324,25.1,75.0,1012.3,0.9,87.7
2325,24.7,76.0,1012.3,0.8,85.0
2326,24.2,79.0,1012.1,0.6,59.1
2327,23.9,81.0,1011.7,0.7,56.7
2328,24.0,81.0,1011.6,0.8,42.8
2329,23.8,82.0,1011.6,1.0,51.1
2330,23.7,81.0,1012.0,1.4,31.4
2331,23.9,77.0,1012.5,1.6,52.4
2332,24.3,71.0,1013.4,1.9,55.2
2333,25.0,65.0,1014.0,2.3,31.8
2334,25.9,59.0,1014.7,2.6,33.7
2335,26.6,58.0,1014.8,2.6,48.2
2336,26.5,59.0,1014.2,2.3,41.4
2337,26.2,61.0,1013.5,1.9,48.1
2338,26.3,61.0,1012.6,1.3,9.7
2339,26.6,61.0,1011.9,1.0,346.3
2340,26.9,63.0,1011.7,0.8,348.5
2341,25.5,76.0,1011.8,0.6,237.2
2342,25.1,81.0,1012.3,0.4,247.2
2343,25.0,82.0,1012.7,0.5,218.5
2344,24.2,85.0,1013.9,1.0,111.4
2345,23.5,89.0,1014.7,0.8,7.1
2346,23.6,88.0,1015.0,1.1,15.8
2347,23.5,87.0,1015.5,0.6,52.1
2348,23.0,90.0,1015.7,0.6,326.0
2349,22.6,92.0,1015.6,0.8,355.3
2350,22.5,93.0,1015.2,1.2,9.5
2351,22.5,93.0,1014.7,0.8,353.1
2352,22.5,92.0,1014.5,0.9,12.8
2353,22.7,92.0,1014.6,0.6,37.8
2354,22.8,91.0,1015.1,0.9,44.8
2355,22.7,92.0,1015.8,1.0,35.9
2356,22.6,94.0,1016.5,1.3,32.4
2357,22.0,92.0,1017.4,2.2,25.3
2358,21.8,91.0,1018.2,2.2,30.3
2359,22.4,88.0,1018.2,2.2,36.1
2360,22.9,86.0,1017.8,2.0,28.7
2361,22.4,89.0,1017.2,1.6,8.0
2362,22.2,91.0,1016.3,1.8,9.0
2363,22.2,92.0,1015.6,1.8,15.1
2364,22.6,89.0,1015.4,2.0,17.0
2365,22.7,88.0,1015.6,1.9,4.0
2366,22.5,88.0,1015.9,1.7,6.5
2367,22.3,88.0,1016.2,1.7,358.3
2368,22.2,88.0,1016.8,1.5,2.4
2369,22.3,87.0,1017.5,1.7,6.6
2370,22.3,86.0,1017.9,1.2,3.4
2371,22.2,86.0,1017.9,1.5,2.8
2372,22.1,86.0,1017.9,1.4,359.9
2373,22.0,86.0,1017.6,1.2,351.4
2374,21.8,86.0,1017.2,1.2,356.0
2375,21.8,86.0,1016.7,1.3,4.4
2376,21.7,85.0,1016.4,1.2,352.4
2377,21.8,83.0,1016.4,1.4,6.4
2378,21.8,82.0,1016.7,1.4,3.1
2379,21.8,82.0,1017.2,1.2,3.3
2380,22.1,81.0,1017.8,1.4,3.9
2381,22.6,78.0,1018.3,1.6,25.7
2382,23.0,76.0,1018.9,2.0,21.8
2383,23.3,74.0,1018.8,2.2,20.2
2384,23.4,74.0,1018.2,1.9,7.6
2385,24.0,71.0,1017.2,1.6,2.7
2386,24.2,70.0,1016.2,1.5,3.6
2387,24.7,69.0,1015.4,1.0,0.8
2388,25.2,68.0,1014.9,1.4,4.5
2389,25.1,69.0,1015.1,1.2,16.7
2390,24.9,70.0,1015.4,0.9,355.1
2391,24.2,74.0,1015.9,0.3,259.2
2392,24.0,74.0,1016.5,0.3,256.0
2393,23.9,76.0,1017.0,0.2,277.3
2394,24.0,77.0,1017.2,0.6,23.2
2395,23.8,77.0,1017.3,0.9,27.4
2396,23.3,74.0,1017.1,1.2,34.4
2397,23.2,72.0,1016.7,1.1,42.8
2398,22.9,74.0,1016.1,1.0,63.0
2399,22.5,76.0,1015.7,0.6,43.7
2400,22.4,76.0,1015.5,0.7,49.4
2401,22.5,74.0,1015.3,0.7,41.6
2402,22.6,74.0,1015.7,0.5,15.5
2403,22.6,74.0,1016.6,0.4,347.4
2404,22.9,74.0,1017.4,0.5,15.1
2405,23.4,72.0,1018.0,1.0,1.9
2406,23.6,70.0,1018.6,1.2,355.0
2407,24.2,67.0,1018.5,1.4,17.9
2408,25.0,64.0,1017.6,1.7,65.9
2409,25.7,63.0,1016.4,1.6,67.8
2410,26.0,62.0,1015.1,1.5,50.9
2411,26.3,61.0,1013.8,1.6,68.2
2412,26.4,62.0,1013.2,1.0,57.0
2413,26.4,62.0,1013.1,0.8,77.0
2414,26.0,64.0,1013.4,0.6,95.9
2415,25.0,69.0,1013.8,0.3,234.4
2416,24.3,74.0,1014.3,0.3,245.1
2417,24.1,77.0,1014.9,1.0,245.1
2418,23.8,78.0,1015.3,1.1,237.0
2419,23.3,77.0,1015.5,1.5,257.5
2420,22.9,74.0,1015.5,1.8,244.3
2421,22.7,74.0,1015.4,0.8,252.3
2422,22.4,75.0,1015.2,0.5,275.2
2423,21.7,79.0,1014.8,0.3,282.9
2424,21.4,81.0,1014.6,0.2,323.1
2425,21.1,84.0,1014.6,0.2,334.4
2426,21.2,84.0,1015.1,0.2,164.2
2427,21.7,82.0,1015.5,0.3,342.9
2428,22.3,82.0,1016.0,0.3,2.9
2429,23.8,71.0,1016.3,0.7,119.7
2430,24.8,68.0,1016.5,0.7,15.6
2431,26.1,64.0,1016.1,1.0,353.1
2432,26.5,62.0,1015.2,1.1,7.5
2433,27.0,60.0,1014.2,1.0,31.0
2434,27.6,57.0,1013.0,1.1,37.8
2435,28.3,55.0,1012.1,1.0,357.7
2436,28.4,55.0,1011.5,0.9,1.7
2437,27.9,57.0,1011.4,0.9,37.1
2438,27.1,60.0,1011.7,0.8,94.5
2439,26.3,64.0,1012.1,0.3,98.2
2440,25.6,67.0,1012.7,0.2,300.4
2441,25.2,68.0,1013.3,0.5,256.6
2442,24.7,73.0,1013.5,0.6,75.7
2443,23.8,82.0,1013.2,0.6,62.5
2444,23.4,84.0,1013.4,0.4,18.6
2445,23.1,85.0,1013.3,0.3,6.5
2446,23.0,86.0,1013.2,0.3,5.4
2447,22.8,88.0,1013.2,0.3,48.9
2448,22.5,89.0,1013.0,0.5,22.1
2449,22.3,90.0,1013.1,0.4,54.5
2450,22.3,87.0,1013.6,0.6,9.8
2451,23.0,73.0,1014.1,1.2,23.4
2452,23.3,68.0,1014.7,1.9,31.2
2453,24.1,66.0,1015.3,1.7,23.4
2454,24.7,64.0,1015.7,2.0,30.0
2455,25.7,59.0,1015.8,2.6,34.6
2456,26.7,55.0,1015.4,2.6,21.6
2457,27.1,54.0,1014.6,2.5,38.0
2458,27.6,52.0,1013.7,2.5,22.6
2459,28.0,52.0,1012.9,2.1,348.7
2460,27.6,54.0,1012.4,2.5,0.8
2461,26.7,56.0,1012.8,2.4,0.8
2462,25.9,58.0,1013.3,2.2,3.0
2463,25.5,59.0,1013.8,1.9,6.7
2464,24.8,61.0,1014.7,2.3,2.3
2465,24.0,62.0,1015.6,2.2,8.2
2466,23.4,63.0,1016.0,2.4,6.1
2467,23.0,63.0,1015.9,2.4,10.1
2468,22.6,63.0,1015.8,2.2,6.2
2469,22.2,64.0,1016.0,2.0,16.9
2470,21.8,64.0,1015.8,2.4,11.6
2471,21.4,64.0,1015.6,2.3,7.4
2472,21.0,64.0,1015.7,2.1,6.8
2473,20.8,64.0,1015.7,2.2,8.9
2474,20.7,64.0,1016.3,2.2,21.8
2475,20.5,65.0,1016.8,1.8,14.0
2476,20.8,65.0,1017.3,1.8,10.6
2477,21.7,62.0,1017.7,2.0,0.1
2478,22.6,59.0,1018.0,2.5,25.2
2479,23.6,57.0,1017.6,2.3,12.6
2480,24.3,56.0,1016.6,2.1,17.4
2481,24.8,56.0,1015.4,1.7,22.9
2482,25.5,54.0,1014.5,2.2,29.1
2483,25.5,56.0,1014.2,1.6,9.7
2484,25.4,57.0,1014.2,1.6,3.6
2485,25.2,57.0,1014.2,1.6,7.6
2486,24.9,59.0,1014.4,1.4,8.8
2487,24.7,59.0,1014.8,1.7,21.4
2488,24.4,59.0,1015.5,1.9,24.6
2489,23.9,60.0,1016.1,1.8,14.2
2490,23.4,61.0,1016.5,1.7,10.6
2491,23.1,62.0,1016.5,2.0,30.3
2492,22.9,62.0,1016.5,1.6,36.3
2493,22.8,62.0,1016.4,1.8,26.0
2494,22.6,61.0,1016.2,1.4,27.9
2495,22.5,61.0,1016.1,1.5,31.2
2496,22.3,61.0,1015.8,1.4,27.9
2497,22.2,62.0,1015.7,1.4,31.2
2498,22.0,62.0,1015.8,1.3,35.2
2499,22.0,62.0,1016.2,1.7,28.4
2500,22.1,61.0,1016.7,1.6,25.1
2501,22.2,60.0,1017.2,2.0,27.0
2502,22.6,58.0,1017.4,2.0,28.3
2503,23.1,56.0,1017.2,2.2,39.8
2504,23.6,53.0,1016.7,1.8,32.0
2505,24.2,52.0,1016.0,2.0,16.5
2506,24.4,52.0,1015.4,1.8,23.5
2507,25.0,52.0,1014.8,1.5,26.3
2508,24.6,52.0,1014.4,1.7,26.8
2509,24.7,52.0,1014.2,1.5,13.3
2510,24.1,55.0,1014.4,1.5,25.5
2511,23.5,58.0,1014.5,1.1,32.3
2512,23.1,61.0,1015.1,1.0,43.3
2513,22.7,63.0,1015.7,1.0,64.6
2514,22.3,65.0,1015.8,0.9,64.3
2515,22.0,65.0,1015.9,0.8,72.9
2516,21.7,67.0,1015.9,0.8,77.9
2517,21.5,69.0,1015.9,0.7,74.3
2518,21.2,73.0,1015.9,0.3,63.4
2519,21.1,76.0,1015.7,0.4,41.6
2520,21.0,80.0,1015.3,0.6,25.9
2521,20.7,79.0,1015.2,0.6,56.3
2522,20.5,82.0,1015.4,0.7,68.5
2523,20.4,81.0,1016.4,0.7,65.3
2524,21.1,78.0,1017.2,0.8,56.2
2525,22.3,71.0,1017.6,1.5,73.8
2526,23.0,68.0,1017.9,1.9,59.6
2527,23.7,62.0,1017.8,2.1,44.9
2528,24.7,57.0,1017.1,2.1,56.4
2529,25.3,55.0,1016.2,1.6,36.0
2530,25.7,52.0,1015.0,2.2,66.0
2531,26.3,50.0,1014.2,1.8,67.6
2532,26.4,49.0,1013.8,1.9,67.2
2533,26.2,50.0,1013.9,1.1,61.5
2534,25.6,52.0,1014.4,0.8,51.6
2535,24.9,55.0,1014.6,0.3,33.2
2536,23.9,60.0,1015.0,0.2,272.0
2537,23.3,65.0,1015.6,0.2,235.2
2538,23.2,64.0,1015.9,0.3,103.1
2539,22.5,68.0,1016.0,0.2,271.3
2540,22.3,74.0,1016.2,0.4,340.4
2541,21.9,77.0,1016.1,0.3,256.8
2542,21.7,78.0,1015.7,0.3,259.0
2543,21.3,80.0,1015.2,0.3,295.8
2544,21.2,81.0,1015.1,0.2,217.4
2545,21.0,84.0,1015.2,0.3,22.3
2546,20.8,86.0,1015.4,0.4,325.0
2547,20.8,84.0,1015.7,0.5,308.3
2548,21.8,81.0,1016.4,0.6,305.7
2549,23.6,71.0,1016.9,1.2,321.1
2550,25.1,64.0,1017.4,1.2,330.9
2551,26.1,57.0,1017.0,1.4,341.4
2552,27.2,51.0,1016.2,1.4,5.3
2553,28.2,48.0,1015.0,1.2,353.1
2554,28.7,46.0,1013.7,1.3,355.6
2555,29.1,44.0,1012.4,1.5,350.9
2556,29.6,43.0,1011.8,1.6,338.3
2557,29.2,45.0,1011.8,1.5,335.6
2558,28.4,47.0,1012.1,0.9,330.7
2559,27.3,52.0,1012.4,0.3,260.9
2560,26.7,54.0,1013.0,0.4,267.9
2561,26.5,55.0,1013.4,0.8,323.1
2562,26.6,55.0,1013.7,1.2,325.6
2563,26.1,56.0,1013.9,0.9,357.0
2564,25.6,56.0,1014.1,0.8,355.6
2565,25.1,58.0,1014.2,0.6,9.9
2566,24.7,60.0,1014.2,0.7,356.3
2567,24.2,62.0,1014.2,0.8,351.8
2568,24.0,61.0,1014.2,1.3,3.6
2569,23.8,59.0,1014.2,1.3,0.3
2570,23.4,60.0,1014.4,1.2,1.4
2571,23.1,61.0,1015.1,1.6,3.3
2572,23.4,60.0,1015.7,2.0,4.0
2573,24.0,58.0,1016.4,2.6,5.4
2574,25.1,54.0,1016.8,2.3,8.0
2575,26.2,51.0,1016.6,2.4,14.6
2576,27.0,49.0,1015.8,2.4,25.2
2577,28.0,47.0,1014.9,2.2,11.4
2578,29.0,46.0,1013.8,1.8,11.7
2579,29.3,46.0,1013.2,1.9,354.8
2580,29.4,46.0,1012.9,1.8,5.1
2581,29.2,48.0,1013.0,1.8,349.2
2582,28.5,50.0,1013.6,1.1,14.2
2583,27.7,53.0,1014.2,1.0,355.2
2584,27.2,54.0,1015.1,1.2,350.2
2585,26.8,56.0,1015.6,1.1,4.9
2586,26.3,57.0,1015.5,1.3,6.6
2587,26.0,58.0,1015.5,1.6,7.5
2588,25.6,59.0,1015.5,1.2,9.0
2589,25.3,58.0,1015.4,1.6,5.1
2590,24.9,56.0,1015.2,2.1,5.0
2591,24.5,56.0,1014.9,2.0,12.2
2592,24.1,56.0,1014.9,2.1,9.7
2593,23.6,55.0,1015.2,1.9,13.2
2594,23.3,55.0,1015.7,1.9,6.8
2595,23.1,53.0,1016.4,1.6,8.1
2596,23.4,50.0,1017.3,1.9,6.1
2597,24.2,46.0,1018.1,2.4,8.7
2598,24.6,44.0,1018.7,2.2,12.6
2599,25.7,42.0,1018.5,2.4,17.1
2600,26.6,41.0,1017.7,2.6,20.2
2601,27.2,41.0,1016.8,2.6,27.0
2602,27.8,41.0,1016.0,2.5,25.6
2603,28.4,39.0,1015.4,2.1,11.5
2604,28.4,36.0,1015.0,1.8,5.9
2605,28.2,36.0,1014.9,1.8,2.3
2606,27.5,38.0,1015.0,1.7,1.0
2607,26.8,38.0,1015.3,1.4,344.6
2608,26.0,39.0,1015.8,1.6,347.1
2609,25.5,39.0,1016.1,1.4,1.5
2610,25.2,38.0,1016.4,1.6,15.2
2611,25.0,37.0,1016.5,1.9,18.5
2612,24.8,36.0,1016.8,1.6,24.4
2613,24.6,31.0,1016.8,1.7,26.5
2614,24.2,29.0,1016.6,1.9,24.2
2615,23.8,29.0,1016.6,2.3,23.0
2616,23.2,29.0,1016.3,2.2,15.3
2617,22.7,29.0,1016.2,2.3,15.7
2618,22.0,28.0,1016.7,2.2,12.3
2619,21.6,28.0,1017.4,2.1,12.7
2620,21.7,28.0,1018.0,2.0,15.8
2621,22.4,28.0,1018.5,2.4,17.3
2622,23.2,28.0,1018.8,2.3,21.8
2623,24.0,28.0,1018.4,2.7,26.0
2624,24.8,27.0,1017.6,2.5,33.2
2625,25.4,27.0,1016.5,2.4,29.6
2626,26.0,28.0,1015.1,2.2,28.6
2627,26.4,28.0,1014.1,2.5,23.7
2628,26.6,28.0,1013.9,2.0,14.7
2629,26.5,29.0,1014.1,1.7,14.7
2630,25.8,30.0,1014.7,1.6,1.7
2631,25.2,31.0,1015.4,1.4,17.4
2632,24.8,31.0,1016.0,1.0,13.1
2633,24.4,33.0,1016.7,1.0,9.4
2634,24.0,35.0,1017.0,1.2,17.1
2635,24.0,34.0,1017.1,1.8,10.2
2636,23.6,33.0,1017.1,1.4,14.9
2637,23.1,32.0,1017.0,1.6,22.6
2638,22.6,32.0,1016.8,1.6,9.1
2639,22.2,32.0,1016.9,1.7,5.7
2640,21.9,32.0,1016.9,1.5,14.3
2641,21.6,32.0,1016.8,1.7,25.7
2642,21.4,32.0,1017.1,2.0,24.2
2643,21.2,33.0,1017.8,2.1,22.3
2644,21.2,34.0,1018.5,1.9,22.9
2645,21.4,34.0,1019.2,2.2,24.0
2646,22.2,32.0,1019.6,2.5,20.4
2647,22.2,33.0,1019.5,2.5,17.2
2648,23.4,32.0,1018.9,2.2,12.4
2649,24.5,31.0,1017.9,2.1,359.9
2650,25.1,30.0,1016.9,2.2,21.2
2651,25.8,29.0,1016.4,1.9,5.5
2652,26.0,30.0,1016.1,1.8,20.6
2653,25.8,31.0,1016.2,1.5,30.0
2654,25.2,32.0,1016.4,1.2,26.8
2655,24.5,35.0,1016.9,0.9,42.2
2656,23.9,38.0,1017.5,0.8,55.1
2657,23.3,42.0,1018.1,0.4,53.5
2658,22.7,44.0,1018.5,0.5,43.3
2659,21.9,45.0,1018.6,0.3,338.7
2660,21.9,46.0,1018.6,0.6,27.6
2661,21.6,43.0,1018.7,0.9,38.4
2662,21.5,39.0,1018.7,1.4,42.2
2663,21.1,39.0,1018.6,1.6,41.3
2664,20.6,39.0,1018.3,1.5,39.6
2665,20.2,40.0,1018.3,1.2,32.1
2666,19.8,41.0,1018.6,1.1,34.3
2667,19.7,42.0,1019.5,1.0,30.9
2668,20.1,41.0,1020.4,1.5,19.8
2669,21.2,39.0,1021.0,1.6,18.8
2670,22.2,35.0,1021.4,2.7,42.0
2671,22.7,35.0,1021.3,2.8,20.6
2672,23.7,33.0,1020.5,2.6,29.1
2673,24.5,32.0,1019.4,2.5,30.2
2674,25.4,31.0,1018.4,1.9,9.4
2675,25.7,30.0,1017.6,1.8,36.2
2676,26.1,30.0,1017.2,1.8,33.6
2677,26.0,30.0,1017.3,1.4,62.9
2678,25.1,32.0,1017.7,1.0,76.4
2679,24.3,34.0,1018.0,0.7,59.9
2680,23.4,38.0,1018.7,0.5,63.8
2681,22.6,41.0,1019.1,0.3,79.5
2682,22.0,47.0,1019.4,0.3,26.8
2683,22.0,46.0,1019.5,0.4,7.1
2684,21.4,49.0,1019.2,0.6,76.2
2685,20.8,53.0,1019.0,0.8,64.2
2686,20.4,52.0,1018.8,0.7,71.9
2687,20.1,51.0,1018.2,0.7,54.7
2688,19.7,51.0,1017.7,0.6,50.8
2689,19.9,48.0,1017.7,0.8,16.6
2690,19.6,49.0,1017.9,0.8,19.7
2691,19.3,50.0,1018.4,1.2,11.2
2692,19.9,45.0,1019.1,1.4,8.8
2693,21.1,42.0,1019.6,1.6,356.8
2694,22.6,37.0,1019.9,1.7,18.7
2695,23.6,34.0,1019.6,2.2,34.3
2696,24.6,31.0,1018.6,2.4,36.2
2697,25.4,29.0,1017.7,2.2,31.9
2698,26.0,28.0,1016.4,2.1,23.2
2699,27.0,25.0,1015.4,1.9,5.7
2700,27.4,25.0,1014.9,1.6,9.0
2701,27.1,27.0,1014.8,1.6,351.9
2702,26.1,30.0,1015.2,0.9,354.0
2703,24.6,34.0,1015.6,0.4,339.5
2704,23.7,36.0,1016.0,0.3,259.3
2705,23.3,39.0,1016.4,0.3,222.9
2706,22.8,42.0,1016.7,0.4,16.0
2707,22.4,43.0,1016.7,0.5,344.7
2708,21.9,46.0,1016.6,0.6,2.8
2709,21.7,45.0,1016.4,0.8,10.0
2710,21.5,42.0,1016.1,0.8,3.0
2711,21.3,39.0,1015.7,1.2,10.4
2712,21.0,38.0,1015.2,1.2,11.2
2713,20.8,39.0,1015.0,1.6,349.7
2714,20.7,40.0,1015.2,1.9,358.9
